post_id,text,time,image,video,video_thumbnail,video_id,likes,comments,shares,post_url,images,
1.01586E+16,"Chan Chun Sing added 7 new photos to the album Preparations for SIEW 2020.
25 October 2020 at 19:19 ·

Singapore International Energy Week (SIEW) starts tomorrow. I went to Marina Bay Sands this evening to take a Covid-19 antigen rapid test ahead of tomorrow’s event and check out the preparations for SIEW.

SIEW is the first 250-pax event we are piloting as we gradually resume more economic activities. We have put in place a number of Safe Management Measures to ensure that the event is a safe and pleasant one for all attending guests. One of those measures is a compulsory Covid-19 antigen rapid test for all participants attending the event in person.

Looking forward to sharing more about developments in the energy sector and how we intend to develop Singapore into a Bright Green Spark during my keynote speech at SIEW tomorrow. CCS

PS: Happy to note that my test came back negative. 😀",25/10/2020 19:41,https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/122320399_3687573997961223_9006843383268332662_n.jpg?_nc_cat=111&ccb=3&_nc_sid=0be424&_nc_ohc=3ZPtvhrYoQUAX_RJtLq&_nc_oc=AQmedgJcvYUw23ZXVs0XeXG39WaSnKUjaebQtQ3h7Z4Y1DVWETq7qDh3BdB01gPAh0Y&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=18f5763f50d9e0e1228cb7d4509d552c&oe=60575E97,,,,380,4,18,https://facebook.com/sghealthministry/posts/10158601898215631,"['https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/122320399_3687573997961223_9006843383268332662_n.jpg?_nc_cat=111&ccb=3&_nc_sid=0be424&_nc_ohc=3ZPtvhrYoQUAX_RJtLq&_nc_oc=AQmedgJcvYUw23ZXVs0XeXG39WaSnKUjaebQtQ3h7Z4Y1DVWETq7qDh3BdB01gPAh0Y&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=18f5763f50d9e0e1228cb7d4509d552c&oe=60575E97', 'https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/122658861_3687574051294551_1119832313598841222_n.jpg?_nc_cat=105&ccb=3&_nc_sid=0be424&_nc_ohc=DP904CjIJmMAX_ut-oo&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=bc4bafd8ade9561301a7bd0a7dae7921&oe=6057333B', 'https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/122485351_3687574217961201_831840791286453775_n.jpg?_nc_cat=104&ccb=3&_nc_sid=0be424&_nc_ohc=2VITxEb3p1QAX-zk9H4&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=6b9e29ac4e138fe104826a41d058a679&oe=6057EC02', 'https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/122540740_3687574074627882_119896170185512181_n.jpg?_nc_cat=111&ccb=3&_nc_sid=0be424&_nc_ohc=dVggnSutvlwAX-YdHCq&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=8771de6f32c5cebc588723de0e8337fb&oe=60581895']",10158601898215600
1.01586E+16,"As of 25 October 2020, 12pm, we have preliminarily confirmed 2 new cases of locally transmitted COVID-19 infection. Based on our investigations so far, both reside in dormitories and there are no new cases in the community.

In addition, there are 3 imported cases, who had all been placed on Stay-Home Notice upon arrival in Singapore. In total, there are 5 new cases of COVID-19 infection in Singapore today.

We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.

https://www.moh.gov.sg/news-highlights/details/2-new-cases-of-locally-transmitted-covid-19-infection-25Oct

MOH.GOV.SG
MOH | News Highlights",25/10/2020 15:52,,,,,1689,30,59,https://facebook.com/sghealthministry/posts/10158601616235631,[],10158601616235600
1.01586E+16,"As of 24 October 2020, 12pm, we have confirmed and verified 3 new cases of locally transmitted COVID-19 infection. Of these, 2 are in the community, and 1 resides in a dormitory. In addition, there are 11 imported cases, who had all been placed on Stay-Home Notice (SHN) upon arrival in Singapore. Amongst the new cases today, 12 are asymptomatic, and were detected from our proactive screening and surveillance, while 2 were symptomatic. The breakdown of the cases is as follows:

a) Cases in the community: 2 (2 detected from surveillance)
b) Cases residing in dormitories: 1 (1 detected from surveillance)
c) Imported cases: 11 (11 already isolated before detection)

12 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 57,844 have fully recovered from the infection and have been discharged from hospitals or community care facilities. There are currently 53 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit.

Read more in the press release: https://www.moh.gov.sg/news-highlights/details/3-new-cases-of-locally-transmitted-covid-19-infection-24Oct2020-update

MOH.GOV.SG
MOH | News Highlights",24/10/2020 23:00,,,,,1481,24,44,https://facebook.com/sghealthministry/posts/10158599510355631,[],10158599510355600
1.01586E+16,"Janil Puthucheary
24 October 2020 at 20:48 ·

The Youth Mental Well-being Network is full of activities, and now has over 1000 members. Since it started in February this year, we had several discussions and conversations with many ideas that we now need to turn into action.

Had a zoom session with over 200 members this morning and we discussed many issues such as mental health literacy, peer support in schools and workplaces, and better relationships with our families, friends and colleagues.

Eric Chua helmed the session last Saturday and Sun Xueling will be helming the next one on 31 Oct.

Do join us, sign up here: http://www.reach.gov.sg/youth-mental-well-being",24/10/2020 21:00,https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/122142289_3451452491587568_7569055372251181075_n.jpg?_nc_cat=107&ccb=3&_nc_sid=110474&_nc_ohc=Z4HCV6IBnrkAX_D9AZm&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=886d60da32d4f096b29f5f47a3ae0d95&oe=6057CBD8,,,,107,2,0,https://facebook.com/sghealthministry/posts/10158599292865631,"['https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/122142289_3451452491587568_7569055372251181075_n.jpg?_nc_cat=107&ccb=3&_nc_sid=110474&_nc_ohc=Z4HCV6IBnrkAX_D9AZm&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=886d60da32d4f096b29f5f47a3ae0d95&oe=6057CBD8', 'https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/122398833_3451452581587559_4192079070767028539_n.jpg?_nc_cat=104&ccb=3&_nc_sid=110474&_nc_ohc=I9YPS_p2uqUAX-l60qO&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=842678b2581544ae0061722ef28b50ab&oe=60558F9E', 'https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/122134276_3451452691587548_308493397856353942_n.jpg?_nc_cat=109&ccb=3&_nc_sid=110474&_nc_ohc=FREvGXGL38kAX-lqxpx&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=a7d5db704599326d3fc3c6a02f398f49&oe=60575249', 'https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/122212120_3451452758254208_4688930765187413110_n.jpg?_nc_cat=102&ccb=3&_nc_sid=110474&_nc_ohc=QRbBUrpNJrQAX_hfZCi&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=19ee18ac814b394d5ff2386e0f26ca98&oe=6056E16B']",10158599292865600
1.01586E+16,"As of 24 October 2020, 12pm, we have preliminarily confirmed 3 new cases of locally transmitted COVID-19 infection. Based on our investigations so far, 2 are in the community, and 1 resides in a dormitory.

In addition, there are 11 imported cases, who had all been placed on Stay-Home Notice upon arrival in Singapore. In total, there are 14 new cases of COVID-19 infection in Singapore today.

We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.

https://www.moh.gov.sg/news-highlights/details/3-new-cases-of-locally-transmitted-covid-19-infection-24Oct2020

MOH.GOV.SG
MOH | News Highlights",24/10/2020 15:40,,,,,1398,54,68,https://facebook.com/sghealthministry/posts/10158598837070631,[],10158598837070600
1.01586E+16,"As of 23 October 2020, 12pm, we have confirmed and verified that there are no new cases of locally transmitted COVID-19 infection. There are 10 imported cases, who had all been placed on Stay-Home Notice (SHN) upon arrival in Singapore. All new cases today are asymptomatic, and were detected from our proactive screening and surveillance. The breakdown of the cases is as follows:

a) Cases in the community: 0
b) Cases residing in dormitories: 0
c) Imported cases: 10 (10 already isolated before detection)

3 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 57,832 have fully recovered from the infection and have been discharged from hospitals or community care facilities. There are currently 52 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit.

Read more in the press release: https://www.moh.gov.sg/news-highlights/details/no-new-cases-of-locally-transmitted-covid-19-infection-23Oct-update

MOH.GOV.SG
MOH | News Highlights",23/10/2020 23:40,,,,,2624,73,195,https://facebook.com/sghealthministry/posts/10158597139005631,[],10158597139005600
1.01586E+16,"As of 23 October 2020, 12pm, we have preliminarily confirmed that there are no new cases of locally transmitted COVID-19 infection.

There are 10 imported cases, who had all been placed on Stay-Home Notice upon arrival in Singapore.

We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.

https://www.moh.gov.sg/news-highlights/details/no-new-cases-of-locally-transmitted-covid-19-infection-23Oct

MOH.GOV.SG
MOH | News Highlights",23/10/2020 15:42,,,,,1989,76,148,https://facebook.com/sghealthministry/posts/10158596431555631,[],10158596431555600
1.01586E+16,"As of 22 October 2020, 12pm, we have confirmed and verified that there is 1 new case of locally transmitted COVID-19 infection. The case resides in a dormitory and there are no new cases in the community. There are 7 imported cases, who had all been placed on Stay-Home Notice (SHN) upon arrival. All new cases today are asymptomatic, and were detected from our proactive screening and surveillance. The breakdown of the cases is as follows:

a) Cases in the community: 0
b) Cases residing in dormitories: 1 (1 detected from surveillance)
c) Imported cases: 7 (7 already isolated before detection)

8 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 57,829 have fully recovered from the infection and have been discharged from hospitals or community care facilities. There are currently 45 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit.

Read more in the press release: https://www.moh.gov.sg/news-highlights/details/1-new-case-of-locally-transmitted-covid-19-infection-22-Oct-update

MOH.GOV.SG
MOH | News Highlights",22/10/2020 22:27,,,,,1701,37,73,https://facebook.com/sghealthministry/posts/10158594224490631,[],10158594224490600
1.01586E+16,"Koh Poh Koon - 许宝琨
22 October 2020 at 07:58 ·

Ms Zabrina Kng took to the skies for 14 years as an air stewardess, but has always harboured an interest in healthcare since she was young. The patience and dedication of the nurses who cared for her mother when she was hospitalised left a lasting impression on her. In 2018, she enrolled in the Professional Conversion Programme for Registered Nurses (Diploma) – an accelerated two-year mid-career conversion programme and today is a staff nurse with Woodlands Health Campus. She is currently deployed at Tan Tock Seng Hospital (TTSH) while the campus is being built.

“Nursing is not only a stable career but one with career growth and opportunities,” Zabrina shared. “Being a nurse also has its merits at home because I am in a better position to care for my family should the need arise.”

The Professional Conversion Programme for Registered Nurses (Diploma) helps and supports mid-career PMETs to acquire the relevant training to be registered nurses. It is offered by Workforce Singapore - WSG, in conjunction with Ministry of Health, Singapore and supported by MOH Holdings. Funding will be provided by WSG, MOH and a co-sponsoring organisation for successful candidates to undergo the Diploma in Nursing (Accelerated) at Nanyang Polytechnic. Trainees will also receive training allowances ranging from $1,700 to $2,050 per month throughout the two-year training period, pegged to their years of prior work experience.

Applications for the programme’s April 2021 intake is ongoing and will close on 30 Oct 2020. You can find out more about it here: https://conversion.mycareersfuture.gov.sg/Portal/ProgramDetails.aspx?ProgID=P00000188",22/10/2020 16:04,https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/r90/121776004_5210880718937906_2049501891686688600_o.jpg?_nc_cat=110&ccb=3&_nc_sid=8024bb&_nc_ohc=ngFPM2D7i8UAX9Ynk1F&_nc_ht=scontent.fsin5-1.fna&_nc_tp=31&oh=e3ad6cc9d51519948ba3caac238ac29c&oe=6056D50E,,,,396,13,16,https://facebook.com/sghealthministry/posts/10158593686130631,"['https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/r90/121776004_5210880718937906_2049501891686688600_o.jpg?_nc_cat=110&ccb=3&_nc_sid=8024bb&_nc_ohc=ngFPM2D7i8UAX9Ynk1F&_nc_ht=scontent.fsin5-1.fna&_nc_tp=31&oh=e3ad6cc9d51519948ba3caac238ac29c&oe=6056D50E', 'https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/122028268_5210880695604575_2513086427801647557_o.jpg?_nc_cat=106&ccb=3&_nc_sid=8024bb&_nc_ohc=iEogzKYvnRUAX9C9oyg&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=cb15191c20e5be45c45c1f9c5d91c8bc&oe=60563EA2', 'https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/122227297_5210880685604576_2062923985154470613_o.jpg?_nc_cat=110&ccb=3&_nc_sid=8024bb&_nc_ohc=E4IBrnWEUvcAX8GLXFz&_nc_oc=AQkr_-mWw9QORI-DjFCAWbIIVm65_MUMiJ_k2EJmBdNIM0YJBVJ6R8WDaInCJFNdZD4&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=ec6e9adb99ad92315859c6a5113d8fbb&oe=6056AD2D']",10158593686130600
1.01586E+16,"As of 22 October 2020, 12pm, we have preliminarily confirmed 1 new case of locally transmitted COVID-19 infection. Based on our investigations so far, the case resides in a dormitory and there are no new cases in the community.

In addition, there are 7 imported cases, who had all been placed on Stay-Home Notice or isolated upon arrival in Singapore. In total, there are 8 new cases of COVID-19 infection in Singapore today.

We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.

https://www.moh.gov.sg/news-highlights/details/1-new-case-of-locally-transmitted-covid-19-infection-22-Oct

MOH.GOV.SG
MOH | News Highlights",22/10/2020 15:30,,,,,2058,57,105,https://facebook.com/sghealthministry/posts/10158593650625631,[],10158593650625600
1.01586E+16,"As of 21 October 2020, 12pm, we have confirmed and verified that there are no new cases of locally transmitted COVID-19 infection. There are 12 imported cases, who had all been placed on Stay-Home Notice (SHN) upon arrival. All new cases today are asymptomatic, and were detected from our proactive screening and surveillance. The breakdown of the cases is as follows:

a) Cases in the community: 0
b) Cases residing in dormitories: 0
c) Imported cases: 12 (12 already isolated before detection)

2 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 57,821 have fully recovered from the infection and have been discharged from hospitals or community care facilities. There are currently 43 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit.

Read more in the press release: https://www.moh.gov.sg/news-highlights/details/no-new-cases-of-locally-transmitted-covid-19-infection-21oct2020-update

MOH.GOV.SG
MOH | News Highlights",21/10/2020 21:22,,,,,2118,64,160,https://facebook.com/sghealthministry/posts/10158591482675631,[],10158591482675600
1.01586E+16,"As of 21 October 2020, 12pm, we have preliminarily confirmed that there are no new cases of locally transmitted COVID-19 infection.

There are 12 imported cases, who had all been placed on Stay-Home Notice upon arrival in Singapore.

We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.

https://www.moh.gov.sg/news-highlights/details/no-new-cases-of-locally-transmitted-covid-19-infection-21oct2020

MOH.GOV.SG
MOH | News Highlights",21/10/2020 16:06,,,,,2309,87,210,https://facebook.com/sghealthministry/posts/10158591133465631,[],10158591133465600
1.01586E+16,"Masagos Zulkifli
20 October 2020 at 11:26 ·

One of the biggest misconceptions Ms Bay Teck Cheng had about osteoporosis was that it only affects older people. But after she attended an online workshop on bone health, she realised that it was important to start ‘saving up’ calcium from young to build strong bones and avoid this condition in old age.

Ms Bay is one of 300 Bone Health Ambassadors who will be trained by the Health Promotion Board, Singapore (HPB) and Osteoporosis Society of Singapore (OSS) to support community events and public education sessions by healthcare professionals. The inaugural online workshop, held last month, saw some 120 participants learn more about bone health through interactive talks and role-play.

These ambassadors will be deployed at community events where they will play an important role in raising awareness of fall prevention among those over the age of 50, with information such as nutritional tips for good bone health and simple weight bearing exercises, as osteoporosis can increase the risk of fractures in older people.

As we commemorate World Osteoporosis Day today, let’s start practising these key habits to prevent osteoporosis: 1️⃣ increase your intake of calcium-rich foods, 2️⃣ exercise regularly, 3️⃣ avoid smoking and excessive alcohol. Health is wealth, and it’s never too early or too late to work towards a fit and fab you!",21/10/2020 12:10,https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/121704489_1650390125121998_4973193625563803201_o.jpg?_nc_cat=106&ccb=3&_nc_sid=110474&_nc_ohc=7iRlRNtvYt8AX8DubJS&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=e3a6fa8bab1be3f50de4b102a5b50b76&oe=6056CEAD,,,,153,1,2,https://facebook.com/sghealthministry/posts/10158590868755631,"['https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/121704489_1650390125121998_4973193625563803201_o.jpg?_nc_cat=106&ccb=3&_nc_sid=110474&_nc_ohc=7iRlRNtvYt8AX8DubJS&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=e3a6fa8bab1be3f50de4b102a5b50b76&oe=6056CEAD', 'https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/122134276_1650390141788663_5442479845876454095_o.jpg?_nc_cat=106&ccb=3&_nc_sid=110474&_nc_ohc=muD_CR34VWMAX-YmZab&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=daaf5bd6d3a372c74cc0b4a05a50c9c4&oe=6056D102', 'https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/122142000_1650390178455326_7449214902987264487_o.jpg?_nc_cat=110&ccb=3&_nc_sid=110474&_nc_ohc=dq-nrtMjNNEAX-2DaAb&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=3f8de42902bf1d2aef4132b9f6cffe8f&oe=60561154']",10158590868755600
1.01586E+16,"As of 20 October 2020, 12pm, we have confirmed and verified that there are 2 new cases of locally transmitted COVID-19 infection. There are 4 imported cases, who had all been placed on Stay-Home Notice (SHN) upon arrival. All new cases today are asymptomatic, and were detected from our proactive screening and surveillance. The breakdown of the cases is as follows:

a) Cases in the community: 0
b) Cases residing in dormitories: 2 (1 already isolated before detection, 1 detected from surveillance)
c) Imported cases: 4 (4 already isolated before detection)

No new cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 57,819 have fully recovered from the infection and have been discharged from hospitals or community care facilities. There are currently 38 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit.

Read more in the press release: https://www.moh.gov.sg/news-highlights/details/2-new-cases-of-locally-transmitted-covid-19-infection-20-Oct

MOH.GOV.SG
MOH | News Highlights",20/10/2020 22:47,,,,,1456,20,39,https://facebook.com/sghealthministry/posts/10158589219760631,[],10158589219760600
1.01586E+16,"It has been more than half a year since we entered the Circuit Breaker, and more than 4 months since we started our gradual reopening. To continue our journey of safe re-opening towards Phase Three, several conditions and enablers need to be in place. In particular, we must continue scaling up testing and tracing efforts as well as adhering to the safe management measures.

To ensure that the situation remains under control, we will each have to keep up the habits and practices that we have painstakingly put in place over the past few months. These include keeping group sizes small, maintaining a safe distance and practising social responsibility such as mask-wearing.

The Multi-Ministry Taskforce is piloting the use of pre-event COVID-19 testing for larger-scale and higher-risk activities to reduce the risk of a COVID-19 case being present at the event. Given the need for shorter turnaround time, we are exploring the use of antigen rapid tests, which can return fairly accurate results quickly.

We also need to continue to strengthen our contact tracing regime, leveraging our two key digital contact tracing tools – SafeEntry and TraceTogether. We need greater participation in the TraceTogether Programme to help us quickly identify close contacts of COVID-positive cases.

With the above conditions and enablers in place, we will be able to move to Phase Three. But the exact timing of these changes will depend on our collective ability to cooperate with the requirements.

In Phase Three, the group size for gatherings outside the home could be increased from the present 5 persons to 8 persons. The number of visitors allowed to homes could similarly increase to 8. Capacity limits for events like congregational worship and weddings could be increased to multiple zones of 50 persons.

As we make these adjustments towards a new COVID normal, the Taskforce will continue to explore parallel tracks such as vaccines, treatment, testing and other technologies which could enable us to further ease restrictions and resume connectivity with the world in a safe manner. The journey ahead may be long, but with the cooperation of everyone, we are confident of transiting smoothly to Phase Three and beyond, emerging stronger from this experience.

https://www.moh.gov.sg/news-highlights/details/roadmap-to-phase-three

MOH.GOV.SG
MOH | News Highlights",20/10/2020 20:37,,,,,1633,59,261,https://facebook.com/sghealthministry/posts/10158589029155631,[],10158589029155600
1.01586E+16,"As of 20 October 2020, 12pm, we have preliminarily confirmed 2 new cases of locally transmitted COVID-19 infection. Based on our investigations so far, both reside in dormitories and there are no new cases in the community.

In addition, there are 4 imported cases, who had all been placed on Stay-Home Notice upon arrival in Singapore. In total, there are 6 new cases of COVID-19 infection in Singapore today.

We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.

https://www.moh.gov.sg/news-highlights/details/2-new-cases-of-locally-transmitted-covid-19-infection-20-Oct-2020

MOH.GOV.SG
MOH | News Highlights",20/10/2020 15:38,,,,,1926,39,104,https://facebook.com/sghealthministry/posts/10158588686020631,[],10158588686020600
1.01586E+16,"Koh Poh Koon - 许宝琨
20 October 2020 at 02:16 ·

If you’re looking for a career in the community care sector, the opportunities available are just a click away. Yesterday, we launched the Community Care Virtual Career Fair page on the MyCareersFuture portal, which has over 1,000 vacancies in more than 200 positions: https://vcf.mycareersfuture.gov.sg/vcf/community_care_jobs_oct20.

Our colleagues at WSG have prepared a range of useful content for job seekers, such as articles on upskilling and emotional well-being.

It doesn’t matter if you’re a fresh graduate or a working professional looking for a career switch; both clinical and non-clinical roles are also available. Our healthcare institutions are looking for healthcare and allied health professionals (such as nurses, physiotherapists, and occupational therapists), and support care staff (such as healthcare assistants, nursing and therapy aides) who work with patients to provide and manage their care.

There are also openings in corporate services, in areas such as finance, procurement, corporate communications, and operations, where you will be involved in ensuring that processes and operations run smoothly, resources are managed efficiently, and that clinical staff have the relevant resources and support to provide the best care for their patients.

Find out more from the Community Care Virtual Career Fair, which runs from 19 Oct to 1 Nov.",20/10/2020 10:38,https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/121820379_5201100296582615_5229242975009433437_o.jpg?_nc_cat=107&ccb=3&_nc_sid=8024bb&_nc_ohc=rYF7DJoEulEAX8Mmb8f&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=3b10fe612f46b0fdc49e464857fe3078&oe=60568AD7,,,,214,7,11,https://facebook.com/sghealthministry/posts/10158588227850631,"['https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/121820379_5201100296582615_5229242975009433437_o.jpg?_nc_cat=107&ccb=3&_nc_sid=8024bb&_nc_ohc=rYF7DJoEulEAX8Mmb8f&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=3b10fe612f46b0fdc49e464857fe3078&oe=60568AD7', 'https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/122108959_5201100163249295_174407611009953588_o.jpg?_nc_cat=100&ccb=3&_nc_sid=8024bb&_nc_ohc=kezaT4tSTqoAX9WKs1s&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=8b6304a80a94ccb79a9bd802254e05cc&oe=60546835', 'https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/122133922_5201100186582626_8555482538389569108_o.jpg?_nc_cat=109&ccb=3&_nc_sid=8024bb&_nc_ohc=l1jXZxHK_J8AX-QOltp&_nc_oc=AQlNYyZ85SMHk-ZyexZaRaMWwu86jiFi-nv3VWV9KyGAs-uUndBLovKkYmkz8eajJ9g&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=a98f3e19ab94585a20dcabed503a600c&oe=60578902', 'https://scontent.fsin5-1.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/122116448_5201100179915960_8383930866904843727_o.jpg?_nc_cat=101&ccb=3&_nc_sid=8024bb&_nc_ohc=fVH-ghzKcTMAX-rlO8u&_nc_ht=scontent.fsin5-1.fna&tp=14&oh=455c99b7fb8d6a939a20c38aa68f6861&oe=6054C2F4']",10158588227850600
1.01586E+16,"As of 19 October 2020, 12pm, we have confirmed and verified that there are no new cases of locally transmitted COVID-19 infection. There are 4 imported cases, who had all been placed on Stay-Home Notice (SHN) upon arrival. 3 new cases today are asymptomatic, and were detected from our proactive screening and surveillance, while 1 was symptomatic. The breakdown of the cases is as follows:

a) Cases in the community: 0
b) Cases residing in dormitories: 0
c) Imported cases: 4 (4 already isolated before detection)

12 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 57,819 have fully recovered from the infection and have been discharged from hospitals or community care facilities. There are currently 34 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit.

Read more in the press release: https://www.moh.gov.sg/news-highlights/details/no-new-cases-of-locally-transmitted-covid-19-infection-19-Oct-2020-Updated

MOH.GOV.SG
MOH | News Highlights",19/10/2020 22:47,,,,,2129,45,123,https://facebook.com/sghealthministry/posts/10158586603005631,[],10158586603005600
