,Comments,Datetime,num_words
586,"It's for the good of SG, avoid the contagion coming back to all homes, good luck with blessings for a better year. Thank you 🙏",2021-01-23,23
587,"Stay safe Singapore,I am praying to visit you again later this year 🤞🤞🤞",2021-01-24,13
588,Stay Safe and thank you for all your effort! ,2021-01-23,9
589,Good governance👏👏👏Singapore are so lucky to have a prime minister like him..He really cares for his countrymen😘💕 salute you Mr Lee..from Philippines,2021-01-23,25
590,I wishes everyone is Singapore good health and free from covid-19.,2021-01-23,11
591,"A great move SIR, Prevention is better than cure.",2021-01-24,9
592,"Thanks PM Lee, tomorrow will be better",2021-01-23,7
593,"Dear PM Lee, can we consider declaring 15 Feb (Monday) as a PH or as PH in lieu for Saturday (13 Feb)? This is to allow bigger families to visit their relatives due to the new restrictions implemented. In addition, Monday (15 Feb) is also declared a school holiday by MOE. I understand that we should not declare PHs easily but I believe an exception can be made during this unprecedented time. 😉",2021-01-25,69
594,Yes. Its a global phenomenon. Better to  be safe then sorry.,2021-01-24,11
595,Thanks PM for this measurement!  But I am still confused!  Does this 8 visitors include the household members? E.g.: Household member: 4 ppl Visitors: 8 ppl That mean total: 12 ppl per day? 🤔,2021-01-23,30
596,I don't like the rules of restrictions. It's too much. We should move forward without mask and gather more than 8 . Who cares? We have already vaccine here,2021-01-24,25
597,"How come these post, always have some idiot, advertising trading, it's not right😡",2021-01-23,12
598,"Download  from handphone voice recorder and play out through the phone  aspicious  tossing yu sheng lo hei, heng ong huat, kong her fatt choy. In low volume set. Is it ok.to do so as to keep up with the new year mood , wear a masks avoid handshake 🤝 and 👌maintain a distancing of 1metre. No chatting and not in feast wear a mask at all time.",2021-01-23,63
599,The introverts are very happy with these measures,2021-01-24,8
600,Strict measures are deemed necessary now... ,2021-01-23,6
601,"If it’s so auspicious” LoHei “, is everyone — faat, faat — than no poor people— what mentality",2021-01-24,16
602,"SG exellent fight and situation well under control ! Use 109 languages Sg Global Covid-19 Mapping Tracker at lower right link https://icov.beesdot.com/ , API from MOH and John Hopkins U",2021-01-23,26
604,Forewarned is forearmed sir! So you are visionary leader.,2021-01-23,9
605,That's is Good for SG permanent residents,2021-01-23,6
606,The new norm seem likely to stay longer ,2021-01-23,8
607,Boss  That is good decision.,2021-01-24,5
608,Citizens and residents are requested to not let go of themselves in this crisis hour...and help the Government in this very tricky phase of the pandemic.,2021-01-23,27
609,"Members of public should also report on suspicious neighbours who may have invited more than 8 members. Singaporeans, play your part and report your neighbours, friends and family.",2021-01-23,27
610,What will happen if i allow more than 8 visitors a day ? Lolol,2021-01-24,12
611,While we can impose more restriction I find many people don’t take things seriously. I have seen people entering NTUC and Cold Storage supermarmet and other retail outlets using their palm for temperature check instead of their forehead. The staff of the merchant don’t even tell them to redo. This defeats the purpose of the SafeEntry measures!,2021-01-24,59
612,The early symptoms. So be aware and seek immediate medical helps.,2021-01-23,11
613,I'll sure do my part as a Singaporean,2021-01-25,7
614,Malaysia is not strict.. Encourage for 20person,2021-01-24,6
615,It is not a war against a virus. It is a war against Humanity. Millions die in Africa because of the measures implied. This is #Genozide.,2021-01-26,25
616,"We need vaccine, Pls faster. ",2021-01-23,5
618,Can use house hifi to shout  Heng ah  Ong ah Huat ah 😉😉😉,2021-01-23,12
619,I enjoy a quiet cny.. Better no cny,2021-01-23,8
620,Good reminder. But I doubt the idiots who think they're so clever to work around the advisories will listen.,2021-01-24,18
621,Joshua Chung Malaysia belum ada SOP lagi untuk CNY,2021-01-23,9
624,So does this mean that post CNY day 16 no need to stick to 8-pax limit?,2021-01-23,15
625,No ang bao but wire transfer,2021-01-23,6
628,Well Said 👍 Mr PM Lee ☺️☺️☺️ We should keep Iow profile and stay safe. I don’t mind there is no visiting during CNY 😁 We Are SG United 💪💪💪💪💪💪,2021-01-24,27
629,N please be vary of your tastebuds don’t just wack anything ,2021-01-23,12
630,This is another Fake account again!  Please report!  #Lee Hsien Loong,2021-01-24,10
631,Where is this going on ,2021-01-24,5
632,8 at one time or 8 in a whole day?,2021-01-23,8
633,Thank you PM Lee for your concern for our Singaporeans. We are very blessed to have you as our PM. Happy new year 2021 and we pray Covid 19 will go away faster . Prevention is better than cure. ,2021-01-24,36
634,Happy Chinese New year 2021 and may the Covid-19 go away faster as we cannot predict it.,2021-01-24,16
635,"Errrr 🤞Singapore shd STOP 🛑 peoples fr Covid19 high risk country fr coming to Singapore for next 2 month now Best way to stop import & community cases, Philippine even Ban peoples from Singapore from going to there , they said SG hv many covid19 cases🤣😅😅🤣🤣🤣🤣🤣🤣🤣🤣🤑🤑",2021-01-24,42
636,"THE BIG EAR MUST RULE FOREVER . GOOD LUCK TO YOU , PRIME MINISTER LEE HSIEN LOONG .",2021-01-23,15
637,8 is too many. Should limit to 3,2021-01-23,6
638,When Will covid-19 pandemic ends?,2021-01-23,5
639,Gavin Chng u see cny cant meet each other.. max 8 ppp only,2021-01-23,12
641,Yes we must be safe than sorry. PM Mr. Lee     a safe move.,2021-01-31,13
645,"*******  Date: 27 January 2021   updates, heavenly phenomenon....  (newspaper yesterday dated 26012021)",2021-01-27,8
648,"Happy new year! And  I  respect you, Thanks !!!",2021-01-26,8
654,Y'all be very safe out there ,2021-01-25,5
657,Let us all be responsible to keep covict 19 free,2021-01-24,9
667,Well done Mr. Lee may the Lord bless you with wisdom to manage the country well and safe in Jesus name Amen,2021-01-24,22
673,Well reminder PM Lee Hsien Loong . Have great CNY and i hope we can do it to follow the SOP....❤,2021-01-24,20
674,Good move of the government PM,2021-01-24,6
675,"Ok noted with care . Protect life and save life . Let’s all young , elderly n all be healthy n happy  🥰😍🌸",2021-01-24,20
682,"Thank you, dear PM Lee.",2021-01-23,5
683,Thank you and do take good care Sir!,2021-01-23,8
684,Thank you. Stay safe people.,2021-01-23,5
687,pls do ur part to keep everyone safe ,2021-01-23,8
688,"Thank you PM Lee, Sir 😇❤Stay vigilant Singapore 🇸🇬. Together we can overcome  😇❤ 🇸🇬  God bless us all with divine protection and good health always 🙏 😇🙌",2021-01-23,23
689,Thank you our PM Lee thank you for caring all of us wish you happy new year,2021-01-23,17
690,Okay Sir  Noted and Thanks ,2021-01-23,5
692,Good Evening Our Dearest PM Lee 👍👍👍❤️❤️❤️ Thanks For Sharing And All Your Hard Work Well Done For We Singaporean 💯💯💯 You are our Best Leader 👍👍👍 Must Take Good Care And Must Drink More Water 👍👍👍 Happy Weekend To You And Your Family 👍👍👍❤️❤️❤️,2021-01-23,40
693,Plz do something for dormitory people😭 one year coming  cannot go out 😭😭😭 Plz plz plz arrange for us 1 sunday can go out within a month😢😢,2021-01-23,25
699,Thank you very much to our great Leadership PM Lee🙏👍💪🇸🇬 We 🇸🇬so proud and respected of you👍 Please stay safe and healthy PM Lee🙏,2021-01-23,24
703,Dear PM Lee   Many blessings to all.  Chai 🤩😍,2021-01-23,8
705,Very nice daddy lee hsien loong,2021-01-23,6
706,Very nice daddy lee hsien loong,2021-01-23,6
709,"Thank you PM Lee, Sir 😇❤Stay vigilant Singapore 🇸🇬. Together we can overcome  😇❤ 🇸🇬  God bless us all with divine protection and good health always 🙏 😇🙌",2021-01-23,23
711,Thk PM We hear u n comply,2021-01-23,7
714,"Thank you, 感恩for keeping Singapore safe and stable. We will do our part too! 一起加油💪😷🙏🙏🙏❤️ ㊗️大家平安，健康顺利。",2021-01-23,13
721,🌹💛🌹So Proud u Dear Mr. Lee Hsien Loong🌹💛🌹 ❤🇸🇬❤Advance Wishes Lunar New Year 2021❤🇸🇬❤,2021-01-23,13
723,Sir Jan Bonnel S. Buhain Em Gongora Jr. Irish Joy Tumesa Jaycee Capili Francis Sanqui Carampot ,2021-01-23,16
725,Hi PM Lee Hsien Loong ❤️ stay safe and healthy 💯🌺 we love Singapore 💙❤️🤍 #SingaporeIndonesia ,2021-01-23,12
727,Just hoping all Singaporean cooperate to be a good citizen together2. May God bless us all Ameen.🤲🤲,2021-01-23,17
738,"We love ❤️ Singapore 🇸🇬, Stay Safe ",2021-01-23,5
739,WE NEED VACCINE PLS SIR,2021-01-23,5
747,YekokoG2772432p  i can do any place for covide19 no sget,2021-01-23,11
749,"I was on SHN and had a good time to look back into the books of LKY.  I enjoy reading his books over and over again and considering the last many years growing up from Kampong to Hi Tech city, is a pride that any Singaporeans will carry around.  ",2020-11-13,49
753,Congratulations and best wishes to PAP and of course to our PM Lee and capable leaders!,2020-11-09,16
754,"Thank you, PM for working so hard & taking care of us. Congrats to you & your Team",2020-11-09,16
758,Thank you so much PM LEE💕💕💕,2020-11-08,6
759,"We know our Government will do the best for us , Thank you 🙏 ",2020-11-08,12
760,Congratulations & best wishes to PM Lee and all Minister newly elected to CEC,2020-11-08,13
761,"Congratulations to the entire PAP Team ! Stay Healthy, Positive and Happy!",2020-11-09,11
763,Congratulations to PAP and their capable leaders!  🎊,2020-11-08,7
764,Mr.Lee i believe in you and your 4th generation team....Thank you and God blessed you and your team.,2020-11-08,17
766,"Well done, PAP! I believe and trust you, PM Lee. You care for Singapore and the people and you all work very hard and do all it takes to bring Singapore forward. The sacrifices you all do for us did not go unnoticed. Most of us are grateful. God bless you all!",2020-11-08,52
767,"Thanks to the Party cadre for casting their votes for both Lawrence Wong and Desmond Lee elect them to the Party's top committee, in recognition of their stellar performance as Ministers.  I believe that Singaporeans are happy and fully agree with the election of these two Ministers to the PAP CEC.👏",2020-11-08,50
768,Well done PM Mr Lee good job 👍❤️,2020-11-09,7
769,"Well spoken speech ,Dear PM,proud to have you in our Nation🇸🇬",2020-11-08,12
770,Thank you very much to our respect top leader PM Lee🏆👍❤,2020-11-08,11
771,Congratulations and best wishes to the New Committee! PM pls lead them for the success of Singaporean! ,2020-11-08,17
772,"Congratulations to Minister Lawrence Wong and Desmond Lee!  Both of you deserve to be elected to the Party's top committee, by your contributions to the governing of Singapore.🏆",2020-11-08,27
774,Dear PM Lee Good afternoon. Thank you. And on the other end of the world history is created. So much to learn from Singapore. Blessings and thank you to all. Chaitri (Chai) Hapugalle,2020-11-08,33
776,"PM Lee's simplicity is an example for the world,, A real humble statesman hats off! I Wish others leaders could follow his steps and learn from Singapore",2020-11-08,26
778,Dear PM Lee sir.  I have seen the political situation in our neighbouring country on how it has trigger so much drama style politics.  I sincerely hope our Singapore will maintain a high standard of Government and will not end up like the K dramas. ,2020-11-13,45
779,"The government of the day that is responsible and has painstakingly put and does things right for the betterment of her people and Singapore 🇸🇬 regardless of race, language or religion deserves the unwavering support  for many years to come.....",2020-11-09,39
781,"My daughter miss her daddy, but he still can’t come over to Batam 😓",2020-11-08,14
783,With SG Govt we’re so blessed:))SGcitizen:)),2020-11-09,8
784,"Sir, it can be organised differently but it’s the Party to lead Singapore. The only Party I vote from the Founding SG till today, MG👍💪",2020-11-08,26
785,You people People's Action Party pap ge20 #bravo #celebration #dream,2020-11-08,5
786,"All the best, PM Lee",2020-11-09,5
787,"Well done. Mr Prime Minister Lee, drink more water",2020-11-08,9
789,🙆‍♀️🇸🇬PM N TEAM....🙏Blessing All Healthy to bring SG🇸🇬 Together Stronger,2020-11-08,11
790,ALL THE WAY!! PM LEE 💯💥💯,2020-11-08,5
792,Yes Sir SG United. Sir we must always preserve the traditional value and core value example being filial to our parents. Loyal to our country and others. Sir the goverment must always uphold penal 377 as it is not in the asia culture nor acceptance be it in the past or the present moment. Thank you Sir .................................,2020-11-09,56
793,So now system change for MOE Connect plan....🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️,2020-11-10,8
810,"I appeal to you PM, to give we Singaporeans the best leader Mr Tharman. We Singaporeans will be grateful to your graciousness to recognise  Mr Tharman’s capabilities who with his team will bring Singapore to greater heights   With Mr Tharman’s leadership we shall create collaborative credible oppositions or no oppositions required in Singapore as Mr Tharman will be able to bring Singaporeans’ expressions with openness and respect. It’s Singaporeans wish as we know he and his team with your wisdom PM, will make a difference in Singaporeans’ lives.  Thanks and pray that PM will open the door for the best leadership to groom we Singaporeans.   Thanks so much PM",2020-11-09,112
821,Good morning sir 🙏❤️❤️ Lee Hsien Loong,2020-11-09,6
824,"Thank you and Jia You, PM Lee!",2020-11-08,7
826,"Certainly Sir PM Lee, we will continue to be vigilant and socially responsible for the safety sake of everyone, as ONE! Lets not waste the 73 days of CB and continue staying Safe and Well. Moving on, wearing masks and maintain safe distancing will be a new norm in our daily lives for this season.",2020-06-23,54
827,"Good morning Sir, yes we will do our part and be very careful, mask up  safe distancing . Thank you so much . Do take care and God bless you Sir .",2020-06-23,29
828,Sun set also at changi beach yesterday,2020-06-23,7
829,Thank you Mr PM Lee for sharing!  Beautiful Sunrise @Changi Beach Park -MCI Photo by Terence Tan. ,2020-06-23,16
830,"Thank you very much PM. Lee we will following the Government instructions, love you always PM. Lee may the Lord always take of you and all of us stay in Singapore safety because of our do the Dispilin our self and stay at home until the Virus COVID-19 hopefully quickly gone from Singapore all the Countries in this world by God Grace and Marcy upon all of us Amen.🙏🙏🙏",2020-06-23,69
831,"Welcome sir,  this is my own art for you. When I was expo, sir..... https://m.facebook.com/story.php?story_fbid=144122987275193&id=109438220743670",2020-06-23,14
832,"A special note of thanks to the frontliners: the medical personnel, research scientists, law enforcement officers, essential services operators and of course, the Head of State & his Cabinet for drafting out wise policies to govern the country and its people, in order to combat the ills of COVID-19. Well done and continue to keep up the good work! You're always in our prayers.",2020-06-23,62
833,"PM Lee, the buses are getting too crowded with students, the market places and food court are pretty bad as well. Can’t afford to have a second wave of outbreak just like Beijing. Have to get it under control before it’s too late again.",2020-06-23,46
834,"Thank you Sir for sharing the awesome picture of the sunrise.   Will continue to pray that all Singaporean’s will one out of this pandemic stronger n stay united as always.  SG United, Jia you!",2020-06-23,35
835,Thank you PM Lee hope and pray that everything will be back to normal  my son is working in Singapore now. God bless us all.,2020-06-23,25
836,Missing Singapore so much. Wish you all good fortune Singaporeans. THANK YOU for the very pleasant experience during my every visit. I will be back. I will see you again❤️,2020-06-23,30
837,"PM Lee.. Thank you,. You too must take care, stay safe & healthy. SG united,!!",2020-06-23,14
838,"God has been good and is good. Keep praying for our President, PM Lee,  Singapore leaders and all Singaporeans that we will sail through this storm as one united people",2020-06-23,30
839,It is a good provider from our good Lord for giving a young child good resources to pick up cockles shells or Venus shells over the seaside with her Big brother while the taller brother symbolises the vows with a bigger sister before their weddings at a seaside long time ago. It us cool n refreshing chill. ,2020-06-26,57
840,"Good Morning PM. Yes All Off Us Do Our Part We Will Beat The Criss As, A Notion. ❤️❤️🇸🇬🇸🇬❤️❤️🇸🇬🇸🇬❤️❤️🇸🇬🇸🇬❤️🇸🇬🇸🇬❤️❤️🇸🇬🇸🇬❤️❤️🇸🇬🇸🇬❤️❤️",2020-06-23,18
842,Dear PM we had gone through many ups and downs there we made it. We will with positive thinking and also taking all the precautionary measures will make again.,2020-06-23,29
843,"Dear PM , we will be very careful , mask up , safe distancing n hygienic. Life got to go on but a new way of doing things.",2020-06-23,25
845,A peaceful place and sunrise. Missing Singapore I've been there years 1910 to 2015,2020-06-23,11
846,Thank you Sir and your teams for your utmost contributions during this trying period... We are following the measures with diligence ~ ,2020-06-23,21
847,"For sure we will, PM Lee.  Stay safe & stay healthy.  SG UNITED ",2020-06-23,12
848,"As I am still stuck in Seoul , I can tell you straight up that , should we not have a heightened awareness about the disease, we are going to see it come back . Apparently, yesterday, experts are reporting that a Second Wave is here , in Korea. Everyone, if you don’t want to revert to staying home at ends , pls , wear your masks and avoid crowded restaurants, etc... they will be reinstating stringent measures in Korea soon .",2020-06-23,76
849,"Yes... we have to continue have safe distancing, wearing mask. Do our part. #SGUnited #SG Together  Singapore❤",2020-06-24,15
850,"I love this place and the hawkers serve superb local foods with great price! Take care, PM. Thank you for becoming a beacon of hope to the world!",2020-06-23,28
851,"Good morning, sir. The bright future will come very soon.",2020-06-23,10
853,"Yes we will, wear mask, safe distancing, hand sanitizer become our daily affair 💪💪💪",2020-06-23,13
854,Yes what he said is true (covid safe) 👍be social responsible do your part as a singaporean 🇸🇬,2020-06-23,17
855,"Best time to reduce rates and taxes which will have a positive and direct impact on daily lives Singaporeans, especially GST! ",2020-06-23,21
856,A very skilful capturing of the Sun rising! Let the Sun keep everyone everyday healthy and happy!,2020-06-23,17
857,"Yes Sir, thanks you, we also bless for your healthy long life.",2020-06-23,12
858,"Hope our airlines will not rush to open borders to America and Europe, looking at the jump of cases rising there, we can’t afford to bring in people who may already got infected and came here without swab test before boarding plane to here. ",2020-06-23,45
859,"Gd Morning sir, when both borders open sir, many M'sian and S'pore want see their Family...May the Good Lord's Blessings be with you and your family with Good Health, Protection...Amen..",2020-06-23,29
861,"Good afternoon Mr PM Lee. Thank you Sire for sharing Your good Advice that even with the gradual easing of measures, yeah we still have to take care of the environment and play our part to practice safe social responsibilties and distance in order to take care of one another daily and can create a COVID-safe environment for everyone. Stay Safe and Stay Strong and Connected and  United .   Yes ! Sire also Wishing You a Safe and Healthy Life in Your coming in and Going out . Take care .",2020-06-23,86
863,Absolutely beautiful and stay safe to all :),2020-06-23,7
864,Amen. May we hv socially responsible n obedient citizens. So much effort resources n precautions hv been put in place to keep us safe. Thank u. Stay safe n well everyone.,2020-06-23,31
865,As a genuine SINGAPOREAN I’ll still be a watcher for the people’s outside that don’t followed the SOP. We don’t need to be paid to be one cause it’s benefits at least our generation....,2020-06-23,39
866,Wear mask n safe distancing. That's the way. Thank PM,2020-06-23,9
867,Pls reminded not to keep talking in mrt or supermarket even th put on mask,2020-06-23,15
868,Life gets better n better.. Things are going to be able to reorganise,2020-07-08,13
869,Is that a natural beach or the man made coast?,2020-06-23,10
870,We are the voters supporting you since   the founding Fathers of SG  an now Henry Kwek Hian Chuan Henry,2020-06-23,19
871,"Good afternoon Hi Sir PM,  thank you for the sharing. We believe we can sgunited and win this' battle'.  Majulah Singapura!! 加油!",2020-06-23,21
872,U dun need a crowd when u r with nature... sunset at Pasir Ris beach park,2020-06-23,16
873,"Last time,when we wished our boss ""Good morning Sir"" He would reply ""What is so good about this morning""! Shocked. After that we were scared to greet him.",2020-06-23,29
874,THANK YOU SIR WE WILL FOLLOW TO WEAR TGR MASK WHEEVER WE GO OUT .,2020-06-24,14
875,"Good morning.  PM, you are goid & nice leader.",2020-06-23,8
876,"Thank you for this, PM !",2020-06-23,5
877,"May BEST Blessings for ALL To Continue ... Do our part to wash our hands ,social distancing and mask up to Stay SAFE ,Stay SGUnited in Moving Forwards ... We'll be able to Flourish Years 2020 n Beyond !🙏💯",2020-06-23,34
879,Do your best brother & I'll be there for you as Allah will bless all of us,2020-06-23,15
881,Good morning too sir. Best of luck sir pm Lee & his covenant team.,2020-06-23,13
883,We are strong together... ur leadership is i realy proud of you sir..,2020-06-23,13
884,Thank you Mr Pm for take care off singapore 🇸🇬 ,2020-06-23,9
885,Good afternoon Mr. Lee Hsien Loong,2020-06-23,6
886,"What a heavy downpour!  GOOD MORNING, PM Lee.Please send NEA, AVA to   Ang Mo Kio",2020-06-23,14
888,Mask up too stay vigilant ,2020-06-23,5
889,Dear pm when will Singapore n Malaysia open,2020-06-23,8
890,Selut boss Iam Happy  because Iam Singapore workar thank you boss you many many help me I don't   forgate you. Singapure best country thank you singapore doctor and nars and singapurian pepole.,2020-06-23,31
891,Thanks PM Lee .. we will be remain vigilant at all times be it phase 2 or phase 3 .,2020-06-23,16
893,Very pretty when we don't have work worries.,2020-06-23,7
894,Sorry just now wrong press .just i change another sticker  Thanks,2020-06-23,11
895,Wah PM Lee you must take care also hor ! You don't always take care Singaporeans till you no eat no sleep hor ! ,2020-06-23,21
899,It seems she purposely make her house like that. Got Spirit.,2020-06-23,11
900,❤Good Morning Dear Mr Lee Hsien Loong❤ 🙏Thank u 🙏,2020-06-23,9
904,"Good the check boat, clark and robertson quay on fridays and saturdays. Then orchard and chinatown on weekends.",2020-06-23,18
905,Good morning PM Sir. Happy Tuesday. Beautiful scenery.😍,2020-06-23,8
906,"Yes Sir, thanks you, we also bless for your healthy long life.",2020-06-23,12
907,ok. chua moi nguoi tot đep thanh cong chong dich corona.  * hoang gia cua sinhcapo.,2020-06-23,14
908,beAutiful promise of better tomorrows ❤️,2020-06-30,5
913,"Good Morning Dear Mr Lee Hsien Loong.  Take care , Stay safe and God Bless You Sir !!!",2020-06-24,16
915,Lov Sq greetings from Aruba🇦🇼,2020-06-24,5
922,godbles sngapure n mega bikions,2020-06-23,5
923,Thank you very much PM Lee Hsien Loong Stay healthy and Strong and happiness forever everybody's loved ones 🙏🙏🙏🥰🥰🥰💖💖💖🇸🇬🇸🇬🇸🇬💯💯💯🧧🧧🧧🙋‍♀️🙋‍♂️🙆‍♂️🙆‍♀️💑👨‍👩‍👧‍👦✌🤞🤚👋👐🙌👏👏👏👍👍👍🇸🇬🇸🇬🇸🇬,2020-06-23,17
924,Take Care Sir. THANK YOU N SG UNITED,2020-06-23,8
926,God bless Singapore 🙏 Buddha bless Singapore 🙏,2020-06-23,6
927,Long Happiness Life.. Thank you Sir..,2020-06-23,6
929,We love our country enough to behave sensibly & responsibly outside of home... #SGUnited 💪🏻💪🏻💪🏻,2020-06-23,12
930,Wil do sir .u tc sir,2020-06-23,6
931,Thank you so much my dear prime minister Lee Hsien Loong Majullah Singapure god bless you I love you too ❤️ take good care too stay safe n be happy dear prime minister Lee Hsien Loong,2020-06-23,35
940,"We r so blessed 2 hv such caring PM n his team, doing their best 2 keep us safe!! May God bless u n our nation, stay safe n SG United!!",2020-06-23,29
942,# Stay Safe & Stay United.. I’m sure we can overcome this Pandemic together🇸🇬🇸🇬🇸🇬,2020-06-23,13
949,Good afternoon Sir Good jod Singapore god bless 🙏🙏,2020-06-23,8
952,Gd morning sir.. love you 😘❤️,2020-06-23,5
953,Great leader🙏 God bless you and your family!🙏🙏🙏🌹🌹🌹❤️🇸🇬🇸🇬🇸🇬,2020-06-23,8
955,👍🌈🤗☀️🇸🇬💪👍MAJULAH 💪🇸🇬💪SINGAPURA 🇸🇬💪👍😃🤗☺️ TO🇸🇬GET🇸🇬HER🇸🇬 A 💪STRONGER💪 SINGAPORE🇸🇬💪👍😃🤗☺️WE 💖🇸🇬💪👍🤗* Smart Moves Smarter ideas 😇👍 SMART 🇸🇬 NATION 😇 Moving Made It Different 👍😇 👍 THANKS  Y🤗U To Y(👍)U  PM LHL And You Also Take care of yourself and your family too 🙏💓💪👍🤗😃☺️ * A IDEAS MAKE SENSES A MOVING Forward 👍 S🇸🇬G💪🤗😃☺️ Live Works Living 👍💪🤗 Thanks You So Much To Y🤗U And ALL 🤗S🇸🇬G🤗2(💪)2(👍) SG UNITED 🇸🇬💪,2020-06-23,62
958,Good morning Sir PM LEE,2020-06-23,5
960,What a beautiful shot. The heavens declare the Glory of God..,2020-06-23,11
961,"Mr Lee. We, Singaporeans can do it and make it. 我们加油 💪🏻🤗",2020-06-23,10
966,Chuck Tham He is the real SG Deakins,2020-06-23,8
968,Long live Mr Lee and your family 🌏 Thank you Sir and your Team to keep Singapore great💐,2020-06-23,17
969,"What a great sight..!!.., Patna, India..",2020-06-23,6
971,Good morning our dear Mr. Prime Minister Lee Hsien Loong❤️ 🙏🏻Stay safe 🙏🏻,2020-06-23,12
975,Good Morning Mr Lee H. L.Thank you for the concern.God Bless you & your family.,2020-06-23,12
976,"Morning Sir, nice shot taken. ",2020-06-23,5
979,Good afternoon sir..on duty now,2020-06-23,6
982,"Good morning, sir! 🌹Thank u for the reminder.   Can I hv yr permission to save this beautiful pic as my FB cover page. ☺️☺️🙏🏼",2020-06-23,23
988,Good morning 🌻 sir mash Allah,2020-06-23,5
997,Good Morning Our Dearest PM Lee 👍👍👍❤️❤️❤️ Thanks For Sharing 👍👍👍 Must Take Good Care & Must Drink More Water 👍👍👍❤️❤️❤️ Must Stay Safe 🙏🙏🙏 Must Stay Strong 👊👊👊 Must Stay Healthy 💪💪💪 Must Stay Handsome 😎😎😎 Must Stay Happy Always 😀😀😀,2020-06-23,33
998,Dear sir Thanks for everything 🙏🙏🙏,2020-06-23,5
1004,Good Morning PM Lee take care,2020-06-23,6
1005,Let Us All Do Our Part. Stay Safe n Healthy. 🙏🙏🙏,2020-06-23,10
1006,"SIR, Goodmoring have a blessed happy day",2020-06-23,7
1007,Good morning sir..May Allah bless you. Aameen,2020-06-23,8
1009,You are the best leader,2020-06-23,5
1010,"Good morning, PM Lee and Madam Ho Ching  Awesome picture. Thank you also for your inspiration and harwork. Respect and kudos.   Hope you enjoyed a lovely father's day celebration.  Blessings to all for continued good health and safety.  Best wishes  (Chai) 👌👍💪🙏💐🌹❤️",2020-06-23,40
1011,Good morning sir. May Allah bless you,2020-06-23,7
1012,Selamat pagi sir.... Semoga sehat selalu 😀❤,2020-06-23,6
1013,"Dear PM, Lee Hsien Loong, Good Morning  Thanks for your message  We all are doing our part to create a COVID safe environment. Please you too Be safe be protected  Sending you Lots of Love and Blessings  🌹🙏 ",2020-06-23,37
1017,Good morning sir...may God Bless you.,2020-06-23,7
1018,"Dear PM, thanks your sharing 🤗🤗🤗 we all love you. 🇸🇬🇸🇬🇸🇬",2020-06-23,9
1020,"Selamat pagi,semoga TUHAN senantiasa melindungi kita,Aamin",2020-06-23,8
1026,Good morning sir. May Allah bless you,2020-06-23,7
1028,dear pm  long way battle,2020-06-23,5
1036,Gd morning sir.. love you 😘❤️,2020-06-23,5
1041,Nonstop raining our sg 😞😞😞all is well,2020-06-23,7
1052,"THANKYOU ,I PRAY FOR ALL OF THEM BLESSED  CELEBRATING HAPPY SELAMAT  HARI RAYA AIDILFITRI ALL BEST WISHES AND GOOD LUCKS TO ALL MUSLIM FAMILYS.HAVE A JOYFUL GREAT CELEBRATIONS DEARS ONES.",2020-05-24,29
1053,"Stay together and be safe,  family is very important   we will be United again soon, take care brothers and sisters",2020-06-01,20
1054,This Hari Raya celebration is exceptional however it is good families spirit.,2020-05-31,12
1055,Our Muslim maids have made preparations for the Hari Raya celebrations. We are happy to see them feel at home.,2020-05-23,20
1056,There’s no celebration just prayers in the morning and a normal stay at home 🏠 only ,2020-05-24,16
1057,Ofcoz dis yr diffrent coz got ambassador hanging around at void deck. Only catch ppl celebrating raya i think. Dont see them ard on other days...,2020-05-25,26
1058,"I remember when I was a boy staying in an island of Singapore, with all the different races. During Hari Raya the malay families gave us malay cakes, our family reciprocate with an angpow. Likewise during CNY iur family gave them cakes the malay families reciprocate with white sugar because malay culture does not have angpow. This is what we call, 'Kampong Spirit' unfortunately it's very difficult to see this.",2020-05-24,69
1059,"Selamat Hari Raya Aidilfitri Abang Dan Kaka, well done and keep up the spirits. It’s 1 month, Satu bulan . Keep going. All the better. Thank you.",2020-05-25,26
1060,Selamat Hari Raya Adilfitri to all Muslim friends and familys😁,2020-05-23,10
1061,Most important you all are still able to spend quality time and eat yummy food together with your loved ones as a family during this crisis period.  Please don't go visiting is fine as there is always other times to meet and gather.  Wishing all Muslims Selamat Hari Raya Aidilfitri  😍🤘🤘✋✋🌼🌺🌻🌺🌹🌷,2020-05-23,49
1062,Why Say Hari Raya.? Say #Eid_Mubarak,2020-05-24,5
1063,"Selamat Hari Raya Adilfitri to you, your family and all Muslim friends!",2020-05-23,12
1064,"Selamat Hari Raya to All My Muslim brothers n sisters in Singapore! Maaf Zahir Dan Batin. And to all my Non Muslim fellow Singaporeans, I sincerely thank u guys from the bottom of my heart for ur kind wishes! 💝💞",2020-05-26,39
1065,Selamat Hari Raya to all my Muslim friends n God bless.,2020-05-23,11
1066,Such a beautiful video made..Selamat Hari Raya .Maaf Zahir dan batin to all our Muslim friends 😊💓,2020-05-23,17
1067,Wishing all celebrating selamat Hari Raya aidilfitri! Stay safe be safe! Cheers!,2020-05-24,12
1068,Wow I wish I can try yr Mum cooking 🥘 ,2020-05-23,9
1069,"I am a citizen of Hong Kong, China. I support national security laws!",2020-05-24,13
