,Comments,Datetime,num_words
342,"Screw this fellow, rob the poor to give to the rich and super rich to enjoy. If you have not given him an angry face, please support and start giving them many angry faces. Don't be bluff by them for all sorts of reason. not acceptable",2021-02-17,45
344,"Do regulate the health care industry.   I do think there are some cases where there is blatant overcharging.  Last year I went for leg scan and the PUBLIC hospital charged me for 3 leg scans, when only one leg scan was done. I was fully conscious so I knew I had been overcharged over scans that were not done at all.  Everyone kept quiet until I brought it up, before they say they will take one month to refund me the money for 2 leg scans.  I asked why are payments requested immediately but refunds will take a month? No answer given.  One can only imagine that patients could be wrongfully charged if the procedures were done whilst the patient is unconscious or is not well versed in the procedures and lack of transparency in bills.",2021-02-16,134
345,"4G pap should provide more details in why we need GST increase to support health care needs, previously there was roll out of pioneer generation & merdeka generation package ....how come still need more money ? We spend money on foreign workers food and vaccinate them for free....why don't we modify existing system to make money....for those foreign workers that is vaccinated against covid-19....they just need to go through local agencies to renew their work permit or change employers.",2021-02-16,78
346,Why show a LV shop? GST ONLY affects the rich buying luxury goods?,2021-02-16,13
347,How did our healthcare become so expensive? Even simple otc medicine are expensive.,2021-02-16,13
348,"All these covid subsidies now, the money needs to be replaced somehow. Not only in SG, living costs will go up everywhere. Tax on spending is the fastest way. When you tax this way, is the rich or people w money to spend will pay more tax than the poor. ",2021-02-17,50
349,Whatever they had paid out last to working be it to locals or foreigners now the poor fellow citizens need to pay back through taxes. This is SOP. ,2021-02-17,28
350,Of course to also pay for the high salaries of the superscales and Ministers. They still need their annual increments and bonuses.,2021-02-17,22
351,"Without GST increase, there will not be enough money for their million dollar bonus",2021-02-17,14
352,Expect things going to increase by 20-30% from.2022 to 2025,2021-02-16,8
353,Million dollar minister cannot solve the medical problems we pay for the price ðŸ˜“ all thks to the 61 percent lor now they better don't KPKB hor,2021-02-16,24
354,PAY CUT OR YOU ONLY WORK ON YR OWN BENEFIT.,2021-02-17,10
355,"61% asked for it. That time give $600 everyone so happy, wah very good takes care of citizen... blah... blah... blah.... now is pay back time. Your Ceca plan got budget NEED to bring in how many Foreign Trash for Yr 2021?",2021-02-17,39
356,"Vote 50-50 parliament next time. This is not going nowhere for the poorest in society. PAP donâ€™t want to get sources of income from the rich, famous and well-known in society especially when we have foreign rich and well-known people coming to our shores already. The process of getting foreigners from aboard to fund local start-ups is on-going right now....",2021-02-16,55
357,Why not all the ministers having a 10% pay cut . ðŸ¤”ðŸ¤”ðŸ¤”,2021-02-16,9
358,It's time to down grade to 3 room flats in order to receive all govt benefits..... ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘,2021-02-16,14
359,"Tax PRs and Foreigners more lar, since  u all like to bring so many of these trash in.",2021-02-16,18
360,Mr Heng. U all take pay cut and donate into GST better. Can save alot of people le then we see you all up up.,2021-02-17,25
361,"Bad Habit, like parents no enough money keep asking children for more.. ",2021-02-16,12
362,Lol..still singaporeans will kaypoh about malaysian politics ðŸ¤£ðŸ¤£....yet they vote for some GST candidates,2021-02-16,15
363,What is the point in issuing vouchers and subsidies when you are increasing GST? People on low income are mostly impacted with increase in GST. Increase the tax for the wealthy instead.,2021-02-17,32
364,This year budget is the worst budget so far,2021-02-17,9
365,Cant GST increase be delay...during this pandemic econ not recover yet,2021-02-16,12
366,"With the gst, the citizens are unable to meet our current rising recurrent needs.   Unless the hikes include hiking our salaries as well.   U want us to remain cheap and employable but cost of living keeps increasing. How is that sustainable? The middle income has become poor.",2021-02-17,47
367,"oic, really ah? so this is 1 of ur easy Coast plan..",2021-02-17,11
368,Releasing new news about giving out money(whatever they called it) and increasing GST on the same day? what is the govt thinking HAHAðŸ¤¡,2021-02-17,23
369,Everytime wanna increase confirm say making lossesðŸ¤£ðŸ¤£ðŸ¤£,2021-02-16,6
370,"ðŸ¥¶â¤ï¸Without GST hike on â€œ mediocresâ€, cannot meet the needs of world ðŸŒŽ highest multi million CEO Package pay â€œelites â€œ ðŸ¥¶ðŸŽ",2021-02-17,16
371,"should reinstate estate duty, introduce Multi pty taxes, housing vacancy taxes etc.",2021-02-17,12
372,Health care.. goes up... Because the government wants it to go up.....  It is just like buying a iPhone.... The cost of making... Might be just 100bucks... But they put an apple there... It become 2000 bucks.  Our government can lower all these costs... Especially medical... But our government choose NOT to.... All these medisave.. medishield.. are just to make sure when we are old... And going to die... The government won't need to pay for us...  To our government.... Your life is plainly BUSINESS...... Screw the poor.....,2021-02-17,85
373,HSK talking cock and trying to confuse people,2021-02-16,8
374,We make noise still increase one.,2021-02-17,6
375,Please hold back at least until everything back to normal first.....,2021-02-16,11
376,Here comes your East Coast plan!!!!,2021-02-16,6
378,Im getting fat during this pandemic... need squeeze me left right up down center till skinny dry,2021-02-17,17
379,How bout lowering the minister salary,2021-02-17,6
380,"GST = go squeeze them, it now inevitable we will kena squeeze sooner or laterðŸ™ðŸ˜¥",2021-02-17,13
381,up our medishield  still  not enough? Then return us we c doc overseas much more cheaper sia ðŸ˜‚ And don need Q so long ðŸ¤­,2021-02-17,23
382,Minister  salary should cut 50% its time to help Singaporean in this difficult time  covid-19.,2021-02-17,14
383,"My fellow singaporean dont whining. Although it will hurt us very badly towards our life   please remember our beloved leaders are always better than Malaysia, so we can alwaya talk big and be arrogant in front of Malaysians. Even a lot of indian national always fetish to come and work in our prestigious city state, something we should be proud of",2021-02-16,61
384,"Yeap, with 62% agreed to that. One way or another, Santa Claus needs to replenish his goodies that go into some people while the others have to pay and pay after collecting crumbs. Nothing new as just have to be ready for it.",2021-02-16,42
385,"Japan is a flat 10 percent tax  on all items except food, drinks and newspaper. And their health care almost free.",2021-02-17,20
386,Pay cut all the ministers pm salary can top up the gst for 2021,2021-02-16,13
387,Dental overcharging. See one tooth with 1 xray $140,2021-02-16,7
388,More bonuses for so and so right?!,2021-02-16,7
390,Just Vote out the pap ,2021-02-18,5
391,This is what sporean voted for . Congrats ðŸ¥³ ðŸŽ‰,2021-02-17,7
396,Dun complaint. 61% of Singaporeans agreed to it last yr. Aft the $300-$900 (depending on income) payout. ðŸ™„,2021-02-16,15
402,"Reason why people buy online is to be able to get stuffs cheaper, without all the taxes, GST and all, now if GST is being imposed on Online goods, what's the point of shopping online already? People shop online still needa pay for delivery fee and needa wait for their goods to arrive, so in a way, if we say time = money, technically we are paying time already, now still needa pay GST on top of paying for the time to wait, might as well just buy it straight outside right? XD",2021-02-16,91
403,The biggest cost affecting brick and mortar shops is shop lot rental. And who is the biggest landlord in SG?  So many sheep here thinking that GST on online purchases levels the playing field. Stupidly naive.,2021-02-16,36
404,"In our opinion, GST should be abolished, both for overseas goods as well as locally purchased goods.  In our opinion, GST is just making cost of living expensive for ordinary Singaporeans, while they use the tax money to either give government employee (Interpret: parasites) fat salary, or fund their useless white-elephant government projects (e.g. TraceTogether)  Even if you say you want to help the poor, there are non-GST method to help them, e.g. help them get a better job, encourage Singaporeans to start their own business and provide jobs for lower-income households, etc.",2021-02-16,92
405,Still cheaper to get online with even 10% gst in future. Bought a stainless steel socks drying hanger for laundry with 32 pegs at $10 including delivery. Local shops selling above $50. They also import from the same source and jack up the price.,2021-02-18,40
406,"simi lan also want to charge...retail dying becos of their sky high rental,people turn to online n was advised to shop online during this covid period now target online becos mostly buy online,a good source of revenue not to be missed. Terrible,must suck whatever gains can be found n suck citizens n all retailers dry. What to do? so many paper useless million salaries to pay",2021-02-17,70
407,"FYI, this was already in the making as far back as 2017  https://www.straitstimes.com/business/economy/customers-might-have-to-pay-tax-on-goods-and-services-bought-online",2021-02-16,11
408,"Well. Money spent on Covid have to be recovered somehow. The more they spent, the more they will take back from us in one way or another. Is a vicious cycle",2021-02-17,31
409,What about the free trade agreements then? I thought that abolishes most taxes.,2021-02-16,13
411,Poor ppl purchase online because they cheaper. In name they said will help poor ppl but first to dig into their pockets. Hypocrite. ,2021-02-17,23
412,Excellent moveðŸ‘ and should start earlier instead of 2023. Fair to brick and mortal shops. â˜ºï¸,2021-02-16,13
413,People make website platforms to sell goods and its easy for people to buy....along comes the Gov to want to make money out of thin air b just placing a  tax on it. Who loses? Us the people,2021-02-17,39
414,Very disappointed with the increased in petrol prices. Many people have been affected due to the pandemic and lost their jobs. Although relieve measures have been given to them but it is not enough. Affected people started to work and feed their families and now income is affected with all these news....what is this man ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ take money very fast/ immediate....give money must wait,2021-02-17,65
415,"Reduction of vehicle population is the main reason, besides climate change matter. ERP, petrol increases are just the beginning. More to come. Hold your $$$ tight !",2021-02-17,25
416,"If this rise is to counter climate change, then Govt must Expedite  1) installation of more electric-charging stations..  2) lower price of electric vehicles.. I bet a good number will buy Tesla entry range if priced below 100k. 3) Incentive drivers to dispose petrol vehicles and buy electric instead    Donâ€™t use climate change as an excuse to raise tax.. those who need to drive wonâ€™t take trains becos of this increase.",2021-02-16,66
417,Wow !! Where were all these people and voices when Jamus Lim wanted to raise Carbon Tax by 10 times ??  Both Green Plan wor. One raise 10c the other raise $50 !,2021-02-16,27
418,â€œClimate change is real and urgent. We must act now. Behavioural changes take time.â€ and they wanna cut the Dover forest down?? å®˜å­—ä¸¤ä¸ªå£,2021-02-16,21
419,Our government is really don't think about sporean anymore. This is why I see many Gundu people still not wake up yet. Y all must rise during corvid19 still exists.,2021-02-16,29
420,BS about climate change! If that is the case ban all ICE cars and all use electric engines! GJW,2021-02-16,19
421,"Those who think ""this will not affect me because I don't drive"" Dream On ... everything is connected ...",2021-02-16,16
422,"Rob Paul to pay Peter. The easiest way to make their problem your problem. Now you will need to work harder/longer to maintain your lifestyle, till the bubble bursts. Good luck with the East Coast Plan",2021-02-16,37
423,"This very bad news.  Once fuel prices raise everything and everyone will follow to increase prices, except salaries ðŸ˜•",2021-02-16,18
424,Bus fare and MRT fare increase to follow soon ,2021-02-16,9
425,Taking back the whole chicken I see.,2021-02-16,7
426,ðŸ˜†ðŸ˜†ðŸ˜†...today announce..today take effect...but today annouce give $$...only will get 6mth later...ðŸ˜†ðŸ˜†ðŸ˜†,2021-02-16,13
427,Hope the charging of cars won't be like those PMD all gone with the fire.,2021-02-17,14
428,Please don't raise public transport price as majority used it daily.,2021-02-16,10
429,Buy Bicycle and Sell Car! ðŸ˜‚,2021-02-16,5
431,Oil price havenâ€™t reached $120 to $200 per barrel... really ridiculous !!  ,2021-02-16,9
432,Jialat la. I havenâ€™t pump leh. So immediate leh. I take money must wait. Increase donâ€™t need to wait. ðŸ˜…,2021-02-16,19
433,Already noticed the increase in petrol prices for a few months. Now with this ruling to increase again...WT? Who actually dictate the prices? The company? Govt?,2021-02-17,27
434,"Price increase can start immediately.  Rebates start in August & ""more details"" at a later date.  The ones who came up with this scheme is brilliant. In the name of a 'greener environment', people cannot complain too much. But it is in actual fact a price increase. Are the Ministers using EV's themselves? Since they are mentioning that tackling climate change is urgent.   Am not sure of the details, but what I heard was the rebates given out through Road Tax etc, will cost the Government, some $100+ million? Cost, really?  What about the increase in dollars that people will have to pay for petrol? For every 50 litres, that's $5 more per car, per fill for intermediate grades. I may well be wrong with this calculation, not sure exactly how this increase will cost motorists.",2021-02-16,130
435,"Just rename it to ""Take back whole chicken 2021"", what budget?",2021-02-16,10
436,Walauwei... straight away implement...cannot wait ..boh tahan....ha ha ha..,2021-02-17,11
438,At such a time as this ?? ,2021-02-17,6
440,Wah.... this is horrible now everything so bad still increasing petrol price ,2021-02-16,12
441,And i thought Mah Bow Tan was the moneymaker during his era.  We now have a new king for money making. ðŸ˜‚,2021-02-16,21
442,More then 70% vote of this ðŸ™ˆ,2021-02-16,5
443,"take money immediate , want to give money wait til June ? that means you give us from petrol money",2021-02-16,18
444,This one take back upsize chicken ,2021-02-16,6
445,"Donâ€™t KPKB lei .. last year give Soo much money Liao .. This year take back, All KPKB ? ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£  Nothing is free in this world .. ",2021-02-16,22
446,That time the stroke never get him.,2021-02-16,7
453,Rah Matt Muzzain Mugiono Jeff Mfwic Eddy Mahsuri Lim Jannata Sulaimi Abdul Razak ,2021-02-16,13
456,Haha  .....good luck Singapore is so nice to live lol.,2021-02-16,10
457,Increase immediately but rebate only made known after April?  It is like take our money and pay back using ours again.,2021-02-16,21
458,Oil is at its all time low....but here they want to increase prices. No logic!,2021-02-17,16
459,"Only if Chee soon Juan and Lim tean are in parliament, HSK will have a hard time! I want to see papâ€™s demise in my lifetime!",2021-02-17,26
465,"I think due to the 2020 budget they used to ""help' us...maybe Sg run out of $ already. So must raise tax, petrol erp, tax imported low value good...so,to pump up money  must come from somehwere right?",2021-02-16,38
466,"From now on, I will purchase items worth $400.1.",2021-02-16,8
467,"Buy same price as before, and make the overseas suppliers absorb the tax. Full-stop! ",2021-02-16,13
468,Low value goods also apply to low in come earners as they can afford to buy n still charge tax..!!! ðŸ¤·â€â™€ï¸ðŸ¤¦â€â™€ï¸,2021-02-17,20
469,Swee... Now adding more economical strain to middle income citizens.. Soon it will move to lower income and the richer will be more richer.. thanks..,2021-02-16,25
470,This is the main highlight of Budget 2021!,2021-02-16,7
471,Congratulations comrades l. That is part of east coast plan. ,2021-02-16,10
472,"Shouldn't it be other way round? Tax expensive and luxury goods? People buy low value because wanna save money, now the higher GST offset the purpose of buying low value goodsðŸ˜‘",2021-02-16,29
473,Crazy. Don't spend lor. It's bringing econ down further.,2021-02-16,7
474,"Ah yes taxing on low-value cost goods because online shopping is prevalent in this â€œadvanced tech worldâ€. Budget folks and E-commerce will definitely be impacted the most setback after taxation. Itâ€™s ironic pushing for a digital smart nation, but I guess itâ€™s not smart enough to deter online shoppers from doing so. GST is just cranking up our cost of living.",2021-02-16,57
475,Many low values goods are in fact under declared to avoid paying taxes....,2021-02-16,13
476,They donâ€™t dare to tax high value goods more coz scared the rich all leave the country ,2021-02-16,17
477,"Low value goods also wanna tax....pple buy low value goods because they wanna save,just like u choose to eat hawker over restaurant food and u tax hawker food ðŸ˜‚",2021-02-16,30
478,"So, this is Mr Heng's east coast plan - to slap GST on low value imported goods! Hypocrisy is an understatement here?   - sing such beautiful songs about helping middle and lower income group and then punch the same group with GST on the low value goods that they desperately sought online to keep expenditures within their means. Local businesses, you have to think out of the box to compete and you, the govt should resort to all means to reduce their costs of operations. Instead the govt is taking money from the middle and lower income people with this GST.  This is punishment not the help/assistance you have been singing with no heart for Singaporeans.",2021-02-16,114
479,And who mostly buy low value goods? Rich buy low value goods? Why hit lower income with more taxes? ðŸ˜¢,2021-02-16,19
480,More ðŸ‚ðŸ’©ðŸ’©ðŸ’©ðŸ’©.. let's crowd-fund coffins for some politicians.. hope they get the hint ðŸ˜ƒðŸ˜‚ protecting the wealthy while masses are in dire straits is a new low..,2021-02-16,23
483,To those complaining: who did you vote for?,2021-02-16,8
484,"Even before covid is over, they are already thinking of recovering the money from he citizens! ",2021-02-16,16
485,"This time really appropriate to say "" this is what you vote for "" ðŸ¤£",2021-02-16,12
486,Well. Majority did voted for increase in GST ðŸ˜,2021-02-16,8
487,"If majority of the next generation plan to migrate instead of living here, how uh. Hmmm",2021-02-17,16
488,61% never learnt their lesson. Don't kaobei anymore OK. You voted for it. You've one last chance to make it right in 2025.,2021-02-16,19
489,Yes! Good! Tax higher! Thank you! Make the poor pay for it!,2021-02-16,12
490,Covid is not worse..this future PM going to be the worse oneðŸ™„,2021-02-16,12
491,Lucky not to start now..,2021-02-17,5
492,Must advertise what is low value goods comprises.,2021-02-16,8
493,Enough said. This is what happens when you bring them in power. Don't complain just suck it up.,2021-02-16,17
494,Imported cases charge GST with immediate effect just like Petrol can?,2021-02-16,11
496,Live Audiences from 6k drop until 3k viewers.,2021-02-16,6
497,Everything also tax very soon one plate of economy rice will cost minimum $10 per plate.,2021-02-16,15
499,"Instead of taxing the rich, they choose to tax the poor. What kind of budget is this.",2021-02-16,17
500,You tax from on line companies? Why only Singapore has such taxes. Other countries purchasing from it no taxes?,2021-02-17,19
501,Take back time ... Why soo surprise ? Last year gave Soo much money .. This year take back KPKB Liao ? ðŸ˜‘ðŸ˜‘ðŸ˜‘ðŸ˜‘ðŸ˜‘ ,2021-02-16,18
502,"Goodbye shopee, AliExpress, taopao, and etc. ",2021-02-16,6
503,"After all, F35 is not cheap to run.",2021-02-17,7
504,And don't assume GST will remain at 7% in 1/1/2023 either.,2021-02-16,8
505,Most likely side effect of stroke...,2021-02-16,6
506,"""Please save Our leader Dawn Aung san suu kyi and our president U Win Myint We want. Justice. We want Democracy. the leaders of China &Russia. Support the military. dictorship. and are evil neighbors Who are destroying Democracy We want UN and Us Action. Urgent",2021-02-16,45
507,"See lah, always mock him on his ""east coast together plan"", now he whoop all ur arshes....ðŸ˜…",2021-02-16,17
510,Most expensive country in the world. ,2021-02-16,6
511,more to come!!!!!  61 ask for it.....,2021-02-17,6
512,"I definitely will casting my vote to WP in GE2025, rather than PAP..  Rotten Pay and Pay Party.",2021-02-16,17
513,"Maybe custom detected a lot of low-value goods coming in everyday. You all want thank, must thank those ecommence website suppliers.",2021-02-16,20
514,Chamani Fernando started their nonsense!,2021-02-17,5
523,I always don't vote for u,2021-02-16,5
527,Debbie Loh Agnes Tan-Lim lai liao,2021-02-16,5
529,Nisha Choudhary Herbie C. Rivera ,2021-02-16,5
532,Why need to set aside 30 million? What initiatives? I mean its still the same process of a normal car,2021-02-16,19
533,Simi sai clean energy?... the power to run EVs is STILL via burning of fossil fuel,2021-02-17,16
534,"EVs are not for you. With such a population density, all it takes is a runaway combustion, the entire MSCP will be an explosive BBQ party. You guys already forgotten how quick a PMD burns? EVs have 10 more batteries in them.",2021-02-16,41
535,Hybrid car will also phrase out?,2021-02-19,6
536,"Yes, EV appear to be clean-energy tech, but really? Any cradle to grave holistic white-paper analysis that EV is beneficial to SG despite us lack of RE and batt waste management facility at micro level and to the world at macro level? If itâ€™s truly good for the environment, by all means, but i doubt it.",2021-02-16,54
537,His year budget is for them to take back not to help ðŸ˜¡,2021-02-17,12
538,I can't believe this guy slated to be next primero uno ðŸ˜³,2021-02-18,10
539,"Encouraging Electric Vehicle Adoption?  Didn't our environment minister once commented that Tesla is merely selling a lifestyle, and that ""electric vehicles are not Singapore's solution to climate-related issues""? - August 2019, go Google it.   I get it, its an Electric Vehicle U-turn",2021-02-16,36
540,an excuse to increase fuel tariff ?? correct me if itâ€™s wrong ?  ,2021-02-17,11
541,"Funny gv n take bk,,,this is help,,,Nothing in this earth is  free,,Free need to pay bk high price..",2021-02-17,21
543,"Goldbell buying over BlueSG, now huat ah. Very strategic move, as if they have â€œfore/near sightâ€",2021-02-17,15
544,"Before you talk about EV. Where is the infrastructure? You will see many EV broke down with flat batteries.  By the way, don't be like PMD. Fire everywhere and come out another standard.",2021-02-17,32
545,Will this be the same as the hybrid project that die after a short spell..... in the earlier days...ðŸ˜ƒ ðŸ™‚ ðŸ˜º,2021-02-17,19
546,Then why do you cut down trees to build road and building?,2021-02-16,12
547,Tesla already abandoned the project here.,2021-02-16,6
548,Yaaa tesla cost like what? 140k? Too expensive already,2021-02-17,8
551,Then electric prices go up because of EV increased charging and usage....households will be told we also got to pay for higher prices. Did they take that into consideration?,2021-02-17,30
552,"When the GST rate is increase, please also up the amount of GST Vouchers ",2021-02-16,14
553,"Had they been more proactive in the early onset, early border closures, mandated mask wearing, alot of money could have been saved",2021-02-16,22
554,Meaning GST% will go up more than 9% ..may be on 2025...GST will be12%,2021-02-16,12
555,My pay can increase? No right?,2021-02-16,6
557,Thank you  very much to 61% voters... Thank you,2021-02-16,8
558,Expected la. Govt red eyes saw us bought a lot of things from overseas MORE THAN bought from local retails. Sure slaughter us.,2021-02-16,23
559,"Can next time come out law that say Salary excluding gst? Then when company pay me salary, they also have to pay gst to me too. If not you always claim reserve billions out, I donâ€™t see anything benefits to me leh... but Iâ€™ll be the one who need to pay back... please?",2021-02-16,53
562,Time to buy your white goods before gst increase,2021-02-16,9
565,Holy ðŸ’©! Actually i already anticipated that. ðŸ™„,2021-02-16,6
566,"this is nonsense talk cock sing song by the govt, EVs have been around for more than a decade, only now talking about it. our money faced govt is more interested in taxing the users of EV than saving the environment and the clowns took so long and came up with this half baked policy  ",2021-02-17,55
567,How about lowering the % rates for ARF for EVs? Remove the floor for what? As if that's gonna help...,2021-02-16,18
568,"Encouraging Electric Vehicle Adoption?  Didn't our environment minister once commented that Tesla is merely selling a lifestyle, and that ""electric vehicles are not Singapore's solution to climate-related issues""? - August 2019, go Google it.   I get it, its an Electric Vehicle U-turn",2021-02-16,36
570,But the infrastructure is not catching up fast enough.  More charging stations are needed island whide.,2021-02-16,16
571,"When Tesla shares are over hype, the free riders think EV is going to be gold mine to sustain their multi-million handouts. EV cars has been wild spread in Hong Kong, Korea and Japan in the past decade. Have seen the entire car park cater for EV cars when in Hong Kong.   Similar to China and US tech shares over hype recently and start introducing special tech pass. What happened to their so-called ""talent"" imported over the past 20 years ?  Cannot even implement a proper cashless payment system that rival China ?",2021-02-19,88
572,"Pples.. first, u will still get rebates in other taxes.. u will still get rebates for household.. u will still get others benefit to ensure economic is moving.. pple.. do remember, we do not have natural resources to help us to move economic.. we only have our own pple day in day out to move the economy.. pls see our neighborhood countries.. how are they doing? And we all are happily enjoy daily cases and yet we are able to eat outside with families... Dun jus pin point one area.. look at all the areas.. GST increase is to start savings to protect future. Take covid as an example.. if our forefather kpkb on gov and they goes against it.. do u thk now we able to draw money and save the country? Dun need to complicate the issue thru emotion. I myself dun benefit much. But at least I knw the economy will still move.. dun say PAP or what party.. I believe even there is a changed. This model will still goes on. Cos it is proven secure..",2021-02-17,180
573,Those who say very good... cos they dont drive... dun be too happy as businesses are affected... ur cost of goods and services will be higher too,2021-02-16,27
574,"Price increase can start immediately.  Rebates & ""more details"" at a later date.  The ones who came up with this scheme is brilliant. In the name of a 'greener environment', people cannot complain too much. But it is in actual fact a price increase.  Am not sure of the details, but what I heard was the rebates given out through Road Tax etc, will cost the Government, some $100+ million? Cost, really?  What about the increase in dollars that people will have to pay for petrol? For every 50 litres, that's $5 more per car, per fill for intermediate grades.",2021-02-16,95
575,"To encourage a cleaner city, the govt should support hybrid cars as well. ",2021-02-16,13
576,To discourage people from buying vehicle using petrol while encouraging the use of Electric Vehicles in the next few years. Moving towards net zero emissions and a cleaner environment.,2021-02-16,29
577,Moving towards a sustainable environment. Green energy FTW!,2021-02-16,8
578,If you think this only hits those who drive you gotta be in la la land ... everything is connected ...,2021-02-16,19
579,"How about the cars they having now? Free drivers, free petrol, COE free? Its always the people suffering. If not how they can get paid monthly with such high salary! Really want to retire else where.  Increase the price some more so all will spend the money in other country! Open the border for Malaysia. Don't need to let all the maids to fly here while all got to pay high petrol!",2021-02-17,71
580,"Car and COE already pay, what is the few tens of cents more, people can afford, don't complain.",2021-02-16,17
581,Have to give affordable options to switch before penalising current petrol users - why can't wait to whack?,2021-02-16,16
582,So jacked up petrol price and eventually dealers will jacked up hybrid vehicle price too. It's not the drive to a cleaner mode but a motive to curb the expense of consumers.,2021-02-17,31
583,Already increased this morning. Thanks elites,2021-02-17,6
584,Lucky mine is bmx bicycle. No need pay,2021-02-16,8
585,From Tuesday? Yesterday already start.ðŸ˜—ðŸ‘ŽðŸ‘ŽðŸ‘Ž,2021-02-16,5
586,"Used to pump just Malaysia petrol only, this Covid 19 really see the effect.",2021-02-16,13
587,Just raise everything across the board at one go !!! Why play this game ?? I really do not like this country!!,2021-02-16,20
588,Time to buy Tesla ðŸ¤£ðŸ¤£ðŸ¤£ in my dreams,2021-02-16,7
589,This one take back up size chicken ,2021-02-16,7
590,"Last year trying to act generous by giving us $$$ to fight covid, now taking back everything in the terms of â€œgreener environmentâ€Taking back the whole chicken after giving you the wings. Well done 61%...",2021-02-17,32
591,"If all change to hybrid, govt will cry for no tax received on petrol.",2021-02-17,14
592,See lah those taken gov money now got to double liao ðŸ˜‚ðŸ¤£,2021-02-16,11
593,Crap budget..ha3...all mentioned million2 n billion2 $$$$....dunno who actually benefited.,2021-02-16,11
594,East Coast Plan Thank You Heng Swee Keat you are not helping those who having car earning a living You are taking back the money from them,2021-02-17,27
595,Will car owners get any voucher to help us cope with the rise....,2021-02-16,13
596,What happen to  OUR LIVES OUR JOB OUR FUTURE??,2021-02-16,9
597,Still too cheap. I not happy.,2021-02-16,6
598,It only hurt middle income. This rich wouldn't care more. They should raise tobacco tax as it pollute also. ðŸ™„,2021-02-16,18
599,For the pass 3wk. petrol increased every wk each time 3cent. didnt They notice ?,2021-02-16,12
600,Where is the ECP plan?,2021-02-16,5
601,Not enough must increase by a dollar,2021-02-17,7
602,How much is the petrol price now for esso ah?,2021-02-16,10
604,"When raise so fast,when give need to wait for month.",2021-02-16,11
605,Delivery cost will goes up .,2021-02-16,5
606,EnoGana LK see recovery plan of covid 19 recession everything will slowly go up in price Mathimaran Velautham,2021-02-16,17
607,Budget to increase...what budget.?? Siaw ... dont call budget lah..,2021-02-16,10
608,Bus fare will go up ma?,2021-02-16,6
611,Guess means MRT and bus fares will also go up ðŸ˜ž,2021-02-16,10
612,Smart knowing Singaporens can't enter JB now they wack!,2021-02-16,8
613,give chicken leg... Now take back the FARM!!!,2021-02-16,8
614,Helping Singaporeans??? My toes are laughing,2021-02-16,6
615,So will Grab increase all fares by 15cents inline with petrol price increases?,2021-02-16,12
616,Give me $100 dollar then take back ðŸ¦ƒ,2021-02-16,6
617,Thank you 61%!!!! Lets see the ripple effects on our daily needs!,2021-02-16,11
618,No wonder just now i saw some Alphard / Vellfire drivers shaking their cars at the Esso along bt timah road. ðŸ™„ðŸ¤£,2021-02-16,20
619,"You voted for pap, then be prepared to pay and pay! They will squeeze every drop of blood from you. Even after you pass away, they will harvest your organs! Worst Govt in the whole world!",2021-02-17,36
620,What rubbish. Has electricity bill decrease? Ownself check ownself again.,2021-02-16,10
621,Duty? Hardly any movement of oil worldwide and they want to increase this tax,2021-02-17,14
628,My bicycle donâ€™t need petrol â›½ï¸ ðŸ˜,2021-02-16,5
631,Crystal Manokaran Valmeo Moya killme,2021-02-16,5
634,HAHAHA STILL CANNOT GO JB FILL PETROL SHAKE CAR ,2021-02-16,9
637,"The SGP cleaner auntie for my block has informed me today sheâ€™s quitting her $700 monthly salary, working hours daily 5am - 3pm job from town council. ",2021-02-16,23
638,"If wanna support low wage income PLS do a proper screen check on their latest financials. No offence to most out thr BUT ive seen some even kept quiet even being help when they can afford to spent n spent on stuff but still ask for assistance . Shame on such people when there are many genuine cases out there who genuinely need financial help like elderly, genuine handicapped (as thr are oso many pretend cant walk la etc), sick people and really2 needy...  Government really need to look in to all tis case to case...  Every year chk on their latest income.",2021-02-16,102
640,Nothing much they doing for this group.....full of false hope ,2021-02-17,11
641,Where's a music and the Master plan... Hehe ðŸ˜ðŸ˜,2021-02-20,7
646,"This also lies...we see so much of foreigners that stole our jobs and the MOM allowing more in to work. Only because of the pandemic they have to halt even more coming in....if not, you think they care of us? No way",2021-02-17,44
648,Great support to hawkers. Living up the hawker culture in SG. ,2021-02-16,11
649,"Don't be so happy lol...if you know, you know. GST increase + applicable on ALL online goods sold = everything gonna be more expensive in the next few years. And fuel taxes = double whammy as a reason for sellers to increase their prices further.   No free lunch lol. We're given chicken wings to enjoy while the farm (bank) is about to be emptied later on...ðŸ˜‚",2021-02-17,62
650,"Think early this year, authorities reported that the $50 CDC vouchers given out last year, will be given out to lower income households this year again. Now gurmen announced giving out $100 CDC vouchers to ALL households, so the previous announcements of giving out $50 vouchers to lower income households will be ""washed out""?????ðŸ¤”ðŸ¤”ðŸ¤”",2021-02-17,51
651,Wats $100 voucher for household to compare with d ERP n petrol prices.. more den enough already to recover back d amount they give..,2021-02-17,23
652,Should be $100/ per person..not per household,2021-02-16,7
653,$100 not much but better than nothing,2021-02-16,6
