,Comments,Datetime,num_words
499,Those member of parliament work for their pocket not citizens ,2021-02-16,10
503,"Sir,You Support Liverpool or Man U?",2021-02-16,7
504,Do something good for Singaporean please. Allow SA to pay for housing loan when OA runs out,2021-02-16,17
507,"Give one chicken... trying their best to get 3 chickens back. 😂 Erp, gst, petrol rises",2021-02-16,14
512,Huh? Postponed again? Sometimes some things are better to introduce them faster rather than delayed so that we don't get a sudden huge increase in the future....,2021-02-16,26
514,Now air shipment from overseas less than $400 also need to pay gst!!!! See whether you guys will still buy from Taobao!,2021-02-17,21
515,"Worldpeace , your east coast plan already lobang",2021-02-16,7
516,Rob Peter to pay Paul ,2021-02-16,5
517,"Can some one explain why SO huge amount $870. Million to Aviation sector ( 1/May speech mentioned to save SIA ) other sectors only $60 million agri food , $30 million Electric vehicle ) why $870 millions ",2021-02-16,29
518,"What comes out must go back (w compound interest). Money dun drop from e sky, my dear fellow citizens. Vote with this in mind..",2021-02-16,24
519,Thank you Mdm President for your wise decision 🙏🙏🙏,2021-02-16,8
520,"Tax is necessary. Every time take free thing also paisey, must give back to society lah.",2021-02-16,16
522,"Er, would President Halimah disagree or refuse? I should think not. The president and the PM's cabinet adalah dua-dua padan.",2021-02-16,18
523,Too little. Should have catered 25bil at least. We are definitely not out of the woods,2021-02-16,15
524,"As if she knows what is really there in the Reserves. 😂 🤣 😂 If she doesn't know how much is still there in the Reserves, how she approves? 😂 🤣 😂 🤣",2021-02-16,25
525,Criticize criticize criticize. Wow there are so many experts and presidential calibre here. 👏👏👏,2021-02-17,13
526,"Have you ever... ever seen any PAP MP or the President that said 'No' to LHL's request? Even LHL says a born Indian is actually a Malay, the law will back it up and certify it. LHL is God in Singapor, because you gave him your vote.",2021-02-16,46
527,"The reserves amounted to at least 3 figures billions what is 11 billion?Just like an ant to an elephant. Nothing to worry they know how to earn back what is drawn,given out in bad times when the storm had passed and the sun out shining brightly than ever before you can be certain there will be many ways to earn easy $ just wait and see",2021-02-16,65
528,"Limpeh Singapore is the best managed country in the world hor. With deep reserves and zero nett debt. No petroleum, gas reserves or rare earth deposits. Only a ministerial pay formula that other countries can never implement to ensure top tier talent as ministers. Most countries ministers are corrupted tier 3 and below talent as top tier talent are chasing their first billion dollar",2021-02-16,63
529,It’s all our own $ anyway just to make us happy but then GST increasing soon and more will come in future as everything seems to be increasing including transport electricity petrol etc ,2021-02-20,33
530,The puppet will yes to anything.,2021-02-17,6
536,Relief politicians and temasek pay and bail out the Rich. 100$ for each family. Go along now,2021-02-16,16
538,Can Halimah says let me check and get back to you? Will it offend anyone?,2021-02-16,15
543,Can she say no? 😂 just a vase.. An ugly one ,2021-02-16,10
544,Oh please...give me a break. You expect this Indian Lady to guard our money??? Or she more likely to open vault wider ?,2021-02-16,23
545,"Compared to 老李, HSK is a really dull speaker because he is reading as opposed to presenting.",2021-02-18,16
546,"Singapore government should TRIPLE cars only erp, coe, petrol tax, import tax as revenue to finance expenditure on mrt and buses with even more subsidies to lower fares. With grab and taxis and autonomous vehicle which is overall cheaper and more convenient, cars are for show off and prestige in Singapore. One lane of the road can be reclaimed for bicycles and escoooter. Car park becomes more greenery",2021-02-16,68
547,When times are good which is not too far from the horizon cos nothing bad lasts forever just increase what they think is good will recoup what had been given out,2021-02-16,31
548,👁👁👁 Heaven watching Tis buget dun really help the poor n low income family 😡😡😡 Petrol if increase 10 cent to 15  cent. Every damn thing will follow suit.  One Tank nw u pay $5 to $10 more. SP power sure to go up.Every hawker n bussiness will increase their price. !!! The poor will die faster !!!,2021-02-17,49
549,"Islandwide mosquito problems? Open pest control company. Covid problems? Open ventilator production company. SG needs 60,000 charging stations? 😱💰",2021-02-16,17
550,WAYANG always by JUNTA PAP,2021-02-16,5
551,"Any budget to develop dedicated bike paths for this greener future? Please stop the PCN nonsense. A path that people can walk/run/crawl is not a bike path, its just like any other pedestrain path. ",2021-02-16,36
552,We would not have expected anything lesser frankly considering how you are humming and hawing with the opening of our borders.,2021-02-16,21
553,"Some folks will be very happy again, especially the old ones. But think again, who are going to pay back to the piggy bank? Your next generations. So why should you be happy? ",2021-02-16,33
554,"Happily spending our reserve like Gov sibeh wo lui, now double quick time want to collect back.",2021-02-17,17
555,😰worried for my children and our future,2021-02-16,7
556,Can I don’t want the chicken wing and u don’t take my whole chicken too! ,2021-02-16,17
557,Please let us withdraw our money from the CPF at least 20 percent regardless of OA SA MA or RA from our CPF whatever balance that we have in our CPF regardless whom it may concern . It’s help alot for those who are in need for this difficult situation. Some countries already allowed and help theirs nations for this predicament in times of needs . ,2021-02-16,64
558,It’s no longer exceptional as the post Covid-19 world is the new norm.   Are we going to draw on reserves every year given that we have to live with this new norm?  ,2021-02-17,33
559,Yes but then they probably going to impose increases in various form of other taxes to “claw” back the spending. Eg the increase in petrol tax. This is classic PAP. No help will be given free ,2021-02-16,36
561,"But at the same time increase petrol, fares and etc. Sibei confused.",2021-02-16,12
562,"Aiyah the reserves are meant to use in emergencies its the duty of the govt to take care,look after the people in good or bad times.",2021-02-16,27
564,So why aren’t they covering Sep again .seriously what’s the point? Everything have extension but Not SIRS .,2021-02-16,19
565,Most countries fund their covid fight with debt for their future generations to pay.,2021-02-16,14
566,Haha. You dip but you are already announcing how to gonna s*ck back from us.,2021-02-16,16
567,Since when the tax raise is not necessarily! Raise more than reduce at this pandemic .,2021-02-16,15
568,Don’t worry can collect back when Gst rises to 9 percent,2021-02-16,11
569,I am more afraid of post pandemic...if you know what I mean,2021-02-16,13
570,"Rise this and that , still dip into reserves u sure no?",2021-02-16,11
571,11b also don't hv must dip into reserve,2021-02-16,6
572,"Can't always keep, got to spend some if need to..",2021-02-16,9
575,No need worry la... we got alot in our reserve. More free money plssssss,2021-02-16,14
576,"In our opinion, the government should liquidate Temasek, GIC, and return every single dollar that they have taxed (Interpret: Stolen) from Singaporeans.  The Singapore Government has completely overreacted to a virus with 99.95% survival rate, while causing massive damage to the economy, jobs, and businesses here. They are using the reserves to hide their mistakes (by bailing out the people who are damaged by their policy)  The Singapore Government are spending our reserves irresponsibly, and they cannot be entrusted with our money.",2021-02-16,81
577,"Still remember. The previous slogan of the stirers ""government wants to make money"". If government didn't make money to build up the reserve. Today COVID we eat grass",2021-02-16,27
578,If the opposition brings up the idea of using the reserves it will  be the hottest news on the newspapers the next day ,2021-02-16,23
579,Tell us the actual amount you dipped into... Paper cannot wrap fire.,2021-02-16,12
580,Dip my foot Robbing Peter to pay Paul ,2021-02-16,8
581,"On paper, our GST and taxes are low.   However, consider the following:   1) BTOs are about $600 psf in 2018. You can get a freehold condo in New York for $200-300 psf.   Land sales is a  contribution to our state revenue, AKA taxes.  2) Singaporean men have to serve NS- it takes away 2/40 income producing years. I consider this as a tax, the low stipend given represents a cost saving on the state (the opposite of taxes)   So if you take all of this into account, our taxes are very high indeed. For the same amount of taxes, you can get free healthcare, unemployment benefits in Canada:   https://www.investopedia.com/financial-edge/0411/do-canadians-really-pay-more-taxes-than-americans.aspx",2021-02-16,102
582,Cost of living in Singapore is already high. Now you are increasing GST and tax online goods.  This is not a good move especially for those from low income family.  Got to know people from low income when I did my volunteer work.   Feeling empathy for them,2021-02-16,47
583,Thanks for bringing the East Coast plan to Singapore ,2021-02-20,9
584,Must be suggested by East Coast residents.,2021-02-16,7
585,everything increase due to inflation. but criteria for qualifying for GST vouchers and subsidy for grants never increase or review.,2021-02-18,20
586,So expected on 2025. GST will be.12%.and expect one bowl of Mee will be from $7/ on ward..,2021-02-16,17
587,"Govt. also need $ they are not printing $ easily anytime they like want or pluck from a tree producing $ guarded by armed guards somewhere.They had already withdrawn billions from reserves to help the citizens how to put back?Simple,increase taxes in many areas.Stop grumbling you do not know nothing if you are not in the ruling party think its so easy",2021-02-16,59
588,This is the together east coast plan,2021-02-16,7
589,Camping for someone to make a political comment 😂,2021-02-16,8
590,"soon,every household main door will have individual erp gantry.charge by paynow or paylah",2021-02-16,13
591,It's time to down grade to 3 room flats in order to receive all govt benefits..... 🤣🤣🤣🤣🤣🤣🤣👍👍👍👍👍👍👍,2021-02-16,14
593,Die lah .. everything increase from ERP petrol what is next hehehe GST,2021-02-16,12
594,Experts says covid need 7 years to recover then shall we postponed 9% to 2025 min.,2021-02-16,13
595,Better buy big ticket items b4 hike 😂,2021-02-17,6
596,"In NZ, the gst is 15 percent. Each NZ citizen owes 151000 in national debt. In Finland, the income tax average is 54 percent and gst is 24 percent. Finland is the world happiest country. We should aim to follow them.",2021-02-16,37
597,After election say or no say no different from the govt,2021-02-16,11
598,"Your already know someone give you something sure take back,  thanks 61%",2021-02-16,11
599,Aiya... need take back the packages from 2020 mah. ,2021-02-16,8
600,Please push it back until all is back to normal at least...,2021-02-16,12
601,"Give u peanuts, then take chicken back.... Damn clever ....",2021-02-16,9
602,Too many poor locals and need more GST. PaP should reduce poverty so that there is no need for GST like HK.,2021-02-16,22
604,"something poo out, something must come in, else Ah Gong without products and services how? ....  I think direction may be correct or maybe others getting better  https://www.weforum.org/agenda/2020/11/world-most-expensive-cities-covid-paris-zurich-singapore/",2021-02-19,26
605,because JUNTA PAP $$$ is NOT enough,2021-02-16,6
607,Seah Jun WeiSamuel Loh nice,2021-02-17,5
608,Seriously the Govt is just trying to make life more difficult for the lower income / working class ... most people buy online is to have a lower price options albeit poorer quality ... if the shops are not so damn expensive online option wont be such a success isn’t it ....,2021-02-16,49
609,"So, I just bought a load of shoes online. Not needing to pay the tax was great.   However, would I have paid it if I had to, probably yes cos the price overseas was way more than 7% cheaper.  This tax is a buyer pays kinda tax. Buy more, pay more. If don’t buy, then don’t pay.  If the tax does not come from this, i fear it will have to come from elsewhere. And that “elsewhere” may not be something we as individuals can control.",2021-02-16,87
610,"This is bad. The problem is not that the gst is high. The problem is that whenever you send something by overseas courier, they charge you an additional 40-50 bucks to clear customs on orders above $400. Imagine having to pay that clearing fee to FedEx, DHL etc when ordering something that only cost $100",2021-02-16,52
611,So this gst implementation is for consumers who buy overseas products? How about the items already in Singapore but we still buy from online?,2021-02-16,24
612,a**wipe! ERP then this. Recovering what was handed out last year!,2021-02-17,12
613,"The root cause is why the products are so much more expensive when bought locally, for the same brand and same quality. It is not about the GST, it is about how the sellers do the mark up.",2021-02-17,38
614,"Online and imported by air or post if subject to SST instead of GST, many “keyboard warrior” might stay AFK for this NEWS 😌 maybe no negative comment   GST is never a business cost as deduction is available against output tax even though there is no sales generated.  Sales Tax on the other hand, would be paid by the trading company purchasing goods from the manufacturing company.  SST is a business cost, nobody will care GST is never a business cost, everyone care about their own pocket only whenever percentage slowly increases  What about high value goods worth $400 or more bought online and. Imported by air or post?   Strait Times should explain clearly to avoid misunderstanding for this news report. ",2021-02-17,119
615,Wait for the 9% GST will implement on next budget. This not a shock or breaking news. We have to use to it with all this due to pandemic circumstances we have face all the issues. But the ministers salary will be remain and get good bounce for them. But our revenue is low we have to implement all the increases to future savings. This is the answer will be get form ministey............,2021-02-16,72
616,"Maybe they should look at why people buy from overseas.  Eg: Sambucol 120ml is $28sgd at watsons. 240ml is $24sgd on iherb.  They quote other countries tax GST in such ways, but they turn a blind eye when other countries don't tax GST on essential items.",2021-02-16,41
618,"I read n re read n double read again n again the headline then understand. Anyone had the same issue ? Why can't just say "" everything bought from overseas  online will kena GST """,2021-02-17,31
619,Seriously. I thought the Budget was supposed to detail how the Government was going to help the people. Thumbs up man.,2021-02-16,21
620,Tax again if the goods last beyond 5 years. Start with HDB.,2021-02-17,11
621,Aren’t the overseas suppliers paying import tax already if they send goods to Singapore by post or by air? Isn’t it tax on tax if we will have to pay GST on top as well? ,2021-02-16,37
622,Just declare as gift from overseas friends! Paid by overseas friends living overseas; tax them if you can!,2021-02-16,18
623,Tax on all the rubbish Alibaba etc stuff.   They should not be GST free whilst our HDB retailers pay ! ,2021-02-16,19
624,"My opinion - After the budget 2021, the cost of living and businesses will eventually increases. Good luck. 😂",2021-02-16,16
625,"All the covid package money given out, money given to support airlines, the hole in national reserves gotta be plugged back. Erp, Gst.. Brace for more. 🤑",2021-02-16,26
626,"Cause covid more are buying online,  so impose gst for online goods to earn back. So when leisure air travel returns, most likely have to pay for anything that we bring in from overseas.   Still waiting for his East Coast Plan or is the budget his east coast plan?",2021-02-16,49
627,The worst part is that more scammers will use this and scare unsuspecting customers to pay to release their shipments ...,2021-02-16,20
628,"Don't bluff leh, already collecting tax for every dollar u spend online... My courier from overseas already implied GST for every dollar spent",2021-02-16,22
629,"What kind of plan is this , partly reason of why we turn to purchase online is because similar items sell in local shops are getting so expensive.  Also, CD shops are dying in the singapore industry, many turn to spotify and youtube . Can you tell me how to support local cd business even when the imported cd prices are so much expensive when converted from other country  ?",2021-02-16,67
630,Its pay back time for what the GOV have given out!,2021-02-16,11
631,Time to take back the whole chicken from online shoppers.,2021-02-16,10
632,“Level the playing field for local retailers” lol... more like just to collect more taxes. ,2021-02-16,15
633,Only Singapore will do all this nonsense 🙄,2021-02-16,7
634,The lightning strikes now! Lol... u asked for it,2021-02-16,9
635,Don't understand the idiot comment show above. The purpose to had gst there then people will start counting buying direct from local or oversea cheaper. Don't understand logic. If more expensive then buy local better.,2021-02-16,33
636,huh? its already imposed what. I buy goods from china always pay GST EVERY SINGLE TIME,2021-02-16,16
637,"Level the playing field my butt.  Singapur does not sell any limited edition bandai premium nichirin swords from kimetsu no yaiba anime series.   I demand that goods not found in Singapore to not be taxed gst 😡😡😡 (of course current import fees should apply)  If no one is selling it here, then don't tax it 😡😡😡 Reason: There is no playing field to level.   But if I can buy them in Singapore, then please go ahead and tax. It is only fair 😂👍  But then there is this paragraph: ""This new taxation will be effected through the Overseas Vendor Registration regime, which requires overseas suppliers and electronic marketplace operators that make significant sales of digital services to local consumers to register for GST.""  So this means if I order from some specialty shops which doesn't make significant sales here in sg, then I am not subjected to this bloody new tax 😉👍",2021-02-16,146
638,Sometime I was just thinking if GST do more harm to the lower income group. 9% is kinda strike to them.,2021-02-16,20
639,"I find it strange why there is so much negativity in the comments on this topic. When you buy from an overseas seller and don’t pay taxes, you don’t contribute to nation building, period. In these tough times, local companies need to stay open, to provide jobs, and imposing GST on small parcels levels this playing field. Don’t be mistaken, there will always be price competition, be it online or offline, at least this provides fair game, and we can all do our part as citizens and residents. #supportlocal",2021-02-17,91
640,+7% online still cheaper than retails. Something very wrong.,2021-02-17,8
641,Some postage fees already expensive. Plus GST. Then we think again to buy or not haha,2021-02-16,16
642,"How do we rebate the gst when we return the items,m",2021-02-16,12
643,"Sure combo with 9% gst. Rmb the covid funds they gave out? U can geh siao, but they kept their receipts.",2021-02-16,20
644,"Why not just introduce Value Added Tax on all luxury items instead of taxing the poor?  I really dont understand wht the gov trying to gain by taxing such low value purchase which is usualltby poor family?  Why not just impose a additional 10% VAT on luxury gds eg a $500,000 car which will generate more money to the gov?",2021-02-16,58
645,Rich people don't shop online. This new policy will hit the poor hardest as they are the ones who try to save by buying online.,2021-02-16,24
646,"Unreal comparison: This will help to level the playing field for local businesses to compete effectively,",2021-02-16,16
647,"It's fine. Learnt with Steam. Even with GST, still cheaper to buy games online than locally. ✌️",2021-02-16,15
648,"If it is a caring govt , why does the govt tax small buys and refuse to tax the rich and wealthy more? This is so wrong.",2021-02-16,26
649,Balancing out the forces. Shops that operate mostly from physical premise will benefit from this.,2021-02-16,15
650,Government must be running out of money,2021-02-16,7
651,Lai liao Lai liao. Watch out..,2021-02-16,6
652,Looks like the government needs money badly.,2021-02-16,7
653,"Lol, gahmen desperately needs new revenue streams to prevent going bankrupt from all the grants. But maybe now no more annoying Shoppee ads on TV.  Blessing in disguise",2021-02-16,28
654,Plan for their Mid year bonuses,2021-02-16,6
655,"Who says Singapore has no resources, the people of Singapore is the resource of this country.",2021-02-16,16
656,Most Singaporean voted for it so don't complain 😂,2021-02-16,7
657,Or less? Then above $400 don’t need is it? Lol,2021-02-16,10
658,"FYI, this was already in the making as far back as 2017  https://www.straitstimes.com/business/economy/customers-might-have-to-pay-tax-on-goods-and-services-bought-online",2021-02-16,11
659,"If local items are cheap, who the hell will buy online from amazon, taobao, etc..",2021-02-16,15
660,More online shopping ma. So whack everyone gao gao. This is really take money without doing much work.,2021-02-16,18
661,"I can understand as the economy becoming bigger,  more gst will need to imposed.  Since the online goods are also commodity,  that is a reason to place gst.  Never mind,  let it be.  Life can only be upgrade and never downgrade.",2021-02-16,41
662,"They gave so much and imposed only 2 increases ...  1) obviously the money has to be recouped somewhere, why are people so surprised the money ain't gonna drop from the heavens (?!) 2) disappointing seeing the barrage of comments  slamming the gov ... they've exercised speedy action with successive rounds of budget, can we at least give credit where it's due?  Just read the news and see how other countries are responding. We are doing phenomenal in contrast. The lack of a basic sense of gratitude is concerning.",2021-02-17,80
663,"This is one of the reasons why the govt loses votes, with all due respect   For the low and middle of income, this increase of GST and other cost of living, will add more burden",2021-02-17,35
664,It seems that they’re collecting back the grants they gave out last year 🤷‍♂️ ,2021-02-17,14
665,"Aiyoz. Like tat, buy 1 dollar over shopee still need to pay 7 cents GST. Just saw one person supposedly buy tv then received one paper also need to pay GST?? Scams may also need to pay GST?? Aiyoz headache liao.",2021-02-16,39
666,Is this part of his East Coast plan?,2021-02-16,8
667,"Government GST introduction is creating less competition for E-commerce website and also increased operation cost for them. G just want to want to have some share of the earnings from E-commerce websites. By all meanings introduction it, without even consulting the public about this policy. Dun like this way how things are being introduced and forced it down our throats.",2021-02-17,58
668,🤦‍♀️so .... what’s next?  How far u can go without hearing ppl voice?,2021-02-16,12
669,Should tax the e Comm if listed in singapore not buyer ....,2021-02-16,11
670,Singapore ruling party is PAP (Pay And Pay) this is their Motto.,2021-02-19,12
671,Why isn’t it the other way round,2021-02-16,8
672,Home business should charge them income tax. ,2021-02-16,7
673,Buddy hell I guess so it sweekeat idea. The same bugger that imposed tier-ARF for motorcycles that have become so expensive now. This is the future prime minister that we are going to have.,2021-02-16,33
674,Travel bubble with Johor! We welcome you back!,2021-02-16,8
675,Can u smell....la..la..la...la...what is lighting is cooking...,2021-02-17,12
676,And then years to come they will increase the % higher and higher. Gst 21%.,2021-02-16,13
677,Indonesia do ready long time ago...buy from here go home kena liao,2021-02-17,13
678,Well....  many of us voted the millionaires cabinets! If only they would serve the country like Biden or Angela Merkel..  a reasonable salary instead of millions! Wonder how many of them will stay in the cabinet?? 😂😂,2021-02-17,36
679,Pay And Pay..party....dictatorship.just increases when n how they like it..,2021-02-17,11
680,so basically all the item from overseas is so much cheaper & some item it is hard to get it local here. we paid high shipping plus + tax. now the same thing goes to the shop bring in pay tax + mark up the price for rental price & overhead staff. we support them in everyway 👏👏👏,2021-02-16,53
681,Lucky me I everytime spend $4k and above at Taobao 🤣,2021-02-16,9
682,It’s a fair competition with retailers. ,2021-02-20,7
683,"Singapore everything also number one, sure the GST will also be number one very soon ..",2021-02-16,15
684,"Last year gave u chicken wing, now time to take back the whole chicken.",2021-02-16,14
685,Wait for close down sales then buy can get cheaper. 🤤🤤🤤,2021-02-16,10
686,"They should facilitate a migration exercise of people here to stay in China for good, everything under the sun is made in China, there is nothing you cannot buy there, only see if you have the means to spend or not.",2021-02-17,41
687,East Coast plan voters should have no regret now.,2021-02-16,9
688,It’s has always been right? Those who bought from TB has been paying GST. Isn’t it?,2021-02-16,18
689,"Give left hand, take back right hand 🤣",2021-02-16,7
691,What if the sender declare as gift? Still taxable? 🤔,2021-02-16,9
692,Stupid only copy ppl no wonder when ppl ask sg open leg they open leg,2021-02-18,15
693,Our future Debt to pay for current Aviation and  Tour industrial subsidies.  Gov take credit for giving subsidies. We common people pay the debt.,2021-02-16,24
694,Where's the eye-roll button when you need one? 🙄 ,2021-02-16,6
695,"A nail in the coffin for online purchases now to avoid paying extra cost please take a walk,by bicycle,bike,cab,car,trishaw to go shopping not online",2021-02-16,29
696,Wah!!! One after another price goes up.,2021-02-16,7
697,"Ironically those who condemned china, will now kpkb again as most of them have items in their taobao cart and soon hv to pay extra🙃",2021-02-16,25
698,All this will incurred into buyer account,2021-02-16,7
699,Trang Nguyen oh thế này thì ae shopping quằn quèo j nữa :,2021-02-16,6
700,Planning every means to Squeeze the hell out of every SG citizen!,2021-02-17,12
701,"The govt encouraging you to cut spending..when u don't buy, u won't get taxed.",2021-02-16,13
702,Breathing Population air also cn taxable.,2021-02-17,6
703,Budget but kana tax more to save money and buy online . Wahahaha,2021-02-16,12
705,This is what u voted for~,2021-02-17,6
706,Time to refill the reserves,2021-02-16,5
707,Some sellers may absorbed Gst as competitions increase.,2021-02-18,8
709,Online buying also kena GST? What u get u vomit out for life...,2021-02-17,13
710,We will remmember the days without tax fondly...😭😭,2021-02-16,8
711,Our garment very wise one so don't any how shake your butt.😑,2021-02-16,11
712,All this to line their pockets. If not how they want to get salary increment.,2021-02-16,15
713,There goes joy of online shopping too! Retail out. Online...???,2021-02-17,10
716,"Ahhhh, U think gabberment gv u 3k,9k, gst vouchers, merlion vouchers or whatever is free izzit?   Now it’s pay back time 🙊🤣😜🙈",2021-02-16,21
717,Expected.... Many more drama to come.... To be continued...,2021-02-16,9
719,"The current for all goods brought into Singapore are subject to Goods and Services Tax (GST) at the prevailing rate of 7% on the value of goods, which may include the cost, insurance and freight (CIF) plus other chargeable costs and the duty payable (if applicable). Soon in 2023 going to charge $400 or less imported goods and The GST is planned to be increased from 7% to 9% sometime between 2021 and 2025. ",2021-02-17,67
721,Low blow.. what style u guys have... ,2021-02-17,7
722,You should tax those can afford high value worth of goods instead of taxing low value goods,2021-02-16,17
723,Finally else Alibaba too happy n yaya,2021-02-16,7
724,"Very greedy, making no choice for us! Really blood sucker!",2021-02-18,10
725,No taxes for gifts though. Just saying. 😉,2021-02-16,7
726,"Don't talk abt 2023. Right now in covid tough time, with petrol tax up 23% inflation wl set in. Petrol being the basic fuel for all types of transport, delivery n all, all cost will go up very soon since cost wl always passed to consumer. Wl be fast n furious. 雪上加霜。by the way gov is the biggest land lord so rental cost is very much impacted by them too. In  name is promoting electric vehicle or being environmentally friendly n protect local small shops,   in reality the increase in tax n online gst is to bring in more source of money from public thru tax to fund gov spending since expenditure has been great due to covid. No free lunch.",2021-02-19,118
727,Soon our existence will be taxed...,2021-02-18,6
728,"Every year implement tis n tat until go inside the grave, then in peace.",2021-02-17,14
729,So that means if more than $400 no gst right??,2021-02-16,9
730,Hmmm so the taobao will charge gst when i checkout?,2021-02-16,10
731,"Great. Election give tidbits, after election sucks you dry.",2021-02-17,9
732,"Ah Heng...your law enforcement agencies don't even bother to prosecute "" SG Al Capone "" Alan Lai Chong Meng ( Innobrace Orthodontics Pte Ltd ) ( The School Of Dance ) ( Ristorante Palermo ) for evading approx S$15 million in taxes due to IRAS....from earnings from his side line biz of manufacturing and supplying Apple with iphone caseback Apple logos for a decade !!! This is one of the largest....if not the largest tax evasion case by an individual in this country Or u clowns really helpless can't do anything as he's the SG version of "" Al Capone "" ??? U still want to collect such taxes from us ??? U really sibeh "" Buay Paiseh "" leh",2021-02-16,105
733,Need to break even. No choice ,2021-02-16,6
734,"The next big thing to tax, Air.",2021-02-16,7
735,Soon no more happy shopping. Gotta find other hobbies.,2021-02-16,9
736,Who’s gonna pay for the rise in salary for healthcare workers? You all lah. You think money fall from the sky? Taxes on luxurious indulgence like retail therapy is apt 😂,2021-02-16,31
737,Really late... Should have do so earlier to even the playing field,2021-02-20,12
738,"The govt unleashing it's 吸钱大法。 The govt ask to spend prudently, of course we have to be even more prudent when they start to up every thing lol.",2021-02-17,26
739,You should also tax the white hairs of all mp from 1961 to 2021. Dead or alive.,2021-02-16,15
740,"Kalau kita shop online, arrange for our own courier lepas tu letak return & repair 😂😂  Fee Rahman",2021-02-16,16
741,Haha ..nothing escape Big Brothers pocket,2021-02-17,6
742,Karine Gabrielle Lee  GG liao,2021-02-16,5
743,Right hand in left hand out lol,2021-02-16,7
744,This is a place where you work forever and forever until the end of your life ,2021-02-16,16
745,"Hahahaha announce to help, after that, slaughter us hahahahahaha thank you!",2021-02-16,11
747,Lol guess Robinsons coming back 🤣,2021-02-16,5
748,"What goes up, must go up somemore. ",2021-02-16,7
749,We will be dead by then. So its ok,2021-02-16,9
751,"Ship to Malaysian friend home in JB, and go collect and bring into Singapore",2021-02-16,14
752,"Ade pergi, ade balik tapi yang balik tu da terlibeh. Biasa jugak. ",2021-02-16,12
754,what to do covid 19 screwed everyone,2021-02-16,6
755,Why GST on low value goods and not high value goods? To protect the rich again?,2021-02-16,16
756,You create reliant people and want to raise taxes  You are asking for others to hammer you  You allow enterprises to be strong first  Then you raise taxes  All will be happy to share  Dun be a devil and angel at the same time  Nobody will buy in  I am losing respect for pap  Those who can’t cope we will use high taxes and good reserves to support them  They will still be able to earn a decent living with good social support  All must be treated well in this country including foreigners  If foreigners show they are good  We must reward them well  Of you continue to bribe Singaporeans and share wealth to the capable and dun allow them to grow  That is irresponsible Mob Govt comprising of witch hunters are forming  What is wrong with this pap ?  Just act blur and continue to bribe ?  Support the people in the right way  Lift standard and make them earn it fairly Who want mediocre job and be yesmen to this network which is unfair and distorting free market and suck up to foreign authoritarian Govt Dun always think of securing vote and fat paycheck I hope the one man show would gradually step down and dun think about what senior minister emeritus minister and continue to meddle and doing damage to our growth,2021-02-16,224
757,Buy online stop local business encouraged,2021-02-16,6
758,They giving you a wing...in Budget 2021 You need to repay with a whole chicken.... Good luck...,2021-02-16,17
759,"Impressive buying overseas item that not manufacture production or supply by singapore also need gst.  So anything we bought overseas our government are earning without payout.  Win liao lor.  We already paying taxes and credit card charges when buying overseas, now unknown local gst came in play.",2021-02-16,47
760,Cabinet Minister salaries a must to be review and adjust to support Singapore economy road to recovery. ,2021-02-16,17
761,Then the burden would be on the merchants and sellers to mark up their original pricing and claim to absorb GST,2021-02-20,21
762,2022.12.12 online sale is going to be wild!!! ,2021-02-17,7
763,"Seriously, people. Stop birthing children to futures where they have to slog just to survive.   Things aren't going to get cheaper. If you're complaining about housing and cost of living now, your kids will have it worse.",2021-02-19,35
