Unnamed: 0,Unnamed: 0.1,Post Description,Post Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
871,1712,"There are 2 new cases in the community, both are Work Pass Holders. #linkinbio

Photo from NUH / FB",2020-09-16 08:09:45+00:00,"According to zaobao frm GKY, there is a still a distance to approach phase 3, and the Govt will consider further easing bef the start of Jan. If yes, we may be in phase 3 by Jan. If no, den we may be in phase 2 until a vaccine is found. Yes, nightlife will definitely be gone, but the Govt will help them find new jobs. If a vaccine frm China is given to us by Nov, maybe phase 3 will happen. To those who are worried abt side effect or whatsoever, relax, it will be checked by HSA bef selling it to us. However, being vaccinated does not mark the end of covid. WHO have said, no country is safe unless all are safe. Life will definitely cannot return to the pre covid 19 life, we still have to take precautions when we head out. The ways of socialising with others will be very different as well. Safe distancing will definitely be the norm forever. As wat LHL have said, we have to be mentally prepared for Disease X. It may be here anytime soon, and mutate quickly to infect more. But we can prepare ourselves for it by stop thinking dat life will go back to pre covid 19 if we are vaccinated, and live in dis new normal. But if covid 19 has no vaccine, dis is definitely the start of a new normal life for all of us ard the globe.",2020-09-16 12:16:48+00:00,238,Phases,245,4,-11.417679928349399,54,10,8,1.3646186490659675,0,0,1.0
876,1722,"There are 5 imported cases who were placed on Stay-Home Notice upon arrival in Singapore. #linkinbio 

Photo from NUH / FB",2020-09-14 07:53:16+00:00,"phase 3 come come, i wan my 3am makan places",2020-09-14 09:07:59+00:00,8,Phases,10,0,-14.773596391949196,1,0,2,19.697499168172836,2,0,0.0
924,1800,"There are also three imported cases, who had all been placed on Stay-Home Notice upon arrival in Singapore. #linkinbio

Photo from Getty Images.",2020-09-07 08:32:34+00:00,Can't wait for phase 3 to happen😍,2020-09-07 09:50:52+00:00,5,Phases,7,0,-10.89267709292094,1,0,0,42.20380556120096,4,0,0.0
1085,2112,"All three community cases are Work Pass holders.

There are also three new imported cases who had been placed on Stay-Home Notice upon arriving in Singapore. #linkinbio

Photo from TTSH/Facebook.",2020-07-31 07:46:39+00:00,The cases are going down ✨soon a phase 3 will arrive :D stay safe :3,2020-07-31 07:55:18+00:00,12,Phases,15,1,-10.844104685412317,4,0,0,27.60522869134698,3,0,0.0
1103,2141,"The total number of Covid-19 cases in Singapore is now 51,197. #linkinbio

Photo from TTSH/Facebook.",2020-07-28 08:42:41+00:00,Don’t be surprised if we go back to phase 1 😪🤧🤧,2020-07-29 11:31:13+00:00,10,Phases,10,0,-10.285054488269175,4,1,1,43.26976876792244,4,0,0.0
1169,2257,"2 cases are Singaporeans/PRs, 7 are Work Pass holders, while 2 are Dependant's Pass holders. #linkinbio

Photo from Clean & Green Singapore / FB",2020-07-16 10:26:13+00:00,I am just waiting for phase 3 since the government doesn't seem to bother.,2020-07-16 10:47:02+00:00,12,Phases,14,1,-10.338506562554816,4,0,0,42.20380556120096,4,0,0.0
1221,2342,"There are 20 cases in the community. #linkinbio

Photo from NUH / FB",2020-07-07 09:18:58+00:00,Oopsy May have to get back to phase 1 sooner if cases in community still double digit through the next few weeks haizzzz,2020-07-07 13:20:55+00:00,22,Phases,23,1,-11.823199978549953,3,3,0,9.306310315559749,1,0,0.0
1226,2348,"20 of the new cases are work pass holders, and 3 are Singaporeans/PRs. #linkinbio

Photo from Clean & Green Singapore / FB",2020-07-06 08:39:44+00:00,"tbh no matter what idt sg can go babck to phase 1 bc our econs will get rlly bad, even tho lives>econs but we need food to survive, w/o $ we might wont have supplies.... n diE in another way 🤦🏻‍♀️",2020-07-06 11:39:33+00:00,40,Phases,41,2,-14.27878691232217,10,1,2,8.738157875364568,1,0,0.0
1244,2382,"There are 10 cases in the community, of whom 6 are Singaporeans/PRs, and 4 are work pass holders. #linkinbio

Photo from Clean & Green Singapore / FB",2020-07-01 08:52:30+00:00,🙄 Expected. You will now then proceed to phase 3 saying that virus under control. Just BS,2020-07-01 15:31:41+00:00,15,Phases,16,1,-11.111524471630961,4,1,0,16.026736854455788,2,0,0.0
1256,2399,"There are 11 cases in the community, 6 are Singaporeans / PR, 5 are work pass holders. #linkinbio

Photo from Clean & Green Singapore",2020-06-28 08:09:45+00:00,Idk why they go to phase 2 so fast shud just relax and wait first.  Rather be safe and stay home for the year than getting the virus lmfaoo,2020-06-28 11:06:05+00:00,28,Phases,29,2,-11.421409673224966,5,2,0,9.064778515442967,1,0,0.0
1260,2405,"There are 11 new cases in the community. Five are Singaporeans/PRs and six are Work Pass holders. #linkinbio

Photo from Tan Tock Seng Hospital.",2020-06-27 09:27:38+00:00,In case you have been living under a rock there are vaccines in phase 3 of testing so just keep the numbers low its the last dash of the race!!,2020-06-27 09:35:24+00:00,29,Phases,30,2,-9.979026329059307,6,0,1,10.590027228662693,2,0,0.0
1265,2412,"There are 11 new cases in the community. Five are Singaporeans/PRs and six are Work Pass holders. #linkinbio

Photo from Tan Tock Seng Hospital.",2020-06-27 09:27:38+00:00,The way I see some people walking around without mask but not exercising or eating/drinking just goes to show phase 2 so soon is a mistake.,2020-06-27 10:22:41+00:00,26,Phases,27,2,-10.787857351757394,7,2,1,20.2243913202512,3,0,0.0
1266,2413,"There are 11 new cases in the community. Five are Singaporeans/PRs and six are Work Pass holders. #linkinbio

Photo from Tan Tock Seng Hospital.",2020-06-27 09:27:38+00:00,djdjjejwjw don’t go out liao wait for phase 3 then can happy happy goo,2020-06-27 11:02:44+00:00,14,Phases,14,1,-13.49373982506074,2,1,0,12.661976644862664,2,0,0.0
1291,2463,"Yes, this means malls and standalone retail outlets will be reopening fully! (But will be subject to capacity limits.)",2020-06-15 11:59:22+00:00,Some people ask can seat on Void Decks if got table and seater at the Void Decks during phase 2 from 19 June is allowed?,2020-06-16 07:17:17+00:00,23,Phases,25,1,-12.773342257609356,5,2,0,9.20788384771644,1,0,0.0
93,138,"Ministers Gan Kim Yong and Lawrence Wong gave an interview to mark one year of Covid-19 in Singapore. Swipe ⬅️ to read what they had to say, or hit the link in bio @straits_times

📸: Shintaro Tay, Reuters, EPA-EFE
#coronavirus #covid19 #StraitsTimes",2021-01-21 10:42:54+00:00,Bring back phase 2 la better than going into full lock down again,2021-01-21 11:42:09+00:00,12,Phases,13,1,-12.002531904305286,2,0,0,28.318563519487856,3,0,0.0
102,149,"Ministers Gan Kim Yong and Lawrence Wong gave an interview to mark one year of Covid-19 in Singapore. Swipe ⬅️ to read what they had to say, or hit the link in bio @straits_times

📸: Shintaro Tay, Reuters, EPA-EFE
#coronavirus #covid19 #StraitsTimes",2021-01-21 10:42:54+00:00,Better earlier back to phase 2,2021-01-21 13:03:37+00:00,5,Phases,6,0,-10.907129628687603,1,0,0,316.91299646754425,4,0,0.0
104,152,"A third new local coronavirus cluster has been reported after 3 of the 4 community cases on Wednesday were linked to a previous case.

The number of new Covid-19 cases in the community has increased from 4 in the week before to 18 cases in the past week, says MOH.

Link in bio @straits_times
📸: Gin Tay
#coronavirus #covid19 #StraitsTimes",2021-01-20 15:21:08+00:00,Shows how complacent singaporeans are after phase 3 started,2021-01-20 22:57:01+00:00,8,Phases,9,0,-13.586133233088464,2,0,0,27.605228691346973,3,0,0.0
120,176,"Singapore has seen more Covid-19 cases in the community in recent days, including a local cluster linked to a police para-vet, said Covid-19 task force co-chair Lawrence Wong.

""We are also monitoring the situation carefully and considering if additional measures are necessary to ensure the infection remains under control,"" added Mr Wong.

Link in bio @straits_times
📸: Lim Yaohui
#coronavirus #covid19 #StraitsTimes",2021-01-19 05:10:45+00:00,"Do consider to let employees to continue to WFH if the jobs allow them to do so.  With phase 3 opened up, the crowding situation at public transportation is not favorable.",2021-01-19 07:21:21+00:00,30,Phases,31,2,-10.681366799977367,8,1,0,15.613886065979136,2,0,1.0
128,188,"The family cluster is among 5 new Covid-19 cases in the community. 
Full story in bio @straits_times 
#Covid19 #StraitsTimes",2020-12-31 08:34:56+00:00,of course 2 days after phase 3,2020-12-31 08:46:41+00:00,5,Phases,7,0,-10.179246782198788,0,0,0,27.60522869134698,3,0,0.0
130,191,"The family cluster is among 5 new Covid-19 cases in the community. 
Full story in bio @straits_times 
#Covid19 #StraitsTimes",2020-12-31 08:34:56+00:00,This is what happens when phase 3 comes too early,2020-12-31 08:48:58+00:00,9,Phases,10,0,-10.633688319255905,3,1,0,80.11923882493649,4,0,0.0
133,195,"The family cluster is among 5 new Covid-19 cases in the community. 
Full story in bio @straits_times 
#Covid19 #StraitsTimes",2020-12-31 08:34:56+00:00,"Oh no, here we go again!! Wanna enjoy phase 3 lol",2020-12-31 08:36:30+00:00,10,Phases,11,1,-12.19285726587632,2,0,1,27.60522869134698,3,0,0.0
155,262,"The B117 coronavirus strain, which is reported to be potentially more contagious, was detected in a 17-year-old Singaporean girl who had studied in the UK.

MOH said there is currently no evidence that the strain is circulating in the community.

Link in bio @straits_times
📸: Mark Cheong
#coronavirus #covid19 #StraitsTimes",2020-12-24 00:02:57+00:00,"Damn stupid ah, stay there only lah dont need to comeback aiyoyo, we are already at phase 3 now thx to her we are going to go to phase 1",2020-12-24 14:39:00+00:00,28,Phases,30,2,-12.344922863855693,8,0,1,15.613886065979136,2,0,0.0
170,295,"The B117 coronavirus strain, which is reported to be potentially more contagious, was detected in a 17-year-old Singaporean girl who had studied in the UK.

MOH said there is currently no evidence that the strain is circulating in the community.

Link in bio @straits_times
📸: Mark Cheong
#coronavirus #covid19 #StraitsTimes",2020-12-24 00:02:57+00:00,Phase 3 can wait. Extend phase 2 till end next year for safety reasons.,2020-12-24 07:05:50+00:00,12,Phases,14,1,-12.487330687735385,1,1,0,11.50048906465406,2,0,0.0
173,300,"The B117 coronavirus strain, which is reported to be potentially more contagious, was detected in a 17-year-old Singaporean girl who had studied in the UK.

MOH said there is currently no evidence that the strain is circulating in the community.

Link in bio @straits_times
📸: Mark Cheong
#coronavirus #covid19 #StraitsTimes",2020-12-24 00:02:57+00:00,new year new virus. just get going with phase 1 already. it'll nvr end.,2020-12-24 07:15:25+00:00,12,Phases,14,1,-10.901053963144085,2,0,0,28.318563519487856,3,0,0.0
179,314,"The B117 coronavirus strain, which is reported to be potentially more contagious, was detected in a 17-year-old Singaporean girl who had studied in the UK.

MOH said there is currently no evidence that the strain is circulating in the community.

Link in bio @straits_times
📸: Mark Cheong
#coronavirus #covid19 #StraitsTimes",2020-12-24 00:02:57+00:00,Can say bye to phase 3 liao,2020-12-24 05:07:02+00:00,6,Phases,7,0,-13.432310759675753,2,0,0,43.26976876792244,4,0,0.0
184,326,"The B117 coronavirus strain, which is reported to be potentially more contagious, was detected in a 17-year-old Singaporean girl who had studied in the UK.

MOH said there is currently no evidence that the strain is circulating in the community.

Link in bio @straits_times
📸: Mark Cheong
#coronavirus #covid19 #StraitsTimes",2020-12-24 00:02:57+00:00,Yall can forget about phase 3.,2020-12-24 04:20:24+00:00,5,Phases,6,0,-12.606807730374253,1,0,0,42.20380556120096,4,0,0.0
188,342,"The B117 coronavirus strain, which is reported to be potentially more contagious, was detected in a 17-year-old Singaporean girl who had studied in the UK.

MOH said there is currently no evidence that the strain is circulating in the community.

Link in bio @straits_times
📸: Mark Cheong
#coronavirus #covid19 #StraitsTimes",2020-12-24 00:02:57+00:00,Byebye phase 3!!! Hi quartine. Covid 20 is heree:(,2020-12-24 04:06:39+00:00,7,Phases,9,0,-14.803738218158832,1,0,0,15.300909121926864,2,0,0.0
195,362,"The B117 coronavirus strain, which is reported to be potentially more contagious, was detected in a 17-year-old Singaporean girl who had studied in the UK.

MOH said there is currently no evidence that the strain is circulating in the community.

Link in bio @straits_times
📸: Mark Cheong
#coronavirus #covid19 #StraitsTimes",2020-12-24 00:02:57+00:00,"Here we go again same ol virus again, up and dowm this avenue, 5 more days but tiobo phase 3???",2020-12-24 02:08:54+00:00,18,Phases,20,1,-12.893008984712262,2,2,1,20.10232328817697,3,0,0.0
201,382,"The B117 coronavirus strain, which is reported to be potentially more contagious, was detected in a 17-year-old Singaporean girl who had studied in the UK.

MOH said there is currently no evidence that the strain is circulating in the community.

Link in bio @straits_times
📸: Mark Cheong
#coronavirus #covid19 #StraitsTimes",2020-12-24 00:02:57+00:00,There goes the light of phase 3,2020-12-24 01:55:49+00:00,6,Phases,7,0,-9.911160226513255,1,0,0,42.20380556120096,4,0,0.0
202,383,"The B117 coronavirus strain, which is reported to be potentially more contagious, was detected in a 17-year-old Singaporean girl who had studied in the UK.

MOH said there is currently no evidence that the strain is circulating in the community.

Link in bio @straits_times
📸: Mark Cheong
#coronavirus #covid19 #StraitsTimes",2020-12-24 00:02:57+00:00,There will never be phase 3.😅,2020-12-24 01:58:57+00:00,5,Phases,6,0,-10.1050665342004,1,0,0,316.91299646754425,4,0,0.0
257,489,"Restrictions on workers returning to offices may be relaxed in phase 3 of Singapore’s reopening which begins on Dec 28, said Manpower Minister Josephine Teo.⠀
⠀
""The multi-ministry task force has been discussing whether restrictions on returning to offices can be further loosened. Some announcements will be made in the near future soon,"" she told reporters.⠀
⠀
Link in bio @straits_times⠀
📸: Lim Yaohui⠀
#StraitsTimes #Singapore #Covid19 #phase3",2020-12-15 09:34:03+00:00,Oh please ~We have all already been summoned back to office when phase 2 started. 🙄😒,2020-12-18 03:53:11+00:00,14,Phases,15,1,-10.9496838709424,4,1,1,27.605228691346973,3,0,0.0
258,490,"Restrictions on workers returning to offices may be relaxed in phase 3 of Singapore’s reopening which begins on Dec 28, said Manpower Minister Josephine Teo.⠀
⠀
""The multi-ministry task force has been discussing whether restrictions on returning to offices can be further loosened. Some announcements will be made in the near future soon,"" she told reporters.⠀
⠀
Link in bio @straits_times⠀
📸: Lim Yaohui⠀
#StraitsTimes #Singapore #Covid19 #phase3",2020-12-15 09:34:03+00:00,Oh please ~We have all already been summoned back to office when phase 2 started. 🙄😒,2020-12-18 03:53:52+00:00,14,Phases,15,1,-10.9496838709424,4,1,1,27.605228691346973,3,0,0.0
297,561,"The 22-year-old later tested positive for Covid-19.
Full story in bio @straits_times 
#Covid19 #coronavirus #StraitsTimes",2020-12-11 02:35:10+00:00,No hope of phase 3 if people continue like this....,2020-12-11 13:52:23+00:00,9,Phases,10,0,-10.03514830362626,1,1,0,27.60522869134698,3,0,0.0
354,681,"The 22-year-old later tested positive for Covid-19.
Full story in bio @straits_times 
#Covid19 #coronavirus #StraitsTimes",2020-12-11 02:35:10+00:00,LOL like this phase 3 unlikely to happen,2020-12-11 02:44:59+00:00,7,Phases,8,0,-11.367037113891824,1,0,0,42.20380556120096,4,0,0.0
417,784,"The ship is returning to Singapore mid-sail, and guests have been told to remain in their rooms. 
Full story in bio @straits_times 
📸: Gin Tay 
#RoyalCarribean #Covid19 #coronavirus #StraitsTimes",2020-12-08 23:56:31+00:00,"Well done Singaporeans.....treating covid-19 phase 2 as some holidays, pay some attention to the risks at stake!!! Sad truth....",2020-12-09 07:31:54+00:00,19,Phases,20,1,-12.35616148264075,3,0,0,9.06477851544297,1,0,0.0
483,918,"The Covid-19 patient, Singapore's first locally transmitted case in 16 days, had dined at the restaurant with 12 family members. 
Full story in bio @straits_times 
📸: Kevin Lim
#Covid19 #StraitsTimes",2020-11-27 06:08:49+00:00,No phase 3 and no opening of disco,2020-11-27 09:39:56+00:00,7,Phases,8,0,-10.857443412747607,0,1,0,27.04883847587297,3,0,0.0
484,923,"The Covid-19 patient, Singapore's first locally transmitted case in 16 days, had dined at the restaurant with 12 family members. 
Full story in bio @straits_times 
📸: Kevin Lim
#Covid19 #StraitsTimes",2020-11-27 06:08:49+00:00,Serve them right who ask them to bring 12 people and now one person tested positive and right how are we going to phase 3? That is so ridiculous,2020-11-27 12:47:13+00:00,27,Phases,29,2,-10.165213931388116,8,1,1,43.26976876792244,4,0,0.0
491,933,"The Covid-19 patient, Singapore's first locally transmitted case in 16 days, had dined at the restaurant with 12 family members. 
Full story in bio @straits_times 
📸: Kevin Lim
#Covid19 #StraitsTimes",2020-11-27 06:08:49+00:00,Really? 12 persons from the same family? 12 selfish and insensible people who are sending phase 3 far away 😡,2020-11-27 22:54:38+00:00,16,Phases,19,1,-11.031089655654275,2,1,0,19.697499168172826,2,0,0.0
505,960,"The Covid-19 patient, Singapore's first locally transmitted case in 16 days, had dined at the restaurant with 12 family members. 
Full story in bio @straits_times 
📸: Kevin Lim
#Covid19 #StraitsTimes",2020-11-27 06:08:49+00:00,Not all cases are infectious. Dont forget the real info we had in phase 1. #casedemic,2020-11-27 07:05:29+00:00,14,Phases,15,1,-11.597115027575855,3,0,1,20.10232328817697,3,0,0.0
507,966,"Singapore announced 5 new coronavirus cases as of Thursday noon (Nov 26), with 1 case in the community.
Prior to this, there were no new community cases and none from worker's dormitories for 15 days in a row.
This was the longest stretch without a community case since the first Covid-19 case was reported in Singapore on Jan 23.
Link in bio @straits_times
📸: Lim Yaohui
#coronavirus #covid19 #StraitsTimes",2020-11-26 08:03:46+00:00,Alamak...no hope of phase 3 already lah.....was hoping tat number increased to 8 if not 10 for gatherings...now gone case...,2020-11-26 12:01:28+00:00,20,Phases,23,1,-12.288299507891947,4,1,0,12.378810690399584,2,0,0.0
515,982,"Singapore announced 5 new coronavirus cases as of Thursday noon (Nov 26), with 1 case in the community.
Prior to this, there were no new community cases and none from worker's dormitories for 15 days in a row.
This was the longest stretch without a community case since the first Covid-19 case was reported in Singapore on Jan 23.
Link in bio @straits_times
📸: Lim Yaohui
#coronavirus #covid19 #StraitsTimes",2020-11-26 08:03:46+00:00,"Uh oh, streaks gone man. Wonder who it was...I think we can’t celebrate CNY a next year anymore no more phase 3 yo. Not sure if KTVs can still open now man",2020-11-26 16:02:28+00:00,33,Phases,33,2,-12.035622417094078,7,3,2,10.109450568460568,2,0,0.0
526,1016,"Singapore announced 5 new coronavirus cases as of Thursday noon (Nov 26), with 1 case in the community.
Prior to this, there were no new community cases and none from worker's dormitories for 15 days in a row.
This was the longest stretch without a community case since the first Covid-19 case was reported in Singapore on Jan 23.
Link in bio @straits_times
📸: Lim Yaohui
#coronavirus #covid19 #StraitsTimes",2020-11-26 08:03:46+00:00,Bai phase 3 and no more cny visting. Gnna miss gg to my cousins and grandparents house during cny,2020-11-26 08:19:48+00:00,18,Phases,19,1,-14.223409774001276,1,2,1,7.9003044331181185,1,0,0.0
659,1278,"Singapore could move into phase 3 by the end of the year if the coronavirus remains under control here, but it would not be a return to pre-Covid days. It would last until the rest of the world has the virus under tight control or when effective treatments or vaccines are widely available, said Health Minister Gan Kim Yong.
Link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus",2020-11-04 12:49:41+00:00,Is there a specific date for reopening of phase 3,2020-11-04 17:54:18+00:00,9,Phases,10,0,-10.789238079414938,2,0,0,27.60522869134698,3,0,0.0
662,1282,"Singapore could move into phase 3 by the end of the year if the coronavirus remains under control here, but it would not be a return to pre-Covid days. It would last until the rest of the world has the virus under tight control or when effective treatments or vaccines are widely available, said Health Minister Gan Kim Yong.
Link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus",2020-11-04 12:49:41+00:00,"Allowing stupid travellers in without SHN IS A KILLER. If one is infected, isn't all our efforts wasted? Won't we have to return to phase 1? Won't it be the next dumbest mistakes that the govt do?",2020-11-05 04:27:38+00:00,33,Phases,37,2,-11.735273739946823,10,1,2,10.872107478325312,2,0,0.0
665,1287,"Singapore could move into phase 3 by the end of the year if the coronavirus remains under control here, but it would not be a return to pre-Covid days. It would last until the rest of the world has the virus under tight control or when effective treatments or vaccines are widely available, said Health Minister Gan Kim Yong.
Link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus",2020-11-04 12:49:41+00:00,"faster phase 3, syf coming liao 😤😤",2020-11-05 06:33:32+00:00,5,Phases,6,0,-15.633901529161848,1,0,0,42.20380556120096,4,0,0.0
673,1296,"Singapore could move into phase 3 by the end of the year if the coronavirus remains under control here, but it would not be a return to pre-Covid days. It would last until the rest of the world has the virus under tight control or when effective treatments or vaccines are widely available, said Health Minister Gan Kim Yong.
Link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus",2020-11-04 12:49:41+00:00,I'd rather we stay phase 2 for 1 yr rather than phase 3 for 1 yr!,2020-11-06 12:59:14+00:00,11,Phases,16,1,-12.200035574157045,2,1,1,57.57323632971932,4,0,0.0
677,1301,"Singapore could move into phase 3 by the end of the year if the coronavirus remains under control here, but it would not be a return to pre-Covid days. It would last until the rest of the world has the virus under tight control or when effective treatments or vaccines are widely available, said Health Minister Gan Kim Yong.
Link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus",2020-11-04 12:49:41+00:00,There’s zero cases in the community for days!! Why not phase 3 now? Why wait?? Wait for more cases to appear so we can stay at phase 2 or return to confinement?,2020-11-04 13:53:33+00:00,31,Phases,32,2,-10.262404580563011,6,1,1,9.007125411162008,1,0,0.0
688,1317,"Singapore could move into phase 3 by the end of the year if the coronavirus remains under control here, but it would not be a return to pre-Covid days. It would last until the rest of the world has the virus under tight control or when effective treatments or vaccines are widely available, said Health Minister Gan Kim Yong.
Link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus",2020-11-04 12:49:41+00:00,Let's stay in phase 2 forever if we're paranoid,2020-11-04 13:16:48+00:00,6,Phases,9,0,-11.975669081065195,1,1,0,80.11923882493649,4,0,0.0
692,1324,"Singapore could move into phase 3 by the end of the year if the coronavirus remains under control here, but it would not be a return to pre-Covid days. It would last until the rest of the world has the virus under tight control or when effective treatments or vaccines are widely available, said Health Minister Gan Kim Yong.
Link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus",2020-11-04 12:49:41+00:00,So phase 3 still no alcohol serve after 1030pm???,2020-11-04 13:48:04+00:00,7,Phases,9,0,-12.569667016533993,1,1,0,82.0661193773943,4,0,0.0
699,1337,"Singapore could move into phase 3 by the end of the year if the coronavirus remains under control here, but it would not be a return to pre-Covid days. It would last until the rest of the world has the virus under tight control or when effective treatments or vaccines are widely available, said Health Minister Gan Kim Yong.
Link in bio @straits_times
📸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus",2020-11-04 12:49:41+00:00,Is there a phase 4?? Or like phase 20++ what is this man :'(,2020-11-04 13:05:38+00:00,11,Phases,14,1,-10.008022294593165,2,0,0,33.439351255484326,3,0,0.0
712,1362,"Travellers from both locations will be able to enter Singapore without serving a stay-home notice if they test negative for Covid-19 upon arrival. China and Victoria had successfully controlled the spread of Covid-19 and the risk of importation from them is low, said CAAS.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #Coronavirus",2020-10-29 09:37:39+00:00,"We are still in phase 2, we can’t reopen our big event and gatheringsBut our authorities still allow them in?",2020-10-30 01:11:22+00:00,20,Phases,20,1,-10.949806790063002,5,2,2,27.60522869134698,3,0,0.0
760,1452,"Travellers from both locations will be able to enter Singapore without serving a stay-home notice if they test negative for Covid-19 upon arrival. China and Victoria had successfully controlled the spread of Covid-19 and the risk of importation from them is low, said CAAS.
Link in bio @straits_times
📸: Chong Jun Liang
#StraitsTimes #Covid19 #Coronavirus",2020-10-29 09:37:39+00:00,Lockdown cfm again happen dream of phase 3 happening no CNY on Feb  no christmas and no countdown party  dis Dec,2020-10-29 10:05:38+00:00,20,Phases,21,1,-14.136938040599668,1,1,0,6.985262447543623,1,0,0.0
770,1478,"The 4 new Covid-19 cases announced today is the lowest daily figure in Singapore since March 4, which had 2 cases. Of today’s new cases, 1 is from the community and 2 are imported.
Link in bio @straits_times 
📸: Desmond Wee
#StraitsTimes #Covid19 #Coronavirus",2020-10-12 10:10:14+00:00,"Remember to do your part to stop the spread guys, this is the only way to faster get into phase 3",2020-10-12 10:38:09+00:00,20,Phases,21,1,-9.764422663871084,5,0,1,12.410000314100213,2,0,0.0
775,1487,"The 4 new Covid-19 cases announced today is the lowest daily figure in Singapore since March 4, which had 2 cases. Of today’s new cases, 1 is from the community and 2 are imported.
Link in bio @straits_times 
📸: Desmond Wee
#StraitsTimes #Covid19 #Coronavirus",2020-10-12 10:10:14+00:00,Hope to see people do this even on phase 3,2020-10-12 13:45:44+00:00,9,Phases,10,0,-9.812484191968156,2,0,0,27.60522869134698,3,0,0.0
781,1496,"The 4 new Covid-19 cases announced today is the lowest daily figure in Singapore since March 4, which had 2 cases. Of today’s new cases, 1 is from the community and 2 are imported.
Link in bio @straits_times 
📸: Desmond Wee
#StraitsTimes #Covid19 #Coronavirus",2020-10-12 10:10:14+00:00,looking forward to phase 3 ... hopefully soon 💪,2020-10-13 08:05:21+00:00,6,Phases,7,0,-11.451481705792494,2,0,0,316.91299646754425,4,0,0.0
864,1682,"The 10 new Covid-19 cases announced today is the lowest daily figure since March 12, which had 9 cases. Of today's new cases, 5 are imported and 1 is from the community.
Link in bio @straits_times
📸: Kevin Lim
#StraitsTimes #Coronavirus #Covid19",2020-10-02 08:09:02+00:00,i can hear the word phase 3 in my mind,2020-10-02 08:18:52+00:00,9,Phases,10,0,-10.662133553862237,1,0,1,20.10232328817696,3,0,0.0
865,1683,"The 10 new Covid-19 cases announced today is the lowest daily figure since March 12, which had 9 cases. Of today's new cases, 5 are imported and 1 is from the community.
Link in bio @straits_times
📸: Kevin Lim
#StraitsTimes #Coronavirus #Covid19",2020-10-02 08:09:02+00:00,Phase 1 and phase 2 has served us well. Now it's time for phase 3,2020-10-02 08:31:38+00:00,11,Phases,15,1,-10.700830017305462,2,1,1,27.48938151760179,3,0,0.0
880,1718,"Singapore's new Covid-19 cases on Sept 18 include 1 in the community and 1 imported.
The country's total tally currently stands at 57,543.
Link in bio @straits_times
#coronavirus #covid19 #StraitsTimes",2020-09-18 07:41:34+00:00,Hopefully phase 3 by the end of September.,2020-09-19 09:24:51+00:00,7,Phases,8,0,-10.102189014839816,1,0,0,28.318563519487864,3,0,0.0
883,1726,"The 18 new cases of Covid-19 announced today is the lowest daily figure since March 16, which had 17 cases. Of today's new cases, 2 are imported and 1 is from the community.
Link in bio @straits_times
📸: Kevin Lim
#coronavirus #Covid19 #StraitsTimes",2020-09-17 08:54:02+00:00,Time for phase 3. People and business in Singapore need and deserve this!,2020-09-17 10:00:54+00:00,12,Phases,13,1,-10.056522070331562,1,1,0,12.158023983337765,2,0,0.0
888,1740,"The 18 new cases of Covid-19 announced today is the lowest daily figure since March 16, which had 17 cases. Of today's new cases, 2 are imported and 1 is from the community.
Link in bio @straits_times
📸: Kevin Lim
#coronavirus #Covid19 #StraitsTimes",2020-09-17 08:54:02+00:00,When is phase 3 gonna be announced?,2020-09-18 04:40:49+00:00,6,Phases,7,0,-10.604451737934957,3,0,0,82.0661193773943,4,0,0.0
889,1744,"The 18 new cases of Covid-19 announced today is the lowest daily figure since March 16, which had 17 cases. Of today's new cases, 2 are imported and 1 is from the community.
Link in bio @straits_times
📸: Kevin Lim
#coronavirus #Covid19 #StraitsTimes",2020-09-17 08:54:02+00:00,Hurray ! 👏 So are we going into phase 3 soon ?,2020-09-17 08:58:47+00:00,8,Phases,9,0,-10.931962962727725,2,0,1,42.20380556120096,4,0,0.0
891,1746,"The 18 new cases of Covid-19 announced today is the lowest daily figure since March 16, which had 17 cases. Of today's new cases, 2 are imported and 1 is from the community.
Link in bio @straits_times
📸: Kevin Lim
#coronavirus #Covid19 #StraitsTimes",2020-09-17 08:54:02+00:00,Hopefully if people listen a bit we can go phase 3,2020-09-17 09:00:46+00:00,10,Phases,11,1,-10.864529883774104,3,1,1,43.26976876792244,4,0,0.0
