Unnamed: 0,Unnamed: 0.1,Comments,Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
422,703,Dear PM Lee   Many blessings to all.  Chai 🤩😍,23/1/21,8,Social Distancing,8,0,-12.20717189249626,0,0,0,6.645015734668391,1,0,0.0
423,705,Very nice daddy lee hsien loong,23/1/21,6,Social Distancing,6,0,-18.13584681991298,0,0,0,14.314157420614002,2,0,0.0
424,706,Very nice daddy lee hsien loong,23/1/21,6,Social Distancing,6,0,-18.13584681991298,0,0,0,14.314157420614002,2,0,0.0
425,709,"Thank you PM Lee, Sir 😇❤Stay vigilant Singapore 🇸🇬. Together we can overcome  😇❤ 🇸🇬  God bless us all with divine protection and good health always 🙏 😇🙌",23/1/21,23,Social Distancing,23,1,-12.41177587864575,3,1,3,4.652082661020336,0,0,0.0
426,711,Thk PM We hear u n comply,23/1/21,7,Social Distancing,7,0,-14.784647607896353,1,0,1,10.458498421283293,2,0,0.0
427,714,"Thank you, 感恩for keeping Singapore safe and stable. We will do our part too! 一起加油💪😷🙏🙏🙏❤️ ㊗️大家平安，健康顺利。",23/1/21,13,Social Distancing,14,1,-13.118551422430807,2,1,2,14.314157420613999,2,0,0.0
428,721,🌹💛🌹So Proud u Dear Mr. Lee Hsien Loong🌹💛🌹 ❤🇸🇬❤Advance Wishes Lunar New Year 2021❤🇸🇬❤,23/1/21,13,Social Distancing,14,1,-15.946809575447638,0,0,0,4.197650602367686,0,0,0.0
429,723,Sir Jan Bonnel S. Buhain Em Gongora Jr. Irish Joy Tumesa Jaycee Capili Francis Sanqui Carampot ,23/1/21,16,Social Distancing,16,1,-19.15132345720925,0,0,0,2.5334253511566005,0,0,0.0
430,725,Hi PM Lee Hsien Loong ❤️ stay safe and healthy 💯🌺 we love Singapore 💙❤️🤍 #SingaporeIndonesia ,23/1/21,12,Social Distancing,12,1,-14.453498291105962,2,1,1,5.582319849062408,1,0,0.0
431,727,Just hoping all Singaporean cooperate to be a good citizen together2. May God bless us all Ameen.🤲🤲,23/1/21,17,Social Distancing,17,1,-12.538979475274331,3,0,1,8.157520887733781,1,0,0.0
432,738,"We love ❤️ Singapore 🇸🇬, Stay Safe ",23/1/21,5,Social Distancing,5,0,-13.125414196671251,1,0,0,14.314157420614002,2,0,0.0
433,739,WE NEED VACCINE PLS SIR,23/1/21,5,Social Distancing,5,0,-19.70055084044098,0,0,0,8.157520887733781,1,0,0.0
434,747,YekokoG2772432p  i can do any place for covide19 no sget,23/1/21,11,Social Distancing,10,0,-13.879502453875652,1,0,1,14.314157420614,2,0,0.0
435,749,"I was on SHN and had a good time to look back into the books of LKY.  I enjoy reading his books over and over again and considering the last many years growing up from Kampong to Hi Tech city, is a pride that any Singaporeans will carry around.  ",13/11/20,49,Social Distancing,49,2,-10.484348926871832,9,2,0,3.225899236030004,0,0,0.0
436,753,Congratulations and best wishes to PAP and of course to our PM Lee and capable leaders!,9/11/20,16,Social Distancing,16,1,-10.7446250544002,0,1,1,5.582319849062408,1,0,0.0
437,754,"Thank you, PM for working so hard & taking care of us. Congrats to you & your Team",9/11/20,16,Social Distancing,16,1,-10.413345391465894,2,0,3,8.157520887733781,1,0,0.0
438,758,Thank you so much PM LEE💕💕💕,8/11/20,6,Social Distancing,6,0,-11.988683651705017,0,0,1,21.85377547518344,3,0,0.0
439,759,"We know our Government will do the best for us , Thank you 🙏 ",8/11/20,12,Social Distancing,12,1,-9.62332445734977,2,0,2,21.112039058901416,3,0,0.0
440,760,Congratulations & best wishes to PM Lee and all Minister newly elected to CEC,8/11/20,13,Social Distancing,13,1,-12.071419045103834,2,1,0,8.157520887733781,1,0,0.0
441,761,"Congratulations to the entire PAP Team ! Stay Healthy, Positive and Happy!",9/11/20,11,Social Distancing,11,1,-12.790744028261148,0,1,0,6.645015734668391,1,0,0.0
442,763,Congratulations to PAP and their capable leaders!  🎊,8/11/20,7,Social Distancing,7,0,-11.454573034989437,0,1,0,14.314157420614,2,0,0.0
443,764,Mr.Lee i believe in you and your 4th generation team....Thank you and God blessed you and your team.,8/11/20,17,Social Distancing,20,1,-10.68962449759496,3,1,3,7.430894621083495,1,0,0.0
444,766,"Well done, PAP! I believe and trust you, PM Lee. You care for Singapore and the people and you all work very hard and do all it takes to bring Singapore forward. The sacrifices you all do for us did not go unnoticed. Most of us are grateful. God bless you all!",8/11/20,52,Social Distancing,52,3,-10.084148660473527,13,2,6,4.5467838350471865,0,0,0.0
445,767,"Thanks to the Party cadre for casting their votes for both Lawrence Wong and Desmond Lee elect them to the Party's top committee, in recognition of their stellar performance as Ministers.  I believe that Singaporeans are happy and fully agree with the election of these two Ministers to the PAP CEC.👏",8/11/20,50,Social Distancing,51,3,-11.27819774419497,5,2,0,2.242864928079422,0,0,0.0
446,768,Well done PM Mr Lee good job 👍❤️,9/11/20,7,Social Distancing,7,0,-11.248256478911646,1,0,0,10.458498421283293,2,0,0.0
447,769,"Well spoken speech ,Dear PM,proud to have you in our Nation🇸🇬",8/11/20,12,Social Distancing,12,1,-11.0001888797857,2,0,2,10.458498421283293,2,0,0.0
448,770,Thank you very much to our respect top leader PM Lee🏆👍❤,8/11/20,11,Social Distancing,11,1,-10.810307140634817,0,0,2,10.458498421283293,2,0,0.0
449,771,Congratulations and best wishes to the New Committee! PM pls lead them for the success of Singaporean! ,8/11/20,17,Social Distancing,17,1,-10.57241772281356,1,1,0,6.64501573466839,1,0,0.0
450,772,"Congratulations to Minister Lawrence Wong and Desmond Lee!  Both of you deserve to be elected to the Party's top committee, by your contributions to the governing of Singapore.🏆",8/11/20,27,Social Distancing,28,2,-10.607664164529785,3,1,2,3.7236888373929387,0,0,0.0
451,774,Dear PM Lee Good afternoon. Thank you. And on the other end of the world history is created. So much to learn from Singapore. Blessings and thank you to all. Chaitri (Chai) Hapugalle,8/11/20,33,Social Distancing,33,2,-10.843870801537557,4,1,1,2.533425351156601,0,0,0.0
452,776,"PM Lee's simplicity is an example for the world,, A real humble statesman hats off! I Wish others leaders could follow his steps and learn from Singapore",8/11/20,26,Social Distancing,27,2,-11.552716327149572,4,1,0,3.7236888373929387,0,0,0.0
453,778,Dear PM Lee sir.  I have seen the political situation in our neighbouring country on how it has trigger so much drama style politics.  I sincerely hope our Singapore will maintain a high standard of Government and will not end up like the K dramas. ,13/11/20,45,Social Distancing,45,2,-10.754285475265362,7,1,2,2.4661555524028866,0,0,0.0
454,779,"The government of the day that is responsible and has painstakingly put and does things right for the betterment of her people and Singapore 🇸🇬 regardless of race, language or religion deserves the unwavering support  for many years to come.....",9/11/20,39,Social Distancing,39,2,-9.814875461083961,6,3,0,2.9404373880823487,0,0,1.0
455,781,"My daughter miss her daddy, but he still can’t come over to Batam 😓",8/11/20,14,Social Distancing,13,1,-11.660271654666548,3,2,0,14.314157420614002,2,0,0.0
456,783,With SG Govt we’re so blessed:))SGcitizen:)),9/11/20,8,Social Distancing,7,0,-15.849772589017217,1,0,0,10.458498421283293,2,0,0.0
457,784,"Sir, it can be organised differently but it’s the Party to lead Singapore. The only Party I vote from the Founding SG till today, MG👍💪",8/11/20,26,Social Distancing,25,1,-11.497223749274873,6,1,1,6.1574802907705575,1,0,0.0
458,785,You people People's Action Party pap ge20 #bravo #celebration #dream,8/11/20,5,Social Distancing,7,0,-15.129895089979005,0,0,0,5.238626789188965,1,0,0.0
459,786,"All the best, PM Lee",9/11/20,5,Social Distancing,5,0,-10.251343258657737,0,0,0,21.85377547518344,3,0,0.0
460,787,"Well done. Mr Prime Minister Lee, drink more water",8/11/20,9,Social Distancing,9,0,-10.886092768178345,2,0,0,8.157520887733781,1,0,0.0
461,789,🙆‍♀️🇸🇬PM N TEAM....🙏Blessing All Healthy to bring SG🇸🇬 Together Stronger,8/11/20,11,Social Distancing,11,1,-15.1717424593716,1,0,0,6.64501573466839,1,0,0.0
462,790,ALL THE WAY!! PM LEE 💯💥💯,8/11/20,5,Social Distancing,5,0,-13.959541792628627,0,0,0,14.314157420614002,2,0,0.0
463,792,Yes Sir SG United. Sir we must always preserve the traditional value and core value example being filial to our parents. Loyal to our country and others. Sir the goverment must always uphold penal 377 as it is not in the asia culture nor acceptance be it in the past or the present moment. Thank you Sir .................................,9/11/20,56,Social Distancing,57,3,-11.405261279608789,5,4,4,2.185488780704479,0,0,0.0
464,793,So now system change for MOE Connect plan....🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️,10/11/20,8,Social Distancing,8,0,-12.353805931357947,0,0,0,7.829032533042347,1,0,0.0
465,810,"I appeal to you PM, to give we Singaporeans the best leader Mr Tharman. We Singaporeans will be grateful to your graciousness to recognise  Mr Tharman’s capabilities who with his team will bring Singapore to greater heights   With Mr Tharman’s leadership we shall create collaborative credible oppositions or no oppositions required in Singapore as Mr Tharman will be able to bring Singaporeans’ expressions with openness and respect. It’s Singaporeans wish as we know he and his team with your wisdom PM, will make a difference in Singaporeans’ lives.  Thanks and pray that PM will open the door for the best leadership to groom we Singaporeans.   Thanks so much PM",9/11/20,112,Social Distancing,109,4,-11.81301023996278,14,4,7,1.3505564131282168,0,0,0.0
466,821,Good morning sir 🙏❤️❤️ Lee Hsien Loong,9/11/20,6,Social Distancing,6,0,-14.814159285340034,0,0,0,8.157520887733781,1,0,0.0
467,824,"Thank you and Jia You, PM Lee!",8/11/20,7,Social Distancing,7,0,-11.498122725430454,1,1,1,10.458498421283293,2,0,0.0
468,826,"Certainly Sir PM Lee, we will continue to be vigilant and socially responsible for the safety sake of everyone, as ONE! Lets not waste the 73 days of CB and continue staying Safe and Well. Moving on, wearing masks and maintain safe distancing will be a new norm in our daily lives for this season.",23/6/20,54,Social Distancing,55,3,-11.335707412266148,10,3,2,2.533425351156601,0,0,0.0
469,827,"Good morning Sir, yes we will do our part and be very careful, mask up  safe distancing . Thank you so much . Do take care and God bless you Sir .",23/6/20,29,Social Distancing,29,2,-11.231123397337939,3,2,4,4.5467838350471865,0,0,0.0
470,828,Sun set also at changi beach yesterday,23/6/20,7,Social Distancing,7,0,-13.072480535091211,0,1,0,10.458498421283293,2,0,0.0
471,829,Thank you Mr PM Lee for sharing!  Beautiful Sunrise @Changi Beach Park -MCI Photo by Terence Tan. ,23/6/20,16,Social Distancing,16,1,-14.3198273421707,1,0,1,3.0244071548413887,0,0,0.0
472,830,"Thank you very much PM. Lee we will following the Government instructions, love you always PM. Lee may the Lord always take of you and all of us stay in Singapore safety because of our do the Dispilin our self and stay at home until the Virus COVID-19 hopefully quickly gone from Singapore all the Countries in this world by God Grace and Marcy upon all of us Amen.🙏🙏🙏",23/6/20,69,Social Distancing,69,3,-11.104011900524407,8,1,6,1.8782152215243115,0,0,0.0
473,831,"Welcome sir,  this is my own art for you. When I was expo, sir..... https://m.facebook.com/story.php?story_fbid=144122987275193&id=109438220743670",23/6/20,14,Social Distancing,14,1,-13.804660418660449,2,0,2,9.298502971817507,1,0,0.0
474,832,"A special note of thanks to the frontliners: the medical personnel, research scientists, law enforcement officers, essential services operators and of course, the Head of State & his Cabinet for drafting out wise policies to govern the country and its people, in order to combat the ills of COVID-19. Well done and continue to keep up the good work! You're always in our prayers.",23/6/20,62,Social Distancing,63,3,-10.543459778362203,6,2,1,1.3959651585017394,0,0,1.0
475,833,"PM Lee, the buses are getting too crowded with students, the market places and food court are pretty bad as well. Can’t afford to have a second wave of outbreak just like Beijing. Have to get it under control before it’s too late again.",23/6/20,46,Social Distancing,44,2,-10.440178461565674,7,1,0,2.759198347059036,0,0,1.0
476,834,"Thank you Sir for sharing the awesome picture of the sunrise.   Will continue to pray that all Singaporean’s will one out of this pandemic stronger n stay united as always.  SG United, Jia you!",23/6/20,35,Social Distancing,34,2,-11.558459568284189,4,0,1,3.02440715484139,0,0,0.0
477,835,Thank you PM Lee hope and pray that everything will be back to normal  my son is working in Singapore now. God bless us all.,23/6/20,25,Social Distancing,25,1,-10.565261676722397,3,1,3,4.197650602367688,0,0,0.0
478,836,Missing Singapore so much. Wish you all good fortune Singaporeans. THANK YOU for the very pleasant experience during my every visit. I will be back. I will see you again❤️,23/6/20,30,Social Distancing,30,2,-10.889394952808571,3,0,4,5.582319849062408,1,0,0.0
479,837,"PM Lee.. Thank you,. You too must take care, stay safe & healthy. SG united,!!",23/6/20,14,Social Distancing,14,1,-11.454995503301177,2,0,0,8.15752088773378,1,0,0.0
480,838,"God has been good and is good. Keep praying for our President, PM Lee,  Singapore leaders and all Singaporeans that we will sail through this storm as one united people",23/6/20,30,Social Distancing,30,2,-10.725922451907893,4,2,2,4.197650602367688,0,0,0.0
481,839,It is a good provider from our good Lord for giving a young child good resources to pick up cockles shells or Venus shells over the seaside with her Big brother while the taller brother symbolises the vows with a bigger sister before their weddings at a seaside long time ago. It us cool n refreshing chill. ,26/6/20,57,Social Distancing,57,3,-11.811401006638162,4,2,2,1.9224397961063597,0,0,0.0
482,840,"Good Morning PM. Yes All Off Us Do Our Part We Will Beat The Criss As, A Notion. ❤️❤️🇸🇬🇸🇬❤️❤️🇸🇬🇸🇬❤️❤️🇸🇬🇸🇬❤️🇸🇬🇸🇬❤️❤️🇸🇬🇸🇬❤️❤️🇸🇬🇸🇬❤️❤️",23/6/20,18,Social Distancing,18,1,-13.794244028663343,0,0,3,3.0244071548413887,0,0,0.0
483,842,Dear PM we had gone through many ups and downs there we made it. We will with positive thinking and also taking all the precautionary measures will make again.,23/6/20,29,Social Distancing,29,2,-10.614215342582652,5,3,1,7.892045913093251,1,0,1.0
484,843,"Dear PM , we will be very careful , mask up , safe distancing n hygienic. Life got to go on but a new way of doing things.",23/6/20,25,Social Distancing,25,1,-11.167137444904139,4,1,1,5.582319849062408,1,0,0.0
485,845,A peaceful place and sunrise. Missing Singapore I've been there years 1910 to 2015,23/6/20,11,Social Distancing,14,1,-11.36564704967139,1,1,0,10.458498421283295,2,0,0.0
486,846,Thank you Sir and your teams for your utmost contributions during this trying period... We are following the measures with diligence ~ ,23/6/20,21,Social Distancing,21,1,-11.157890260995464,3,1,3,5.408315196212942,1,0,0.0
487,847,"For sure we will, PM Lee.  Stay safe & stay healthy.  SG UNITED ",23/6/20,12,Social Distancing,12,1,-12.208470655609403,1,0,1,8.157520887733781,1,0,0.0
488,848,"As I am still stuck in Seoul , I can tell you straight up that , should we not have a heightened awareness about the disease, we are going to see it come back . Apparently, yesterday, experts are reporting that a Second Wave is here , in Korea. Everyone, if you don’t want to revert to staying home at ends , pls , wear your masks and avoid crowded restaurants, etc... they will be reinstating stringent measures in Korea soon .",23/6/20,76,Social Distancing,75,3,-10.93850213607406,21,3,5,2.0752698548844224,0,1,1.0
489,849,"Yes... we have to continue have safe distancing, wearing mask. Do our part. #SGUnited #SG Together  Singapore❤",24/6/20,15,Social Distancing,15,1,-12.371930839423523,5,0,2,8.157520887733781,1,0,0.0
490,850,"I love this place and the hawkers serve superb local foods with great price! Take care, PM. Thank you for becoming a beacon of hope to the world!",23/6/20,28,Social Distancing,28,2,-10.561350683082754,3,1,1,3.3404997875704785,0,0,0.0
491,851,"Good morning, sir. The bright future will come very soon.",23/6/20,10,Social Distancing,10,0,-10.900505244981227,2,0,0,14.314157420614002,2,0,0.0
492,853,"Yes we will, wear mask, safe distancing, hand sanitizer become our daily affair 💪💪💪",23/6/20,13,Social Distancing,13,1,-13.183707477410982,2,0,2,10.458498421283293,2,0,0.0
493,854,Yes what he said is true (covid safe) 👍be social responsible do your part as a singaporean 🇸🇬,23/6/20,17,Social Distancing,17,1,-11.282788315320493,4,0,1,21.853775475183443,3,0,0.0
494,855,"Best time to reduce rates and taxes which will have a positive and direct impact on daily lives Singaporeans, especially GST! ",23/6/20,21,Social Distancing,21,1,-11.349989300381058,2,1,0,5.582319849062408,1,0,0.0
495,856,A very skilful capturing of the Sun rising! Let the Sun keep everyone everyday healthy and happy!,23/6/20,17,Social Distancing,17,1,-11.570716388712212,3,1,0,9.298502971817507,1,0,0.0
496,857,"Yes Sir, thanks you, we also bless for your healthy long life.",23/6/20,12,Social Distancing,12,1,-11.470023620529334,1,1,3,14.314157420614002,2,0,0.0
497,858,"Hope our airlines will not rush to open borders to America and Europe, looking at the jump of cases rising there, we can’t afford to bring in people who may already got infected and came here without swab test before boarding plane to here. ",23/6/20,45,Social Distancing,44,2,-10.750027242043844,9,1,2,3.34049978757048,0,0,0.0
498,859,"Gd Morning sir, when both borders open sir, many M'sian and S'pore want see their Family...May the Good Lord's Blessings be with you and your family with Good Health, Protection...Amen..",23/6/20,29,Social Distancing,32,2,-13.03548981267156,4,2,2,2.7013633534206085,0,0,0.0
499,861,"Good afternoon Mr PM Lee. Thank you Sire for sharing Your good Advice that even with the gradual easing of measures, yeah we still have to take care of the environment and play our part to practice safe social responsibilties and distance in order to take care of one another daily and can create a COVID-safe environment for everyone. Stay Safe and Stay Strong and Connected and  United .   Yes ! Sire also Wishing You a Safe and Healthy Life in Your coming in and Going out . Take care .",23/6/20,86,Social Distancing,87,3,-11.326984841859414,10,5,6,1.261547895622404,0,0,0.0
500,863,Absolutely beautiful and stay safe to all :),23/6/20,7,Social Distancing,7,0,-10.24340015580032,1,1,0,163.63997928494302,4,0,0.0
501,864,Amen. May we hv socially responsible n obedient citizens. So much effort resources n precautions hv been put in place to keep us safe. Thank u. Stay safe n well everyone.,23/6/20,31,Social Distancing,31,2,-12.784540673110094,5,0,2,3.2456030146176507,0,0,0.0
502,865,As a genuine SINGAPOREAN I’ll still be a watcher for the people’s outside that don’t followed the SOP. We don’t need to be paid to be one cause it’s benefits at least our generation....,23/6/20,39,Social Distancing,34,2,-10.60653673510462,7,1,1,3.5777353393210856,0,0,0.0
503,866,Wear mask n safe distancing. That's the way. Thank PM,23/6/20,9,Social Distancing,10,0,-11.92020428017933,0,0,0,8.157520887733781,1,0,0.0
504,867,Pls reminded not to keep talking in mrt or supermarket even th put on mask,23/6/20,15,Social Distancing,15,1,-12.660601102196107,5,1,0,10.458498421283293,2,0,0.0
505,868,Life gets better n better.. Things are going to be able to reorganise,8/7/20,13,Social Distancing,13,1,-11.121485709798913,5,0,0,14.314157420614002,2,0,0.0
506,869,Is that a natural beach or the man made coast?,23/6/20,10,Social Distancing,10,0,-9.902375363613817,2,1,0,14.314157420614002,2,0,0.0
507,870,We are the voters supporting you since   the founding Fathers of SG  an now Henry Kwek Hian Chuan Henry,23/6/20,19,Social Distancing,19,1,-13.083197289769874,3,0,1,5.238626789188961,1,0,0.0
508,871,"Good afternoon Hi Sir PM,  thank you for the sharing. We believe we can sgunited and win this' battle'.  Majulah Singapura!! 加油!",23/6/20,21,Social Distancing,21,1,-13.340665221802263,3,1,2,4.1976506023676885,0,0,0.0
509,872,U dun need a crowd when u r with nature... sunset at Pasir Ris beach park,23/6/20,16,Social Distancing,16,1,-14.004959829513197,3,1,0,4.197650602367688,0,0,0.0
510,873,"Last time,when we wished our boss ""Good morning Sir"" He would reply ""What is so good about this morning""! Shocked. After that we were scared to greet him.",23/6/20,29,Social Distancing,29,2,-10.857717961194838,7,1,3,9.298502971817507,1,0,0.0
511,874,THANK YOU SIR WE WILL FOLLOW TO WEAR TGR MASK WHEEVER WE GO OUT .,24/6/20,14,Social Distancing,14,1,-19.722253568622314,0,0,2,2.6854035260998947,0,0,0.0
512,875,"Good morning.  PM, you are goid & nice leader.",23/6/20,8,Social Distancing,8,0,-11.896651335749281,1,0,1,14.314157420614002,2,0,0.0
513,876,"Thank you for this, PM !",23/6/20,5,Social Distancing,5,0,-9.687629869153122,0,0,1,21.85377547518344,3,0,0.0
514,877,"May BEST Blessings for ALL To Continue ... Do our part to wash our hands ,social distancing and mask up to Stay SAFE ,Stay SGUnited in Moving Forwards ... We'll be able to Flourish Years 2020 n Beyond !🙏💯",23/6/20,34,Social Distancing,36,2,-14.07055551759888,4,1,1,2.685403526099895,0,0,0.0
515,879,Do your best brother & I'll be there for you as Allah will bless all of us,23/6/20,15,Social Distancing,16,1,-10.383463163684242,3,0,2,21.85377547518344,3,0,0.0
516,881,Good morning too sir. Best of luck sir pm Lee & his covenant team.,23/6/20,13,Social Distancing,13,1,-12.462106133685523,0,0,0,5.582319849062408,1,0,0.0
517,883,We are strong together... ur leadership is i realy proud of you sir..,23/6/20,13,Social Distancing,13,1,-12.318865110364717,3,0,2,21.85377547518344,3,0,0.0
518,884,Thank you Mr Pm for take care off singapore 🇸🇬 ,23/6/20,9,Social Distancing,9,0,-12.721819578565768,0,0,1,6.64501573466839,1,0,0.0
519,885,Good afternoon Mr. Lee Hsien Loong,23/6/20,6,Social Distancing,6,0,-13.826487392637542,0,0,0,10.458498421283293,2,0,0.0
520,886,"What a heavy downpour!  GOOD MORNING, PM Lee.Please send NEA, AVA to   Ang Mo Kio",23/6/20,14,Social Distancing,16,1,-15.36263905606784,1,0,0,4.79825364041963,0,0,0.0
521,888,Mask up too stay vigilant ,23/6/20,5,Social Distancing,5,0,-12.708905579878461,0,0,0,41.61288876085548,4,0,0.0
522,889,Dear pm when will Singapore n Malaysia open,23/6/20,8,Social Distancing,8,0,-13.132309618662573,1,1,0,10.458498421283291,2,0,0.0
523,890,Selut boss Iam Happy  because Iam Singapore workar thank you boss you many many help me I don't   forgate you. Singapure best country thank you singapore doctor and nars and singapurian pepole.,23/6/20,31,Social Distancing,32,2,-14.79157808879068,5,1,4,3.4462732940334786,0,0,0.0
524,891,Thanks PM Lee .. we will be remain vigilant at all times be it phase 2 or phase 3 .,23/6/20,16,Social Distancing,18,1,-11.186413022346311,4,1,1,10.111732263893515,2,0,0.0
525,893,Very pretty when we don't have work worries.,23/6/20,7,Social Distancing,8,0,-10.815295926329405,2,1,1,21.85377547518344,3,0,0.0
526,894,Sorry just now wrong press .just i change another sticker  Thanks,23/6/20,11,Social Distancing,11,1,-12.346632920384605,1,0,1,8.157520887733781,1,0,0.0
527,895,Wah PM Lee you must take care also hor ! You don't always take care Singaporeans till you no eat no sleep hor ! ,23/6/20,21,Social Distancing,22,1,-13.143381592852679,3,1,2,4.941358972693098,0,0,0.0
528,899,It seems she purposely make her house like that. Got Spirit.,23/6/20,11,Social Distancing,11,1,-10.976585980013313,2,0,0,14.314157420614004,2,0,0.0
529,900,❤Good Morning Dear Mr Lee Hsien Loong❤ 🙏Thank u 🙏,23/6/20,9,Social Distancing,9,0,-14.7639084176692,0,0,0,10.458498421283293,2,0,0.0
530,904,"Good the check boat, clark and robertson quay on fridays and saturdays. Then orchard and chinatown on weekends.",23/6/20,18,Social Distancing,18,1,-14.309196783319885,1,2,0,4.652082661020338,0,0,0.0
531,905,Good morning PM Sir. Happy Tuesday. Beautiful scenery.😍,23/6/20,8,Social Distancing,8,0,-12.525985010924659,0,0,0,8.157520887733781,1,0,0.0
532,906,"Yes Sir, thanks you, we also bless for your healthy long life.",23/6/20,12,Social Distancing,12,1,-11.470023620529334,1,1,3,14.314157420614002,2,0,0.0
533,907,ok. chua moi nguoi tot đep thanh cong chong dich corona.  * hoang gia cua sinhcapo.,23/6/20,14,Social Distancing,15,1,-21.655726216095704,0,0,0,3.7236888373929395,0,0,0.0
534,908,beAutiful promise of better tomorrows ❤️,30/6/20,5,Social Distancing,5,0,-13.906771872579654,0,0,0,21.853775475183443,3,0,0.0
535,913,"Good Morning Dear Mr Lee Hsien Loong.  Take care , Stay safe and God Bless You Sir !!!",24/6/20,16,Social Distancing,16,1,-13.485405542887303,0,1,1,3.024407154841389,0,0,0.0
536,915,Lov Sq greetings from Aruba🇦🇼,24/6/20,5,Social Distancing,5,0,-16.711415481240607,0,0,0,14.314157420614002,2,0,0.0
537,922,godbles sngapure n mega bikions,23/6/20,5,Social Distancing,5,0,-19.543084571710207,1,0,0,21.85377547518344,3,0,0.0
538,923,Thank you very much PM Lee Hsien Loong Stay healthy and Strong and happiness forever everybody's loved ones 🙏🙏🙏🥰🥰🥰💖💖💖🇸🇬🇸🇬🇸🇬💯💯💯🧧🧧🧧🙋‍♀️🙋‍♂️🙆‍♂️🙆‍♀️💑👨‍👩‍👧‍👦✌🤞🤚👋👐🙌👏👏👏👍👍👍🇸🇬🇸🇬🇸🇬,23/6/20,17,Social Distancing,18,1,-13.531836964563372,2,1,1,4.197650602367688,0,0,0.0
539,924,Take Care Sir. THANK YOU N SG UNITED,23/6/20,8,Social Distancing,8,0,-14.81357478888533,0,0,1,4.79825364041963,0,0,0.0
540,926,God bless Singapore 🙏 Buddha bless Singapore 🙏,23/6/20,6,Social Distancing,6,0,-15.143381498389274,0,0,0,8.378683673974596,1,0,0.0
541,927,Long Happiness Life.. Thank you Sir..,23/6/20,6,Social Distancing,6,0,-12.48049229406767,0,0,1,8.157520887733781,1,0,0.0
542,929,We love our country enough to behave sensibly & responsibly outside of home... #SGUnited 💪🏻💪🏻💪🏻,23/6/20,12,Social Distancing,12,1,-12.485448428490203,2,0,1,14.314157420614002,2,0,0.0
543,930,Wil do sir .u tc sir,23/6/20,6,Social Distancing,6,0,-15.974236131302591,2,0,0,14.314157420614002,2,0,0.0
544,931,Thank you so much my dear prime minister Lee Hsien Loong Majullah Singapure god bless you I love you too ❤️ take good care too stay safe n be happy dear prime minister Lee Hsien Loong,23/6/20,35,Social Distancing,35,2,-13.989905789747247,4,0,3,3.552046800496479,0,0,0.0
545,940,"We r so blessed 2 hv such caring PM n his team, doing their best 2 keep us safe!! May God bless u n our nation, stay safe n SG United!!",23/6/20,29,Social Distancing,31,2,-13.200801753795933,4,0,2,4.072720022647804,0,0,0.0
546,942,# Stay Safe & Stay United.. I’m sure we can overcome this Pandemic together🇸🇬🇸🇬🇸🇬,23/6/20,13,Social Distancing,12,1,-12.22819382563045,1,0,1,9.298502971817507,1,0,0.0
547,949,Good afternoon Sir Good jod Singapore god bless 🙏🙏,23/6/20,8,Social Distancing,8,0,-15.673208087246529,0,0,0,5.582319849062408,1,0,0.0
548,952,Gd morning sir.. love you 😘❤️,23/6/20,5,Social Distancing,5,0,-13.027330511800633,0,0,0,10.458498421283293,2,0,0.0
549,953,Great leader🙏 God bless you and your family!🙏🙏🙏🌹🌹🌹❤️🇸🇬🇸🇬🇸🇬,23/6/20,8,Social Distancing,8,0,-10.841080922889818,0,1,2,10.458498421283295,2,0,0.0
550,955,👍🌈🤗☀️🇸🇬💪👍MAJULAH 💪🇸🇬💪SINGAPURA 🇸🇬💪👍😃🤗☺️ TO🇸🇬GET🇸🇬HER🇸🇬 A 💪STRONGER💪 SINGAPORE🇸🇬💪👍😃🤗☺️WE 💖🇸🇬💪👍🤗* Smart Moves Smarter ideas 😇👍 SMART 🇸🇬 NATION 😇 Moving Made It Different 👍😇 👍 THANKS  Y🤗U To Y(👍)U  PM LHL And You Also Take care of yourself and your family too 🙏💓💪👍🤗😃☺️ * A IDEAS MAKE SENSES A MOVING Forward 👍 S🇸🇬G💪🤗😃☺️ Live Works Living 👍💪🤗 Thanks You So Much To Y🤗U And ALL 🤗S🇸🇬G🤗2(💪)2(👍) SG UNITED 🇸🇬💪,23/6/20,62,Social Distancing,61,3,-15.67929199476036,3,2,4,1.209044963611459,0,0,0.0
551,958,Good morning Sir PM LEE,23/6/20,5,Social Distancing,5,0,-13.980872300229187,0,0,0,10.458498421283293,2,0,0.0
552,960,What a beautiful shot. The heavens declare the Glory of God..,23/6/20,11,Social Distancing,11,1,-10.673956347893599,1,0,0,10.458498421283293,2,0,0.0
553,961,"Mr Lee. We, Singaporeans can do it and make it. 我们加油 💪🏻🤗",23/6/20,10,Social Distancing,10,0,-10.174112837914493,2,1,0,14.314157420614002,2,0,0.0
554,966,Chuck Tham He is the real SG Deakins,23/6/20,8,Social Distancing,8,0,-13.414151911706112,1,0,0,10.458498421283291,2,0,0.0
