Unnamed: 0,Unnamed: 0.1,Comments,Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
614,735,Soon no more happy shopping. Gotta find other hobbies.,16/2/21,9,Economic Measures,9,0,-12.148666182057196,1,0,0,156.96129294150037,4,0,0.0
615,736,Who’s gonna pay for the rise in salary for healthcare workers? You all lah. You think money fall from the sky? Taxes on luxurious indulgence like retail therapy is apt 😂,16/2/21,31,Economic Measures,30,2,-11.583955089284386,3,0,0,35.394732680058205,4,0,0.0
616,737,Really late... Should have do so earlier to even the playing field,20/2/21,12,Economic Measures,12,1,-10.416110719564358,2,0,0,156.96129294150037,4,0,0.0
617,738,"The govt unleashing it's 吸钱大法。 The govt ask to spend prudently, of course we have to be even more prudent when they start to up every thing lol.",17/2/21,26,Economic Measures,27,2,-11.739887483029221,6,1,1,80.52631543819486,4,0,0.0
618,739,You should also tax the white hairs of all mp from 1961 to 2021. Dead or alive.,16/2/21,15,Economic Measures,17,1,-11.29462852249516,0,2,0,156.17056693952694,4,1,0.0
619,740,"Kalau kita shop online, arrange for our own courier lepas tu letak return & repair 😂😂  Fee Rahman",16/2/21,16,Economic Measures,16,1,-16.904372418079017,0,0,1,40.36833926057802,4,0,0.0
620,741,Haha ..nothing escape Big Brothers pocket,17/2/21,6,Economic Measures,6,0,-14.247188136045242,0,0,0,73.2153179251672,4,0,0.0
621,742,Karine Gabrielle Lee  GG liao,16/2/21,5,Economic Measures,5,0,-17.782703592222248,0,0,0,90.02233435309246,4,0,0.0
622,743,Right hand in left hand out lol,16/2/21,7,Economic Measures,7,0,-11.399261016172812,0,0,0,189.6981928286597,4,0,0.0
623,744,This is a place where you work forever and forever until the end of your life ,16/2/21,16,Economic Measures,16,1,-9.38364851802849,2,1,2,155.37984093755347,4,0,0.0
624,745,"Hahahaha announce to help, after that, slaughter us hahahahahaha thank you!",16/2/21,11,Economic Measures,11,1,-12.691722257972394,3,0,1,156.96129294150037,4,0,0.0
625,747,Lol guess Robinsons coming back 🤣,16/2/21,5,Economic Measures,5,0,-14.586874958088172,1,0,0,236.57610590533477,4,0,0.0
626,748,"What goes up, must go up somemore. ",16/2/21,7,Economic Measures,7,0,-11.95546434517547,2,0,0,1608.4274900940463,4,0,0.0
627,749,We will be dead by then. So its ok,16/2/21,9,Economic Measures,9,0,-9.616538275894005,1,0,0,438.22647376801876,4,0,0.0
628,751,"Ship to Malaysian friend home in JB, and go collect and bring into Singapore",16/2/21,14,Economic Measures,14,1,-11.48586891009251,2,1,0,72.83716078628967,4,0,0.0
629,752,"Ade pergi, ade balik tapi yang balik tu da terlibeh. Biasa jugak. ",16/2/21,12,Economic Measures,12,1,-20.632375096993318,1,0,0,38.15599931050633,4,0,0.0
630,754,what to do covid 19 screwed everyone,16/2/21,6,Economic Measures,7,0,-12.199046108940932,3,0,0,438.2264737680187,4,0,0.0
631,755,Why GST on low value goods and not high value goods? To protect the rich again?,16/2/21,16,Economic Measures,16,1,-11.376123660846241,1,1,0,114.93505907294688,4,0,0.0
632,756,You create reliant people and want to raise taxes  You are asking for others to hammer you  You allow enterprises to be strong first  Then you raise taxes  All will be happy to share  Dun be a devil and angel at the same time  Nobody will buy in  I am losing respect for pap  Those who can’t cope we will use high taxes and good reserves to support them  They will still be able to earn a decent living with good social support  All must be treated well in this country including foreigners  If foreigners show they are good  We must reward them well  Of you continue to bribe Singaporeans and share wealth to the capable and dun allow them to grow  That is irresponsible Mob Govt comprising of witch hunters are forming  What is wrong with this pap ?  Just act blur and continue to bribe ?  Support the people in the right way  Lift standard and make them earn it fairly Who want mediocre job and be yesmen to this network which is unfair and distorting free market and suck up to foreign authoritarian Govt Dun always think of securing vote and fat paycheck I hope the one man show would gradually step down and dun think about what senior minister emeritus minister and continue to meddle and doing damage to our growth,16/2/21,224,Economic Measures,223,4,-11.389581672953593,49,6,5,5.885941959989646,1,0,1.0
633,757,Buy online stop local business encouraged,16/2/21,6,Economic Measures,6,0,-12.227915367335857,2,0,0,235.4017950552477,4,0,0.0
634,758,They giving you a wing...in Budget 2021 You need to repay with a whole chicken.... Good luck...,16/2/21,17,Economic Measures,18,1,-11.393798506368084,4,0,1,114.5018226598977,4,0,0.0
635,759,"Impressive buying overseas item that not manufacture production or supply by singapore also need gst.  So anything we bought overseas our government are earning without payout.  Win liao lor.  We already paying taxes and credit card charges when buying overseas, now unknown local gst came in play.",16/2/21,47,Economic Measures,47,2,-13.03785977746105,9,4,2,21.24201589255306,3,0,0.0
636,760,Cabinet Minister salaries a must to be review and adjust to support Singapore economy road to recovery. ,16/2/21,17,Economic Measures,17,1,-10.877614733321273,3,1,0,51.91908267397917,4,0,0.0
637,761,Then the burden would be on the merchants and sellers to mark up their original pricing and claim to absorb GST,20/2/21,21,Economic Measures,21,1,-10.95190093612802,3,1,0,72.80597116258906,4,0,0.0
638,762,2022.12.12 online sale is going to be wild!!! ,17/2/21,7,Economic Measures,10,0,-10.91904538916672,3,0,0,438.2264737680187,4,0,0.0
639,763,"Seriously, people. Stop birthing children to futures where they have to slog just to survive.   Things aren't going to get cheaper. If you're complaining about housing and cost of living now, your kids will have it worse.",19/2/21,35,Economic Measures,37,2,-10.742870954148627,9,1,1,51.91908267397919,4,0,0.0
640,765,"When u have an administration that couldn't even be bothered to prosecute the following criminal cases....u know the administration you've voted in is a good for nothing bunch of complacent cockanathans  1 ) Former cop from Winter International Group Pte Ltd for committing massive CBT...embezzlement....misappropriation to the tune of millions of $$$$ to live a lifestyle of the rich and famous   2 ) Benson Wee Chuan Min from Baker Hughes for excessive speeding at 160km/h at Jurong Island...and using his cellphone to take a pic of his speedometer reading at 160km/h....before boasting and posting on his Facebook  3 ) "" SG Al Capone "" Alan Lai Chong Meng for bribing some rogue and corrupt cop and DPP to have criminal charges dropped for his nephew Louis Lin Shin...and his buddy and biz partner and former cop Terence Leong for accepting massive amount of bribes totalling millions of $$$$ while they were both bunkering surveyors Both were not prosecuted...and were even allowed to keep the bribes taken over the years to splurged on private properties...luxury cars etc  4 ) "" SG Al Capone "" Alan Lai Chong Meng ( Innobrace Orthodontics Pte Ltd ) ( The Scool Of Dance ) ( Ristorante Palermo ) for bribing an AIA insurance agent Eddie Tan with a S$500k premium insurance policy to get his son Augustine Lai into ACS....with the help of the former principal of ACS Ong Teck Chin who's a good friend and buddy of Eddie Tan ! All parties were aware Augustine Lai's results and merits couldn't even meet ACS minimum entry criteria  5 ) "" SG Al Capone "" Alan Lai Chong Meng for evading approx S$15 million in taxes due to IRAS for failing to declare approx S$100 million in earnings from his sideline biz of manufacturing and supplying Apple with iphone Apple logos for a decade   6 ) Huang Weiheng who raped his former GF at his parents house at Eng Kong Garden....his uncle is justice of peace Dr Chew Tuan Chiong  7 ) Former cop Terence Leong ( Spectrum Marine Resources Pte Ltd ) for scamming motor insurance companies by causing accidents on his own...and filing false claims of whiplash when he did not suffer any of the above  He netted close to 6 figure or low 6 figure for such fraudulent claims  Emboldened by such easy $$$$ and success...he even partnered his buddy and workshop owner Randy Wong and opened a workshop for a short period of time for the sole purpose of scamming motor insurance companies...by staging fake accidents with recruited drivers who will get paid a % of successful claims all by claiming false whiplash after jamming their brakes on unsuspecting victims after prowling the streets looking for chain accident targets  So what is SPF or AGC going to do about it ? Most probably nothing like the other serious crimes I’ve reported   https://www.facebook.com/125584034177665/posts/3372844202784949/?d=n  Click above link...scroll down to see my posts / replies...pics included",16/2/21,464,Economic Measures,482,4,-13.13093663008079,67,5,1,1.7449692166578545,0,0,0.0
641,766,Excellent move👍 and should start earlier instead of 2023. Fair to brick and mortal shops. ☺️,16/2/21,14,Economic Measures,15,1,-11.743059765112397,2,3,0,235.40179505524767,4,1,0.0
642,767,So give us 9k now u wan us give u back 9k isit?,16/2/21,11,Economic Measures,13,1,-15.247283059869256,2,0,1,438.22647376801876,4,0,0.0
643,769,"So if my friends from overseas send me gifts, I also have to pay for gst?",16/2/21,16,Economic Measures,16,1,-10.91543878749564,3,2,3,156.11264335265435,4,0,0.0
644,770,"Very good move, can get extra revenue on  online goods.",16/2/21,10,Economic Measures,10,0,-11.576367513383904,1,0,0,156.96129294150037,4,0,0.0
645,771,Good things always come to an end 🙄,16/2/21,7,Economic Measures,7,0,-9.803985252573831,1,0,0,235.40179505524767,4,0,0.0
646,772,Ayuna Rahayu Nabilla Hisham no shopping already 🤣🤫,16/2/21,7,Economic Measures,7,0,-16.872621451160114,0,0,0,90.0223343530925,4,0,0.0
647,773,Now u must pay for delivery frees n gst too....,16/2/21,10,Economic Measures,10,0,-14.127784199307003,2,0,0,236.57610590533477,4,0,0.0
648,774,One way of making money for the coffer.,17/2/21,8,Economic Measures,8,0,-10.044689227312382,1,0,0,156.96129294150037,4,0,0.0
649,775,Those 61% folks really deserve it. I don't wanna hear any more complaints becos u guys gave them the authority to increase prices then now complain for what.  You reap what u sow. Only the 39% folks can complain now. Those 61% folks cause the remaining 39% to suffer for nothing.,18/2/21,46,Economic Measures,51,3,-11.705240704425636,11,1,0,52.65282452503649,4,0,0.0
650,776,Ah gong don't give money for free one hor.... Give one drumstick but take back entire chicken farm....,16/2/21,17,Economic Measures,18,1,-13.564619183227272,3,1,0,52.48973107078711,4,0,0.0
651,777,Someone is extremely desperate for $$$$$$$,16/2/21,5,Economic Measures,5,0,-10.648702349527372,1,0,0,438.22647376801876,4,0,0.0
652,778,Omg 34$ from online still need GST?,16/2/21,6,Economic Measures,7,0,-13.478183263653928,1,1,0,235.32070203362605,4,0,0.0
653,779,"Nick Lee Sheng Weng, Joseph Chew, see la.. We just talk on weekend only now come out liao. Now online buy thing must charge le. 😅 ",16/2/21,25,Economic Measures,25,1,-13.363385609913012,5,0,1,45.71510380069831,4,0,0.0
654,780,becauase JUNTA PAP $$$ is NOT enough,16/2/21,6,Economic Measures,6,0,-16.069442820412334,1,0,0,115.29688596683492,4,0,0.0
655,781,Long way lah... 😂😂😂 buy as much then come 2023 no need to buy.. 😂😂😂,18/2/21,12,Economic Measures,13,1,-11.98195016115053,2,1,0,156.17056693952696,4,0,0.0
656,782,Huii YinggJolene Pingbuy before gst imposed ,20/2/21,6,Economic Measures,6,0,-18.58880167129658,1,0,0,114.66474900087478,4,0,0.0
657,784,"now this is very stupid, and blood sucking money!",18/2/21,9,Economic Measures,9,0,-10.550030898842126,2,1,0,236.57610590533477,4,0,0.0
658,787,Aiya.. they need to suck money from somewhere,17/2/21,8,Economic Measures,8,0,-11.946895195360796,2,0,0,236.57610590533477,4,0,0.0
659,788,Quek Yan Zhuang gone fk,17/2/21,5,Economic Measures,5,0,-18.91207115551525,1,0,0,115.29688596683492,4,0,0.0
660,794,SHee WEi Brian Ng Bing Kun,17/2/21,6,Economic Measures,6,0,-18.67240868020723,0,0,0,73.21531792516721,4,0,0.0
661,802,Craziness. The poor will get poorer,17/2/21,6,Economic Measures,6,0,-11.27862372985319,1,0,0,438.2264737680187,4,0,0.0
662,803,Caroline Ann Cresswell Sojin Liz Park Joanne Hy Puthearoth if we shop,17/2/21,12,Economic Measures,12,1,-17.064049103093115,1,1,1,45.715103800698316,4,0,0.0
663,807,Farhana Shumi Hossain uh oh ,16/2/21,5,Economic Measures,5,0,-18.171359419854294,0,0,0,115.29688596683494,4,0,0.0
664,814,Muhd Fauzi hur hur hur,16/2/21,5,Economic Measures,5,0,-20.8141881804366,0,0,0,115.60495138041713,4,0,0.0
665,817,Lin Xiu Juan Kel Loh,16/2/21,5,Economic Measures,5,0,-18.434634225667036,0,0,0,90.0223343530925,4,0,0.0
666,821,Huang Meiling ... see  lai liao,16/2/21,5,Economic Measures,5,0,-17.965324230605994,1,0,0,156.96129294150037,4,0,0.0
667,822,🤣😂🤣😂 you get what you get and you don’t get upset 🇸🇬,16/2/21,11,Economic Measures,10,0,-9.217975689481488,4,1,1,236.57610590533477,4,0,0.0
668,831,The utter bollocks of this place these days ,16/2/21,8,Economic Measures,8,0,-10.964440811580644,0,0,0,156.17056693952694,4,0,0.0
669,837,Kang Fui Foon Michelle Jasmine HL Tey Jason Ow Jessica Yeo Jin Rong Ser May Sim,16/2/21,16,Economic Measures,16,1,-19.46308095777983,0,0,0,22.90955872667539,3,0,0.0
670,838,"Wendy Bacardatz we already paying for EU tax every time now this 🙂 But ok, 2023. i wont be paying this 😂",16/2/21,19,Economic Measures,20,1,-12.763355721944357,4,1,2,51.94293356269142,4,0,0.0
671,839,Karis Cheong so i need to buy everything before 2023 lol 😆 ,16/2/21,10,Economic Measures,11,1,-13.876561288438955,2,0,1,115.29688596683494,4,0,0.0
672,845,Mei Teng Fong better buy what we need for the new house before 2023,16/2/21,13,Economic Measures,14,1,-12.732719803114183,2,0,1,115.29688596683494,4,0,0.0
673,846,Not a piece of great news for us,16/2/21,8,Economic Measures,8,0,-9.138020742797416,0,0,0,236.57610590533477,4,0,0.0
674,865,Sherry Al-Achid Iffah Wirdani Izzah Wardina ,16/2/21,5,Economic Measures,6,0,-21.336262466687202,0,0,0,90.02233435309246,4,0,0.0
675,882,Nurshidah Ibrahim ...standby..u love to order online right,16/2/21,9,Economic Measures,9,0,-13.608666323212438,1,0,0,61.31351143008494,4,0,0.0
676,898,Chevonne Chang Karyn Wong Agnes Wong Victoria Tan,16/2/21,8,Economic Measures,8,0,-17.925108234799115,0,0,0,56.6698552201823,4,0,0.0
677,907,relax nothing to be surprise,16/2/21,5,Economic Measures,5,0,-10.266355434761786,1,0,0,156.96129294150037,4,0,0.0
678,911,Give n then take... A lot...,16/2/21,6,Economic Measures,6,0,-11.658328500437635,2,1,0,236.57610590533477,4,0,0.0
679,921,Shi Hao Low Goh Jin Hui gg,16/2/21,7,Economic Measures,7,0,-19.029869909887065,0,0,0,61.31351143008494,4,0,0.0
680,925,"You surely got to help replenish state coffers in the form of increased taxes after all that generous Pandemic handouts (jobs support schemes, Solidarity payment and Care & Support Cash, etc) last year and this which were designed to help Singaporeans tide over the darkest of economic times in history.",16/2/21,49,Economic Measures,49,2,-11.820020683045671,7,1,0,16.890588215743136,2,0,0.0
681,926,Discourage car ownership but fact is our public transport is not reliable in the first place. Slow moving buses just to ensure they follow the non-relastic schedule instead traffic condition. Frequent delays or breakdowns of MRT. It is a mocking that we are telling people that we have a world class transport where we can‘t even get the basic right.,17/2/21,60,Economic Measures,61,3,-11.164993216817658,11,3,2,19.061435228234508,2,0,1.0
682,927,"Expect delivery fees to go up, your Everyday supermarket shopping will also increase, as businesses will pass the cost back to the consumers. Definitely a good increase to the gov coffer, but more stress on the commoners pockets 👎👎",16/2/21,38,Economic Measures,38,2,-11.410018550128573,4,2,1,28.960322240069345,3,0,0.0
683,928,"After withdrawing $100b last year, the money box needs to be topped up. After 1 year of not having ERP, petrol prices go up. GST as well. Even low value items will be charged GST",16/2/21,33,Economic Measures,35,2,-11.801339768445217,8,0,0,39.825007731948524,4,0,0.0
684,929,"Increase while everyone cannot go Malaysia to pump. I see what you did there, sir...",16/2/21,15,Economic Measures,15,1,-11.14505664585495,5,1,1,114.60799059823411,4,0,0.0
685,930,We are definitely on track to become world's most expensive city.... or we are already there. KPI met!,17/2/21,17,Economic Measures,18,1,-10.689556454072466,4,1,1,115.29688596683495,4,0,0.0
686,931,"With hike in petrol prices confirm will affect the price of electricity, transportation and food. Then with the general public who are already having issues with getting a regular stable income, government will tell you to expand your skill sets, knowledge and tighten your belts.",16/2/21,45,Economic Measures,45,2,-11.217133037820792,9,2,2,24.416327216708655,3,0,0.0
687,932,"Is it a MUST to keep increasing the price , essential items keep the price low ",16/2/21,15,Economic Measures,15,1,-10.915586773738424,4,0,0,101.38283081019152,4,0,0.0
688,933,Once petrol is up... Trust me everything is going up.... Its all about cost,16/2/21,14,Economic Measures,14,1,-11.120211673004729,3,0,1,115.29688596683494,4,0,0.0
689,934,All will go up with this petrol price up,16/2/21,9,Economic Measures,9,0,-10.523446251694157,1,0,0,236.57610590533477,4,0,0.0
690,935,When suppliers increase petrol prices and govt coffers don't benefit.,17/2/21,9,Economic Measures,10,0,-13.643461579208124,3,1,0,90.0223343530925,4,0,0.0
691,936,"After DPM Heng announced budget in parliament that every car owners, taxi drivers and PHV drivers got subsidies immediately they raise their pump price, whoah really fast move.",17/2/21,28,Economic Measures,28,2,-13.658322386432893,4,1,0,30.611144173268713,3,0,0.0
692,937,"Its expected. With delivery & courier making big bucks during our down time, it's time our government get some back from them.",16/2/21,20,Economic Measures,21,1,-11.111632656499538,3,0,1,66.02182775203711,4,0,0.0
693,938,"Not surprised. Election over. Back to the true colour. What's next??? Public transport, utility or........ (standing by popcorn).",16/2/21,17,Economic Measures,18,1,-11.02181656586778,0,1,0,60.99531529930045,4,0,0.0
694,939,"It is very stupid to think that only drivers and car owners affected.  All goods needs transportation at one point or another. This will inflate consumer goods, public transport and other services which HSK might have intentionally ommited on his speach.",16/2/21,41,Economic Measures,41,2,-11.638337266397984,7,3,0,33.63474474718742,3,0,1.0
695,940,Any data to prove that increasing duties will encourage less car usage and reduce carbon emissions? Excuses excuses...,16/2/21,18,Economic Measures,18,1,-12.50908820665088,5,1,0,61.31351143008493,4,0,0.0
696,941,Rich businessmen got $$$ help from govt now poor citizen have to pay back $$$.,16/2/21,13,Economic Measures,13,1,-11.66788252366386,3,0,0,113.96868268548086,4,0,0.0
697,942,"Hello ah Heng, SG is not even ready for electric cars. Charging points at hdb estates not built up yet, most likely not even in pipeline to get done in next few years. We want go green also bo bian, yet you calling for a 660% increase in petrol tax? Did you even consider how this will increase logistics cost and hence increase price of all essential items in sg? Niama, want suck money just say, don't sugar coat leh.",16/2/21,78,Economic Measures,80,3,-12.418674777267157,14,5,2,14.90287094418674,2,0,0.0
698,943,Only 15 cents!! It don't make any difference.,17/2/21,6,Economic Measures,8,0,-10.700239358544495,1,0,0,236.57610590533477,4,0,0.0
699,944,They earn more then they offset 🙄,16/2/21,6,Economic Measures,6,0,-10.729637398984648,2,1,0,1608.4274900940463,4,0,0.0
700,945,Those taken gov money n say gov so GOOD ... Now it's time to pay back ... ERP now petrol next is .....  Those 61 percent don't KPKB hor 🤣😂🤣😂,16/2/21,23,Economic Measures,26,2,-13.61626062223722,6,1,0,52.21633231673927,4,0,0.0
701,946,I don't drive but I feel the pain. Grab and Gojek sure up price. Ooh! The heartache...,18/2/21,16,Economic Measures,17,1,-10.980837891606685,3,2,1,90.02233435309245,4,0,0.0
702,947,It always the same after elections lah.... nothing new.... Singaporeans .... You have to work harder!.... haha,16/2/21,16,Economic Measures,16,1,-11.58586568322814,3,0,1,89.43420787571148,4,0,0.0
703,948,"How come these people not making noise when Jamus Lim proposed to raise Carbon Tax by TEN TIMES, from $5 to $58 ? But making noise now when raise by 10c ? Also Green Plan wor..",16/2/21,31,Economic Measures,34,2,-12.933725391263701,4,2,0,39.71525000898056,4,0,0.0
704,949,"Hike for what when demand already slowly going down. You should look at quantity, not price. Price is manipulated by suppliers.",17/2/21,21,Economic Measures,21,1,-11.177622664249183,4,1,0,80.9426558976183,4,1,0.0
705,950,That mean transport..MRT and Bus  fare sure has to.increase by at least 3-5 cents by end of this year.,16/2/21,18,Economic Measures,21,1,-11.884647535721898,2,1,0,51.58798808151889,4,0,0.0
706,951,Government is encouraging to go with EV for better climate change recently.. The problem is EV vehicles price are too high in Singapore...​,17/2/21,23,Economic Measures,23,1,-10.852682138652705,5,0,0,48.360001840417404,4,0,0.0
707,952,This will make singaporean miss jb a tiny weenie bit more...,16/2/21,11,Economic Measures,11,1,-13.889190974208141,1,0,0,156.96129294150037,4,0,0.0
708,953,Aiya I half tank.. shld have pumped this morning but was running short of time..,16/2/21,15,Economic Measures,15,1,-11.958331065154875,5,1,1,114.70980067955347,4,0,0.0
709,954,It's a push towards electric cars.,17/2/21,5,Economic Measures,6,0,-11.023294206538065,0,0,0,156.17056693952696,4,0,0.0
710,955,"With the increase in petrol, bus and cab fares should be up soon. There will be domino effect.  And more to come to fill up the coffer. Just wait and see.",16/2/21,31,Economic Measures,31,2,-10.50838235703588,5,2,0,40.11344590548181,4,1,0.0
711,956,The Govt immediately listen to Jamus proposal to increase carbon tax. Soon electricity n gas wil go up since Jamus proposed to tax all these carbon emitting sources   Must vote Oppositions more..  🤣🤣🤣,16/2/21,32,Economic Measures,32,2,-13.654842353589265,5,0,0,23.903153118982306,3,0,0.0
712,957,Soon will see Illegal petrol sellers on the road,16/2/21,9,Economic Measures,9,0,-12.08205106942925,1,0,0,115.29688596683492,4,0,0.0
713,958,No choice I guess. We don't have nuclear supplier for upcoming power needs and someone needs to pay for the solar farm in Australia that hopefully should supply enough power once sg drivers go full electric?,16/2/21,35,Economic Measures,36,2,-11.46000844262471,7,1,1,40.239918962622916,4,1,0.0
714,959,My car 55 litre.  One litre is 0.15c more expensive.  55 litre is like $8-$9 more then usual. Is alot sia.     Lan lan no choice. ,16/2/21,22,Economic Measures,27,2,-13.977343105531073,3,1,0,73.42859398072413,4,0,0.0
715,960,"Singapore government should TRIPLE cars only erp, coe, petrol tax, import tax as revenue to finance expenditure on mrt and buses with even more subsidies to lower fares. With grab and taxis and autonomous vehicle which is overall cheaper and more convenient, cars are for show off and prestige in Singapore. One lane of the road can be reclaimed for bicycles and escoooter. Car park becomes more greenery",17/2/21,68,Economic Measures,68,3,-12.419299124556183,11,3,0,13.00215137759765,2,1,0.0
716,961,Time to pay back the chicken farm,16/2/21,7,Economic Measures,7,0,-10.416544252998223,1,0,0,156.17056693952694,4,0,0.0
717,963,Time to switch to EVs,16/2/21,5,Economic Measures,5,0,-10.923796920172428,2,0,0,436.0990138099516,4,0,0.0
718,964,Originally car owner pay extra tax to support Grab and Taxi owners ??,17/2/21,12,Economic Measures,12,1,-12.59258679480938,1,1,0,60.677119168515965,4,0,0.0
719,965,tesla so expensive and  ev charging points for SG blue cars only. ,16/2/21,12,Economic Measures,12,1,-13.951073964118791,1,1,0,90.02233435309249,4,0,0.0
720,966,Wild boars better than pigs,16/2/21,5,Economic Measures,5,0,-13.692601610643123,0,0,0,236.57610590533477,4,0,0.0
721,967,"Give chicken wing to ur neighbour, but u expect whole chicken in return by ur neighbour... what to call that? Any words?",16/2/21,22,Economic Measures,22,1,-12.360356235534079,4,1,0,101.38283081019152,4,0,0.0
722,968,Oil companies will be unhappy,16/2/21,5,Economic Measures,5,0,-11.27230421298651,1,0,0,236.57610590533477,4,0,0.0
723,969,Why no increase in the tax for liquor and cigarettes?,16/2/21,10,Economic Measures,10,0,-10.029893338225818,0,1,0,114.02090531095263,4,0,0.0
724,970,Malaysia borders closed. They increase $1 also you still need to pump,16/2/21,11,Economic Measures,12,1,-10.654635935320371,4,2,1,236.57610590533477,4,0,0.0
725,971,So this is the plan. 🥴,16/2/21,5,Economic Measures,5,0,-7.908427466814047,1,0,0,438.2264737680187,4,0,0.0
726,972,"They give us chicken feet,they take the whole plate of chicken back.",17/2/21,13,Economic Measures,13,1,-10.877329563107295,3,0,1,156.9612929415004,4,0,0.0
727,973,Lucky I pump full tank yesterday.... Save a little bit. :),16/2/21,10,Economic Measures,10,0,-12.669949112802358,1,0,1,115.29688596683494,4,0,0.0
728,974,61 PERCENT hello can wake up your idea?,16/2/21,7,Economic Measures,8,0,-13.191409134185593,1,0,1,156.96129294150037,4,0,0.0
729,975,"Lai Liao Lai Liao, asking for whole chicken back Liao. Tax, charges and fine and next what else 🤣",16/2/21,18,Economic Measures,18,1,-13.242500292081875,1,2,0,66.31889082941994,4,0,0.0
730,976,Don’t worry  We can’t go JB pump  Will confirm pump in SG,16/2/21,14,Economic Measures,12,1,-13.813884739244457,4,0,1,56.66985522018233,4,0,0.0
731,977,Rather increase Rtax than daily gasoline,17/2/21,6,Economic Measures,6,0,-14.105576620888552,0,0,0,156.0396682635449,4,0,0.0
732,978,ROad tax rebate not for everyone😒😒😒😒,16/2/21,6,Economic Measures,6,0,-12.74229274022986,0,0,0,155.24894226157144,4,0,0.0
733,980,Time to get back all the losses .. well deserved,17/2/21,9,Economic Measures,9,0,-10.168164878072734,2,0,0,235.4017950552477,4,0,0.0
734,982,So all expenses start to up price wef nao???😹😹😹,16/2/21,9,Economic Measures,9,0,-13.04306555725758,1,0,0,156.01362232686003,4,0,0.0
735,983,Increase now immediately rebate wait ahhh.,16/2/21,6,Economic Measures,6,0,-15.460607456656266,1,0,0,156.0396682635449,4,0,0.0
736,984,Then every other month increase few cents is call wat???!!!,16/2/21,10,Economic Measures,10,0,-12.179001105753134,1,0,0,113.89883727887839,4,0,0.0
737,986,Everybody rushing to buy bike now,17/2/21,6,Economic Measures,6,0,-11.824140168653953,2,0,0,236.57610590533477,4,0,0.0
738,987,"HSK did u think of we PHV , taxi and other earning for a living .",17/2/21,14,Economic Measures,14,1,-11.975057451914193,2,1,1,90.02233435309246,4,0,0.0
739,988,"Next, we would pay tax for the air we breathe; 1 L of 02 = $0.10.",17/2/21,12,Economic Measures,16,1,-10.91307018327226,2,0,1,156.17056693952694,4,0,0.0
740,989,the climate looks ok le ... ,18/2/21,5,Economic Measures,5,0,-11.967834322096033,1,0,0,236.57610590533477,4,0,0.0
741,990,WHO YOU ALL VOTED FOR? JUST SHUT UP AND TAKE IT HAHA,18/2/21,12,Economic Measures,12,1,-17.08164516337423,1,1,1,45.47633784366132,4,0,0.0
742,991,"Can own a car means you are $ quite well off not anyone can claim to buy one for some its beyond possible even so all owners who could just accept the few cents increase what is 15 cts today if you throw the coins onto the street maybe some people may ignore it what can you buy with that amount?Decades ago that was big amount,bus fares cost 5cts for four bus stops 5 cts can buy you two delicious honey hack sweets,5 cts can buy you a slice of watermelon,pineapple at the primary school canteen,10cts can have a bowl of yong tau foo but do not expect ingredients,plain mee or kuayteow with hot tasty soup added if you want to eat like a teacher pay 20cts you will receive fish balls,cake,pieces of yong tau foo that was in primary school prior to independence.Now 15cts cannot buy you extra chicken plain rice at the hawker stall they say minimum 50 cts.",16/2/21,159,Economic Measures,169,4,-12.702704236357631,33,3,1,8.53469361334083,1,0,0.0
743,994,Those 61% folks really deserve it. I don't wanna hear any more complaints becos u guys gave them the authority to increase prices then now complain for what.  You reap what u sow. Only the 39% folks can complain now. Those 61% folks cause the remaining 39% to suffer for nothing.,16/2/21,46,Economic Measures,51,3,-11.705240704425636,11,1,0,52.65282452503649,4,0,0.0
744,996,What other best way to bring back money spent..?😂😂😂,19/2/21,9,Economic Measures,9,0,-10.03652615141242,1,0,0,156.96129294150037,4,0,0.0
745,997,Mohamed Ridzwan how mcm bossku,16/2/21,5,Economic Measures,5,0,-17.456010862021035,0,0,0,156.9612929415004,4,0,0.0
746,998,Already essentially used our money given back to us during CB so now they want it back... that’s the breaks can’t win em all ,16/2/21,26,Economic Measures,24,1,-11.148572285947118,6,0,2,156.96129294150037,4,0,0.0
747,999,best to hike or increase fuel petrol price!,16/2/21,8,Economic Measures,8,0,-12.122762389177552,2,1,0,156.96129294150037,4,0,0.0
748,1000,Did international crude oil prices increase 🤔🤔🤔. Lol,16/2/21,7,Economic Measures,7,0,-12.646578290186119,0,0,0,89.47693547837017,4,0,0.0
749,1001,All food and services costs will increase effective today,16/2/21,9,Economic Measures,9,0,-11.016154755368724,1,1,0,113.25952936612518,4,0,0.0
750,1002,Good!! Must raise higher so no one drive polluting cars,17/2/21,10,Economic Measures,10,0,-12.063275338232218,1,0,0,90.02233435309248,4,0,0.0
751,1003,Collin Teo Jun Kai Samuel Loh Tan Jen Yang Jeny Ian Petrus Tan give chicken wing take back chicken? ,16/2/21,19,Economic Measures,19,1,-17.3910455734858,3,0,0,28.284860489365684,3,0,0.0
752,1004,"Aiyo....y always gv (esp 1 to 3 room flat), then take back again. Gv $100 to all & tk back more, better dont give!",17/2/21,21,Economic Measures,24,1,-13.476157851660219,4,1,0,61.31351143008494,4,0,0.0
