,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
50,Karen,2437348358733233282,2020-11-07 18:43:07,seriouslyhandmade,"Photo shared by Karen on November 07, 2020 tagging @chua_chor_loon, and @govtechsg. May be an image of ‎text that says '‎CHRY5 O0 KAREN ש LOON @seriouslyhandmade andmade 下‎'‎.","Couldn't resist... had to crochet Personalized Trace Together Token Cases for hubby + me 😊
.
.
.
#serioulyhandmade #tracetogether #trace #tracetogethersg #tokencase #sgunited🇸🇬 #tracetogethertoken #amigurumi #crcohet #crochetaddict #amigurumiaddict #amongus #crochetaamongus  #amongusmeme #deadbody #covid19 #crochetamongus #game #tokengowhere #amongusmemes #meme #memes #memese #memesdaily #funnymemes #imposter #govtechsg #safeentry #safeentrysg #合力追踪",,7,0
51,Karen,2436407391047551768,2020-11-06 11:33:35,seriouslyhandmade,"Photo shared by Karen on November 06, 2020 tagging @govtechsg. May be an image of text that says 'CHRY5 @seriouslyhandmade'.","Personalized Trace Together Token Cases for my folks 😊
.
.
.
#serioulyhandmade #tracetogether #trace #tracetogethersg #tokencase #sgunited🇸🇬 #tracetogethertoken #amigurumi #crcohet #crochetaddict #amigurumiaddict #amongus #crochetaamongus  #amongusmeme #deadbody #covid19 #crochetamongus #game #tokengowhere #amongusmemes #meme #memes #memese #memesdaily #funnymemes #imposter #govtechsg #safeentry #safeentrysg #合力追踪",,9,0
52,Yvonne Han,2435734062558465767,2020-11-05 13:15:48,darth_yvonne_,Photo by Yvonne Han in Singapore. May be an image of 1 person and standing.,"Last time stop people shoplifting, now stop people to enter safeentry. Lol. #singapore #uniquelysg #safeentrysg #covid19",Singapore,5,0
53,ตาล แก่งฮัว,2434935381906833093,2020-11-04 10:48:58,kenghua76,Photo by ตาล แก่งฮัว in Singapore Polytechnic. May be an image of food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #fooddeliverysg #javanesefood #sgfoodblogger #stfood #covidlunch #foodiesg #whati8forlunch #igsgfood #covidfood #iluvcholesterol #tracetogether #safeentrysg #taiwanfoodporn #taiwanesefood #koufusg #iluvfriedchicken #schoolfood #singaporepolytechnic #eatwellstudywell #hojiakleh,Singapore Polytechnic,23,0
54,ตาล แก่งฮัว,2431716367923556939,2020-10-31 00:13:22,kenghua76,"Photo by ตาล แก่งฮัว in Sembawang, Singapore. May be an image of 1 person and food.",#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #homecookedfoodporn #safeentrysg #sgfoodblogger #stfood #foodiesg #whati8fordinner #igsgfood  #covidfooddiary #homecookedfood #chincaijiak #comfortfood #กินข้าวกัน #กับข้าว #covidfood #egg #manyeggs #homecookedgoodness #peasantfood,"Sembawang, Singapore",27,0
55,ตาล แก่งฮัว,2431714620249399554,2020-10-31 00:09:53,kenghua76,Photo by ตาล แก่งฮัว in Orchard Central. May be an image of food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #fooddeliverysg #javanesefood #sgfoodblogger #stfood #covidlunch #foodiesg #whati8forlunch #igsgfood #covidfood #iluvcholesterol #tracetogether #safeentrysg #genkisushisg #sushichain #sushi🍣 #genkisushi #japanesefoodporn,Orchard Central,24,0
56,ตาล แก่งฮัว,2431712618224161359,2020-10-31 00:05:55,kenghua76,Photo by ตาล แก่งฮัว in WangCafe. May be an image of food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #fooddeliverysg #javanesefood #sgfoodblogger #stfood #covidlunch #foodiesg #whati8forlunch #igsgfood #covidfood #iluvcholesterol #safedistancingsg #safeentrysg #kopitiam #wangcafe #youtiao #kayacoconutjam #blackcoffee #whyieatsomuch,WangCafe,25,0
57,ตาล แก่งฮัว,2431673561830059076,2020-10-30 22:48:19,kenghua76,Photo by ตาล แก่งฮัว in MOS Burger Singapore. May be an image of food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #foodlunch #sgfoodblogger #stfood #covidlunch #foodiesg #whati8forlunch #igsgfood #covidfood #latelunch #noqueue #safeentrysg #longtimenoeat #iluvcholesterol #fastfoodporn #fastfood #mosburgersg #tracetogether #safedistancingsg,MOS Burger Singapore,21,0
58,Karen,2431375024577303208,2020-10-30 12:55:11,seriouslyhandmade,"Photo shared by Karen on October 30, 2020 tagging @govtechsg, and @gov.sg.","Decided to crochet myself a red Among Us Trace Together Token Case after making a flat version for my teen 😜 2 more to go 😊
.
.
.
#serioulyhandmade #tracetogether #trace #tracetogethersg #tokencase #sgunited🇸🇬 #tracetogethertoken #amigurumi #crochet  #crochetersofinstagram #crochetaddict #amigurumiaddict #amongus #crochetaamongus  #amongusmeme #deadbody #covid19 #crochetamongus #game #tokengowhere #amongusmemes #meme #memes #memesdaily #funnymemes #imposter #govtechsg #safeentry #safeentrysg #合力追踪",,18,1
59,Karen,2430547766253807878,2020-10-29 09:31:34,seriouslyhandmade,"Photo shared by Karen on October 29, 2020 tagging @govtechsg, and @innocxnt._.child._.tsk.","Among Us Trace Together Token Case for my teen 😊 
.
.
.
#serioulyhandmade #tracetogether #trace #tracetogethersg #tokencase #sgunited🇸🇬 #tracetogethertoken #amigurumi #crcohet #crochetaddict #amigurumiaddict #amongus #crochetaamongus  #amongusmeme #deadbody #covid19 #crochetamongus #game #tokengowhere #amongusmemes #meme #memes #memese #memesdaily #funnymemes #imposter #govtechsg #safeentry #safeentrysg #合力追踪",,38,1
60,Absolute Fencing Singapore 🇸🇬,2427563264237261038,2020-10-25 06:41:53,absolute_fencing,"Photo by Absolute Fencing Singapore 🇸🇬 on October 24, 2020. May be an image of balloon and text that says 'BSOLUTE ENCING'.","We turn 14 today! 🥳🥳 Happy birthday to us and to one of our founders, Wu Jie! Sadly we aren’t able to hold a celebration this year but wishing all our members well and we may Absolute Fencing continue to grow and prosper! Funfact: we made a mistake last year and told everyone it was our 14th last year 🤭😅
.
.
.
.
.
.
#absolutefencingsingapore #absolutefamily #fiefencing #fencinglife🤺 #fencingsingapore #singaporefencing #covid19 #safedistancingmeasures #safedistancing #staysafe #safeentrysg #birthday #14th #happybirthday #anniversary #fencing #fencinglife",,105,10
61,J E N A . N,2427522372539039433,2020-10-25 05:20:39,jeyner.jn,"Photo by J E N A . N on October 24, 2020. May be an image of text that says 'Safeentry- qr.gov.sg ASingaporeGovernmentAgeieywebote Singapore Government SafeEntry SafeEntry Check- 1 Jan 2021 00:01 AM COVID-19 FREE GOVTECH Check- Thank you for keeping Singapore safe! Screenshot this pass for record and don't forget the strength of solidarity inthese time of adversity.'.","CheckED - In
Oil on Canvas
90 X 60 cm
FOR SALE

#covid_19 #safeentrysg #checkin #jeynerpaints #hyperrealismagazine",,20,1
62,ตาล แก่งฮัว,2427380902869286551,2020-10-25 00:39:34,kenghua76,Photo by ตาล แก่งฮัว in Golden Mile Hawker Centre. May be an image of food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #fooddeliverysg #javanesefood #sgfoodblogger #stfood #covidlunch #foodiesg #whati8forlunch #igsgfood #covidfood #iluvcholesterol #safedistancingsg #safeentrysg #halalfoodporn #meesotoayam #tahugoreng #malayfavourites #wedang #goldenmilefoodcentre #superhungry #halal,Golden Mile Hawker Centre,33,1
63,ตาล แก่งฮัว,2427379532766358142,2020-10-25 00:36:51,kenghua76,Photo by ตาล แก่งฮัว in Thai Supermarket at Golden Mile Complex. May be an image of 1 person and food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #fooddeliverysg #Japanesefood #sgfoodblogger #stfood #covidlunch #foodiesg #whati8forlunch #igsgfood #covidfood #iluvcholesterol #safedistancingsg #safeentrysg #กล้วยทอด #friedbanana #thaifavorites #thaifoodporn #goldenmilecomplex #nextbestthing #havetomakedo #กล้วย,Thai Supermarket at Golden Mile Complex,27,0
64,ตาล แก่งฮัว,2427376236001368069,2020-10-25 00:30:18,kenghua76,Photo by ตาล แก่งฮัว in 511 Sembawang Mart. May be an image of chow mein.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #fooddeliverysg #sgfoodblogger #stfood #covidlunch #foodiesg #whati8forlunch #igsgfood  #safedistancingsg #covidfooddiary #banmiandry #latelunches #dumplingnoodlesdry #chincaijiak #safeentrysg #busyday #koufusg,511 Sembawang Mart,24,0
65,FRITZ | Actor/Emcee/PolarBear,2426818093425619855,2020-10-24 06:01:22,fritzactly,Photo by FRITZ | Actor/Emcee/PolarBear in Wheelock Place. May be an image of one or more people.,"AirPods Pro (Trace Together 14 Pro Max Plus Version)

Remember to collect yours! 
Check the location's at https://token.gowhere.gov.sg

Together, we can protect more.

#tracetogether #tracetogethertoken #notairpods #safedistancing #beresponsible #jalanjalansingapore #safesingapore #singaporesafe #kumquat #token #tokens #safetrip #safejourney #safeentry #safeentrysg #lovesingapore #lovesingapore❤️ #lovesingapore🇸🇬 #singaporecandoit #singaporeyoucandoit #wecandoit #wecangothroughthistogether #gothru #dontrush #noneedtorush #kancheong #dontkancheong",Wheelock Place,14,1
66,J E N A . N,2426698824799176696,2020-10-24 02:04:24,jeyner.jn,"Photo by J E N A . N on October 23, 2020.","Progress shot. 
#covid_19 #singapore #safeentrysg",,6,0
67,Absolute Fencing Singapore 🇸🇬,2425472896087758784,2020-10-22 09:28:42,absolute_fencing,"Photo by Absolute Fencing Singapore 🇸🇬 on October 22, 2020. May be an image of one or more people and text that says 'HOLIDAY EDITION KIDS & YOUTH JUMP START! fencing course for beginners COURSE FEATURES: Structured Lessons Beginners 90 Mins Dedicated Learning Small Coach-to Student Ratio Led Coaches witha wide array of experience Fun and enviornment $150/ /paticipants. all equipment will provided for the course Kids Jump Start! Class Schedule: 6-12 years old: Class Dates: 24 November 2020 December 2020 December 2020 Youth Jump Start! Class Schedule 13-16 years old: Class Dates: November 2020 Novemeber 2020 20 Novemeber 2020 8 食A公 :2:30pm to 4pm Class Time: 2:30pm to 4pm Register with tabsuting.o./rgstratontom. *Limited o5 participants per session.'.","ARE YOU READY FOR THE HOLIDAYS? Cause we are! We’re opening up to 6 classes for all those between 6 to 16 years old. Hurry sign up now. Link in our bio. Looking forward to seeing new faces!
.
.
.
.
.
.
#absolutefencingsingapore #absolutefamily #fiefencing #fencinglife🤺 #fencingsingapore #singaporefencing #covid19 #safedistancingmeasures #safedistancing #staysafe #safeentrysg",,36,0
68,ตาล แก่งฮัว,2425393288180046723,2020-10-22 06:50:32,kenghua76,"Photo by ตาล แก่งฮัว in Jin Ji Teochew Braised Duck & Kway Chap , 金记潮州卤鸭. May be an image of food.",#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #fooddeliverysg #sgfoodblogger #stfood #covidlunch #foodiesg #whati8forlunch #igsgfood  #safeentrysg #covidfood #safedistancingsg #braisedduckrice #jinjiteochewbraisedduck #simplelunch #alwaysgoforthis #veryherbal #wontgowrong,"Jin Ji Teochew Braised Duck & Kway Chap , 金记潮州卤鸭",25,0
69,ตาล แก่งฮัว,2425391590107645602,2020-10-22 06:47:10,kenghua76,Photo by ตาล แก่งฮัว in White Restaurant - The Original Sembawang White Beehoon. May be an image of fried rice.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #fooddeliverysg #sgfoodblogger #stfood #covidlunch #foodiesg #whati8forlunch #igsgfood  #safeentrysg #covidfood #covidfooddiary #phase2food #whitebeehoon #whiterestaurant #zichar #safedistancingsg #bentobox #mixofeverything #jiaklunch #whiterestaurantsg,White Restaurant - The Original Sembawang White Beehoon,25,0
70,ตาล แก่งฮัว,2420395908779008801,2020-10-15 09:21:38,kenghua76,Photo by ตาล แก่งฮัว in Lot One Shoppers’ Mall. May be an image of food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #sgfoodblogger #stfood #coviddinner #foodiesg #whati8fordinner #igsgfood  #halalfoods #covidfooddiary #yongtaufu #phase2food #yongtaufoo #lot1 #halalyongtaufoo #foodcourtfood #safedistancing #safeentrysg #latelunch🍴 #dontknowwhattoeat,Lot One Shoppers’ Mall,23,1
71,ตาล แก่งฮัว,2420394715835250545,2020-10-15 09:19:16,kenghua76,Photo by ตาล แก่งฮัว in Wee Nam Kee Northpoint. May be an image of food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #fooddeliverysg #circuitbreakersingapore #sgfoodblogger #foodiesg #whati8forlunch #igsgfood #phase2 #safedistancing #messyfood #weenamkeechickenrice #chickenricesg #weenamkee #safeentrysg #covidfood #covidfooddiary #ข้าวมันไก่ #ข้าวมันไก่สิงคโปร์ #kuaypng,Wee Nam Kee Northpoint,19,2
72,ตาล แก่งฮัว,2420393345774059962,2020-10-15 09:16:32,kenghua76,Photo by ตาล แก่งฮัว in Tori Q Japanese Yakitori. May be an image of 1 person and food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #fooddeliverysg #Japanesefood #sgfoodblogger #stfood #covidlunch #foodiesg #whati8forlunch #igsgfood  #stayathome #covidfood #covidfooddiary #safedistancing #toriqsg #toriq #safeentrysg #eathealthyforonce #japanesefoodporn,Tori Q Japanese Yakitori,21,1
73,ตาล แก่งฮัว,2417372399719110331,2020-10-11 05:14:28,kenghua76,Photo by ตาล แก่งฮัว in OMU. May be an image of food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #indiancuisine #safeentrysg #sgfoodblogger #stfood #foodiesg #whati8forlunch #igsgfood #phase2food #covidfood #covidfooddiaries #omusg #omurice #chickenkatsu #tapao #safeentrysg #omü #japanesefoodporn #iluvcholesterol,OMU,23,0
74,ตาล แก่งฮัว,2417370344602319212,2020-10-11 05:10:23,kenghua76,Photo by ตาล แก่งฮัว in Albert Centre - Makan Time. May be an image of food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #fooddeliverysg #sgfoodblogger #stfood #covidlunch #foodiesg #whati8forlunch #igsgfood  #safelunch #covidfooddiary #phase2reopening #safedistancing #slicefishbeehoon #halfhealthyhalfnot #dontknowwhattoeatforlunch #safeentrysg #whatiate #whattoeatsg,Albert Centre - Makan Time,23,0
75,chua kah lim,2355748799388683216,2020-07-18 04:39:22,zeldatom,"Photo by chua kah lim on July 17, 2020.",@cowplaycowmoo,,4,1
76,PANTRADE | Distributor,2415390232542056244,2020-10-08 11:36:15,pantrade_sg,"Photo by PANTRADE | Distributor on October 08, 2020. May be an image of one or more people and footwear.","PROMOTIONS UP TO 50% at TANGS Orchard!
With additional 12% rebate for TANGS members.
Come find out more about the Philips disinfection lamp at our booth.
Test out the Philips Hue Go bluetooth with your own phone #safe
Attractive deal for the Philips Edge Desklamp at only $67! U.P: $79

LIMITED TIME TILL 10 Oct 2020. #1010
See you there!",TANGS,6,1
77,Anytime Fitness Choa Chu Kang,2414612933838682179,2020-10-07 09:52:03,anytime_fitness_cck,,"Hey Fitfam! Just to remind you on the step upon entering our gym outlet! 

Together we can make our gym a safe and condusive enviroment to workout! 😊

Stay Safe everyone!♥️

#staysafeeveryone #prevention #safeentrysg",Anytime Fitness Choa Chu Kang,20,1
78,ตาล แก่งฮัว,2414265322205262887,2020-10-06 22:21:15,kenghua76,"Photo by ตาล แก่งฮัว in Sembawang, Singapore. May be an image of food.",#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #stayathome #safeentrysg #sgfoodblogger #stfood #foodiesg #whati8fordinner #igsgfood #lockdown #lockdownfooddiary #homecookedfood #lockdowndinner #chincaijiak #comfortfood #stayathomefood #กินข้าวกัน #กับข้าว #covidfood #covidfooddiary #homecookeddinner #peasantfood,"Sembawang, Singapore",35,2
79,Mal Treo,2412897965714858029,2020-10-05 01:04:33,discoburg,"Photo by Mal Treo on October 04, 2020. May be an image of text that says 'You were at a place visited by a COVID-19 case As a precaution, monitor your health for 14 days from the visit date. If you develop fever or respiratory symptoms, see a doctor immediately and indicate this exposure. Check for symptoms YOUR POSSIBLE EXPOSURES Sat, 26 Sep STARBUCKS COFFEE BUGIS PLUS 12:09PM No check out A COVID-19 case visited 201 Victoria Street: BUGIS+ 1:10PM 2:40PM'.",Luckily I left right after entering #covid_19 #safeentrysg #safeentry,,3,0
80,ตาล แก่งฮัว,2412109100781707882,2020-10-03 22:57:13,kenghua76,Photo by ตาล แก่งฮัว in Thye Moh Chan Singapore. May be an image of food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #sgfoodblogger #stfood #covidteabreaks #foodiesg #whati8fortea #igsgfood #traditionalfoods #stayathome #covidfooddiary #phase2sg # #safeentrysg #thyemohchan #tausapiah #saltedbiscuits #taosapiah #豆渣饼 #ขนมเปี้ยะ #traditionalchinesebiscuits,Thye Moh Chan Singapore,20,0
81,ตาล แก่งฮัว,2412105413116145534,2020-10-03 22:49:54,kenghua76,"Photo by ตาล แก่งฮัว in Sembawang, Singapore. May be an image of food.",#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #stayathome #safeentrysg #sgfoodblogger #stfood #foodiesg #whati8fordinner #igsgfood #lockdown #lockdownfooddiary #homecookedfood #lockdowndinner #chincaijiak #comfortfood #stayathomefood #กินข้าวกัน #กับข้าว #covidfood #covidfooddiary #homecookeddinner #peasantfood,"Sembawang, Singapore",24,0
82,ตาล แก่งฮัว,2410198248583513183,2020-10-01 07:40:42,kenghua76,"Photo by ตาล แก่งฮัว in The Manhattan FISH MARKET Singapore. May be an image of 1 person, crustacean and seafood.",#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #sgfoodblogger #stfood #coviddinner #foodiesg #whati8fordinner #igsgfood #covidfooddiary #phase2sg #phase2food #ilovecholesterol #grabfoodsg #grabdelivery #manhattenfishmarketsg #manhattenfishmarket #safeentrysg,The Manhattan FISH MARKET Singapore,18,0
83,ตาล แก่งฮัว,2410197993267870061,2020-10-01 07:40:12,kenghua76,Photo by ตาล แก่งฮัว in The Manhattan FISH MARKET Singapore. May be an image of food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #sgfoodblogger #stfood #coviddinner #foodiesg #whati8fordinner #igsgfood #covidfooddiary #phase2sg #phase2food #ilovecholesterol #grabfoodsg #grabdelivery #manhattenfishmarketsg #manhattenfishmarket #safeentrysg,The Manhattan FISH MARKET Singapore,17,2
84,ตาล แก่งฮัว,2410197525527502572,2020-10-01 07:39:16,kenghua76,Photo by ตาล แก่งฮัว in The Manhattan FISH MARKET Singapore. May be an image of food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #sgfoodblogger #stfood #coviddinner #foodiesg #whati8fordinner #igsgfood #covidfooddiary #phase2sg #phase2food #ilovecholesterol #grabfoodsg #grabdelivery #manhattenfishmarketsg #manhattenfishmarket #safeentrysg,The Manhattan FISH MARKET Singapore,15,0
85,ตาล แก่งฮัว,2410195807028889918,2020-10-01 07:35:51,kenghua76,Photo by ตาล แก่งฮัว in Long John Silverlot 1. May be an image of food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #sgfoodblogger #stfood #covidlunch #foodiesg #whati8forlunch #igsgfood  #stayathome #covidfooddiary #phase2sg #phase2food #ilovecholesterol #fishandchips #longjohnsilversg #setmeals #latelunch #safeentrysg #longjohnsilver,Long John Silverlot 1,15,2
86,ตาล แก่งฮัว,2410193065514108998,2020-10-01 07:30:24,kenghua76,"Photo by ตาล แก่งฮัว in Sembawang, Singapore. May be an image of food.",#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #stayathome #safeentrysg #sgfoodblogger #stfood #foodiesg #whati8fordinner #igsgfood #lockdown #lockdownfooddiary #homecookedfood #lockdowndinner #chincaijiak #comfortfood #stayathomefood #กินข้าวกัน #กับข้าว #covidfood #covidfooddiary #homecookeddinner #peasantfood,"Sembawang, Singapore",21,0
87,ตาล แก่งฮัว,2407110030841585814,2020-09-27 01:24:58,kenghua76,Photo by ตาล แก่งฮัว in Sembawang MRT Station. May be an image of food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #indiancuisine #safeentrysg #sgfoodblogger #stfood #foodiesg #whati8fordinner #igsgfood #phase2food #covidfood #covidfooddiaries #meerebus #malayfood #halalfoods #ilovemeerebus #powermeerebus #cheaplunch #halalfoodporn,Sembawang MRT Station,16,0
88,ตาล แก่งฮัว,2407107710317601383,2020-09-27 01:20:21,kenghua76,Photo by ตาล แก่งฮัว in Lot One Shoppers’ Mall. May be an image of food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #sgfoodblogger #stfood #coviddinner #foodiesg #whati8fordinner #igsgfood  #stayathome #covidfooddiary #phase2reopening #phase2food #iluvcholesterol #lot1 #halalwesternfood #foodcourt #grilledchicken #ilovegrilledfood #safeentrysg #latelunch🍴 #dontknowwhattoeat,Lot One Shoppers’ Mall,17,0
89,ตาล แก่งฮัว,2407106803391737569,2020-09-27 01:18:33,kenghua76,Photo by ตาล แก่งฮัว in Nordcom 2. May be an image of french fries.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #sgfoodblogger #stfood #coviddinner #foodiesg #whati8fordinner #igsgfood  #stayathome #covidfooddiary #phase2reopening #phase2food #iluvcholesterol #charcoaltoasted #burger #grilledchicken #ilovegrilledfood #safeentrysg #grabfoodsg #grabdelivery #oilyfood,Nordcom 2,14,0
90,ตาล แก่งฮัว,2406076437776298917,2020-09-25 15:11:24,kenghua76,Photo by ตาล แก่งฮัว in KURIYA Japanese Fresh Fish Market. May be an image of food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #indiancuisine #safeentrysg #sgfoodblogger #stfood #foodiesg #whati8forlunch #igsgfood #phase2food #covidfood #covidfooddiaries #kuriyajapanesemarket #bentobox #kaaragechicken #tapao #safeentrysg #ichibanboshisg #japanesefoodporn,KURIYA Japanese Fresh Fish Market,15,0
91,ตาล แก่งฮัว,2406075524793735009,2020-09-25 15:09:35,kenghua76,Photo by ตาล แก่งฮัว in Golden Mile Hawker Centre. May be an image of food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #indiancuisine #safeentrysg #sgfoodblogger #stfood #foodiesg #whati8forlunch #igsgfood #phase2food #covidfood #covidfooddiaries #lormeesg #goldenmilefoodcentre #lormee #bigportion #safeentrysg #hojiakleh,Golden Mile Hawker Centre,22,2
92,ตาล แก่งฮัว,2406074673651782458,2020-09-25 15:07:54,kenghua76,Photo by ตาล แก่งฮัว in Sushi Take-out. May be an image of food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #indiancuisine #safeentrysg #sgfoodblogger #stfood #foodiesg #whati8forlunch #igsgfood #phase2food #covidfood #covidfooddiaries #safeentrysg #sushitakeout #sushi🍣 #Japanesefood #japanesefoodporn #takeawayfood #yummy😋😋 #lovemackerel,Sushi Take-out,17,0
93,Hype & Stuff,2405780655148168628,2020-09-25 05:23:44,hypeandstuff,"Photo by Hype & Stuff on September 24, 2020. May be an image of text that says 'IOS14 USERS, REJOICE!- YOU CAN NOW SCAN YOUR SAFEENTRY WITH THREE SIMPLE TAPS ← Siri voice commands Voice commands allow you to use SingPass Mobile services with ""Hey Siri"". General 品 Scan QR code Added to Siri ""Scan SingP... SafeEntry Scan SafeEntry Added Siri ""Scan SafeE... SafeEntry Check-in Added Siri ""SafeEntry C...'.","We all know how SafeEntry can be so annoying sometimes of us being not able to detect the QR code with our camera and so on. But now with the ios14, you can safely enter a mall/restaurant in 3 simple steps! SWIFT SWIFT 🌪

Find out how you can over the link in our bio!",,13,1
94,FRITZ | Actor/Emcee/PolarBear,2405710201276366604,2020-09-25 03:03:45,fritzactly,"Photo by FRITZ | Actor/Emcee/PolarBear on September 24, 2020. May be an image of 1 person and text that says 'Sam Lim'.","Dr. Sam ""Fake"" Lim  is in the house to save lives..

With current situation, keep on wearing your mask, wash your hand frequently, dont touch your face, check-in SafeEntry.

Hospital can only take care that many. Play your part. Be considerate and responsible.

#hospitaldrama #hospital #actinglife #actingdrama #actingsingapore #actorslife🎬 #actorslife #loveacting #loveacting🎬 #behealthy #behealthywithme #keephealthy #nocovid19 #hospitalsingapore 
#fakedoctor #washyourhands #washyourhand #safeentry #safeentrysg #wearyourmask #wearyourmask😷 #beconsiderate #beresponsible",Performance Studios,13,5
95,ตาล แก่งฮัว,2403445277308825752,2020-09-22 00:03:45,kenghua76,Photo by ตาล แก่งฮัว in Janggut Laksa. May be an image of food.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #indiancuisine #safeentrysg #sgfoodblogger #stfood #foodiesg #whati8forlunch #igsgfood #phase2food #covidfood #covidfooddiaries #chinatownpoint #laksa #ilovelaksa #tapao #safeentrysg #janggutlaksa #maihum #cocklesofmyheart,Janggut Laksa,15,0
96,ตาล แก่งฮัว,2403440355578387455,2020-09-21 23:53:58,kenghua76,Photo by ตาล แก่งฮัว in 511 Sembawang Mart. May be an image of chow mein.,#sgfood #sgfoodsg #stfoodtrending #nomsg #foodsg #sgfoodies #sgfoodie #instasg #instafood_sg #sgfoodporn #fooddeliverysg #sgfoodblogger #stfood #covidlunch #foodiesg #whati8forlunch #igsgfood  #stayathome #covidfood #bgain #covidfooddiary #phase2reopening #phase2food #wokhei #meegorengchinesestyle #meegoreng #zichar #latelunches #safeentrysg,511 Sembawang Mart,17,0
97,Sam,2402469422571479324,2020-09-20 15:44:54,augustinesamuel,"Photo by Sam on September 20, 2020. May be an image of standing, outerwear and footwear.","QR and mask on has become part of our lives!

 #pandamic #pandamicreality #covid_19 #covid #qr #qrcodes #mask #maskup #maskon #masks  #safeentrysg 
#singaporestreetphotography  #streetphotographysingapore #singaporestreets #streetphotography #exploringsg #sg #sglife  #sgstreetphotography #whatissingapore #street #streetphotos #streetphotographers #streetgrammer #yoursingapore #singaporetoday #uniquelysingapore #singaporestreetphotography  #sgstreet #singapore🇸🇬 #singaporeinsiders",,20,0
