,Post Description,Post Datetime,Comments,Comment Datetime,num_words
74,"commuters told today that despite safe distancing being no longer mandatory on public transport, there are “a lot of people practicing personal distancing rather than having to comply with any rules,” and tried their best to not go shoulder-to-shoulder with others. ⁣
⁣
#linkinbio for the full article",2020-06-03 04:22:05+00:00,Since when is safe distancing not mandatory?,2020-06-03 10:11:25+00:00,7
75,"commuters told today that despite safe distancing being no longer mandatory on public transport, there are “a lot of people practicing personal distancing rather than having to comply with any rules,” and tried their best to not go shoulder-to-shoulder with others. ⁣
⁣
#linkinbio for the full article",2020-06-03 04:22:05+00:00,Precisely so contradicting keep reminding on commercial safe distancing on the other side remove the stickers in the public transport. What does this imply.,2020-06-03 14:22:41+00:00,24
76,"commuters told today that despite safe distancing being no longer mandatory on public transport, there are “a lot of people practicing personal distancing rather than having to comply with any rules,” and tried their best to not go shoulder-to-shoulder with others. ⁣
⁣
#linkinbio for the full article",2020-06-03 04:22:05+00:00,Totally ridiculous! It’s ok not to keep social distancing in public transport but cannot meet up with friends or extended family other than parents!!!!🤨,2020-06-03 15:05:15+00:00,25
77,"commuters told today that despite safe distancing being no longer mandatory on public transport, there are “a lot of people practicing personal distancing rather than having to comply with any rules,” and tried their best to not go shoulder-to-shoulder with others. ⁣
⁣
#linkinbio for the full article",2020-06-03 04:22:05+00:00,"Totally ridiculous can't meet friends, but can take train? Can't take of mask at botanical gardens but can, take train ?",2020-06-03 18:00:25+00:00,18
78,"commuters told today that despite safe distancing being no longer mandatory on public transport, there are “a lot of people practicing personal distancing rather than having to comply with any rules,” and tried their best to not go shoulder-to-shoulder with others. ⁣
⁣
#linkinbio for the full article",2020-06-03 04:22:05+00:00,"They probably confidence that no one is going to hit like 90% bangala. "" Foreign workers la "" zzz",2020-06-03 18:02:18+00:00,16
79,"when @todayonline arrived at geylang serai market at 8am, there were snaking queues at both its entrances. the line spanned across four rows, with about 20 people in each row.⁣
⁣
twelve safe distancing ambassadors — some wearing a dark blue certis cisco lanyard — were seen ushering shoppers to the back of the line, which was moving swiftly.⁣
⁣
one of them, who declined to be named, said that he has seen the number of people flocking to the market double in the last two weeks leading up to hari raya.⁣
⁣
#linkinbio for the full report.⁣",2020-05-21 12:12:42+00:00,"Bruh, all I can see is 📈📈📈📈",2020-05-21 12:35:58+00:00,6
82,"when @todayonline arrived at geylang serai market at 8am, there were snaking queues at both its entrances. the line spanned across four rows, with about 20 people in each row.⁣
⁣
twelve safe distancing ambassadors — some wearing a dark blue certis cisco lanyard — were seen ushering shoppers to the back of the line, which was moving swiftly.⁣
⁣
one of them, who declined to be named, said that he has seen the number of people flocking to the market double in the last two weeks leading up to hari raya.⁣
⁣
#linkinbio for the full report.⁣",2020-05-21 12:12:42+00:00,Gov's fault. Intentionally welcoming a new cluster.. huhu I can't believe it.,2020-05-21 22:12:35+00:00,10
83,"when @todayonline arrived at geylang serai market at 8am, there were snaking queues at both its entrances. the line spanned across four rows, with about 20 people in each row.⁣
⁣
twelve safe distancing ambassadors — some wearing a dark blue certis cisco lanyard — were seen ushering shoppers to the back of the line, which was moving swiftly.⁣
⁣
one of them, who declined to be named, said that he has seen the number of people flocking to the market double in the last two weeks leading up to hari raya.⁣
⁣
#linkinbio for the full report.⁣",2020-05-21 12:12:42+00:00,Could the shop owners like hire workers to take orders from them while in queue? Not only it benefits the sellers but also the people buying from them during these covid-19 quarantine situation. $=Time x people. So that people won’t wait. Just an idea.,2020-05-22 00:49:42+00:00,45
84,"spot, singapore’s robot dog which has been deployed to enforce social distancing amid the covid-19 pandemic, reminds @stephenathome of this robot dog from hell. 😳⁣
⁣
#linkinbio to watch the full clip.",2020-05-14 12:17:00+00:00,I just watched this Metalhead episode from Black Mirror last evening & thought about Spot👍,2020-05-14 12:23:54+00:00,14
87,"the 16 men and 10 women arrested were aged between 43 and 82. they are also being investigated for breaching safe distancing measures under the covid-19 (temporary measures) (control order) regulations.⁣
⁣
⁣#linkinbio for the full report.
⁣⁣⁣
⁣⁣⁣⁣",2020-05-14 05:52:30+00:00,actually what is illegal gambling? so who run legal gambling den?,2020-05-14 06:45:47+00:00,11
88,"the 16 men and 10 women arrested were aged between 43 and 82. they are also being investigated for breaching safe distancing measures under the covid-19 (temporary measures) (control order) regulations.⁣
⁣
⁣#linkinbio for the full report.
⁣⁣⁣
⁣⁣⁣⁣",2020-05-14 05:52:30+00:00,At least they got wear mask eh.,2020-05-14 07:05:33+00:00,7
89,"the 16 men and 10 women arrested were aged between 43 and 82. they are also being investigated for breaching safe distancing measures under the covid-19 (temporary measures) (control order) regulations.⁣
⁣
⁣#linkinbio for the full report.
⁣⁣⁣
⁣⁣⁣⁣",2020-05-14 05:52:30+00:00,This is what happens when Vegas is closed 😂,2020-05-14 07:22:45+00:00,8
90,"the 16 men and 10 women arrested were aged between 43 and 82. they are also being investigated for breaching safe distancing measures under the covid-19 (temporary measures) (control order) regulations.⁣
⁣
⁣#linkinbio for the full report.
⁣⁣⁣
⁣⁣⁣⁣",2020-05-14 05:52:30+00:00,is it just me or it looks like legit bricks,2020-05-14 08:01:15+00:00,10
91,"the 16 men and 10 women arrested were aged between 43 and 82. they are also being investigated for breaching safe distancing measures under the covid-19 (temporary measures) (control order) regulations.⁣
⁣
⁣#linkinbio for the full report.
⁣⁣⁣
⁣⁣⁣⁣",2020-05-14 05:52:30+00:00,Lol nice. Come on la. Now the time to gamble meh?,2020-05-14 08:41:35+00:00,11
94,"the 16 men and 10 women arrested were aged between 43 and 82. they are also being investigated for breaching safe distancing measures under the covid-19 (temporary measures) (control order) regulations.⁣
⁣
⁣#linkinbio for the full report.
⁣⁣⁣
⁣⁣⁣⁣",2020-05-14 05:52:30+00:00,Hit them hard these habitual gamblers. Hit them maximum and jail them.,2020-05-14 12:26:01+00:00,12
95,"the 16 men and 10 women arrested were aged between 43 and 82. they are also being investigated for breaching safe distancing measures under the covid-19 (temporary measures) (control order) regulations.⁣
⁣
⁣#linkinbio for the full report.
⁣⁣⁣
⁣⁣⁣⁣",2020-05-14 05:52:30+00:00,"Fine, give them discounted multiplayer games. Make sure there’s a chat channel included.",2020-05-14 13:34:06+00:00,14
98,"have you seen spot around? you might hear it before you see it.

the four-legged robot has been deployed on a two-week trial at the park and will broadcast a recorded message to remind park visitors to observe safe distancing. it will also be fitted with cameras to estimate the number of visitors at the park, though the authorities said these cameras will not be able to track or recognise specific individuals or collect personal data.⁣
⁣
#linkinbio to learn more about spot.⁣",2020-05-08 15:10:57+00:00,"Damn, Terminator was right.... the age of the machines has arrived.😬😬😬 soon it will be armed!",2020-05-08 22:32:00+00:00,16
99,"have you seen spot around? you might hear it before you see it.

the four-legged robot has been deployed on a two-week trial at the park and will broadcast a recorded message to remind park visitors to observe safe distancing. it will also be fitted with cameras to estimate the number of visitors at the park, though the authorities said these cameras will not be able to track or recognise specific individuals or collect personal data.⁣
⁣
#linkinbio to learn more about spot.⁣",2020-05-08 15:10:57+00:00,Strays! lookout and have a good time when you meet your robo mate. ❤️❤️❤️,2020-05-08 22:40:45+00:00,13
100,"have you seen spot around? you might hear it before you see it.

the four-legged robot has been deployed on a two-week trial at the park and will broadcast a recorded message to remind park visitors to observe safe distancing. it will also be fitted with cameras to estimate the number of visitors at the park, though the authorities said these cameras will not be able to track or recognise specific individuals or collect personal data.⁣
⁣
#linkinbio to learn more about spot.⁣",2020-05-08 15:10:57+00:00,Creepy and not friendly looking. Something that can kill u kind of look,2020-05-08 23:29:09+00:00,13
101,"have you seen spot around? you might hear it before you see it.

the four-legged robot has been deployed on a two-week trial at the park and will broadcast a recorded message to remind park visitors to observe safe distancing. it will also be fitted with cameras to estimate the number of visitors at the park, though the authorities said these cameras will not be able to track or recognise specific individuals or collect personal data.⁣
⁣
#linkinbio to learn more about spot.⁣",2020-05-08 15:10:57+00:00,Tf this thing gonna do,2020-05-09 01:09:00+00:00,5
103,"have you seen spot around? you might hear it before you see it.

the four-legged robot has been deployed on a two-week trial at the park and will broadcast a recorded message to remind park visitors to observe safe distancing. it will also be fitted with cameras to estimate the number of visitors at the park, though the authorities said these cameras will not be able to track or recognise specific individuals or collect personal data.⁣
⁣
#linkinbio to learn more about spot.⁣",2020-05-08 15:10:57+00:00,I want to meet you spot.,2020-05-09 02:17:17+00:00,6
104,"have you seen spot around? you might hear it before you see it.

the four-legged robot has been deployed on a two-week trial at the park and will broadcast a recorded message to remind park visitors to observe safe distancing. it will also be fitted with cameras to estimate the number of visitors at the park, though the authorities said these cameras will not be able to track or recognise specific individuals or collect personal data.⁣
⁣
#linkinbio to learn more about spot.⁣",2020-05-08 15:10:57+00:00,Is it equipped with tasers too?,2020-05-09 04:41:04+00:00,6
105,"have you seen spot around? you might hear it before you see it.

the four-legged robot has been deployed on a two-week trial at the park and will broadcast a recorded message to remind park visitors to observe safe distancing. it will also be fitted with cameras to estimate the number of visitors at the park, though the authorities said these cameras will not be able to track or recognise specific individuals or collect personal data.⁣
⁣
#linkinbio to learn more about spot.⁣",2020-05-08 15:10:57+00:00,I'll call @spcasingapore say got stray dog please pick up.,2020-05-09 05:16:29+00:00,8
106,"have you seen spot around? you might hear it before you see it.

the four-legged robot has been deployed on a two-week trial at the park and will broadcast a recorded message to remind park visitors to observe safe distancing. it will also be fitted with cameras to estimate the number of visitors at the park, though the authorities said these cameras will not be able to track or recognise specific individuals or collect personal data.⁣
⁣
#linkinbio to learn more about spot.⁣",2020-05-08 15:10:57+00:00,"Scientists were so preoccupied with whether anot they could do it, they didnt think if they should.",2020-05-09 05:40:43+00:00,17
107,"have you seen spot around? you might hear it before you see it.

the four-legged robot has been deployed on a two-week trial at the park and will broadcast a recorded message to remind park visitors to observe safe distancing. it will also be fitted with cameras to estimate the number of visitors at the park, though the authorities said these cameras will not be able to track or recognise specific individuals or collect personal data.⁣
⁣
#linkinbio to learn more about spot.⁣",2020-05-08 15:10:57+00:00,This is some terrible news,2020-05-09 06:54:10+00:00,5
108,"have you seen spot around? you might hear it before you see it.

the four-legged robot has been deployed on a two-week trial at the park and will broadcast a recorded message to remind park visitors to observe safe distancing. it will also be fitted with cameras to estimate the number of visitors at the park, though the authorities said these cameras will not be able to track or recognise specific individuals or collect personal data.⁣
⁣
#linkinbio to learn more about spot.⁣",2020-05-08 15:10:57+00:00,"This one is not a good sign and from the movie, just pay someone to go chase people.",2020-05-09 09:40:54+00:00,18
110,"“preliminary investigations indicated that a 40-year-old singaporean woman, who had previously breached safe distancing measures, was not wearing a mask and allegedly assaulted a 47-year-old woman who advised her to put on a mask,” the police said.⁣
⁣
in a video widely shared on social media, the woman said that the police had previously stopped her at the market and had let her off without a warning or a fine.⁣
⁣
she added: “i’m a sovereign… this is something people are not going to know what it is.”⁣
⁣
#linkinbio to read more.",2020-05-04 04:24:51+00:00,Read too much solo levelling le lah... sovereign sia,2020-05-04 11:28:46+00:00,9
111,"“preliminary investigations indicated that a 40-year-old singaporean woman, who had previously breached safe distancing measures, was not wearing a mask and allegedly assaulted a 47-year-old woman who advised her to put on a mask,” the police said.⁣
⁣
in a video widely shared on social media, the woman said that the police had previously stopped her at the market and had let her off without a warning or a fine.⁣
⁣
she added: “i’m a sovereign… this is something people are not going to know what it is.”⁣
⁣
#linkinbio to read more.",2020-05-04 04:24:51+00:00,Send her back to origin with nothing on. Then she be the sovereign,2020-05-04 12:01:36+00:00,13
112,"“preliminary investigations indicated that a 40-year-old singaporean woman, who had previously breached safe distancing measures, was not wearing a mask and allegedly assaulted a 47-year-old woman who advised her to put on a mask,” the police said.⁣
⁣
in a video widely shared on social media, the woman said that the police had previously stopped her at the market and had let her off without a warning or a fine.⁣
⁣
she added: “i’m a sovereign… this is something people are not going to know what it is.”⁣
⁣
#linkinbio to read more.",2020-05-04 04:24:51+00:00,Why so difficult for her to wear a mask? She's very ego! Rotan her once then she remember for life.👍,2020-05-04 12:15:26+00:00,19
113,"“preliminary investigations indicated that a 40-year-old singaporean woman, who had previously breached safe distancing measures, was not wearing a mask and allegedly assaulted a 47-year-old woman who advised her to put on a mask,” the police said.⁣
⁣
in a video widely shared on social media, the woman said that the police had previously stopped her at the market and had let her off without a warning or a fine.⁣
⁣
she added: “i’m a sovereign… this is something people are not going to know what it is.”⁣
⁣
#linkinbio to read more.",2020-05-04 04:24:51+00:00,Government already say wear mask be good be safe why she special 😂😂😂 why she want go hospital sleep at the bed let her go la.,2020-05-04 12:34:05+00:00,25
115,"“preliminary investigations indicated that a 40-year-old singaporean woman, who had previously breached safe distancing measures, was not wearing a mask and allegedly assaulted a 47-year-old woman who advised her to put on a mask,” the police said.⁣
⁣
in a video widely shared on social media, the woman said that the police had previously stopped her at the market and had let her off without a warning or a fine.⁣
⁣
she added: “i’m a sovereign… this is something people are not going to know what it is.”⁣
⁣
#linkinbio to read more.",2020-05-04 04:24:51+00:00,From which part of the world are these ppl from?!? Need cavemen to educate them isit 🙄,2020-05-04 13:54:50+00:00,16
116,"“preliminary investigations indicated that a 40-year-old singaporean woman, who had previously breached safe distancing measures, was not wearing a mask and allegedly assaulted a 47-year-old woman who advised her to put on a mask,” the police said.⁣
⁣
in a video widely shared on social media, the woman said that the police had previously stopped her at the market and had let her off without a warning or a fine.⁣
⁣
she added: “i’m a sovereign… this is something people are not going to know what it is.”⁣
⁣
#linkinbio to read more.",2020-05-04 04:24:51+00:00,Should jail her for life,2020-05-04 13:57:18+00:00,5
117,"“preliminary investigations indicated that a 40-year-old singaporean woman, who had previously breached safe distancing measures, was not wearing a mask and allegedly assaulted a 47-year-old woman who advised her to put on a mask,” the police said.⁣
⁣
in a video widely shared on social media, the woman said that the police had previously stopped her at the market and had let her off without a warning or a fine.⁣
⁣
she added: “i’m a sovereign… this is something people are not going to know what it is.”⁣
⁣
#linkinbio to read more.",2020-05-04 04:24:51+00:00,Why didn't they penalize her?!! 😡 That's why she's doing it again!,2020-05-04 16:31:59+00:00,8
120,"“preliminary investigations indicated that a 40-year-old singaporean woman, who had previously breached safe distancing measures, was not wearing a mask and allegedly assaulted a 47-year-old woman who advised her to put on a mask,” the police said.⁣
⁣
in a video widely shared on social media, the woman said that the police had previously stopped her at the market and had let her off without a warning or a fine.⁣
⁣
she added: “i’m a sovereign… this is something people are not going to know what it is.”⁣
⁣
#linkinbio to read more.",2020-05-04 04:24:51+00:00,"She is rude, assaulted other person. She only care for herself, not other people. Please send her off, no time to play 'catching' with her...",2020-05-05 07:13:28+00:00,25
121,"“preliminary investigations indicated that a 40-year-old singaporean woman, who had previously breached safe distancing measures, was not wearing a mask and allegedly assaulted a 47-year-old woman who advised her to put on a mask,” the police said.⁣
⁣
in a video widely shared on social media, the woman said that the police had previously stopped her at the market and had let her off without a warning or a fine.⁣
⁣
she added: “i’m a sovereign… this is something people are not going to know what it is.”⁣
⁣
#linkinbio to read more.",2020-05-04 04:24:51+00:00,She is people of imh,2020-05-06 13:33:27+00:00,5
122,"about 70 people will be fined for breaking safe distancing rules, while around the same number of people were caught by enforcement officers for not wearing a mask outside their homes, mr masagos zulkifli said on tuesday (april 28). in a facebook post, the minister for the environment and water resources said that apart from these, “more people are adhering to the safe distancing measures” overall.

#linkinbio to read more.",2020-04-28 15:52:34+00:00,keep it up everyone ! thats where we get our 600 every month from,2020-04-28 16:07:21+00:00,12
123,"about 70 people will be fined for breaking safe distancing rules, while around the same number of people were caught by enforcement officers for not wearing a mask outside their homes, mr masagos zulkifli said on tuesday (april 28). in a facebook post, the minister for the environment and water resources said that apart from these, “more people are adhering to the safe distancing measures” overall.

#linkinbio to read more.",2020-04-28 15:52:34+00:00,"The infected people remain high and the economy is crippled! Isn't it better to fight COVID 19 with the immune system that is free and more effective? Please contact Jessica Seah author of Food Heals But The Wrong Food Kills. She reversed all her health problems including infections, obesity, arthritis, hormonal imbalance, high uric acid, constipation, extreme joint pain and anaphylactic allergic reaction without any medication or exercise. I posted proofs including a grandma and her 3 years old grandson reversed their H1N1 infection without any medication. Her method is cheap, nontoxic, simple and very effective! No expensive ventilators were needed and zero deaths! Our unharmed immune system is the natural protector and healer!🇸🇬",2020-04-28 20:07:23+00:00,110
124,"about 70 people will be fined for breaking safe distancing rules, while around the same number of people were caught by enforcement officers for not wearing a mask outside their homes, mr masagos zulkifli said on tuesday (april 28). in a facebook post, the minister for the environment and water resources said that apart from these, “more people are adhering to the safe distancing measures” overall.

#linkinbio to read more.",2020-04-28 15:52:34+00:00,Got nothing better to do. Going  around  to fine people.,2020-04-29 04:54:48+00:00,10
125,safe distancing ambassador o-r3 wants you to know: “do not loiter at this park. stay safe. stay home.” #linkinbio to learn more about the 🤖safe distancing ambassador you might have spotted at bedok reservoir. video: raj nadarajan/today,2020-04-28 10:00:43+00:00,Impractical vanity project and a waste of tax money!,2020-04-28 10:23:45+00:00,9
127,safe distancing ambassador o-r3 wants you to know: “do not loiter at this park. stay safe. stay home.” #linkinbio to learn more about the 🤖safe distancing ambassador you might have spotted at bedok reservoir. video: raj nadarajan/today,2020-04-28 10:00:43+00:00,I high five that shit,2020-04-28 10:35:13+00:00,5
129,safe distancing ambassador o-r3 wants you to know: “do not loiter at this park. stay safe. stay home.” #linkinbio to learn more about the 🤖safe distancing ambassador you might have spotted at bedok reservoir. video: raj nadarajan/today,2020-04-28 10:00:43+00:00,Y’all laugh now but wait still spf starts loading this baby with gUNS,2020-04-28 13:16:47+00:00,14
130,safe distancing ambassador o-r3 wants you to know: “do not loiter at this park. stay safe. stay home.” #linkinbio to learn more about the 🤖safe distancing ambassador you might have spotted at bedok reservoir. video: raj nadarajan/today,2020-04-28 10:00:43+00:00,Sorry i onli understand singlish,2020-04-28 13:19:22+00:00,5
132,safe distancing ambassador o-r3 wants you to know: “do not loiter at this park. stay safe. stay home.” #linkinbio to learn more about the 🤖safe distancing ambassador you might have spotted at bedok reservoir. video: raj nadarajan/today,2020-04-28 10:00:43+00:00,Looks like a smart fortwo,2020-04-28 21:25:48+00:00,5
136,safe distancing ambassador o-r3 wants you to know: “do not loiter at this park. stay safe. stay home.” #linkinbio to learn more about the 🤖safe distancing ambassador you might have spotted at bedok reservoir. video: raj nadarajan/today,2020-04-28 10:00:43+00:00,this reminds me of subnautica ngl,2020-05-02 12:04:24+00:00,6
137,"in a facebook post, mr masagos zulkifli, minister for the environment and water resources, gave an update on the enforcement work:⁣
⁣
""today, our officers found about 150 people not complying with safe distancing measures, and more than 50 who did not wear a mask outside their home today. i hope these people realise that their actions are putting their families and their community at risk.""⁣
⁣
#linkinbio to read more.",2020-04-23 01:25:16+00:00,whats the fine is like?,2020-04-23 01:26:51+00:00,5
138,"in a facebook post, mr masagos zulkifli, minister for the environment and water resources, gave an update on the enforcement work:⁣
⁣
""today, our officers found about 150 people not complying with safe distancing measures, and more than 50 who did not wear a mask outside their home today. i hope these people realise that their actions are putting their families and their community at risk.""⁣
⁣
#linkinbio to read more.",2020-04-23 01:25:16+00:00,$300 fine seems cheap to the people on the street. Let’s just fine $1000,2020-04-23 01:30:31+00:00,13
139,"in a facebook post, mr masagos zulkifli, minister for the environment and water resources, gave an update on the enforcement work:⁣
⁣
""today, our officers found about 150 people not complying with safe distancing measures, and more than 50 who did not wear a mask outside their home today. i hope these people realise that their actions are putting their families and their community at risk.""⁣
⁣
#linkinbio to read more.",2020-04-23 01:25:16+00:00,👏👏👏 Thank you people. We are leader in Asean. Very soon we will beat Japan and win a Bronze Medal for Asia Covid-19 Games. ✌️✌️✌️,2020-04-23 01:47:04+00:00,23
140,"in a facebook post, mr masagos zulkifli, minister for the environment and water resources, gave an update on the enforcement work:⁣
⁣
""today, our officers found about 150 people not complying with safe distancing measures, and more than 50 who did not wear a mask outside their home today. i hope these people realise that their actions are putting their families and their community at risk.""⁣
⁣
#linkinbio to read more.",2020-04-23 01:25:16+00:00,Aiyo..why never wear masks,2020-04-23 01:59:18+00:00,5
141,"in a facebook post, mr masagos zulkifli, minister for the environment and water resources, gave an update on the enforcement work:⁣
⁣
""today, our officers found about 150 people not complying with safe distancing measures, and more than 50 who did not wear a mask outside their home today. i hope these people realise that their actions are putting their families and their community at risk.""⁣
⁣
#linkinbio to read more.",2020-04-23 01:25:16+00:00,Exactly! Raise the amount of fine and the period of imprisonment?!,2020-04-23 02:09:28+00:00,11
142,"in a facebook post, mr masagos zulkifli, minister for the environment and water resources, gave an update on the enforcement work:⁣
⁣
""today, our officers found about 150 people not complying with safe distancing measures, and more than 50 who did not wear a mask outside their home today. i hope these people realise that their actions are putting their families and their community at risk.""⁣
⁣
#linkinbio to read more.",2020-04-23 01:25:16+00:00,Sink the economy ever faster dimwitted government. You stimulate the economy by handing out money then extort an even greater amount back. Might as well forget about stimulating the economy in the first place.,2020-04-23 02:17:05+00:00,34
143,"in a facebook post, mr masagos zulkifli, minister for the environment and water resources, gave an update on the enforcement work:⁣
⁣
""today, our officers found about 150 people not complying with safe distancing measures, and more than 50 who did not wear a mask outside their home today. i hope these people realise that their actions are putting their families and their community at risk.""⁣
⁣
#linkinbio to read more.",2020-04-23 01:25:16+00:00,cant be bother.. all the officers are like vultures waiting to snap on to unrealise preys.. i just wear my mask when go out and avoid crowd..,2020-04-23 02:54:26+00:00,27
144,"in a facebook post, mr masagos zulkifli, minister for the environment and water resources, gave an update on the enforcement work:⁣
⁣
""today, our officers found about 150 people not complying with safe distancing measures, and more than 50 who did not wear a mask outside their home today. i hope these people realise that their actions are putting their families and their community at risk.""⁣
⁣
#linkinbio to read more.",2020-04-23 01:25:16+00:00,Reassess and improve ! It doesn't take a genius to figure out from double digit to quadruple increase the strategy is still considered correct!🇸🇬,2020-04-23 03:15:47+00:00,22
145,"in a facebook post, mr masagos zulkifli, minister for the environment and water resources, gave an update on the enforcement work:⁣
⁣
""today, our officers found about 150 people not complying with safe distancing measures, and more than 50 who did not wear a mask outside their home today. i hope these people realise that their actions are putting their families and their community at risk.""⁣
⁣
#linkinbio to read more.",2020-04-23 01:25:16+00:00,"Becoz of this 'small' group of people, the rest of us will have to suffer. Thank you :)",2020-04-23 03:24:02+00:00,17
146,"in a facebook post, mr masagos zulkifli, minister for the environment and water resources, gave an update on the enforcement work:⁣
⁣
""today, our officers found about 150 people not complying with safe distancing measures, and more than 50 who did not wear a mask outside their home today. i hope these people realise that their actions are putting their families and their community at risk.""⁣
⁣
#linkinbio to read more.",2020-04-23 01:25:16+00:00,Thks for contributing back to the reserves🙌,2020-04-23 03:31:07+00:00,7
147,"in a facebook post, mr masagos zulkifli, minister for the environment and water resources, gave an update on the enforcement work:⁣
⁣
""today, our officers found about 150 people not complying with safe distancing measures, and more than 50 who did not wear a mask outside their home today. i hope these people realise that their actions are putting their families and their community at risk.""⁣
⁣
#linkinbio to read more.",2020-04-23 01:25:16+00:00,@kaeoticc gahmen earning a quick buck,2020-04-23 18:43:17+00:00,5
148,"in a facebook post, mr masagos zulkifli, minister for the environment and water resources, gave an update on the enforcement work:⁣
⁣
""today, our officers found about 150 people not complying with safe distancing measures, and more than 50 who did not wear a mask outside their home today. i hope these people realise that their actions are putting their families and their community at risk.""⁣
⁣
#linkinbio to read more.",2020-04-23 01:25:16+00:00,Should increase fine and make them do community work to payback their irresponsible act.,2020-04-23 23:52:33+00:00,14
149,"some essential workers over the weekend had little choice but to ignore safe distancing markers on the train as the authorities’ move to reduce the frequency of services resulted in some relatively crowded trains.

a social distancing ambassador, whose job is to ensure that people keep a 1m distance from one another, told @todayonline that it was “quite difficult” to strictly adhere to safe distancing rules when she travelled to work at about 9am.

#linkinbio to learn of the challenges faced by train commuters over the weekend.",2020-04-19 15:44:43+00:00,This is true cause there are a substantial amt of essential worker. My main concern is that if i cannot find the circle green sticker which says stand here - do i search the entire mrt till i find one? do i get out of the mrt? Will i get fine for not practicing social distancing?,2020-04-19 15:51:46+00:00,55
150,"some essential workers over the weekend had little choice but to ignore safe distancing markers on the train as the authorities’ move to reduce the frequency of services resulted in some relatively crowded trains.

a social distancing ambassador, whose job is to ensure that people keep a 1m distance from one another, told @todayonline that it was “quite difficult” to strictly adhere to safe distancing rules when she travelled to work at about 9am.

#linkinbio to learn of the challenges faced by train commuters over the weekend.",2020-04-19 15:44:43+00:00,"SMRT, what you trying to do?",2020-04-19 16:23:13+00:00,6
151,"some essential workers over the weekend had little choice but to ignore safe distancing markers on the train as the authorities’ move to reduce the frequency of services resulted in some relatively crowded trains.

a social distancing ambassador, whose job is to ensure that people keep a 1m distance from one another, told @todayonline that it was “quite difficult” to strictly adhere to safe distancing rules when she travelled to work at about 9am.

#linkinbio to learn of the challenges faced by train commuters over the weekend.",2020-04-19 15:44:43+00:00,"Please revert back to normal train frequency, especially if it's detrimental to social distancing and protecting lives.",2020-04-19 16:32:43+00:00,16
153,"some essential workers over the weekend had little choice but to ignore safe distancing markers on the train as the authorities’ move to reduce the frequency of services resulted in some relatively crowded trains.

a social distancing ambassador, whose job is to ensure that people keep a 1m distance from one another, told @todayonline that it was “quite difficult” to strictly adhere to safe distancing rules when she travelled to work at about 9am.

#linkinbio to learn of the challenges faced by train commuters over the weekend.",2020-04-19 15:44:43+00:00,A lot of government sector. Work at home. Only our poor citizens work in private companies still need to take the risk turn up for work.,2020-04-19 16:48:07+00:00,26
154,"some essential workers over the weekend had little choice but to ignore safe distancing markers on the train as the authorities’ move to reduce the frequency of services resulted in some relatively crowded trains.

a social distancing ambassador, whose job is to ensure that people keep a 1m distance from one another, told @todayonline that it was “quite difficult” to strictly adhere to safe distancing rules when she travelled to work at about 9am.

#linkinbio to learn of the challenges faced by train commuters over the weekend.",2020-04-19 15:44:43+00:00,Masked up should be OK?,2020-04-19 17:55:35+00:00,5
155,"some essential workers over the weekend had little choice but to ignore safe distancing markers on the train as the authorities’ move to reduce the frequency of services resulted in some relatively crowded trains.

a social distancing ambassador, whose job is to ensure that people keep a 1m distance from one another, told @todayonline that it was “quite difficult” to strictly adhere to safe distancing rules when she travelled to work at about 9am.

#linkinbio to learn of the challenges faced by train commuters over the weekend.",2020-04-19 15:44:43+00:00,"Hey, people, if there's this account named aliciatan4, block her off your content. They're spreading false rumours about a 'cure for CoVid-19'　or any other diseases. They're blaming vaccines for being the cause of every known pandemic such as the H1N1, HIV and the recent CoVid-19.",2020-04-19 18:49:54+00:00,42
156,"some essential workers over the weekend had little choice but to ignore safe distancing markers on the train as the authorities’ move to reduce the frequency of services resulted in some relatively crowded trains.

a social distancing ambassador, whose job is to ensure that people keep a 1m distance from one another, told @todayonline that it was “quite difficult” to strictly adhere to safe distancing rules when she travelled to work at about 9am.

#linkinbio to learn of the challenges faced by train commuters over the weekend.",2020-04-19 15:44:43+00:00,"Fight COVID 19 with the correct weapon, the unharmed immune system! Man-made chemicals will only weaken the immune system leaving the population more vulnerable to COVID 19 and diseases! I urge the leaders all over the world to contact Jessica Seah at aceofaceent@yahoo.com so this battle against COVID 19 can end swiftly without any medication, expensive ventilators and lockdowns that cripple the world economy. Jessica Seah is the author of Food Heals But The Wrong Food Kills. She reversed all her health problems including infections, obesity, arthritis, hormonal imbalance high uric acid, constipation,extreme joint pain and anaphylactic allergic reaction without any medication or exercise. True healing means eliminating toxins never about building muscles or adding man-made chemicals to the already poisoned body! Our immune system is the best doctor and best defence against COVID 19, infections, diseases, pathogens, free radicals and cancer cells! I posted proofs including a grandma and her 3 years old grandson reversed their H1N1 infection without any medication plus other impressive cases! ""Heal the ills of the world, socially, mentally, emotionally and environmentally before we can cure the toxic body!🇸🇬",2020-04-19 22:36:53+00:00,177
