post_id,,username,date_time,comment_raw
101575140,13082900,Ryan Heng,"Jun 14, 2020",How did they concluded that she got it during the C.B.P?? Gov didnt even do test for every Sg citizens.. if they had done so before the C.B.P...and she got it then.. most like was during that time..
101575140,13082900,Kamen Augustine Tan,"Jun 13, 2020",Which school also never mention?I thought the news mentioned that the 5 schools tested negative.
101575140,13082900,Top FanEmily Tay,"Jun 14, 2020","Did she go to school last week? At 15 yrs old, she is most likely at sec 3 level.  Sec 3 returned to school from 8 Jun to 12 Jun."
101575140,13082900,Yen Chua,"Jun 13, 2020",Some students started attending school on May 19th during CB. 
101575140,13082900,Gary Tan,"Jun 14, 2020","Official word ""LIKELY""...very useful, covers a lot of loop holes. ðŸ¤”"
101575140,13082900,Clifford Clement Chua,"Jun 13, 2020",What was the rush to start school anyway.. after all June school holidays .. ... HBL lah .. ðŸ¤¬
101575140,13082900,Top FanMelvyn Ho,"Jun 13, 2020","What is the meaning of ""Likely""?.  Can we just confirm that the answer is 50% before school reopening n 50% after school reopening. If it's the later case, will the students from the same school n the places where  she visited could transmitt those viruses to others. Should MOH defines more clearer picture n not let citizen guessing which is which."
101575140,13082900,Kenny Chong,"Jun 13, 2020",The fact tat moh has to qualify it says a lot about them trying hard not to implicate gov decisions to reopen school.
101575140,13082900,Azmi Haikal,"Jun 13, 2020",Really MOH? losing credibility with each passing day....
101575140,13082900,Phil Ho,"Jun 13, 2020","it is what it is, no need to use the word ""likely""   ..."
101575140,13082900,Ali Yahya Raee,"Jun 13, 2020",Being defensive liao. Not infected after school reopening. But she can infect other students.
101575140,13082900,Ed Yan,"Jun 13, 2020",Ai Zai...donâ€™t need to explain when she got infected. We are all ready to rock and roll come end June. 
101575140,13082900,Lam Km,"Jun 13, 2020",'likely'?? Experts playing guessing game?
101575140,13082900,Lye Danny,"Jun 14, 2020","They can claimed anything that the student got it before school reopened. Who knows whether it is true or not ? Cannot trust their words. Yesterday figure again show low because today our wool minister is going to give speech so have to show people that again it is controlled and have brought down the cases. They always roti prata here and there so whatever they said, we cannot 100% trust their words or actions. "
101575140,13082900,Jayseelan Moorthy,"Jun 14, 2020","This not 4G goverment lah.  Not even Nokia goverment.  This one worst than Pager goverment...Bunch of strugglers with the lowest population in the world struggling to contain Covid19 unlike Myanmar, Cambodia, Thailand, Vietnam.. 4G goverment .... Pui!!!!"
101575140,13082900,Top FanMelvyn Ho,"Jun 14, 2020","As from the statement given by MOH is that she is LIKELY to have been infected during the CB.  From 2nd June school reopen till now 13 June, within this 2 weeks, can I assume that during this period of time she attended school n visited those places, will the students from her school n classmate n shoppers be infected too? That's my primary concern as we knows how infectious the viruses is. People might not know unless the symptoms started to develop.  Should I guess that MOH statement are base on their assumption using ""Likely"" that they don't know how n when she is being infected.. It doesn't make sense at all. Am I right? Correct me if I am wrong."
101575140,13082900,Top FanChristine Issac,"Jun 14, 2020",How sure is MOH that she is likely to be infected during CB?! Just presumption? Itâ€™s nearly coming to 14days of Phase 1 ???!!!
101575140,13082900,Anthony Tan,"Jun 13, 2020",What's the point of stating b4 or after?ðŸ¤”ðŸ¤”ðŸ¤”
101575140,13082900,Al Fong,"Jun 13, 2020",Hopefully those schools won't be new cluster & entire family don't need to quarantine
101575140,13082900,Formex Teo,"Jun 14, 2020",That is why our govt is so scared of opening fast...look at China..beijing..46 days without case..suddenly a chooper board and saimon fish in  a supermart hv cause the whole place to closed...tracing so far to 10 of thousand ppl...500 were +ðŸ˜ª...imagine this in SG
101575140,13082900,Jen Yee,"Jun 14, 2020","phase 2 will most likely be after June now. People wash your hands often, wear your mask properly and social distancing please with common sense, avoid crowded spot!!"
101575140,13082900,Azmi Dasimin,"Jun 14, 2020","Likely seh. Letâ€™s see if parents get ceremonial funeral, gets their mouth taped and forced silent about this matter."
101575140,13082900,Terence Yong,"Jun 13, 2020",But she went back school right after CB?
101575140,13082900,Nick Lim Yun,"Jun 14, 2020",lol must be another hero trying to rebel system and kena infected
101575140,13082900,Furbie Soo,"Jun 14, 2020",So she could have likely spread it in her school..... no?
101575140,13082900,Morgan Ang,"Jun 14, 2020",Fw living outside dorm not wearing mask get caught sent them back alot not wearing mask gathering in park during people doing exercise in the evening
101575140,13082900,Arzool Rahman,"Jun 16, 2020",Ong Ye Kung already warned this before this.Any children get infected must be from their own family members who are working.
101575140,13082900,Boon Chua,"Jun 14, 2020",Of cos.  Virus will not spread in school n during election. 
101575140,13082900,MarC El YU,"Jun 14, 2020",Which means a lot of us r also likely to be infected ? 
101575140,13082900,Alicia Key,"Jun 14, 2020",Now wondering is right to let parents send their children who is student to grandparents house? 
101575140,13082900,Greg Hybes,"Jun 14, 2020",If this student had respiratory symptoms then why did she go to school. 
101575140,13082900,é•¿å®,"Jun 14, 2020",Still go to school when feeling unwell? Haven't all of us been told to see doctor when feeling unwell? What's really happening now?
101575140,13082900,Hanzo Oznah,"Jun 13, 2020",Likely but not sure...
101575140,13082900,Wong Yking,"Jun 13, 2020",Good news left only one patient inside ICU..
101575140,13082900,Ken Lim,"Jun 14, 2020",Must be her boyfriend passed it to her ðŸ’¨ ðŸ¤£ I saw so many youngsters everywhere before the Schools are even officially open. Hope she recover before her Mid/Final Exams âœŒï¸
101575140,13082900,Colin Lam,"Jun 13, 2020",Likely or likely. No matter what  It has already happened
101575140,13082900,Top FanAhmad Fadhillah Rosmadee,"Jun 13, 2020","Oh, no. We more Recoveries and more Discharged again."
101575140,13082900,Daisy Lai,"Jun 14, 2020",Why should a 15-year-old student be infected during the lockdown?  Something fishy going on but not reported?
101575140,13082900,Justin Chua Yt,"Jun 13, 2020",Hosai... ( LIKELY )circuit breaker 2 end of june.
101575140,13082900,Tony Chan,"Jun 14, 2020",Omg say to hear that a young age get effected. Hope she recover soon.
101575140,13082900,Christina Teh,"Jun 14, 2020","Figures in behind. 40197 total minus total recovery 28808 is 11389 remain active case. Among 11389, we have approximately 200 or 300 plus remain hospitalization, the rest are under quarantine community. Therefore we are relatively safe right now despite there is still 300 or 400 reported cases daily. However, if you notice our covid 19 cases , majority distributed by FW. In fact our local community total infection rate just roughly 2000 cases per today if you exclude FW. The 2000 is also taking those stay outside dormitory into account. This mean our local community infection rate even lower than neighbor region you see. Number just a matter, é˜¿å¥³ hope everyone should do deep analysis before hoo-ha for unnecessary thing.  Some even urge government ensure kid are safe when back to school. If your brain still function well, you will not forget you need to wear mask when going out right ? So why still worry about kid get risk of virus infections because you won't trust the mask can protect us get rid from virus? Then you should suspect those lower cases also are they reporting dishonesty. It is because you guy bombarded government about wear mask advertisement. Now gov make it mandatory to every one put on mask , then you suspect about safety from virus infection."
101575140,13082900,Yap WanQi,"Jun 13, 2020",And when back to school and spread out after CB? ðŸ¤”
101575140,13082900,Jack Lim,"Jun 14, 2020",asking for a proper lockdown
101575140,13082900,Outback,"Jun 13, 2020","According another report she had onset of acute respiratory infection on 3 jun and went to see doc so was screened. Tests then revealed she had a â€œpast infectionâ€. So, is she still infectious or she already recovered from covid, the symptoms now are just flu?"
101575140,13082900,Alvin Tan,"Jun 14, 2020",Everyone is Likely to strike lottery. 
101575140,13082900,Tio Boh,"Jun 14, 2020",she was likely is a question of doubt thou
101575140,13082900,St Lee,"Jun 14, 2020",Others are doing for all of us.
101575140,13082900,Top FanHaresh Kumar Kaliaperumal,"Jun 14, 2020",Wah CB also sibei difficult to stop the virus le ... don't play..play..lo..ðŸ˜Ž
101575140,13082900,James J Keswick,"Jun 14, 2020",Asymptotic means walking time bomb
101575140,13082900,Anba Arason,"Jun 14, 2020",Sorry to hear that but ur rules n regulation should follow as Malaysia doing now. As we are small n lowest ppl should aware the covid and perform well but Australia n New zleand doing well than us.... ðŸ¤
101575140,13082900,KT Chong,"Jun 14, 2020",Suddenly not exceeding 500 cases per day. Wow! Sure or not ðŸ˜
101575140,13082900,Dean Said,"Jun 14, 2020",Time to delay Phase 2.. we are not ready yet.. 
101575140,13082900,Alexandra Gonzalez,"Jun 14, 2020","You thought, I thought, who confirm? Hahahaha"
101575140,13082900,Bret Chua,"Jun 14, 2020","If only Singaporean started wearing masks early, this virus would not spread so exponentially "
101575140,13082900,TY Loh,"Jun 14, 2020",Before school reopens??? Thne she in which school & which area? 
101575140,13082900,Willie Tan,"Jun 13, 2020",Which school?
101575140,13082900,Gauri Sharma,"Jun 14, 2020",Anju Sharma Anurag Sharma
101575140,13082900,Richard Chen,"Jun 14, 2020",Bad news
101575140,13082900,Top FanLow Jasper,"Jun 14, 2020",LIKELY meaning POSSIBLE and the truth is THEY DONT KNOW ðŸ˜‚ðŸ˜‚ðŸ˜‚  Meaning FAILED ðŸ¤£ðŸ¤£ðŸ¤£
101575140,13082900,Henrysimon Phay,"Jun 14, 2020","13th Saturday June 2020  ä¸–ç•Œå«ç”Ÿç»„ç»‡ï¼Œå¤ªå¯æ€•äº†, ä»–ä»¬æ˜¯æµæ°“éª—å­çš„æ¶é­”, è¢«CCPçš„åˆ©ç›Šå†²æ˜äº†å¤´. ä»–ä»¬æ˜¯äººç±»ç”Ÿæ´»ä¸­çš„ä¸€æ¡å¤§é³„é±¼.   The World Health Organization is terrible. They are demons of rogue liar. Dazzled by the benefits of CCP. They are big crocodiles in human life.  You are talking about this topic, so I really canâ€™t believe what the United Nations can do. If you can show a full meaning, the topic is more toxic than the herbal medicine ""Aconite"". This herbal medicine is one of the five poisons in the world? People with virtue may not be aggressive.  æ‚¨åœ¨è°ˆè®ºè¿™ä¸ªè¯é¢˜ï¼Œæ‰€ä»¥æˆ‘çœŸçš„ä¸æ•¢ç›¸ä¿¡è”åˆå›½å¯ä»¥åšä»€ä¹ˆ. å¦‚æžœæ‚¨å¯ä»¥æ˜¾ç¤ºä¸€ä¸ªå®Œæ•´çš„å«ä¹‰ï¼Œåˆ™è¯¥ä¸»é¢˜æ¯”è‰è¯â€œé™„å­â€æ›´å…·æ¯’æ€§. è¿™ç§è‰è¯æ˜¯å¤©ä¸‹çš„äº”æ¯’ä¹‹ä¸€? æœ‰å¾·è¡Œçš„äºº, ä¸ä¸€å®šæœ‰è¿›å–å¿ƒ.  United Nations 25 May at 23:05 â€¢ Public ""Our deep feelings of powerlessness must lead to greater humility. Deadly global threats require a new unity and solidarity."" -- United Nations Secretary-General AntÃ³nio Guterres on the need for global action to combat #COVID19.  United Nations 13/06/2020 4 hrs  â€¢ Shared with Public Vaccines are safe. Yet, a growing number of networks seek to undermine trust in vaccinations. As we await a safe vaccine for #COVID19, everyone must have access to the basic facts on vaccines. Share this World Health Organization (WHO) guidance and help spread information that saves lives. "
101575140,13082900,Kelvin Kek,"Jun 14, 2020",https://www.google.com.sg/amp/s/www.dailymail.co.uk/news/article-8353093/amp/Coronavirus-patients-stop-infectious-11-days.html
101575140,13082900,Amanda Chen,"Jun 14, 2020",Dicky Tan Yong Hwee
101575140,13082900,Neo Sau Siong,"Jun 14, 2020",Must go online schooling
101575140,13082900,Kazma Cho,"Jun 14, 2020",CNA please follow up this news...  Thank you.  https://www.globaltimes.cn/content/1191462.shtml
101575140,13082900,Ah Phek,"Jun 14, 2020",ðŸ™ðŸ™ðŸ™
101575140,13082900,MeiQing Quak,"Jun 14, 2020",Liu Lingshan brilliant comments
101575140,13082900,Scoo Wong,"Jun 14, 2020",Hope the girl will recover soon.ðŸ™
101575140,13082900,William Ng,"Jun 14, 2020",Xiaoli Xie
101575140,13082900,Sufiah Hamzah Hungerford,"Jun 14, 2020",Idah Aidah
101575140,13082900,Michael Tan,"Jun 14, 2020",More community cases lately. 
101575140,13082900,Speed Ang,"Jun 14, 2020",Wah. We 40k already ðŸ˜±
101575140,13082900,Apok,"Jun 14, 2020",Ifa Abdul the youngest 
101575140,13082900,Jason Soh,"Jun 13, 2020",ðŸ™ðŸ™ðŸ™full fast RECOVERY
101575140,13082900,Agnes Lim,"Jun 13, 2020",Geraldine Saleena Lim Michael Lim Diana Lim
101575140,13082900,Top FanAjumma Obasan,"Jun 13, 2020",Sad ðŸ˜¢
101575140,13082900,Lincoln Toh,"Jun 13, 2020",Wow... So defensive. ðŸ¤£
101574778,22737900,Tan ShiLin,"Jun 1, 2020",Why in this video Spa is under phase 3? Whereas under gov.sg it is consider under phase 2? 
101574778,22737900,Top FanYE Shun FU,"Jun 1, 2020","Household can receive up to two persons only ,MRT can receive in hundreds of people at anytime and stranger some more , where where are the logic can anyone clarify."
101574778,22737900,John Choo,"Jun 1, 2020","..can someone enlighten me..under wat, Phase ??SINGAPORE POOL can reopen..it is essential for me..ðŸ˜·ðŸ¤‘"
101574778,22737900,Top FanHo Hang Wei,"Jun 1, 2020",Life is tough now. Pray hard for tomorrow. 
101574778,22737900,Jingo Mwabe Lim,"Jun 1, 2020",Good effing luck to businesses that has to wait for phase 3 to open
101574778,22737900,Foxtel Don Ge,"Jun 1, 2020","In train you canâ€™t talk, in bus you can talk.  Seriously.... Do they have a better brain.."
101574778,22737900,Goo Pac,"Jun 1, 2020",I see these i almost want to fall of my chair. Issnt it almost same as before. Maybe phase 9. We will see difference. Still wear mask and safe distancing haa
101574778,22737900,Jeffrey Say,"Jun 1, 2020",Phase 1 is essentially an extended CB. Let's all practise social and personal responsibility so that Phase 2 can re-open earlier. And that is when we can say the CB has really been lifted.
101574778,22737900,Jg Se,"Jun 2, 2020",Why do they even remove the social distancing tags on bus and mrt? We are only in phase 1. Should just leave it there.
101574778,22737900,Sky Axl,"Jun 1, 2020",We are. Waiting for. Phase 3
101574778,22737900,Matthew Yang,"Jun 1, 2020",Where got exit lah just loosen CB more longgar a little still got so many restriction in place...
101574778,22737900,Zana Hassan,"Jun 2, 2020",Can company orovide transportion for fw mw ft..to n fro their workplace..to aviiod mrt buses from crowded
101574778,22737900,Ryn Razif,"Jun 2, 2020",Best time to get marry....so much cost saving with only 10 ppl attending
101574778,22737900,Abir Islam,"Jun 1, 2020",Conform what date start phase 3 ??
101574778,22737900,Alicia Key,"Jun 2, 2020","Now say Can go parents house, I also scare. need to go test first before go visit them ?? "
101574778,22737900,Ed Nolan,"Jun 1, 2020",Now the community spread and cases have become less serious than in March but SG govt wants to continue to be more strict than in March. This means SG govt either was overly lax prior to 7 Apr or is overly stringent post 1 Jun. Singaporeans are paying the price for SG govt's inconsistency and incompetence.
101574778,22737900,Michael Tan,"Jun 1, 2020",Bloody childish. Move straight to phase 3! No improvement anyway with your cb. In fact horror story.
101574778,22737900,Amos HM Tan,"Jun 1, 2020","Resume school is the worst/irresponsible move, you may not see phase 3 should anything happen to the children. "
101574778,22737900,Kyo Jun Hao,"Jun 1, 2020",How long does phase 1 last? Is there an estimated date ?
101574778,22737900,Nisha Dhalani,"Jun 3, 2020",Beauty parlour in which phase
101574778,22737900,Kim Chi Na,"Jun 1, 2020",I'm very sure got people dun wear mask or no social distance liao.
101574778,22737900,Jeremy Tan,"Jun 1, 2020",No more social distancing on public transport 
101574778,22737900,PL Chan,"Jun 1, 2020",Canâ€™t wait for phase 2 .
101574778,22737900,Wong Yking,"Jun 1, 2020",Phase 1 same as usual as CB .. ..not much different...
101574778,22737900,Jeremy Tan,"Jun 1, 2020",Forgot to include General Election in Phase 2 #justsaying
101574778,22737900,Ayako Kubota,"Jun 1, 2020",when the phase 3 is scheduled for?ðŸ—“
101574778,22737900,Lawrence Lim,"Jun 1, 2020","What about casino, toto, 4D, turf club......"
101574778,22737900,Allan Huang,"Jun 1, 2020",Then how about massage salon and 4D outlet
101574778,22737900,Douglas Kio,"Jun 1, 2020",How about Singapore pools?
101574778,22737900,Arie Alejandro,"Jun 2, 2020",I cant wait for PS 5ðŸ˜
101574778,22737900,Sky Axl,"Jun 1, 2020",When. 4d  can open
101574778,22737900,Douglas Kio,"Jun 1, 2020",How About Casinos?
101574778,22737900,Kane Ang,"Jun 2, 2020",Qing Wen
101574778,22737900,El Kun,"Jun 1, 2020",Hand phone shop which Phase?
101574778,22737900,Line Cony,"Jun 1, 2020",When can I go to sing karaoke?
101574778,22737900,Zhihao Fu,"Jun 2, 2020",Thia Yuan
101574778,22737900,Firdaus Leto,"Jun 2, 2020",Yourstruly Mizzy
101574778,22737900,Iswaran Karuppiah,"Jun 2, 2020",Ho Scarlett
101574778,22737900,Vocus Koe,"Jun 2, 2020",CB to exit need any LEW to turn on?
101574778,22737900,Tey Poey Thiam,"Jun 1, 2020",4d phase what?
101574778,22737900,Zhihao Fu,"Jun 2, 2020",Poh Weng
101574778,22737900,Naomi Chan,"Jun 4, 2020",Wak Fitri
101574778,22737900,Jude Lawrence,"Jun 2, 2020",Meiyan Cheong
101574778,22737900,Eddie Acit Asary,"Jun 2, 2020",Azreena Zainal
101574778,22737900,Evie Psy,"Jun 3, 2020",Jenna Lim Joyce Leng 
101574778,22737900,Rafael Yahlomi,"Jun 1, 2020",Avihu YahlomiMaor Yahlomi ×›××œ×” ×ž×¡×•×“×¨×™× ×™××œ×œ×” 
101574778,22737900,Phina Colico,"Jun 1, 2020",Waiting phase 3
101574778,22737900,Kiky Quinn,"Jun 2, 2020",Nadia Izfahanie tukâ˜ðŸ»â˜ðŸ»ðŸ¤¦ðŸ»â€â™€ï¸
101574778,22737900,Melvin Ghwee,"Jun 3, 2020","Phase 1 stay home, phase 2 don't open your business, phase 3 my business interest come first cause I  have given you my big money. After all you say what you like."
101574778,22737900,Jishu Chandra Sarkar,"Jun 1, 2020","My thanks goes to Mrs Patricia Elizabeth    you are a life saver you are the reason why i want to live a thousand years on this earth. I never have interest in bitcoin trading because all are scam. But you make it clear to me that it is no scam. I invested $500 and I have the profit of $5,000 I can't stop sharing this good work of yours DM Mrs Patricia Elizabeth for a better trade  https://m.me/patriciaas.elizabeth7"
101574778,22737900,Roy Lam,"Jun 2, 2020",I hear u .. sharing 
101574778,22737900,Kang Zhiyi,"Jun 2, 2020",Jiacheng Ng
101574778,22737900,Hazly Shamad,"Jun 1, 2020",Mohd Hafeez
101574778,22737900,Báº£o HÃ¢n,"Jun 1, 2020",Brent Chen
101574778,22737900,Karimah Ummu Oliviah,"Jun 1, 2020",Jude Ghazali Nur Hisyam Mohd Noor Aminah Aminah Nur Izzatie Nur Shahira
101574778,22737900,SengPing Tan,"Jun 1, 2020",Lim Mei Heong
101574778,22737900,Caryn JieJuin,"Jun 1, 2020",Glyn Ling Xiu Hui
101574778,22737900,Yuggan Thinaharan,"Jun 1, 2020",DrMikkey Guetta
101574778,22737900,Radhika Divya,"Jun 1, 2020",Vishnu Dharumaseharan
101574778,22737900,Shawn Eng Peng How,"Jun 1, 2020",Bob Ng Guru 10 by 10 uh your wedding
101574778,22737900,Doreen Low Shi Yin,"Jun 1, 2020",Gordon Lowy
101574778,22737900,Rekha Gnasakaren,"Jun 1, 2020",Mugilan Solamalai
101574778,22737900,Siti Rashida,"Jun 1, 2020",Mohamad Rizhuwan 
101574778,22737900,Xavier Santhiayoo,"Jun 1, 2020",Nancy Xavier
101574778,22737900,Hayden Khaw,"Jun 1, 2020",Im very2 sure will no social distance.... ðŸ¤£ðŸ¤£ðŸ¤£
101574778,22737900,Winnie Aw,"Jun 1, 2020",Just cycle to work lah!ðŸ˜ƒ
101574778,22737900,Li Ling Wong,"Jun 1, 2020",Audrey Yip
101574778,22737900,Li Ling Wong,"Jun 1, 2020",Charlene Rodrigues
101574778,22737900,Joreen Ong,"Jun 1, 2020","Ting Tiing  some retail outlets in phase 2, spa in phase 3. "
101574778,22737900,Rhian Clayton-Payne,"Jun 1, 2020",James Clayton-Payne
101574778,22737900,Sabrina Nguyen,"Jun 1, 2020",Yong VyJenny Wong
101574778,22737900,Kucing Comot,"Jun 1, 2020",Shariffa Zahireen
101574778,22737900,Irene Tan,"Jun 1, 2020",Asrin Guns
101574778,22737900,Eileen Tay,"Jun 1, 2020",Chan Yi Hao
101574778,22737900,Nur Ashikin,"Jun 1, 2020",Fadli Ibn Hussain so phase 2 or 3 
101574778,22737900,Cecilia Teng,"Jun 1, 2020",End of year best
101574778,22737900,Damien Ho,"Jun 1, 2020",I'm calling BS on this my nigga
101574778,22737900,Eveline Yip,"Jun 1, 2020",Tiffany Lee Li Ling Wong Inin Lin
101574778,22737900,Stan Yap,"Jun 1, 2020",Jedalyn Montesa-Yap
101574778,22737900,á€”á€½á€±á€¦á€¸ á€”á€¾á€„á€ºá€¸,"Jun 1, 2020",Min Khaing
101574778,22737900,QiongRong Sen,"Jun 1, 2020",Matthias Chng 
101574778,22737900,Keertana Paramesvaran,"Jun 1, 2020",Apple Sharrat
