,Unnamed: 0,Post Description,Post Datetime,Comments,Comment Datetime,num_words
73,6,"why must the safeentry and tracetogether app/token be used together? 📲

dr @janilputhucheary explains how these 2 contracting tools work together to protect you and your loved ones.

for more: go.gov.sg/explain-jp-ig (link in bio)

#expertsexplain #whyah",2020-12-10 10:03:48+00:00,It will be good to incorporate some good features of Safe entry into Trace Together app. Personally I like the search feature of locations within close proximity .  I use that when I’m nearing the building to save time and straight to queue for entry instead of scanning the QR code.,2020-12-11 01:53:39+00:00,51
74,7,"why must the safeentry and tracetogether app/token be used together? 📲

dr @janilputhucheary explains how these 2 contracting tools work together to protect you and your loved ones.

for more: go.gov.sg/explain-jp-ig (link in bio)

#expertsexplain #whyah",2020-12-10 10:03:48+00:00,Why sometimes scan using the trace together cannot capture the QR code?? Hv to used the normal QR scanner.,2020-12-12 23:46:35+00:00,19
75,9,"spread cheer not fear 🥳

looking forward to the holidays? remember to: 
📱use safeentry and tracetogether 
🍽️ dine-out, space-out 
🛍️beat the crowds by doing christmas shopping online 
🎉keep gatherings small and cosy

#dontsabo #staysafe

read more: go.gov.sg/safeholidays-ig (link in bio)",2020-12-08 12:42:34+00:00,Pls dont take any chances now. Just advise or recommend everyone to wear both facemask and faceshield and use hand sanitizer.Install in all cashier counters and customer service counters COUNTER SHIED GLASS or CLEAR PLASTICALL DINE in tables install TABLE CLEAR PLASTIC IN all food courts and hawker and restaursnts as people when eating remove mask In response to recent covid case in cruise ship.,2020-12-09 03:59:25+00:00,64
76,10,"spread cheer not fear 🥳

looking forward to the holidays? remember to: 
📱use safeentry and tracetogether 
🍽️ dine-out, space-out 
🛍️beat the crowds by doing christmas shopping online 
🎉keep gatherings small and cosy

#dontsabo #staysafe

read more: go.gov.sg/safeholidays-ig (link in bio)",2020-12-08 12:42:34+00:00,"Great campaign 👏, can be made clearer by showing positive examples instead of the negatives? So ppl don’t get confused on what IS allowed. Emphasis on CORRECT examples 👍",2020-12-09 08:57:14+00:00,28
77,11,"why are some of our #covid19 safe management measures the way the are? #whyah 🤔

swipe ➡️ to reveal the reasons behind some of the measures we encounter in our daily life.

#staysafe use #tracetogether #safeentry",2020-11-26 02:34:04+00:00,Perhaps review the imported cases. More stringent requirements before they are allowed to fly to Sg esp for non-Singaporeans. It’s a waste of resources to manage them when they land in Sg infected and SHN.,2020-11-26 02:40:57+00:00,35
78,12,"why are some of our #covid19 safe management measures the way the are? #whyah 🤔

swipe ➡️ to reveal the reasons behind some of the measures we encounter in our daily life.

#staysafe use #tracetogether #safeentry",2020-11-26 02:34:04+00:00,Should repatriate them immediately instead of alloeing them to enter Singapore.,2020-11-26 03:51:24+00:00,11
79,13,"why are some of our #covid19 safe management measures the way the are? #whyah 🤔

swipe ➡️ to reveal the reasons behind some of the measures we encounter in our daily life.

#staysafe use #tracetogether #safeentry",2020-11-26 02:34:04+00:00,Maybe we should review who we import into the country first,2020-11-26 04:38:40+00:00,11
80,14,"why are some of our #covid19 safe management measures the way the are? #whyah 🤔

swipe ➡️ to reveal the reasons behind some of the measures we encounter in our daily life.

#staysafe use #tracetogether #safeentry",2020-11-26 02:34:04+00:00,Eh #WhyAh? my buddy @naimpromptu face got come out here... He kena saman isit? 🤔,2020-11-27 11:41:18+00:00,12
81,15,"have you seen any of these qr codes at malls, supermarkets or at your workplace?
.
🤳 by scanning the safeentry qr code, you can help contact tracers in our fight against covid-19.",2020-05-06 00:00:35+00:00,will there be extra layers of secure to prevent data leaks?,2020-05-06 09:19:15+00:00,11
82,16,"have you seen any of these qr codes at malls, supermarkets or at your workplace?
.
🤳 by scanning the safeentry qr code, you can help contact tracers in our fight against covid-19.",2020-05-06 00:00:35+00:00,🇸🇬🤗星期三 直播 Mambo Jambo Nite Live 40:00 大家一起跳💃 Swing Singapore😉🎑https://youtu.be/5e11TBY8ib4 #sgunited #sgcultureanywhere #sgyouthactionplan #sgexercises #Unstoppable🎐#四面臺 #勢不可擋 #西門町 #兰桂坊 #四小龙 #mediacorp #sphradio #sph #TVB #tvbs新聞 #gratefulheart #grateful #swingsingapore #感謝,2020-05-06 10:49:23+00:00,6
83,17,"have you seen any of these qr codes at malls, supermarkets or at your workplace?
.
🤳 by scanning the safeentry qr code, you can help contact tracers in our fight against covid-19.",2020-05-06 00:00:35+00:00,"I read that my details will be sent to the outlet using the safe entry. I am fine with providing my information via safe entry so that authority can contact me when need arises My question is if it is necessary to provide these info to the outlet. These information can be kept with the authority and only to provide the info for contact purpose when need arises. Yes, you can claim the info use is regulated and protected by laws. But it can be abused. For your consideration to keep the safe entry and contact information with the authority only please.  Thank you.",2020-05-07 00:13:49+00:00,104
84,18,"have you seen any of these qr codes at malls, supermarkets or at your workplace?
.
🤳 by scanning the safeentry qr code, you can help contact tracers in our fight against covid-19.",2020-05-06 00:00:35+00:00,"I understand that government encourage people go to supermarkets must scan their IC or QR codes but yet don't know why NTUC & Sheng Siong ask their customers to fill up the form when their customers forgotten to bring their IC??? Really defeat the purpose of scanning IC & QR codes! How to trace whether the customers fill up their own particular or just simply fill up only (not their particular) as they just want to go into supermarkets only? Very appropriate if you could look into it seriously, thank you.",2020-05-07 01:44:01+00:00,88
85,20,"have you seen any of these qr codes at malls, supermarkets or at your workplace?
.
🤳 by scanning the safeentry qr code, you can help contact tracers in our fight against covid-19.",2020-05-06 00:00:35+00:00,What happens if you don’t check out as it’s not intuitive - will you be recorded as still active at that location hours later even if you’ve left?,2020-05-08 11:13:28+00:00,30
86,21,"have you seen any of these qr codes at malls, supermarkets or at your workplace?
.
🤳 by scanning the safeentry qr code, you can help contact tracers in our fight against covid-19.",2020-05-06 00:00:35+00:00,"Great initiative to step up contact tracing capabilities. The more we can get comminity wide contact tracing, the better we will get at identifying potential hotspots and overcome this crisis.",2020-05-09 15:16:10+00:00,30
87,23,"have you seen any of these qr codes at malls, supermarkets or at your workplace?
.
🤳 by scanning the safeentry qr code, you can help contact tracers in our fight against covid-19.",2020-05-06 00:00:35+00:00,🇸🇬#家游#fighting 🎋🏞South Korea fighting to contain new outbreak amid homophobic backlash https://metro.co.uk/2020/05/12/south-korea-fighting-contain-new-outbreak-amid-homophobic-backlash-12692790/?ito=article.mweb.share.top.whatsapp🌪#來了喔 #2nd #wave #unstoppable #勢不可擋 #covid19 #sgdurian #sgch8 #sgexercise #sgig #mediacorp #sphradio #TVB #tvbs新聞 #foxnews #chosun #kbs #mbc #monde #dw #rt #bbc #gaia #breathes #again #eathday2020 #grateful #四小龙,2020-05-12 22:44:44+00:00,10
88,24,"have you seen any of these qr codes at malls, supermarkets or at your workplace?
.
🤳 by scanning the safeentry qr code, you can help contact tracers in our fight against covid-19.",2020-05-06 00:00:35+00:00,Does it require internet connection? What if someone doesn't have internet connection?,2020-05-14 07:28:06+00:00,11
89,26,"have you seen any of these qr codes at malls, supermarkets or at your workplace?
.
🤳 by scanning the safeentry qr code, you can help contact tracers in our fight against covid-19.",2020-05-06 00:00:35+00:00,"Ur token not widely accepted,give like no use",2020-10-03 10:00:42+00:00,9
