,Unnamed: 0,Post Description,Post Datetime,Comments,Comment Datetime,num_words
24,53,"@TemasekFoundation is doing a second round of reusable mask distribution after the positive response to the first round. Reusable masks are a good option as they protect us against viruses and ease the strain on our environment.

From today to 4 Oct, Singapore residents holding a government issued ID can collect two free reusable masks each from vending machines located at CCs, RCs and bus interchanges. Child-size masks are available at certain locations. More details on mask collection and pre-orders can be found at https://mask.stayprepared.sg&nbsp;

For my Teck Ghee residents, you can collect your free adult and child-size masks at Teck Ghee CC. Adult masks are also available at RCs and RNs. You can check the above website for availability. – LHL
&nbsp;&nbsp;
([1] Photo by me; [2-5] by Temasek Foundation)",2020-09-21 04:02:46+00:00,Hello dear friend I can need mask,2020-09-23 14:00:17+00:00,7
46,124,"Happy International Nurses Day to all of our wonderful nurses! In Singapore we celebrate our own Nurses Day on 1 August, but this year I think they deserve to be celebrated more than once.⠀
⠀
Our healthcare workers are the backbone of our fight against COVID-19. Nurses especially, toil day and night tending to patients, and providing that crucial human touch.⠀
⠀
To our nurses, words are inadequate to express how grateful we are for your dedication and selflessness. You have been working hard to save lives and protect all of us. In turn, all of us will stay home and stay safe for you. – LHL ⠀
(Speaking to some of our healthcare workers during my visit to NCID earlier in January this year. /MCI Photo by Betty Chua)",2020-05-12 01:34:37+00:00,Hi Sir see u in the pic. all of u should wear a mask.,2020-05-16 00:34:11+00:00,14
72,192,"@amktowncouncil has completed its Masterplan for the next five years. I was supposed to launch it this weekend along with an exhibition, but with the tighter measures to stem the spread COVID-19, this was called off.

The pandemic has preoccupied all of us, but we cannot drop everything and wait for it to pass. As we fight COVID-19, we must continue improving our home, and keep building Singapore. This e-book (https://bit.ly/amkmasterplan) outlines our plans for Ang Mo Kio. Residents can look forward to new aquatic playgrounds, a Sports Recreation Hub, and better amenities and facilities. A copy of the book will be delivered to all AMK households.

These new plans would not be possible without the collective efforts of grassroots leaders, town councillors and advisors. Not forgetting our residents, too, for their support over the years! We may be facing dark clouds now, but I am confident that our future is bright. – LHL (Photo by me)",2020-03-28 11:03:19+00:00,"Dear Mr Lee, To save Singapore from this pandemic please bring rules to open windows in public buses and MRT. We feel the air inside is quite bad and feel safe to wear masks even we don’t feel sick. Also some people inside are coughing at will without any masks or thinking anything about hygiene. These people should be fined. At present not feeling safe in the public transportation and please do something before it’s too late. Thank you.",2020-03-29 11:04:14+00:00,81
101,268,"Visited @changiairport T3 today to meet the staff and workers, including taxi drivers, immigration officers and the medical staff. They are all working hard to keep our airport up and running during this challenging time.

The travel industry has been hit hard by COVID-19. Changi Airport is on the frontline. Despite this, I found our workers in good spirits. I left the airport heartened by their professionalism and commitment. Thank you for your hard work and dedication, keeping Singapore open for business!

We will ensure the safety of our workers, and enable them to do their jobs. Once again, let’s stay strong and united and we will overcome this challenge. – LHL

#SGUnited
#SingaporeTogether ([1] Photo by me; [2-6] MCI Photos by Fyrol)",2020-02-14 11:10:51+00:00,"Despite the china plague running rampant, nobody is wearing a mask!",2020-02-16 20:23:46+00:00,11
103,277,"You don’t have to be on the frontline fighting the coronavirus to make a difference. The acts of neighbourliness and kindness happening across our island show that the Singapore spirit is alive and well.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Delighted my own residents in Teck Ghee launched some initiatives too. :) The ‘@amktgpv Super Mummies’ group came together to make hand sanitisers from scratch, to place in their estate’s lifts on Saturday. Some residents put up a notice board for neighbours to share notes of cheer with frontline workers. Have also seen on social media how residents in Punggol, Sengkang, and Serangoon are showing the gotong royong spirit, leaving hand sanitisers, alcohol wipes, and face masks in the lifts for others who may need them.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Our healthcare workers have received many notes of gratitude and support from school children, and on notice boards set up at mask distribution points and residential estates. @power98sg has a running dedication where you can share your words of encouragement with our frontline personnel with the hashtag #SGUnited.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
@nus_singapore and @ntu_sg student volunteers have been taking turns to deliver food, and notes of support and concern to their university mates on leave of absence.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
This kampung spirit and unity is what makes us Singaporean. I am sure there are many more heartwarming instances going on quietly. If you know of them, please share them in the comments below.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Let us all do our part to help and encourage one another. Together, we will overcome this trying time and emerge stronger. – LHL
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#SingaporeTogether",2020-02-11 03:12:14+00:00,"Mr Lee,  more and more local cases caught up with the virus.  The only way to stop spreading effectively  is to start wearing a mask; this is to self protect and prevent spreading the deadly virus.",2020-02-12 11:38:27+00:00,36
106,294,"Today is Chap Goh Mei, the 15th and final day of #ChineseNewYear. I held my annual Chap Goh Mei dinner with MPs, community leaders, and guests last night at the Istana.
⠀⠀⠀⠀⠀⠀⠀
Because the DORSCON (Disease Outbreak Response System Condition) was raised to Orange yesterday, we took extra precautions like temperature scanning for my guests.
⠀⠀⠀⠀⠀⠀⠀
The 2019-nCov outbreak is, of course, foremost on everybody’s minds. How we react to it is a major test for our nation. In terms of health outcomes, I am confident we will be alright. The real test is to our social and psychological defence. We must come through this challenge together, helping one another to cope, and maintaining confidence in one another and in Singapore.
⠀⠀⠀⠀⠀⠀⠀
Even as we fight the coronavirus, we must continue dealing with issues, external and domestic, that will always matter to Singaporeans. Finance Minister @hengsweekeat will deliver the Budget speech just over a week from now. It will support our long term plans for Singapore, and also include measures to see us through the economic fallout from the nCoV outbreak.
⠀⠀⠀⠀⠀⠀⠀
The Year of the Rat has had a bumpy start. But we will continue to work hard to do all the things we need to, in order to secure a bright future for our children and for Singapore. – LHL
⠀⠀⠀⠀⠀⠀⠀
(MCI Photo by LH Goh)⠀⠀⠀⠀⠀⠀⠀",2020-02-08 05:03:36+00:00,"Dear PM, the Low morality rate outside Hu Bei province in China is not because of the 2019 nCoV’s characteristic itself, it is due to the strong measures China government has taken - focused medical resources on all patients, quarantine of suspects, cancelation of all gathering activists, wearing masks at all time, and extension of CNY holidays for all etc. There is short term negative financial effect but in Long term we will win the battle. However, Singapor is doing in an opposite way- a lot of gathering / parties are still ongoing and people share the respiratory droplets everywhere... We are not able to afford the wide spread of virus in Singapore if it continues.",2020-02-09 23:27:38+00:00,114
110,313,"Had a good time catching up with residents old and new at our Chinese New Year dinner celebration at Teck Ghee last night.

The 2019 novel coronavirus was foremost on the minds of many residents, but fortunately that did not dampen the festive spirit.

The island-wide mask distribution exercise kicked off today. The SAF and @pafrenz worked round the clock to make this happen. For last-mile distribution, many grassroots leaders and volunteers were activated to organise collection points.

It is perhaps fitting that in the Year of the Rat, Singaporeans have embodied this particular creature’s qualities of resilience and creativity, and stayed united and strong. Wishing all a healthy and prosperous year ahead!

新的一年，我祝大家有🐭不尽的欢乐，合家安康，万事如意。 – LHL (MCI Photos by Rebecca Yang)",2020-02-02 10:03:27+00:00,"I have just collected my masks at the Tanglin CC, thank you PM Lee!",2020-02-06 10:38:21+00:00,14
120,325,"Visited the mask collection point at Teck Ghee Care RN Centre yesterday. Masks will be progressively rolled out to 1.37mil Singapore households at the RCs and CCs. This massive exercise was made possible because of the collective effort of the SAF, @pafrenz, and many, many Singaporeans. – LHL⠀
⠀
(PMO Video by Alex Qiu)",2020-02-02 02:34:39+00:00,"However, since the odds of being infected by the Wuhan Coronavirus is approximately 1 in 600000000, doesn't that mean that masks are not particularly necassary? As in, only those that are symptomatic or have lived close to or have had close contact with suspected cases need these face masks?",2020-02-02 14:27:37+00:00,46
122,330,"Visited the mask collection point at Teck Ghee Care RN Centre yesterday. Masks will be progressively rolled out to 1.37mil Singapore households at the RCs and CCs. This massive exercise was made possible because of the collective effort of the SAF, @pafrenz, and many, many Singaporeans. – LHL⠀
⠀
(PMO Video by Alex Qiu)",2020-02-02 02:34:39+00:00,Let’s be thankful and appreciative for this well organized distribution of free masks for every household!,2020-02-03 13:26:14+00:00,17
123,331,"Visited the mask collection point at Teck Ghee Care RN Centre yesterday. Masks will be progressively rolled out to 1.37mil Singapore households at the RCs and CCs. This massive exercise was made possible because of the collective effort of the SAF, @pafrenz, and many, many Singaporeans. – LHL⠀
⠀
(PMO Video by Alex Qiu)",2020-02-02 02:34:39+00:00,Sir can MOH tell the public where we can get the surgery mask. Many people can't afford to pay $1 for a mask.,2020-02-05 02:38:56+00:00,21
127,335,"Visited the mask collection point at Teck Ghee Care RN Centre yesterday. Masks will be progressively rolled out to 1.37mil Singapore households at the RCs and CCs. This massive exercise was made possible because of the collective effort of the SAF, @pafrenz, and many, many Singaporeans. – LHL⠀
⠀
(PMO Video by Alex Qiu)",2020-02-02 02:34:39+00:00,"Dear PM Lee @leehsienloong really appreciate for this. :) Just one small request for seeking help, can we stop all the events and public activities? It is really worse now and people go out without mask is quite dangerous! This coronavirus is really spread fast and people are easily to affected. Thank you!",2020-02-07 10:18:25+00:00,51
132,345,"Yesterday we started the island-wide mask distribution exercise for Singapore households. I stopped by one collection point in Teck Ghee to see how things were going, and to thank the volunteers and staff manning the operations. So far they have given out 1,000 packs of masks to residents.⠀
⠀
If you haven’t picked up your masks yet, you can find out your collection day and time by keying in your postal code at https://www.maskgowhere.gov.sg. ⠀
⠀
Do remember to bring your NRIC for verification, and heed the MOH advisory on the proper usage of masks.⠀
⠀
The SAF and @pafrenz have done an outstanding job in getting the mask packs and collection points ready in time. Thank you for the hard work! – LHL⠀
⠀
(MCI Photos by Rebecca Yang)",2020-02-02 02:16:27+00:00,"PM, how can you help. I am not 'battle-ready because I have not been able to get any masks despite repeated trips to those retail outlets as they were 'out if stock'. On 1 Feb, went to my CC hoping",2020-02-04 15:14:57+00:00,38
133,346,"Yesterday we started the island-wide mask distribution exercise for Singapore households. I stopped by one collection point in Teck Ghee to see how things were going, and to thank the volunteers and staff manning the operations. So far they have given out 1,000 packs of masks to residents.⠀
⠀
If you haven’t picked up your masks yet, you can find out your collection day and time by keying in your postal code at https://www.maskgowhere.gov.sg. ⠀
⠀
Do remember to bring your NRIC for verification, and heed the MOH advisory on the proper usage of masks.⠀
⠀
The SAF and @pafrenz have done an outstanding job in getting the mask packs and collection points ready in time. Thank you for the hard work! – LHL⠀
⠀
(MCI Photos by Rebecca Yang)",2020-02-02 02:16:27+00:00,I really worried about the climbing number of people been infected by this corona virus in SG. Government should be more alert and tell people to put on mask and school children should be protected. This virus spreading too fast in Wuhan! Please take more precaution before it’s too late!!!,2020-02-06 16:52:23+00:00,51
137,359,"It has been a stressful week not just for the general public, but in particular for healthcare and medical professionals.

We have watched the new coronavirus outbreak in China closely, from the moment the first news came out. Actually we have been preparing for such a situation ever since SARS in 2003. We knew that one day something like that would happen again. So, in a way, this outbreak was a shock, but not a surprise.

9 of the 13 confirmed cases in Singapore are currently being treated at the National Centre for Infectious Diseases (NCID), next to @tantocksenghospital. I visited NCID this morning to see for myself the screening and containment process for affected patients, and to meet and thank some of the people working day and night to treat them. I was very happy with what I saw.

I urge everyone to show understanding and support to our healthcare and medical teams, public officers, the SAF and @pafrenz, who will be distributing masks to Singaporeans over the weekend. We owe them our gratitude for their hard work and dedication.

I have every confidence that if we stay vigilant and united, we can overcome this challenge. – LHL (MCI Photos by Betty Chua)",2020-01-31 10:09:01+00:00,"Dear PM Sir - Singapore government did a great job for the past crisis and  diseases outbreak incidents such as shortage of sand, fanancial crisis, oil price inflation, SARS, Milk powder and now is Wuhan virus. There are high demand of mask. Belived our  Government could consider to built a plant to produce products of mask and medical surgical PPE, so that we could self supply ourselves and need not depend on suppliers from other countries on future similar  outbreak  virus attack  happen. Thank you",2020-02-05 05:30:17+00:00,84
138,361,"Thanks to the ‪SQ345‬ crew who looked after us on our #CNY flight home from Zurich yesterday!
⠀⠀⠀⠀⠀⠀⠀⠀⠀
In the midst of CNY and the Wuhan coronavirus, Singaporeans have to go about our work and lives, to make sure our systems continue to run smoothly and things get done.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
We must remain vigilant and take precautions to protect ourselves, but as the saying goes, Keep Calm and Carry On.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
You can get the latest on the Wuhan coronavirus and other important Government information by signing up for the @gov.sg WhatsApp channel (go.gov.sg/whatsapp), or at the MOH website (www.moh.gov.sg). – LHL
⠀⠀⠀⠀⠀⠀⠀⠀⠀
(PMO Photo)",2020-01-26 02:07:13+00:00,We need masks not photos hello,2020-01-29 09:34:44+00:00,6
8,14,"This brings the total number of cases to 59,879. #linkinbio

Photo from Getty",2021-02-22 09:52:34+00:00,Y those ppl at the background never wore mask?,2021-02-22 13:07:32+00:00,9
56,110,"This brings the total number of cases in Singapore to 59,759. #linkinbio 

Photo via Unsplash.",2021-02-11 11:06:53+00:00,Behind the guy mask open😮,2021-02-11 11:41:59+00:00,5
134,278,"This brings the total number of cases to 59,352. #linkinbio

Photos by Suhaimi Abdullah / Getty Images",2021-01-25 10:08:08+00:00,yoo miss gurl in the front isn't even wearing her mask right,2021-01-25 22:28:50+00:00,11
242,489,"This brings the total number of cases to 58,780. #linkinbio

Photos from Kingsley Yang / Unsplash",2021-01-06 08:15:51+00:00,Aiyooo the guy in the middle never wear his mask properly lol,2021-01-06 12:07:12+00:00,12
276,569,"None of them were wearing masks. #linkinbio 

Image via Bu Hui Yan/FB.",2020-12-30 09:13:06+00:00,Ppl in the USA don't even wear a mask when they are oit,2020-12-31 12:05:28+00:00,12
280,575,"None of them were wearing masks. #linkinbio 

Image via Bu Hui Yan/FB.",2020-12-30 09:13:06+00:00,Saya sering lihat orang2 berkumpul dalam jumlah yang lebih dari 5 orang di pantai waktu phase 2... No mask and mungkin 9 orang yg berkumpul tapi dia bukan org putih.,2020-12-31 22:35:04+00:00,27
281,577,"None of them were wearing masks. #linkinbio 

Image via Bu Hui Yan/FB.",2020-12-30 09:13:06+00:00,"As usual it's the angmohs not wearing their mask, can't follow rules go back to your god damn country.",2021-01-01 04:30:45+00:00,17
307,636,"This brings the total number of cases to 58,495.

All 13 cases are imported. #linkinbio

Photo from Andrew Koay",2020-12-24 08:29:20+00:00,Why this pic again?! Two of them are not even wearing a mask!!,2020-12-24 08:36:45+00:00,13
310,639,"This brings the total number of cases to 58,495.

All 13 cases are imported. #linkinbio

Photo from Andrew Koay",2020-12-24 08:29:20+00:00,The news should 13 imported and 3 need to be exported case to ubin. ( 2 men never wear mask and 1 lady behind lamp post also can see no string on the ear) 😂😂,2020-12-24 08:52:28+00:00,29
315,645,"This brings the total number of cases to 58,495.

All 13 cases are imported. #linkinbio

Photo from Andrew Koay",2020-12-24 08:29:20+00:00,"ask that fella to wear the mask leh, dont be f****g selfish and self entitled",2020-12-24 14:07:57+00:00,16
342,689,"This brings the total number of cases to 58,432.

Among the cases, there is one new case of locally-transmitted Covid-19 infection. #linkinbio

Photo by Julia Yeo",2020-12-21 09:18:27+00:00,today I saw few uncles put the mask on the chin when going inside MRT. maybe 1 of this joker gets the covid!,2020-12-21 11:11:36+00:00,22
356,712,"There are no new cases of locally-transmitted Covid-19 infection today. #linkinbio 

Photo from Unsplash.",2020-12-19 09:04:44+00:00,got one guy boh wear mask orhhh horrr,2020-12-19 13:18:37+00:00,8
411,806,"This brings the total number of cases to 58,313. #linkinbio

Photo by Andrew Koay",2020-12-12 08:29:40+00:00,Hey that guy no mask! He want some virus maybe 🤔😆,2020-12-14 07:47:44+00:00,10
412,807,"This brings the total number of cases to 58,313. #linkinbio

Photo by Andrew Koay",2020-12-12 08:29:40+00:00,That guy at the right is not even wearing a mask,2020-12-16 04:04:47+00:00,11
449,881,"No new locally-transmitted cases. #linkinbio 

Image via Andrew Koay.",2020-12-02 07:43:24+00:00,"Ehh, no case, no mask too... 🤔",2020-12-02 15:25:08+00:00,6
504,985,"This brings the total number of cases to 58,183.

There are no new cases of locally-transmitted Covid-19 infection. #linkinbio

Photo from Clean and Green Singapore / FB",2020-11-24 09:16:23+00:00,can take out mask already,2020-11-24 11:45:05+00:00,5
527,1033,"Four new cases of Covid-19 were reported in Singapore today. All four are imported. #linkinbio 

Image via Christian Chen/Unsplash.",2020-11-20 08:12:42+00:00,"So if the community has no spread even after the supposedly incubation period of the virus, does it mean we don't have to wear masks anymore? 😗",2020-11-21 06:02:35+00:00,25
537,1061,"The total number of cases in Singapore is now 58,130. #linkinbio 

Photo by Kingsley Yang via Unsplash.",2020-11-17 07:52:33+00:00,We need mark the day we stop wearing mask as a national holiday,2020-11-17 08:04:20+00:00,13
558,1106,"If you've been cruising at work, you are definitely on a cruise to nowhere.

We hit the streets to find out what people think about the idea of cruise to nowhere and whether they prefer a 3-day cruise or a 3-day staycation.",2020-11-14 10:00:46+00:00,swap test liao so dont need wear mask?,2020-11-16 14:16:02+00:00,8
561,1112,"This brings the total number of cases to 58,116. #linkinbio

Photo from Unsplash / Carson Arias",2020-11-14 08:47:55+00:00,So what are the conditions that need to be met before everyone can cut down on the use of masks e.g. wearing only on public transport instead of all the time when outside? Will it happen if we see 2 months with zero community cases?,2020-11-14 09:20:10+00:00,45
566,1124,"There are 12 new imported cases, all of whom were placed on Stay-Home Notice upon arrival in Singapore. #linkinbio

Photo from SGH / FB",2020-11-13 09:59:37+00:00,"No cases already, they still ask to wear masks. No logic",2020-11-13 11:13:10+00:00,11
568,1130,"This brings the total number of cases to 58,102. #linkinbio

Photos from SGH / FB",2020-11-12 08:06:04+00:00,"We are doing well! Hope don't have to wear mask soon, pimples popping up!",2020-11-12 08:33:09+00:00,13
592,1170,"We might be able to enter Phase 3 before the end of the year if all the stars align, and if everyone plays their part.",2020-11-10 13:58:55+00:00,a world where masks are not required...and I think to myself what a beautiful world,2020-11-12 21:39:56+00:00,16
603,1201,"This brings the total number of cases in Singapore to 58,054. #linkinbio 

Image via Unsplash.",2020-11-07 12:23:50+00:00,All blue mask except that guy with black mask.,2020-11-07 12:27:14+00:00,9
613,1218,"According to a Nov. 6 press release from the Ministry of Trade and Industry (MTI) and the Ministry of Home Affairs (MHA), the pilot programmes will involve a small amount of bars, pubs, nightclubs, discotheques, and karaoke lounges.

The pilot for pubs and bars will commence by December 2020 and last for a period of two months, while karaoke lounges and nightclubs will commence by January 2021 for a period of three months.

Photo from Zouk / FB",2020-11-06 12:22:41+00:00,How to dance with mask on ?,2020-11-08 02:02:59+00:00,6
616,1224,"According to a Nov. 6 press release from the Ministry of Trade and Industry (MTI) and the Ministry of Home Affairs (MHA), the pilot programmes will involve a small amount of bars, pubs, nightclubs, discotheques, and karaoke lounges.

The pilot for pubs and bars will commence by December 2020 and last for a period of two months, while karaoke lounges and nightclubs will commence by January 2021 for a period of three months.

Photo from Zouk / FB",2020-11-06 12:22:41+00:00,@_katastrophy_ can u imagine how our mask will smell like after rapping an entire song,2020-11-09 13:22:26+00:00,14
620,1238,"This brings the total number of cases in Singapore to 58,036. #linkinbio 

Image via rasmuscleeve via Flickr.",2020-11-04 09:35:36+00:00,singa must learn to wear his mask priperly,2020-11-04 09:36:31+00:00,8
621,1239,"This brings the total number of cases in Singapore to 58,036. #linkinbio 

Image via rasmuscleeve via Flickr.",2020-11-04 09:35:36+00:00,He look so proud when there's 7 new covid cases also nvr wear mask properly,2020-11-04 09:39:28+00:00,13
623,1242,"This brings the total number of cases in Singapore to 58,036. #linkinbio 

Image via rasmuscleeve via Flickr.",2020-11-04 09:35:36+00:00,Wear your mask properly la 😂 @__rtys,2020-11-04 11:31:48+00:00,5
663,1310,"There are seven new cases, one of them is in the community.

There are no new cases in the dormitories. In addition, there are six imported cases. #linkinbio

Photo from Unsplash",2020-10-27 08:09:56+00:00,"Must increase the fine for not wearing mask, sometimes I see people not wear mask in the mrt, and everyone else too scared to tell them. So daring.",2020-10-27 08:15:05+00:00,28
671,1320,"There are seven new cases, one of them is in the community.

There are no new cases in the dormitories. In addition, there are six imported cases. #linkinbio

Photo from Unsplash",2020-10-27 08:09:56+00:00,Sharon that bus be rolling hard don't forget your mask bia 🎉,2020-10-27 19:49:35+00:00,10
677,1333,"The new cases include one case of locally transmitted Covid-19 infection, who resided in a dormitory.

In addition, there are two imported cases. #linkinbio

Photo from Pixabay",2020-10-26 08:27:01+00:00,Where’s the masks on everyone?,2020-10-27 11:14:35+00:00,6
690,1358,"The total number of cases in Singapore is now 57,933. #linkinbio 

Photo via Getty Images.",2020-10-21 09:01:24+00:00,Y da dinosaurs all never wear mask?,2020-10-23 10:26:30+00:00,7
691,1359,"At one glance: Here's what you can expect in Phase 3.

Graphic by Zheng Zhangxin.",2020-10-20 13:29:03+00:00,"What are you guys complaining about? Just stuck it up and accept it. It's a fcking pandemic ffs. yall wear mask how long already still not used to it ah? ""But breathing in it is hard"" At least it wont be as hard as when you kena covid right. ""Govt gonna track us and steal our data using tracetogether lehh"" Its only asking you to on your fuking bluetooth. ITS NOT GONNA FKING STEAL YOUR DATA AND SHET. You can off it when you reach home. of the govt still needs to know your location. it's for them to know whether you have contacted any covid patients for the past few 14 days. ISNT THAT LIKE SAFE ENTRY? Yall okay with safe entry but not okay with trace together? They are NOT asking you to have the token. DL it can already",2020-10-21 05:28:50+00:00,139
693,1362,"At one glance: Here's what you can expect in Phase 3.

Graphic by Zheng Zhangxin.",2020-10-20 13:29:03+00:00,"I wonder when I wonder when , when could we stop wearing our maskkk",2020-10-21 07:58:30+00:00,13
697,1367,"At one glance: Here's what you can expect in Phase 3.

Graphic by Zheng Zhangxin.",2020-10-20 13:29:03+00:00,still need wear mask ah,2020-10-21 11:57:44+00:00,5
703,1378,"This brings the total number of cases in Singapore to 57,915. #linkinbio 

Photo from CGH/FB.",2020-10-19 08:01:05+00:00,Is it just me or wat dat i had legit forgotten why r we wearing mask??? Until I saw this post I was like ohhhh it's covid 19,2020-10-19 10:29:44+00:00,26
808,1588,"There is only one case — a work pass holder — in the community.

There are also nine imported cases, who had all been placed on Stay-Home Notice upon arrival in Singapore. #linkinbio

Photo from MOM / FB",2020-09-29 09:13:46+00:00,That 1 guy that kena cfm never wear mask. Rmbr to wear your mask kids,2020-09-29 12:19:04+00:00,14
823,1619,"Phase 3 might be coming soon. This could mean lifting of social gathering restrictions, and travelling to other countries.

Meanwhile, company-related events like company conferences and retreats can resume, but large-scale social gatherings in the workplace are still not allowed. 

So no company D&D and lucky draw this year, sorry.",2020-09-23 11:22:58+00:00,"It's about time Phase 3 comes, it has been long overdued 🙄. Life-related safety is good & all, but this can't go on forever. Just get every ignorant fool to wear mask 😷, stay 1m from each other 👥, prevent anymore outbreaks 🤒❌, & we can go back to our normal lives again. Year 2020 has been painful & wasteful due to the madness of the Wuhan Virus / Covid-19 creators 😑.",2020-09-28 04:21:45+00:00,57
838,1648,"There are also four imported cases, who have been placed on Stay-Home Notice upon arrival in Singapore. #linkinbio 

Photo from Clean and Green Singapore/FB.",2020-09-23 07:51:09+00:00,Prepare to wear masks and be socially distant till 2022,2020-09-23 07:53:08+00:00,9
843,1658,"The total number of Covid-19 cases in Singapore is now 57,627. #linkinbio

Photo from JurongHealth Campus/FB.",2020-09-22 11:35:00+00:00,Faster phase 3 pls stop wasting time alr I dw to wear the fking mask,2020-09-22 11:38:01+00:00,14
847,1667,"There are also nine imported cases who were placed on Stay-Home Notice upon arrival in Singapore. #linkinbio 

Photo from JurongHealth Campus/FB.",2020-09-21 08:13:53+00:00,Can stop wearing masks already?,2020-09-21 08:43:30+00:00,5
848,1670,"There are also nine imported cases who were placed on Stay-Home Notice upon arrival in Singapore. #linkinbio 

Photo from JurongHealth Campus/FB.",2020-09-21 08:13:53+00:00,"At this rate, we are going to be stuck in phase 2 wearing masks until 2022. Fuck this bullshit 😡",2020-09-21 11:52:29+00:00,17
935,1817,"Based on preliminary investigations, there are three new cases in the community, one of whom is a Singaporean and two are work pass holders. #linkinbio

Photo from Clean and Green Singapore",2020-09-05 13:03:03+00:00,So did they wear a mask⁉️,2020-09-06 03:23:47+00:00,6
976,1918,"There is one imported case, who has been placed on Stay-Home Notice upon arrival in Singapore. #linkinbio 

Image via Unsplash.",2020-08-25 10:31:35+00:00,Yay as long as we dont pull down our mask and talk were safe,2020-09-01 22:44:53+00:00,14
1020,1999,"There is one case in the community, a Singaporean. #linkinbio

Photos from JurongHealth Campus / FB",2020-08-18 08:47:06+00:00,Pls. wear your PPE 'S  and your face shield for your protection....,2020-08-20 00:26:08+00:00,12
1111,2152,"There are 2 cases in the community, 1 Singaporean and 1 Work Pass Holder. #linkinbio

Photo from Clean & Green Singapore / FB",2020-07-27 10:18:35+00:00,And they say wearing a mask helps.....,2020-07-28 03:28:50+00:00,7
1120,2161,"5 cases are detected in the community, all of whom are Work Pass holders. There are no Singaporean/PRs community cases. #linkinbio

Photo from Singapore General Hospital / FB",2020-07-26 09:54:59+00:00,"Spore should be the next country to make masks as normalised in our country just like Japan. We are so densely populated and we should learn from our mistake. Listen, an MTI minister should not be our health policy maker it should be professionals by the DG of Health or infectious disease special Paul Tambyah. Remember Singapore faces a hike in number due to these persons Chan Chun Sing, Josephine Teo, Gan Kim Yong and Lawrence Wong. You know what you need to do in the next GE?",2020-07-26 22:18:13+00:00,88
1145,2208,"3 cases are Singaporeans / PRs while 4 are Work Pass holders. #linkinbio

Photo from Clean & Green Singapore / FB",2020-07-22 08:47:03+00:00,"for fk sake, wear your mask",2020-07-22 10:28:52+00:00,6
1146,2209,"3 cases are Singaporeans / PRs while 4 are Work Pass holders. #linkinbio

Photo from Clean & Green Singapore / FB",2020-07-22 08:47:03+00:00,wear ur fking mask dei,2020-07-22 10:36:54+00:00,5
1151,2218,"5 cases are Singaporeans / PRs, while 6 are Work Pass holders. #linkinbio

Photo from Clean & Green Singapore / FB",2020-07-20 07:54:08+00:00,"Anyone that reads this, stay safe! And mask on!! 😌😌",2020-07-20 08:50:19+00:00,9
1163,2240,"At a press conference on July 17, Minister Lawrence Wong highlighted the new SHN requirements for travellers from Victoria state in Australia, Japan and Hong Kong. This new development is due to the resurgence of cases in various locations.

The change will commence after Jul. 19, 2359.",2020-07-17 12:41:12+00:00,why is he not wearing mask...🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🙄,2020-07-18 07:38:17+00:00,6
1205,2321,"""It's very difficult for us to enforce and say, ""You should not, otherwise I'm going to penalise you or send you a saman.""
.
... We are not about to enter your house to check on you and to audit you.""
.
In a press conference on Jul. 7, Health Minister Gan Kim Yong addressed a question on whether wearing masks when visiting other households would be made compulsory.",2020-07-07 11:39:08+00:00,At least it’s a start of removing masks,2020-07-07 11:41:07+00:00,9
1210,2330,"""It's very difficult for us to enforce and say, ""You should not, otherwise I'm going to penalise you or send you a saman.""
.
... We are not about to enter your house to check on you and to audit you.""
.
In a press conference on Jul. 7, Health Minister Gan Kim Yong addressed a question on whether wearing masks when visiting other households would be made compulsory.",2020-07-07 11:39:08+00:00,"even my taiwanese friends find us weird. isn't it suppose to be when you are in indoors, all the more you should wear your masks, because space is limited within that sheltered area and the air is not so circulated as much as outdoor. funny isn't it? 🤣 i think this common sense no need to consult medical fields 用屁股想 also will know right? 🤷🏻‍♂️",2020-07-08 01:45:20+00:00,60
1211,2332,"""It's very difficult for us to enforce and say, ""You should not, otherwise I'm going to penalise you or send you a saman.""
.
... We are not about to enter your house to check on you and to audit you.""
.
In a press conference on Jul. 7, Health Minister Gan Kim Yong addressed a question on whether wearing masks when visiting other households would be made compulsory.",2020-07-07 11:39:08+00:00,"Sir, you are not wearing mask also leh",2020-07-08 08:54:19+00:00,8
1234,2364,"There are 11 cases in the community. #linkinbio

Photo from Clean & Green Singapore / FB",2020-07-03 07:53:36+00:00,Now everyone is wearing mask so transmission is no longer as easy as before ...why are there still local cases or are these cases old ones but picked up by testing ?,2020-07-03 11:49:08+00:00,31
