,fullname,postid,timestamp,username,image_desc,text,comments
33,CNA,2.28676E+18,14/4/2020 8:03,channelnewsasia,,How’s everyone doing? Singapore is well into its “circuit breaker” period and we hope everyone’s been behaving themselves. Here’s a little reminder of the do’s and don’ts you can share with family and friends online. Stay safe everybody! #Singapore #safedistancing #circuitbreaker #coronavirus #COVID19 (Art: Rafa Estrada),"['❤️', 'But not all eateries are appreciative if you bring your own food containers to ta-pao.', '😷⋯⋯⋯😷', 'How safe is 1 m?🇸🇬', 'Government give $600, later take back $6000', 'Apply for a direct trial with Kedah Fc junior Team...Do you have what it takes to be part of the 2020/2021 football trail at Kedah Fc junior Team?...If you are interested inbox and try your luck...', 'Stay safe', ""Appreciation they say is an application for more. if i fail to acknowledge you @trade_fx_with_mcphil ,it'll shows how ungrateful i am. I can't be less grateful to a man who God has used in blessing me and my family in general, @trade_fx_with_mcphil he  is 100% guaranteed, with him your money is in safe hand.."", 'The number of cases are increasing at such a scary rate.. hope all stay home n stay safe', 'Yessss', ""On a side note, here's wishing all the April babies a happy birthday in lieu of parties... probably for the May, June and July babies too..."", '🙌', '❤️👍', 'Gahman give $600 today nevermind ah just give back😂😂', 'This is serious matter guys. Pls listen. If not we will be stuck at home for a long time', 'So, can we still run in the park? With or without mask?', 'Not really', '@lumalopes3', 'Stay safe ❤️']"
34,CNA,2.28751E+18,15/4/2020 8:51,channelnewsasia,"Photo by CNA on April 14, 2020. May be an image of text that says 'Mask up folks: It's now compulsory to wear one when leaving the house'.","PSA: It’s now mandatory to wear a mask when stepping out of the house.

Singapore’s Minister for National Development Lawrence Wong made the announcement on Apr 14. Individuals who are caught refusing to wear a mask will be fined S$300 on their first offence, while those who flout the rule a second time will be fined S$1,000.

Foreign residents caught breaching these rules might have their work passes or permanent resident status revoked.

There are some exemptions: Children below the age of two don’t need to, and adults who are exercising (running and jogging) only need to put once they stop.

But that begs the question – how do you clean your reusable cloth masks? Experts say you should wash it as often as you wash your underwear, meaning after every use. You should also boil it in water once in a while.

We’ve got a whole story on mask maintenance on CNA Lifestyle so click on the bio link now! #mask #facemask #coronavirus #COVID19 #Singapore (Art: Rafa Estrada)","['Don’t complain 🤷🏻\u200d♂️\n70% voted for this', 'Compulory or not, we should play a part not to overburden the works of frontline health-care workers who are already overwhelmed at this war time.', '\u200c@jjuustfoorfuunn This unprecedented global pandemic is caused by the medicines and vaccines that trigger viral mutation. Americans are staunch believers of medicines and vaccines, their daily prescriptions and their frequent injection of flu vaccines  make them most vulnerable to COVID 19 as evidenced by their number one ranking in terms of infection and death! If the clueless scientists still develop vaccines then there will be more catastrophes worse than this pandemic because each mutation will make the viruses more formidable! To err is human; to err repeatedly is inhuman!🇸🇬', '@jjuustfoorfuunn This unprecedented global pandemic is caused by the medicines and vaccines that cause viral mutation. Americans are staunch believers of medicines and vaccines, their daily prescriptions and their frequent injection of flu vaccines  make them most vulnerable to COVID 19 as evidenced by their number one ranking in terms of infection and death! If the clueless scientists still develop vaccines then there will be more catastrophes worse than this pandemic because each mutation make the viruses more formidable!To err is human; to err repeatedly is inhuman!🇸🇬', ""On Jan 2020 (Don't wear mask if you're fine). On Apr 2020 (Don't wear mask & you'll be fined) 😂"", '🇸🇬❤️🇸🇬', 'Finally, making this compulsory. Thank you.', 'Cyclists should mask up, especially in view of  transmission via airstream potential, great distances they  cover in short periods. Cycling on level pavements is not strenuous imo.  I hope the relevant authorities issue clarification on it.  If it is not easy to enforce, ban it.', ""Regardless of where you are be it in office or on TV. All must wear a mask when outside their homes. Except young children below the age of 2... etc. Unless one is 畜生 (animals i.e. dogs) do not need to put on. I hope there's no double standard !😷"", 'Finally 👏👍', 'I saw many cyclists without mask today. Is that legal?', 'There is people still not wearing. Not talking about runners. 🤷🏻\u200d♂️', 'Better to wear now the virue worse2', 'Should have done it from day one😰', ""Before the rules and regulations were implemented, our numbers of infection were relatively low. After Disinfectants, hand sanitizers were introduced, there were significantly higher infected cases.  Man-made toxic chemicals including medicines , vaccines, disininfectants  will impair the immune system and damage the organs leaving the population more vulnerable to COVID 19 and diseases! Please understand toxic chemicals will never protect anyone!  The masks are sterilised with Ethylene oxide another cancer causing agent!  Jessica Seah author of Food Heals But The Wrong Food Kills reversed all her health problems including infections, obesity, arthritis, hormonal imbalance, high uric acid, constipation, extreme joint pain and anaphylactic allergic reaction without any medication or exercise. I posted proofs including a grandma and her 3 years old grandson reversed their H1N1 infection without any medication. Her method is nontoxic, cheap simple and very effective! Isn't it better to activate the immune system to fight and subdue COVID 19 without any repercussions or any expensive ventilators? I urge all the leaders who wish to end this unpredecented global pandemic swiftly to contact Jessica Seah at aceofaceent@yahoo.com Only the already healed can teach the world how to heal! The more vaccines are developed, the more unimaginable permutations of viral mutations there will be! Don't create another superbug that is worse than COVID 19 through your ignorance!🇸🇬"", 'masks used to be $18/box of 50, now @ $32-35....😢', '@jstrakertroublemaker', 'I cannot find any mask in market. Where can I buy?', 'Stay safe 💗']"
35,CNA,2.28828E+18,16/4/2020 10:40,channelnewsasia,"Photo by CNA on April 15, 2020. May be an image of 1 person and text that says 'Captain Tom, 99, raised £6.4m to help UK's health workers by walking around his garden drive REUTERS REUT'.","When it comes to helping out in a pandemic crisis, every little step counts – and retired army captain Tom Moore is literally doing that in his garden.

The 99-year-old war veteran has become a celebrity by raising at least £6.4 million for Britain's health service with a walk around his garden during the COVID-19 crisis.

Captain Tom, who has used a walking frame to move around since breaking his hip, has set himself the target of walking the 25m around his garden 100 times before his 100th birthday later this month.

The story has lifted the hearts of a nation stuck in lockdown for the last month and weary of the relentless wave of grim news. Moore had originally aimed to raise £500,000 but that target has been smashed as media attention from around the globe has zoomed in on his garden in Bedfordshire, central England.

His son-in-law Colin Ingram said Moore wanted to give something back after receiving such good care from the state-run National Health Service (NHS) when he broke his hip two years ago and in subsequent hospital visits. ""We said we'd give him a pound a lap, and thank goodness I didn't say I'd match any money he raised,” quipped Ingram.

Raising money for the NHS has given Moore a new lease of life and the veteran has no plans to stop, even though he is due to hit his 100-lap target on Thursday morning. Read more on CNA Lifestyle, link in bio. #CaptainTom #walking #fundraising #coronavirus #COVID19 #inspiration (Photo: Reuters)","['Thank u so much sir. God bless u richly for your very kind gesture', '❤️👏', '👏🏻Blessed 👏🏻', 'Wow..inspiring..truly...', 'Salute', '❤️❤️', 'Proud to say that an xArmy captain (Veteran), is doing his role to help those unfortunate populous. 👏👏👏', '😂😂👏', 'Most inspiring and touching story', 'Thumbs up! 👏', 'Hi, can anyone advise where is the fundraising done via . Thx', ""When i was in school, I can't complete even half of a 2.4km run, and everyone laughed at me and called me fat useless 🐷. But for a 90+ yo, 25m is already a huge achivement. Can't wait until I am old. If I reach that age, that is."", 'Well done Captain! 👏', 'Wow. He should be knighted.', 'Apply for a direct trial with Kedah Fc junior Team...Do you have what it takes to be part of the 2020/2021 football trail at Kedah Fc junior Team?', '😍', 'the stark difference in attitude towards the role of the elderly in the community in the west vs east. I highly encourage our society to step up in such an insipiring manner too!', '👏👏👏UK need kind people like him.', 'Captain has been thru the 2nd Workd War has been through decades of world challenges . Salute Captain , my example of A Warrior.', 'tq', 'https://healthy-lifemode.myshopify.com/', 'https://healthy-life-mode.myshopify.com/', 'our mission is to help you overcome this difficulty r', 'So inspirational! Respect. Such a kind heart and still benefiting society at his advanced age.', '👏👏', 'Salute SIR!', '❤️💖', 'Bless him 🙏', 'a 👊👊 from me', 'Meanwhile, there are Covidiots at home and abroad who refuse to comply with social distancing measures, claiming they are being bullied and that they have the right to do as they please.', '🙏🏻🙏🏻👊 captain tom 👍🏻', '🙌', 'Oh wow. This is crazy. Thank you sir for being such an inspiration! 👏👏👏', '😀😀', 'Salute!', '👍👌 hats off']"
36,CNA,2.28897E+18,17/4/2020 9:18,channelnewsasia,,"Everyone’s working from home – and that includes a famous street artist like Banksy.

Unable to go out and spray on walls, he’s taken to creating a new artwork in his bathroom. He recently posted a photo on his Instagram account with the quip: “My wife hates it when I work from home.” It features his trademark stenciled rats running amok around the sink and toilet.

The big question is – does he still wear a mask at home? #Banksy #workfromhome #streetart #artist #graffiti #coronavirus #COVID19 (Photos: Instagram/Banksy)","['🙌😂😂', 'Hope our kids don’t find out about this creative project!', ""Ohh *Sees random trading comments* Ohh shutup.. don't spam here f@$_! bots"", 'Nice!', 'Omg the last one 😂🤢', '😂 This is actually super awesome! 😅💥 Wicked sense of humour!!!', '😂', 'Everything is a canvas, only if you put your mind to it 🤣', '😂', 'The 🐀 around mine are real.', 'Not many people  can say that they have an original Banksy piece in their bathroom. 🙄', '@weiyeh18', '😂😅', ""Imagine waking up to something different in the toilet each morning. I'll definitely go crazy after a week."", 'Very awesome work u have done it.', '🤣🤣🤣 I would be too if I were her! But its beautiful artwork though.. 👏👏👏', '😧', ""Creativity can't  be better than this. This is really cute 😁🤣""]"
37,CNA,2.2897E+18,18/4/2020 9:30,channelnewsasia,,"This weekend might be a good time to clean the house. Actually, you might want to take it a step further by disinfecting.

Wiping the shelves and the TV console with a cloth dampened with just water isn't enough to kill the coronavirus. You'll need a cleaning agent that effectively kills bacteria, viruses and fungi (read the label because not all can do all three). To make it more effective, let the liquid dry off on its own, and target these high-touch areas: Doorknobs, table surfaces, hard dining chairs (seat, back, and arms), kitchen and bathroom counters, taps, toilets (seats and flush handles), light switches, TV remote controls, and game controllers.

Read more of our tips on CNA Lifestyle, link in bio. #house #cleaningtips #coronavirus #COVID19 (Photos: Unsplash)","['Definitely. You need to kill the germs!', 'The more you disinfect , the more vulnerable your immune system will be to COVID 19! Disininfectants contain cancer causing agents like formaldehyde Triclosan, parabens, etc. The rules of health will not change! Poison by any name will harm the same. If it can kill COVID 19, a living virus, it will definitely impair the immune system and damage the organs! 🇸🇬', 'In what world would a wet cloth disinfect anything and why does this need to be clarified?', 'Lol promoting drinks later we become fat', '🏡Very correct method measures😷', ""Lolll true. But if it's an #ad, declare so!"", '@senglimwee @yukilandony @jiayyan @starringzavier', '@llewynho', 'That is what I am doing 👍', 'is its an ad or a news article??', 'What a great man you are,I’m really grateful for what you did for me have received a lot of profit from and can testify about his good work  @trade_fx_with_mcphil', 'Check out @norwex.  No detergent needed.  It’s so clean..I don’t sell just a consumer and sharing.👍🏻', '😘', '👍🏼 @channelnewsasia', ""Hello my brother’s and sisters in ISLAM I'm an international online old money collector and I just wanna informed you to PM me back if you have any Malaysia🇲🇾,Brunei,Singapore coin or note for sale.WITH ALMIGHTY ALLAH NOTHING IMPOSSIBLE 🙏🙏🙏✈️✈️🌎""]"
38,CNA,2.29047E+18,19/4/2020 11:03,channelnewsasia,"Photo shared by CNA on April 18, 2020 tagging @mcdsg. May be an image of text that says 'McDonald's Singapore suspends restaurant operations until May 4 4'.","McDonald's Singapore will suspend restaurant operations in all its outlets from Apr 19 until the end of the ""circuit breaker"" period.

In a press release, it said: ""McDonald’s Singapore today announced it has been advised by the Ministry of Health that as a preventative action in the fight against COVID-19 in Singapore, it is suspending restaurant operations, including McDelivery and Drive-Thru, till May 4."" This move - which includes drive-through and delivery services - went into effect from 11am Sunday, and comes a day after the fast food chain announced the suspension of takeaways.

In announcing its previous move to suspend takeaways, the company said that it would continue to pay salaries of employees, including seniors, whose roles will be disrupted during this period. There are seven McDonald's employees infected with COVID-19 to date. #McDonalds #Singapore #fastfood #circuitbreaker #coronavirus #COVID19","['My mental disabled Son worked for MAC Donald for 25 years at the same outlet United squaer because of his disabuse he had to be an hourly worker had he been able he would have been a manager now after 25 years he is a nobody and sent home with nothing', 'So sad, will u open earlier on 5 May or extend until 1 June also? SO SAD 😭😭😭😭😭', 'Very sad, for what has happened 😢', '😢😢😢😢😢', 'i miss mcdonals', 'No Mac wont die', 'Boohoo', 'But no lost to junk food lovers because their body can recover during the shut down if they eat the healthier choice!🇸🇬', 'Fight COVID 19 with the correct weapon, the unharmed immune system! Man-made chemicals will only weaken the immune system leaving the population more vulnerable to COVID 19 and diseases! I urge the leaders all over the world to contact Jessica Seah at aceofaceent@yahoo.com so this battle against COVID 19 can end swiftly without any medication, expensive ventilators and lockdowns that cripple the world economy. Jessica Seah is the author of Food Heals But The Wrong Food Kills. She reversed all her health problems including infections, obesity, arthritis, hormonal imbalance high uric acid, constipation,extreme joint pain and anaphylactic allergic reaction without any medication or exercise. True healing means eliminating toxins never about building muscles or adding man-made chemicals to the already poisoned body! Our immune system is the best doctor and best defence against COVID 19, infections, diseases, pathogens, free radicals and cancer cells! I posted proofs including a grandma and her 3 years old grandson reversed their H1N1 infection without any medication plus other impressive cases! ""Heal the ills of the world, socially, mentally, emotionally and environmentally before we can cure the toxic body!🇸🇬', 'All bcos of those irresponsible selfish  mac staff still went to work despite being sick. No sense of responsibility at all. And no brains obviously🙄🙄', 'Tsktsk', 'Hoard begins 👍🏼', '😷trend😷Block😷', '😢😢😢', '😢', ':C', 'No double chocolate', 'T_T', '😮😢', '😢😢', 'The Big M on lockdown!', 'Sad', 'Sad for Mc', 'Now tt rly pissed ppl off .. thx to all those who refuse to stay at home n insist in hanging out MacD 🔥', 'Finally I can lose weight XD', 'F', 'So sad', 'Good move! We need to protect essential services workers too', 'May the 4th Be With You, McD.', 'Okay keep spamming macds closed everywhere.... 😥', 'Good move. 👍', 'Start cooking at home', 'McSpicy 😭 @jjuwono', 'Lessser diabetes also. Good fo', '@nicklee7788', '😢😢😢', 'Noooooo more food for me to eat', 'M for “May 4”? 😢', 'OOH Mr Ac', '😢', 'Rip']"
39,CNA,2.29185E+18,21/4/2020 8:34,channelnewsasia,"Photo by CNA on April 20, 2020. May be an image of 1 person and text that says 'CIRCUIT BREAKER VIRUS VANGUARD CARE LEH DEE DR DISINFECTOR FAKE NEWS BUSTER Singapore's anti- coronavirus superheroes make a hasty retreat after criticisms MAWA MAN'.","They were supposed to help save the day. Instead, it’s back to the drawing board for the Virus Vanguard, Singapore’s anti-COVID-19 superhero team.

The five-member fictional team made its debut on the Gov.sg website on Apr 21 but was taken down less than a day, with the Ministry of Communications and Information (MCI) saying it’s “undergoing a review” after receiving a lot of feedback about the characters.

Virus Vanguard was a collaboration between Gov.sg and art collective Band of Doodlers. The plan was to create a comic series to convey the different aspects of the ""circuit breaker"" measures aimed at stemming the spread of the coronavirus. But some characters were criticised for too much levity while others felt the emphasis could have been on healthcare workers.

But one character drew much of the flak – MAWA Man, a Manchester United-supporting character who really doesn’t like Liverpool FC. The name, Must Always Walk Alone, was a jibe at the latter’s motto You’ll Never Walk Alone. An online petition by LFC supporters to withdraw the character received more than 500 signatures.

Band Of Doodlers founder Mas Shafreen has apologised, saying the characters “came across insensitive… A group of us, including myself, wanted to create superhero characters to show appreciation for our frontliners, including healthcare workers, and how we can battle this together.” Read more on CNA Lifestyle, link in bio. #VirusVanguard #superhero #MAWA #YNWA #LFC #coronavirus #COVID19 (Photo: Gov.sg)","['how is anyone actually mad about this', '✍🏻👍🏻✍🏻', 'At least keep that hottie Care-leh Dee, muahaha... 😃😃😍😍 oh wait, must practice social distancing', 'Haha salty lfc fans', 'One bad decision after another! Grossly overpaid and underdeveloped!🇸🇬', '😂😂😂', 'Singapore 🇸🇬 special forces🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣', 'Errr', 'New warriors vibes', '@bigdan2381', 'As bad as the New Warriors by Marvel.', 'errr', 'what shit is this?! Childish.', '😂', ""While we're apart in our homes, we can still stay united. Our goal is to have more people holding hands virtually than people infected with the virus. Because #ApartUnited, we can beat #covid_19. Join the chain by tagging us in your pic, or DM us your submission."", 'Seriously I don’t know what this character serve. Save all available resources to help the affected families.  I think it is going to be very difficult time to many people. God bless all!', 'I ❤️ MAWA man. It is actually quite witty and funny. Why so uptight? I had a good laugh 😂', 'Check us out for instocks masks, COD!', 'Hahahahaah', 'My name is Superstar! Celebrity! Kurt Tay/Kurtista/Kurtberg/Kurtkishi/Rykurt! Limpeh now at this mediacorp, I kena penged! I kena penged by some ci bai kia, some fucker! Limpeh took unpay leave! You come here! (inhale) and you kena peng me cao ci bai, this is mediacorp huh! You cao ci bai kia, you think it’s very very funny to prank me is it?!... 人在做天在看。Knn bei cao ci bai, nawbeh! You (inaudible) I call your fucking phone number you better pick up the call, huh! You think it’s very very funny you prank call me is it?! Knn bei cao ci bai, huh! If you are the one, if you are the one kenna penged call, how will you feel?!!! Limpeh took unpay leave man! You know how much money am I kenna deducted because of the unpayed leave?! I wasted 2 hours coming here and you think it’s very very funny! You think it’s very very funny to penged call me! 人在做天在看。Ok? What you doing, God is watching your every move. And now Limpeh is going to the, re-, going to report police, limpeh going to the police station, to make a police report! Ok I’m going to give the police your phone number ok. Cao ci bai knn bei, pwah ci bai, dare to prank call me! Fuck you man! Limpeh is the WCW world heavyweight champion, ok? I am the WCW world heavyweight champion and you dare to penged me, knn bei cao ci bai, ci bai kia, you think it’s very very funny is it huh?! I hope you kenna karma and retribution! Ok I hope you kenna karma and retribution! Ok I hope you go out you kenna knock down by car and lorry and (inaudible) and all, I hope you die and soon as possible!! Nawbeh cao ci bai, knn bei pwah ci bai, knn bei, huh?! Very very funny is it!? Huh?! Cao ci bai... Huh? Penged people... how you feel if people peng you! Knn cao ci bai pwah ci bai knn bei ci bai knn bei cao ci bai!!', 'Need a room in HK? Just contact me😎🇭🇰', 'Is there a need ? Creates factions..', '😂😂😂', 'Who is the artist? He could be famous!', 'Fake news buster = POFMA', 'What a complete waste of resources', 'Now is not the period to focus on all these😒', ""I'm dying at mawa man 😂"", 'Why gov employ Man U fans', '@kayoinx', '@chars.webbb hahaha it has come to this extend', 'Salty Liverpool fans', '😂', 'Money & time that could hv been spent focusing on FW issues instead.', '🤦🏽\u200d♂️', 'I don’t see anything wrong with this art work.. just my opinion.. ✌️']"
40,CNA,2.29256E+18,22/4/2020 8:24,channelnewsasia,"Photo by CNA on April 21, 2020. May be an image of text that says 'Bye bye, bubble tea & barbers see you after the circuit breaker'.","Singapore’s “circuit breaker” period has been extended to June 1. But if you were thinking of ordering online a nice, refreshing cup of bubble tea to comfort yourself, that might be hard.

The list of essential services that will stay open during this period have been trimmed even further. That means specialised food and beverage outlets will have to shut for now, including outlets that “predominantly” sell drinks like bubble tea, fruit juice, smoothies, coffee, soya bean and alcoholic drinks. Popcorn stores, bak kwa shops, ice cream shops, outlets that mainly sell cakes, cupcakes, cheese and other desserts will have to close too.

And if you’ve got zero shaving skills, you might have to resign yourself to growing your hair out this circuit breaker period), as hairdressers and barbers will have to close their outlets. Read our story on what you can or cannot do under tighter circuit breaker rules on CNA Lifestyle, link in bio. #Singapore #circuitbreaker #bubbletea #coronavirus #COVID19 (Photo: Unsplash)","['Malaysia got delivery 🤣', 'Oh no.. no haircut available.. sad... no manicures too.. 😑😑', '😍BUBBLE TEA available!! 珍珠奶茶，有！有！有！\nHey #bubbletealover 💕you still have me #bubbletea #luroufan at @yeah.taiwanese @timbreplus \n来杯奶茶再说！😄 #staysafe #stayhome #sgunited #suportlocal #savefnbsg\n\nFREE upgrade to LESS ice\U0001f9ca \nOpen ⏰ 11am to 9pm. \nTo order:\n☎️WhatsApp: +65 9632 0590\nor\nGrabfood Delivery', 'HELLO WHEN WILL MACS REOPEN 😭', 'Madness. Good to say bye bye for a while.', 'bye bye bubble tea, bye bye diabetes...👍', 'I see you soon', 'NO!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!', 'It’s only bubble tea.. can make your own also.. what’s the big deal... cmon people.... 😏', 'So school starts in June 1st instead of may 4???', 'https://m.facebook.com/story.php?story_fbid=10158390409118060&substory_index=0&id=180181568059&__tn__=%2As%2As-R', 'Nooooooooooooo😢', 'NTUC should works with bubble milk tea brands to shell them in super market plz💪💪💪', '🤢🤢🤢🤢🤮🤮🤮🤮', 'This is such a depressing story. I hope the citizens of whatever country is mentioned stay sane. Oh wait-', 'I want my cake.. I have no birthday cake this year why take away cakes ☹️', 'Think Shoil not trim barbers, hairdresser people need haircut , manage queue', 'A blessing in disguise and we can be healthier .', 'This CB helps everyone to abstain from unhealthy sugary and caffeinated drinks. 👍👍', 'But hello to Barber Tea @maddybarber', 'When does this rule apply?', '@annalisa.an niente piu bubble tea 😢', 'noooooooooooooooooooooooooooooo', 'They should hold a rock concert when this is over so that we can sway our long hairs. Rock On.🤘', ""I'm already thin, I may disappear after this CB 😢"", 'I dunt miss u bubble or bobba. I and my kids are not a fan of bble tea. Sorry. Hehehe. I prefer kopi o kaw and teh tarik mamak to bubble tea.😅😅.', 'Sedih😢', 'Need a room in HK Asap? Well just contact me 💯', 'Here in Jakarta, barbers, massage parlors, nail salons have been closed for weeks now. Sincerely, messy hair and nails dont care.', 'We will miss you bubble tea...']"
41,CNA,2.29765E+18,29/4/2020 8:48,channelnewsasia,"Photo by CNA on April 28, 2020. May be an image of 1 person.","Lights, camera, online action! There’s big news in the world of Hollywood – movies that were only released on streaming platforms or video on demand to be eligible for the Oscars next year.

The rule change was, of course, because of the coronavirus pandemic, which has affected a lot of movie releases this year. Usually, the Academy of Motion Picture Arts and Sciences requires at least a seven-day run in Los Angeles theaters for movies to be eligible.

The news comes right after after the world’s biggest film festivals – which were also affected by COVID-19 – decided to hold a huge 10-day online festival in May instead. Called We Are One: A Global Film Festival, it’ll feature films curated from over 20 festivals around the world, including biggies such as Cannes, Sundance, Berlin, Venice and Toronto film festivals. #Oscars #AcademyAwards #Hollywood #movie #streaming #film #festival #coronavirus #COVID19 (Photo: AFP)","['Pm sent. Please check if you would like the offer.', '@tonetjadaone', ""It's Oscar's not Emmys. T.v. Shows don't count guys"", 'Tiger King 👑', 'Cool cool, but like who does it goes too? 🙄', '@zhihaoteo', 'Money heist no.1 🙏🏽']"
42,CNA,2.29986E+18,2/5/2020 10:07,channelnewsasia,,"UK's Princess Charlotte, the daughter of Prince William and his wife Kate, celebrated her fifth birthday on Saturday (May 2). And to mark the occasion, a handful of photographs were released to show what she's been doing during lockdown.

And apparently, she's being very charitable. The photographs were taken last month by her mother at the Sandringham Estate in eastern England, where the family helped to pack and deliver food parcels for isolated pensioners in the local area. #PrincessCharlotte #royalfamily #PrinceWilliam #KateMiddleton #lockdown #COVID19 #coronavirus (Photos: Reuters)","['😘👏❤️', '👍🏻🙏🏻💪🏻😍', 'So sweet ❤️👏👏👏', 'Remind me of Late Princess Diana', 'Megan u should learn!! Never see u any charity since u married Henry', '👏👏👏', '👏', 'https://www.shine.cn/news/nation/2005027400/', ""Happy Birthday Princess Cute Doll..❤️😍I don't have any  word to say.. GBU 🙏 and Your Family 🙏"", 'She bears an uncanny resemblance to Queen Elizabeth 😊', 'good Mr Ac', 'Good to start them young but Princess where is your mask? She looks like her greatgrandma The Queen. Im sure her grandma the late Princess Diana will be proud of her❤️', 'And any other 5 year old doing this wont get the same treatment', '❤️', '❤️❤️❤️', 'Why.is.this.news?', 'Aww.....she is a grown up girl', '❤️👏', '❤️❤️❤️🤗', 'Starting young she will follow the foot steps very graciously!!❤️', 'Long to reign over us!', 'The british way,💕🤗', 'Oh...she so sweet.....🥰🥰🥰🥰', '@princessmat OMG THIS ♥️', 'Beautiful and kind hearted, Princess Charlotte like her mother and deceased grandma, Princess Diana!🇸🇬', 'She is so adorable', 'So sweet of her', 'She is doing it cause both of the parents are training her to be the future queen of England so is very well adjusted to her new role in the future', 'Well groomed! She looks so much like her grandma, Queen Elizabeth!', 'she is just lucky to be born from royalty family, especially British.... if she is a typical girl, this treatment would be totally different. another day another adventure.... 😂🤦\u200d♂️', 'Charity work, good to start them young 👍🏻', 'Does she understands that she is doing? Why media has to be exiled about it??', 'I buy old MAL🇲🇾(coin$note)10Kmyr per☝\nOld SIN🇸🇬(coin$note)10Ksgd per☝\nOld BRU🇧🇳(coin$note)10Kbnd per☝\nYA ALLAH Tembaga,☝☝✅🤙✅✅\nOld coin\nOld notes\nStamps \nDuit lama\nCincin\nStoke\nAtique\nRing..', 'So sweet', 'mhm yes, she isnt so special, many other children do the same, but good job on her anyways', 'Need a room in Hong Kong? Contact me 😎', 'awh cool', 'Where’s her mask 😰😰😰']"
43,CNA,2.30784E+18,13/5/2020 10:09,channelnewsasia,"Photo by CNA on May 12, 2020. May be an image of 1 person and text that says 'Please Forgive Me? ♪ Bryan Adams says sorry for anti-Chinese COVID-19 19 online rant'.","Canadian rocker Bryan Adams has recently apologised after a backlash and accusations of anti-Chinese racism over his online rant about the pandemic forcing the cancellation of his London shows this week.

The Please Forgive Me and Cuts Like A Knife singer issued a statement offering ""apologies to any and all that took offence to my posting yesterday” and added: ""I have love for all people."" Adams had said in earlier expletive-laced Twitter and Instagram posts that his gigs at the Royal Albert Hall were nixed thanks to ""bat eating, wet market animal selling, virus making greedy bastards."" He also admonished the Chinese to go vegan.

While animal rights groups praised his call to stop eating meat, others interpreted the expletive-laced comments as anti-Chinese. In his apology, Adams explained: ""No excuse, I just wanted to have a rant about the horrible animal cruelty in these wet markets being the possible source of the virus, and promote veganism."" Read more on CNA Lifestyle, link in bio. #BryanAdams #antiChinese #rock #music #concert #PleaseForgiveMe #CutsLikeAKnife #COVID19 #coronavirus (Photo: AFP)","['Thank you for apologising. But you’ve already revealed your inner racist feelings about Chinese people.\n A former fan', ""Are you sure that virus comes from China? Where was zero patient? Nobody has certainties about this virus and the truth that will be told to the world will be distorted! Wr don't need to accuse each other, we don't need racism! We all have to do our part against the virus!"", 'China did start this crap. Why apologise? They are no angel.', 'Too little too late...who the fuck he thinks he is? A has been over the hill rocker. Just ignore him.', 'Not convinced !', '💪💪💪🙏🙏🙏', 'is this even news...???', 'He should apologize for apologizing.', 'Look like everything u do...u do it for u... 🤦🏽\u200d♂️', 'But its true.. China is that kind of people...', 'Pussy Canadian, his career above suffering fellow Canadian from the CCP Virus! I would definitely don’t go to a bryan Adams concert after this pussy action! This what’s happened when your a moron liberal you betray your own country.', 'Veganism is not promoted via this rant.', ""He's only apologizing so people wont  boycott his.... - oh I can't even finish the sentence. Nobody cared about you since the 90s. 🤣"", ""what's wrong, why apologize?"", 'Listen and people will tell you who they are. \nThat’s what he did.', 'You are right with what you said, China’s is the most cruller human life, eating wildlife and bringing the virus spreading around the globe, killed millions people causing the virus, Not only that’s things China also hides their bad things to not show around the world', 'He just accidentally spell out his real personality : Racist! No respect to him, millions sorry also useless', ""He's not wrong"", 'Shall we forgive him? Nah. He is too rich. Lets make him pay for racists slur.', ""He doesn't need to apologize, they don't deserve it."", '❤️❤️❤️', 'That was fast! ha.', '❤️❤️❤️❤️❤️❤️']"
44,CNA,2.3122E+18,19/5/2020 10:36,channelnewsasia,"Photo by CNA on May 18, 2020. May be an image of 1 person and text that says 'Robbie Williams is reuniting with Take That for an online charity concert on May 29'.","Twenty years after leaving the group, Robbie Williams will be taking back his spot in Take That – but only for an online concert for charity, which will take place on May 29.

He’ll be joining Gary Barlow, Mark Owen and Howard Donald for a benefit show for music therapy charity Nordoff Robbins and Crew Nation, which provide support for concert crew members during the pandemic outbreak. No word yet on whether Jason Orange will also be re-joining his old group.

The concert will be hosted on the Compare The Meerkat YouTube and Facebook pages. Read more on CNA Lifestyle, link in bio. #RobbieWilliams #TakeThat #concert #charity #music #boyband #GaryBarlow #MarkOwen #HowardDonald #JasonOrange #coronavirus #COVID19 (Photo: Reuters)","['Who dafuq is robbie williams?', 'More entertainment', '@pam_p.s.iloveyou', 'Yeah ❤️❤️❤️❤️', '@_shumiii_', 'Took this', '@marmaylade @iamspidermonkey @ephiriel13 cos I remember you guys once ""became"" take that. 😉', '@hayatijsmn', 'Mmmm', '😍', 'Betterman💪', 'Yeah !! @saritawg', '❤️👍', '👏👏👏👏👏👏❤️❤️❤️❤️❤️', '👏👏👏 cant wait!', 'Is he BACK FOR GOOD?', '👍', 'Corona virus ruined everything', 'Yea yea..then a day before the concert he will back out..typical', '👏👏👏']"
