,name,comment,processed_text,demojize_text
6,xjasonalmax,@pong_q.t,[],@pong_q.t
7,wilsonteo34,😂😮😮,[],:face_with_tears_of_joy::face_with_open_mouth::face_with_open_mouth:
8,5811aisha,👍,[],:thumbs_up:
9,marcomarcusmusic,Even if not free also must get. At most it will cost $100 or smth. Get it and done and Over with and u can get on with life and travel etc ❤️❤️❤️❤️,"['even', 'free', 'also', 'must', 'get', 'cost', 'smth', 'get', 'done', 'u', 'get', 'life', 'travel', 'etc']",Even if not free also must get. At most it will cost $100 or smth. Get it and done and Over with and u can get on with life and travel etc :red_heart::red_heart::red_heart::red_heart:
10,clareljndr,💓💓💓,[],:beating_heart::beating_heart::beating_heart:
11,ohjmx,I assume long-term resident means people who are permanent residents here and Long Term Visit Pass holders be it for whatever reason.,"['assum', 'resid', 'mean', 'peopl', 'perman', 'resid', 'long', 'term', 'visit', 'pass', 'holder', 'whatev', 'reason']",I assume long-term resident means people who are permanent residents here and Long Term Visit Pass holders be it for whatever reason.
12,zenabjejen,Cepat lah buka Singapore. Batam waiting u for open lol,"['cepat', 'lah', 'buka', 'singapor', 'batam', 'wait', 'u', 'open', 'lol']",Cepat lah buka Singapore. Batam waiting u for open lol
13,biean_biz,long term residents..uhhmm are the foreign workers included?,"['long', 'term', 'resid', 'uhhmm', 'foreign', 'worker', 'includ']",long term residents..uhhmm are the foreign workers included?
14,biean_biz,long term residents..uhhmm are the foreign workers included?,"['long', 'term', 'resid', 'uhhmm', 'foreign', 'worker', 'includ']",long term residents..uhhmm are the foreign workers included?
15,oshinhernis,@venn8 👀,[],@venn8 :eyes:
16,rei_perfect,Yayyyy,['yayyyi'],Yayyyy
0,cheersdoris,👍,[],:thumbs_up:
1,cheersdoris,👍,[],:thumbs_up:
2,sn.teresang,👏,[],:clapping_hands:
3,v.charaan,Good luck on getting affected by the sight effects lmao..,"['good', 'luck', 'get', 'affect', 'sight', 'effect', 'lmao']",Good luck on getting affected by the sight effects lmao..
4,rusyd68,"Damn I'm allergic to synflex, would that make me an anti-vaxxer?","['damn', 'allerg', 'synflex', 'would', 'make']","Damn I'm allergic to synflex, would that make me an anti-vaxxer?"
5,da.ve7954,Historic moment. Singapore first guinea pig,"['histor', 'moment', 'singapor', 'first', 'guinea', 'pig']",Historic moment. Singapore first guinea pig
6,johnnyjuay,👏👏👏,[],:clapping_hands::clapping_hands::clapping_hands:
7,joycekee892,@ahlibababas,[],@ahlibababas
8,ramy5476,Wish success for the vaccine 🙏😇,"['wish', 'success', 'vaccin']",Wish success for the vaccine :folded_hands::smiling_face_with_halo:
9,20cnts,@hengyeu she kena jab,"['kena', 'jab']",@hengyeu she kena jab
10,kangaroo03,"It is better if the Singapore government wait out for a few months after the first batch of vaccines are rolled out to the public of other countries and before getting the vaccines,to see if there is any sideeffects and damaging effects people experience from the vaccine.","['better', 'singapor', 'govern', 'wait', 'month', 'first', 'batch', 'vaccin', 'roll', 'public', 'countri', 'get', 'vaccin', 'see', 'sideeffect', 'damag', 'effect', 'peopl', 'experi', 'vaccin']","It is better if the Singapore government wait out for a few months after the first batch of vaccines are rolled out to the public of other countries and before getting the vaccines,to see if there is any sideeffects and damaging effects people experience from the vaccine."
11,akomono,Seems like the 1st to buy iphone,"['seem', 'like', 'buy', 'iphon']",Seems like the 1st to buy iphone
12,yongjiejiee,Her face 😂,['face'],Her face :face_with_tears_of_joy:
13,rcheanglm64,👍,[],:thumbs_up:
14,myonefaith,👍🏻👏🏻💪🏻❤️🇸🇬,[],:thumbs_up_light_skin_tone::clapping_hands_light_skin_tone::flexed_biceps_light_skin_tone::red_heart::Singapore:
15,hypedripfit,some people died from vaccine bro,"['peopl', 'die', 'vaccin', 'bro']",some people died from vaccine bro
16,z_gaoyi,i hope the vaccine would be a success:D,"['hope', 'vaccin', 'would', 'success']",i hope the vaccine would be a success:D
17,hypedripfit,hope the sg one not fatal like the us one,"['hope', 'sg', 'one', 'fatal', 'like', 'us', 'one']",hope the sg one not fatal like the us one
18,lyuexuan_,"There's not enough data to prove the effectiveness of the vaccine, so now we are all Guinea pigs.","['enough', 'data', 'prove', 'effect', 'vaccin', 'guinea', 'pig']","There's not enough data to prove the effectiveness of the vaccine, so now we are all Guinea pigs."
19,mrhteinlin,May this be a success and bring good news to 2021!,"['may', 'success', 'bring', 'good', 'news']",May this be a success and bring good news to 2021!
20,jong_tp,🤔🤔🤔🤔🤔,[],:thinking_face::thinking_face::thinking_face::thinking_face::thinking_face:
21,lyuexuan_,"All that talk about the vaccine being voluntary, most likely the poor healthcare workers won't be given any choices. Btw there's been reports of severe allergic reactions after taking the vaccine..","['talk', 'vaccin', 'voluntari', 'like', 'poor', 'healthcar', 'worker', 'wo', 'given', 'choic', 'btw', 'report', 'sever', 'allerg', 'reaction', 'take', 'vaccin']","All that talk about the vaccine being voluntary, most likely the poor healthcare workers won't be given any choices. Btw there's been reports of severe allergic reactions after taking the vaccine.."
22,tylerharvey,Looks like it hurts,"['look', 'like', 'hurt']",Looks like it hurts
23,elidevecchi,@eduardoarndt vamo singa!,"['vamo', 'singa']",@eduardoarndt vamo singa!
24,wengyeowsoon,👏👏👏,[],:clapping_hands::clapping_hands::clapping_hands:
25,shamnasaar,She gonna start climbing walls after the jab,"['gon', 'na', 'start', 'climb', 'wall', 'jab']",She gonna start climbing walls after the jab
26,alvingoh,💪🏼💪🏼💪🏼,[],:flexed_biceps_medium-light_skin_tone::flexed_biceps_medium-light_skin_tone::flexed_biceps_medium-light_skin_tone:
0,melwu5057,That is great news for Singapore people,"['great', 'news', 'singapor', 'peopl']",That is great news for Singapore people
1,blehblehbleh2007,Pls no sinovac 😭,"['pl', 'sinovac']",Pls no sinovac :loudly_crying_face:
2,vignishh,Ngl the packaging looks like maggi mee when I first looked at it,"['ngl', 'packag', 'look', 'like', 'maggi', 'mee', 'first', 'look']",Ngl the packaging looks like maggi mee when I first looked at it
3,franksongjh,😮,[],:face_with_open_mouth:
4,potatocoffeepot,"Best not buy those manufactured in China....There are some ""black hearted"" 黑心 merchants or producers tat can make fake eggs n add all kinds of colours to fruits to make them look fresh n good and sell them to unsuspecting consumers...truly scary..But one of their MOST UNFORGIVABLE acts is making fake baby milk formula powder tat caused babies to fall sick after drinking...This is the Most Disgusting bcos babies are so defenceless n depend on milk powder to live on bcos not All mothers are able to breast feed their babies...so best not buy vaccine from China. Thank you very much..","['best', 'buy', 'manufactur', 'china', 'black', 'heart', 'merchant', 'produc', 'tat', 'make', 'fake', 'egg', 'n', 'add', 'kind', 'colour', 'fruit', 'make', 'look', 'fresh', 'n', 'good', 'sell', 'unsuspect', 'consum', 'truli', 'scari', 'one', 'unforgiv', 'act', 'make', 'fake', 'babi', 'milk', 'formula', 'powder', 'tat', 'caus', 'babi', 'fall', 'sick', 'drink', 'disgust', 'bco', 'babi', 'defenceless', 'n', 'depend', 'milk', 'powder', 'live', 'bco', 'mother', 'abl', 'breast', 'feed', 'babi', 'best', 'buy', 'vaccin', 'china', 'thank', 'much']","Best not buy those manufactured in China....There are some ""black hearted"" 黑心 merchants or producers tat can make fake eggs n add all kinds of colours to fruits to make them look fresh n good and sell them to unsuspecting consumers...truly scary..But one of their MOST UNFORGIVABLE acts is making fake baby milk formula powder tat caused babies to fall sick after drinking...This is the Most Disgusting bcos babies are so defenceless n depend on milk powder to live on bcos not All mothers are able to breast feed their babies...so best not buy vaccine from China. Thank you very much.."
5,yehuda5745,Ask bibi 🕎,"['ask', 'bibi']",Ask bibi :menorah:
6,uncle_ball_ball,Sinovac.. siao liao lor,"['sinovac', 'siao', 'liao', 'lor']",Sinovac.. siao liao lor
7,jesuschrist_earthson_1997,"What the! Sinovac! China’s way of apologising their initial cover-up propaganda of this Wuhan coronavirus huh!! Doesn’t work for the world now that 84.8 million cases/people have been found to be infected and 1.86 million deaths have been recorded! Too late man China,it is too late to apologise! Like that @onerepublic song from 2007","['sinovac', 'china', 'way', 'apologis', 'initi', 'propaganda', 'wuhan', 'coronaviru', 'huh', 'work', 'world', 'million', 'found', 'infect', 'million', 'death', 'record', 'late', 'man', 'china', 'late', 'apologis', 'like', 'song']","What the! Sinovac! China’s way of apologising their initial cover-up propaganda of this Wuhan coronavirus huh!! Doesn’t work for the world now that 84.8 million cases/people have been found to be infected and 1.86 million deaths have been recorded! Too late man China,it is too late to apologise! Like that @onerepublic song from 2007"
8,nora_yee_,Good grief! No Sinovac please. Can we really trust it? Has China released data on its side effects? We need transparency of information.,"['good', 'grief', 'sinovac', 'pleas', 'realli', 'trust', 'china', 'releas', 'data', 'side', 'effect', 'need', 'transpar', 'inform']",Good grief! No Sinovac please. Can we really trust it? Has China released data on its side effects? We need transparency of information.
9,kohmichael89,Ask the minister or president go try first?,"['ask', 'minist', 'presid', 'go', 'tri', 'first']",Ask the minister or president go try first?
10,kohmichael89,Ask the minister or president go try first?,"['ask', 'minist', 'presid', 'go', 'tri', 'first']",Ask the minister or president go try first?
11,idxp.mart,What's sinovac,['sinovac'],What's sinovac
12,kayden_leow,No sinovac. We cannot trust them!,"['sinovac', 'trust']",No sinovac. We cannot trust them!
13,yourmotherlj123,Just dont use Sinovac on our own people,"['dont', 'use', 'sinovac', 'peopl']",Just dont use Sinovac on our own people
14,pillopooh,I hope we all can back to work from home 100% for non essential. With the spread of uk virus currently it’s so dangerous esp for pregnant lady. Gov always asked citizen to have baby but where is the protection for pregnant lady?,"['hope', 'back', 'work', 'home', 'non', 'essenti', 'spread', 'uk', 'viru', 'current', 'danger', 'esp', 'pregnant', 'ladi', 'gov', 'alway', 'ask', 'citizen', 'babi', 'protect', 'pregnant', 'ladi']",I hope we all can back to work from home 100% for non essential. With the spread of uk virus currently it’s so dangerous esp for pregnant lady. Gov always asked citizen to have baby but where is the protection for pregnant lady?
0,suarezgurung,That's great 👍🤝,['great'],That's great :thumbs_up::handshake:
1,xo.jujube.xo,this gives us so much hope,"['give', 'us', 'much', 'hope']",this gives us so much hope
2,coldheartlines,Later all the side effects come lol😂,"['later', 'side', 'effect', 'come', 'lol']",Later all the side effects come lol:face_with_tears_of_joy:
3,prestigejuly,Omg the vaccines! ❌,"['omg', 'vaccin']",Omg the vaccines! :cross_mark:
4,prestigejuly,Omg a plane can open like that? ✔️,"['omg', 'plane', 'open', 'like']",Omg a plane can open like that? :check_mark:
5,legendpvper,"Give it to those politicians first, if there is a side effect or anything, they are the first to get it!","['give', 'politician', 'first', 'side', 'effect', 'anyth', 'first', 'get']","Give it to those politicians first, if there is a side effect or anything, they are the first to get it!"
6,jooheeleee,@hongjun0107 대단하다 싱가펄,[],@hongjun0107 대단하다 싱가펄
7,sara.the_great,Excuse me!!! Indonesia received few days ago before Singapore 😏,"['excus', 'indonesia', 'receiv', 'day', 'ago', 'singapor']",Excuse me!!! Indonesia received few days ago before Singapore :smirking_face:
8,joemar4u,Wow👍👍👍,['wow'],Wow:thumbs_up::thumbs_up::thumbs_up:
9,r8d3n,"Still on beta, waiting for the bugs to be solved before getting one 💯","['still', 'beta', 'wait', 'bug', 'solv', 'get', 'one']","Still on beta, waiting for the bugs to be solved before getting one :hundred_points:"
10,_lameer,I didn’t know a plane can open up like that. This is fascinating.,"['know', 'plane', 'open', 'like', 'fascin']",I didn’t know a plane can open up like that. This is fascinating.
11,dr._expert,Way to go,"['way', 'go']",Way to go
12,deaf_rhino,Is our government using Pfizer vaccine,"['govern', 'use', 'pfizer', 'vaccin']",Is our government using Pfizer vaccine
13,deaf_rhino,"If yes, you all can take it first. I'll wait and see.","['ye', 'take', 'first', 'wait', 'see']","If yes, you all can take it first. I'll wait and see."
14,kayy.la.laa,"NO ME ME ,, ME FIRST",['first'],"NO ME ME ,, ME FIRST"
15,bvxoe_,Hi @straits_times,['hi'],Hi @straits_times
16,ara_ara475,The plane laughing out loud eh,"['plane', 'laugh', 'loud', 'eh']",The plane laughing out loud eh
17,agus.wirabowo,Where is come from vaccine for singapore?? In Indonesia Vaccine come from China / Tiongkong🙏,"['come', 'vaccin', 'singapor', 'indonesia', 'vaccin', 'come', 'china', 'tiongkong']",Where is come from vaccine for singapore?? In Indonesia Vaccine come from China / Tiongkong:folded_hands:
18,spirit4me,USA was to get it all first; we paid for its development,"['usa', 'get', 'first', 'paid', 'develop']",USA was to get it all first; we paid for its development
19,grannylambert,❤️👍❤️,[],:red_heart::thumbs_up::red_heart:
20,grannylambert,Age of Aquarius 🙏 Welcome,"['age', 'aquariu', 'welcom']",Age of Aquarius :folded_hands: Welcome
21,tharikacc,Then the virus released its next version 🙂,"['viru', 'releas', 'next', 'version']",Then the virus released its next version :slightly_smiling_face:
22,yourcaleb,its beginning to look a lot like christmas 🎄,"['begin', 'look', 'lot', 'like', 'christma']",its beginning to look a lot like christmas :Christmas_tree:
23,bebyyullicaa,UK has made the vaccine! ☺️,"['uk', 'made', 'vaccin']",UK has made the vaccine! :smiling_face:
24,ironknight181,Bring it on.Time is precious. Vaccine is vital.,"['bring', 'preciou', 'vaccin', 'vital']",Bring it on.Time is precious. Vaccine is vital.
25,muddlehead333,No Comment ! To each its Own.,['comment'],No Comment ! To each its Own.
26,hmmmsothisinsta,"Its ok u can gv mine to docs nurses, front workers, they sacrifice so much, to those that really need it. 🤗","['ok', 'u', 'gv', 'mine', 'doc', 'nurs', 'front', 'worker', 'sacrific', 'much', 'realli', 'need']","Its ok u can gv mine to docs nurses, front workers, they sacrifice so much, to those that really need it. :hugging_face:"
27,hmmmsothisinsta,"Its ok u can gv mine to docs nurses, front workers, they sacrifice so much, to those that really need it. 🤗","['ok', 'u', 'gv', 'mine', 'doc', 'nurs', 'front', 'worker', 'sacrific', 'much', 'realli', 'need']","Its ok u can gv mine to docs nurses, front workers, they sacrifice so much, to those that really need it. :hugging_face:"
28,zach.wu,A great way to finish off a challenging year! 💪😊,"['great', 'way', 'finish', 'challeng', 'year']",A great way to finish off a challenging year! :flexed_biceps::smiling_face_with_smiling_eyes:
29,jontytuffin,How many doses?,"['mani', 'dose']",How many doses?
30,julietanli,Thank you all! 👍🙏👏👏👏,['thank'],Thank you all! :thumbs_up::folded_hands::clapping_hands::clapping_hands::clapping_hands:
31,_i_love_pom_pom,Yay,['yay'],Yay
32,mdjasm,👍👍,[],:thumbs_up::thumbs_up:
33,sirinat.p,@mattjingwei,[],@mattjingwei
34,p_tsl,Kudos to our leaders for make this New Year wish come through 🇸🇬,"['kudo', 'leader', 'make', 'new', 'year', 'wish', 'come']",Kudos to our leaders for make this New Year wish come through :Singapore:
35,_kyojuro__rengoku_,i hope they give it to the frontline workers and the foreign workers first tho,"['hope', 'give', 'frontlin', 'worker', 'foreign', 'worker', 'first', 'tho']",i hope they give it to the frontline workers and the foreign workers first tho
36,_.itachieyy,@metallica can make concert in sg already HAHA,"['make', 'concert', 'sg', 'alreadi', 'haha']",@metallica can make concert in sg already HAHA
37,mystixis,Are no one going to question the possible long-term side effects of the vaccines?,"['one', 'go', 'question', 'possibl', 'side', 'effect', 'vaccin']",Are no one going to question the possible long-term side effects of the vaccines?
38,subra_meenu,👍,[],:thumbs_up:
39,lexusljw,@k1mm3h_ don’t Kiasu okay? There’s enough for everyone . Don’t need to queue overnight machiam waiting for Apple latest phone,"['kiasu', 'okay', 'enough', 'everyon', 'need', 'queue', 'overnight', 'machiam', 'wait', 'appl', 'latest', 'phone']",@k1mm3h_ don’t Kiasu okay? There’s enough for everyone . Don’t need to queue overnight machiam waiting for Apple latest phone
40,ellazli,Leave some at @changiairport arrival hall. Too many imported cases these days,"['leav', 'arriv', 'hall', 'mani', 'import', 'case', 'day']",Leave some at @changiairport arrival hall. Too many imported cases these days
41,ts_fen23,@marcvincentong,[],@marcvincentong
42,duexxss,Zombie,['zombi'],Zombie
43,loli_arsonist_of_teyvat,Here comes the plane *reversed* *chomps*,"['come', 'plane', 'revers', 'chomp']",Here comes the plane *reversed* *chomps*
44,raphaye.l,The plane looks like it's laughing,"['plane', 'look', 'like', 'laugh']",The plane looks like it's laughing
45,bagterealz89,Give priority to all the health care front liners they deserve it they toil too much this one year,"['give', 'prioriti', 'health', 'care', 'front', 'liner', 'deserv', 'toil', 'much', 'one', 'year']",Give priority to all the health care front liners they deserve it they toil too much this one year
46,princesslmtgmailcomprincesslmt,❤️,[],:red_heart:
47,indignitas,"first buy, first obtainment i presume?","['first', 'buy', 'first', 'obtain', 'presum']","first buy, first obtainment i presume?"
48,jensen.9769,"Well done, SG govt ❤️","['well', 'done', 'sg', 'govt']","Well done, SG govt :red_heart:"
49,jeryl_dinero,Its the calm before the storm,"['calm', 'storm']",Its the calm before the storm
50,cynthia.cly,Thanks SG government for their hard work to make us the first & best.,"['thank', 'sg', 'govern', 'hard', 'work', 'make', 'us', 'first', 'best']",Thanks SG government for their hard work to make us the first & best.
51,joycekee892,@ybee.bee,[],@ybee.bee
52,joycekee892,@ahlibababas,[],@ahlibababas
53,joycekee892,@ivy.ang.9619,[],@ivy.ang.9619
54,itsraynerofficial,Whats the registration of the plane?,"['what', 'registr', 'plane']",Whats the registration of the plane?
55,ana_a_freire,🙏🏻,[],:folded_hands_light_skin_tone:
56,shioknesss,747 Tenet track playing in my head,"['tenet', 'track', 'play', 'head']",747 Tenet track playing in my head
57,carmenelccldtltellsl45plat,Yey! vaccine finally come😁😁😁😁,"['yey', 'vaccin', 'final', 'come']",Yey! vaccine finally come:beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:
58,rosyvivian,@weijieeatsyouup,[],@weijieeatsyouup
59,arsenalizer7,Envy for sporean from Indonesian..😭..our govt only bring Sinovac from China 😢😢. Sporean u are all so lucly and blessed to have great govt.,"['envi', 'sporean', 'indonesian', 'govt', 'bring', 'sinovac', 'china', 'sporean', 'u', 'lucli', 'bless', 'great', 'govt']",Envy for sporean from Indonesian..:loudly_crying_face:..our govt only bring Sinovac from China :crying_face::crying_face:. Sporean u are all so lucly and blessed to have great govt.
60,dayriusz,it’s all fun and games until they drop the package,"['fun', 'game', 'drop', 'packag']",it’s all fun and games until they drop the package
61,wisma_sehati,Free somemore ..no need to pay .😎,"['free', 'somemor', 'need', 'pay']",Free somemore ..no need to pay .:smiling_face_with_sunglasses:
62,acogwheel,Where the anti vaxxers at,"['anti', 'vaxxer']",Where the anti vaxxers at
63,fekyou_imkerone,Survival of the richest again...,"['surviv', 'richest']",Survival of the richest again...
64,sand_artist_lawrence_koh,👍👍👍👍👍👍,[],:thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up:
65,hyun_do_cho,@jjjenpuraaa 우리 장기 체류자라서 무료로 맞을 수 있어 백신,[],@jjjenpuraaa 우리 장기 체류자라서 무료로 맞을 수 있어 백신
66,yelbaut,❤️🙌,[],:red_heart::raising_hands:
67,lovetreesnfruits,Singapore will be Asia’s distribution hub for various vaccines.,"['singapor', 'asia', 'distribut', 'hub', 'variou', 'vaccin']",Singapore will be Asia’s distribution hub for various vaccines.
68,shafeeq_hilman,Oh our Christmas present has arrived,"['oh', 'christma', 'present', 'arriv']",Oh our Christmas present has arrived
69,tinnietini,👏vshgsahcw,['vshgsahcw'],:clapping_hands:vshgsahcw
70,tinnietini,How,[],How
71,jt535582,😍,[],:smiling_face_with_heart-eyes:
72,leopard_moon,👍👍👍👍👍,[],:thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up:
73,some_hot_boi,Plane go “ahhhhh”,"['plane', 'go', 'ahhhhh']",Plane go “ahhhhh”
74,dinosauroarr,never knew a plane could open that way 😳,"['never', 'knew', 'plane', 'could', 'open', 'way']",never knew a plane could open that way :flushed_face:
75,demolotis,Give the vaccines to the dormitory workers first. They deserved all the hard work they did.,"['give', 'vaccin', 'dormitori', 'worker', 'first', 'deserv', 'hard', 'work']",Give the vaccines to the dormitory workers first. They deserved all the hard work they did.
76,khdreay_25,Singaporean so lucky 🙏,"['singaporean', 'lucki']",Singaporean so lucky :folded_hands:
77,bvxoe_,Me first me first,"['first', 'first']",Me first me first
78,hanaradaisirkhri,Best news of 2020! Thank you Govt! 🙆‍♀️ ❤️ 🇸🇬,"['best', 'news', 'thank', 'govt']",Best news of 2020! Thank you Govt! :woman_gesturing_OK: :red_heart: :Singapore:
79,urbrofirasali,Thank god,"['thank', 'god']",Thank god
80,pammyrose6,🙏❤️🙏,[],:folded_hands::red_heart::folded_hands:
81,locksusie,Welcome news. Thanks to our government. 🇸🇬,"['welcom', 'news', 'thank', 'govern']",Welcome news. Thanks to our government. :Singapore:
82,_.a.different.kind.of.human._,Give to those healthcare workers first. They worked so hard for 11 months ;-;,"['give', 'healthcar', 'worker', 'first', 'work', 'hard', 'month']",Give to those healthcare workers first. They worked so hard for 11 months ;-;
83,mdfxr,Standby for a higher hospitalisation fees in the future,"['standbi', 'higher', 'hospitalis', 'fee', 'futur']",Standby for a higher hospitalisation fees in the future
0,cheeki_breekimemes,"so webusing pfizer, moderna or both just to be safe?","['webus', 'pfizer', 'moderna', 'safe']","so webusing pfizer, moderna or both just to be safe?"
1,yehuda5745,🙏,[],:folded_hands:
2,sanyuhesselink,Banana is coming.😏,"['banana', 'come']",Banana is coming.:smirking_face:
3,melwu5057,It's a blessing for modernas covid19 vaccine shipment that will arrive in march .94% per cent is ready good enough for us Singaporean to take when is is available for to take it to use .,"['bless', 'moderna', 'vaccin', 'shipment', 'arriv', 'march', 'per', 'cent', 'readi', 'good', 'enough', 'us', 'singaporean', 'take', 'avail', 'take', 'use']",It's a blessing for modernas covid19 vaccine shipment that will arrive in march .94% per cent is ready good enough for us Singaporean to take when is is available for to take it to use .
4,legit_trusted_wordwide,I buy old MAL 🇲🇾(coins$ notes)10kkmyr per☝️ old Sin🇸🇬(coins$note)10ksgd per☝️OLD BRU🇧🇳(coins$notes)10ksgd per☝️ YA ALLAH 🙏🙏🙏✅✅✅✅,"['buy', 'old', 'mal', 'coin', 'note', 'per', 'old', 'sin', 'coin', 'note', 'perold', 'bru', 'coin', 'note', 'per', 'ya', 'allah']",I buy old MAL :Malaysia:(coins$ notes)10kkmyr per:index_pointing_up: old Sin:Singapore:(coins$note)10ksgd per:index_pointing_up:OLD BRU:Brunei:(coins$notes)10ksgd per:index_pointing_up: YA ALLAH :folded_hands::folded_hands::folded_hands::check_mark_button::check_mark_button::check_mark_button::check_mark_button:
5,simweiyih,🍌,[],:banana:
6,fitrapita,@arioninstagram,[],@arioninstagram
7,vitagenqueen,Hahahahah Gan kim yong said banana during his speech 😂😂😂,"['hahahahah', 'gan', 'kim', 'yong', 'said', 'banana', 'speech']",Hahahahah Gan kim yong said banana during his speech :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:
8,chunyewsin,🦠💬🏳️,[],:microbe::speech_balloon::white_flag:
9,jeff_bezos_123,Thats nice,"['that', 'nice']",Thats nice
10,jeff_bezos_123,Thats nice,"['that', 'nice']",Thats nice
11,thomas.tyrone.beiron,Hurrah for the zombie apocalypse conspiracists... 🧟 🧟‍♂️ 🧟‍♀️... 'We regret to announce that a serious problem with ...',"['hurrah', 'zombi', 'apocalyps', 'conspiracist', 'regret', 'announc', 'seriou', 'problem']",Hurrah for the zombie apocalypse conspiracists... :zombie: :man_zombie: :woman_zombie:... 'We regret to announce that a serious problem with ...'
0,l.x.y____,F,['f'],F
1,giggs_lim_chuan,Affordable price like $99.99 able to use like up to 10 times?,"['afford', 'price', 'like', 'abl', 'use', 'like', 'time']",Affordable price like $99.99 able to use like up to 10 times?
2,archiiange,Only Singaporean ? What about work pass/permit holders ??,"['singaporean', 'work', 'holder']",Only Singaporean ? What about work pass/permit holders ??
3,samuelykchan,oh. We have to pay. Pay2Live,"['oh', 'pay']",oh. We have to pay. Pay2Live
4,larry.yip,Get access to vaccine at what price???,"['get', 'access', 'vaccin', 'price']",Get access to vaccine at what price???
5,linhong._.ccks,Hope SG can get a vaccine,"['hope', 'sg', 'get', 'vaccin']",Hope SG can get a vaccine
6,mariefernz,Praying for a vaccine 🙏🏼,"['pray', 'vaccin']",Praying for a vaccine :folded_hands_medium-light_skin_tone:
7,michaelong1958,Free to all singaporeans...,"['free', 'singaporean']",Free to all singaporeans...
8,rosejurf,👍❤️,[],:thumbs_up::red_heart:
9,blehblehbleh2007,Oh still got price 😂,"['oh', 'still', 'got', 'price']",Oh still got price :face_with_tears_of_joy:
10,singteling.14,Uh is he sure that it will work?,"['uh', 'sure', 'work']",Uh is he sure that it will work?
11,sheenaskyyy,so if they can’t pay your just gonna let them die?,"['pay', 'gon', 'na', 'let', 'die']",so if they can’t pay your just gonna let them die?
12,shinesmelany,"When it comes to healthcare, especially a contagious virus, there shouldn’t be priorities or privileges. if the virus gets out of control, giving priorities won’t help.","['come', 'healthcar', 'especi', 'contagi', 'viru', 'prioriti', 'privileg', 'viru', 'get', 'control', 'give', 'prioriti', 'help']","When it comes to healthcare, especially a contagious virus, there shouldn’t be priorities or privileges. if the virus gets out of control, giving priorities won’t help."
13,fernando_briche,The amount of stupid retarted comments here is unbelievable and shocking!!,"['amount', 'stupid', 'retart', 'comment', 'unbeliev', 'shock']",The amount of stupid retarted comments here is unbelievable and shocking!!
14,moosemansizz,"if the vaccine is essential and such an important part of the long term solution, why must you charge the citizens for it?","['vaccin', 'essenti', 'import', 'part', 'long', 'term', 'solut', 'must', 'charg', 'citizen']","if the vaccine is essential and such an important part of the long term solution, why must you charge the citizens for it?"
15,lim.s.teck.3,"Migrant worker free Singaporean have to pay, wow...","['migrant', 'worker', 'free', 'singaporean', 'pay', 'wow']","Migrant worker free Singaporean have to pay, wow..."
