,Comments,Datetime,num_words
384,"I think it’s very obvious how cramped singapore has become over the last 10 years. Population and small land area equals high density, which is the reason why our epidemic is of this scale today. ",2020-05-31,35
385,"Yes, they also a great contributions to the coming election 👍👍",2020-05-31,10
386,I have never feel shy to repeat what I have always been saying.... new citizens are making far more contributions to our nation than many self declared true blue Singaporean ,2020-05-30,30
387,Help the Singaporeans in need la,2020-05-30,6
388,Please extend your help here in Philippines also 🙏,2020-05-30,8
389,They do it for a reason la.. to get the PR status or citizenship.. shld get them to serve the NS & take the NS pay.. See if they want to volunteer to serve NS.. 🤣🤣,2020-05-31,34
390,My advise to New Citizens now you are samesame as us singaporeans pse vote wisely.,2020-05-31,15
391,Welcome to SG Community !!! We need more Singaporean !! We are aging population. ,2020-05-30,12
392,Hmmm.. thought minister was saying not to differentiate between us and naturalized citizens ? ,2020-05-30,13
393,Why ST must use the words “new citizens”? Aren’t they Singapore citizens or there’s another category of citizens in our country?,2020-05-31,23
394,Unfortunately they going to volunteer to fight for pap at the ballot and screw us over for the next 5 years. Don't be grateful to them too quickly,2020-05-31,26
395,Thank you 🙏🏻 All the best to you all 👍🏻☺️,2020-05-30,8
397,Thank you so much for all Singaporean,2020-05-31,7
398,Why no mask no social distancing? Because this one old picture mah. You take out your IC and see if your photo got mask or not.,2020-05-31,26
399,"After replacing singaporean job, protected by their singaporean sons, able to retite back in their homeland while keeping their ic should they blame singaporean for being able to buy their 1.5m condo here...",2020-05-30,33
400,"Aiyah must show support as new citizens its a blessing to become one not every dreamer can claim to achieve this status the grass is very green,fresh,delicious,the future brighter than the sun",2020-05-30,35
401,I volunteer but I was not invited because I am not PR or Sporean.,2020-05-31,14
402,I have  a volunteer certificate.,2020-05-30,5
403,Original  citizens leh Yelping  away?,2020-05-30,5
404,How come the people in the pic are not wearing face masks? For recognition or are they virus-proof? 🤣🤣,2020-05-30,17
405,"No need to work, no need to worry how to make ends meet, these foreigners are having the best of both worlds.",2020-05-31,22
406,They are just puppet for PAP,2020-05-31,6
408,"This article is sowing hatred and has absolutely no data and facts to substantiate its info...   why is there a need to emphasis on new citizens, aren’t they known as Singaporeans now? This is a shocking article! ",2020-05-31,38
410,"Just waiting for the 'original' and born and bred Singaporeans comments, as they are usually brutal against immigrants and new citizens.... These immigrants and new citizens are showing compassion and not racism and hatred thank you new citizens and immigrants😁",2020-05-30,40
413,"....just another  'wayang , wayang ..., lah ?",2020-05-31,5
416,Vebessa Lee what are u trying to prove?,2020-05-31,8
420,Go back to your country fried chicken,2020-05-30,7
421,😴  We do this in foreign country too.. not only do work .. dig deep into own pocket to give...ask these new citizen to give out of their own pocket ... willing ? Or not ? 😎  芝麻绿豆 😴,2020-05-30,32
422,"It’s only a problem when people migrate for the wrong reasons. If someone only comes for the money but secretly wants communism or sharia law, it could ruin the political landscape of the country and destroy what made it successful in the first place.",2020-05-30,45
423,Would have been good if there are stories of ex-PRC now Singaporean putting their heart out for Singapore.  ,2020-05-30,17
424,"and they will VOTE for JUNTA PAP in every elections so Support And Vote For All Singapore Opposition Politics Parties and VFC Vote For Change, Oppositions in Unity also #VOTEOUTJUNTAPAPIGS ",2020-05-31,29
425,INDONESIAN 🇮🇩 Immigration-Consultant            Visa Service due to CROVID-19 (cronavirus) tention we can prosess extention all type of visas like  1#  KITAS   Extension  2# Visit Visa   211 /212     3#Indonesia-Citizenship 4:# Foreign Investment Company setup PMA 5#InvestorKITAS/KITAP 6# Working KITAS  7# Spouse Sponsr kitas NOTE: OVERSTAY problems also can  guide for specially Expats stuck Indonesia. we can also co-ordinate you in investment of high profit property In Indonesia & Australia Call / Whatsapp +62 812 101 56  786 (Gul) aqmarsweet@gmail.com,2020-05-30,59
428,"Hazard in buying fruits. Many hands touch to pick the best. Who knows if a customer infected with virus made selection, touch & go.",2020-06-02,23
429,Those who can't clean for 20/ and more time then what.,2020-06-03,9
432,"Might need to do a special message for smokers. Twice today I've come across groups of men, masks down chatting and smoking with zero social distancing in place. That will be where you get some community spread.",2020-06-02,36
435,Who don’t know keeping good hygiene prevent virus? Expert? Researchers? 🙄,2020-06-02,11
436,"Yes they contributed to the increase in population from 3 mill to 6 mill in a short span of time thus the packed trains, eateries et. Which makes it difficult to implement social distancing without asking half of out population to work from home or to stop working altogether.",2020-05-31,47
437,"I think for those who have nothing nice to say, they should just not say anything. I have come across quite a few freshly minted citizens who were initially all enthusiastic about doing something in gratitude for what they have been given, but soon after seeing the venom and nastiness thrown their way by such comments, they don't see the point in investing the time, and they stop and get on with what's important for them. Some of you need to realise that these people gave something up to become part of this country, and it's because they see potential in this place being a good home and settling place for their family. What attracts people to our country is the level of good governance, stability, reasonable taxes among many other things. Until you have lived elsewhere you will not appreciate how good you actually have it.  So be kind or just shut it. We need Singaporeans who are enthusiastic about building a community, and not breaking it with presumptions leading to racism and xenophobia. So let these people help out where they want, it benefits all of us.",2020-06-01,186
438,"Actually new citizens are attracted to the low income tax in SG, good education system, security etc. Once they got the red passport they springboard to other countries like US, UK, Canada & Australia.",2020-06-01,33
439,"Appoint New Citizens to be safety distance officers. They patrol areas where many New Citizens may congregate such as Robertson Quay, Holland Village, Bukit Timah, and so on. It is easier for New Citizens to convince fellow New Citizens not to break circuit breaker laws. Empower them to fine offenders on the spot too.",2020-05-30,54
440,Hard fight with big increase in population. Other well managed countries are preparing for second wave while we are still counting the victims with an ongoing first wave. Just having too many people in a small space in so many places.,2020-05-31,41
441,"The new citizens have a lot to catch up with. I have received news tt some new citizens like to  interrupt ppl who are giving briefing/teaching new stuff and give their own prospective before the person has finish speaking. This, in singapore is perceived as rude although in their country can be perceived as a norm.",2020-05-31,57
442,"We the citizens, immigrants of Singapore...🇲🇨",2020-06-01,6
443,Why no social distancing? Does it mean delivering foods to foreign workers don't have to follow the social distancing rules or obey the law,2020-05-30,23
444,"I think it’s very obvious how cramped singapore has become over the last 10 years. Population and small land area equals high density, which is the reason why our epidemic is of this scale today. ",2020-05-31,35
445,"Yes, they also a great contributions to the coming election 👍👍",2020-05-31,10
446,I have never feel shy to repeat what I have always been saying.... new citizens are making far more contributions to our nation than many self declared true blue Singaporean ,2020-05-30,30
447,Help the Singaporeans in need la,2020-05-30,6
448,Please extend your help here in Philippines also 🙏,2020-05-30,8
449,They do it for a reason la.. to get the PR status or citizenship.. shld get them to serve the NS & take the NS pay.. See if they want to volunteer to serve NS.. 🤣🤣,2020-05-31,34
450,My advise to New Citizens now you are samesame as us singaporeans pse vote wisely.,2020-05-31,15
451,Welcome to SG Community !!! We need more Singaporean !! We are aging population. ,2020-05-30,12
452,Hmmm.. thought minister was saying not to differentiate between us and naturalized citizens ? ,2020-05-30,13
453,Why ST must use the words “new citizens”? Aren’t they Singapore citizens or there’s another category of citizens in our country?,2020-05-31,23
454,Unfortunately they going to volunteer to fight for pap at the ballot and screw us over for the next 5 years. Don't be grateful to them too quickly,2020-05-31,26
455,Thank you 🙏🏻 All the best to you all 👍🏻☺️,2020-05-30,8
457,Thank you so much for all Singaporean,2020-05-31,7
458,Why no mask no social distancing? Because this one old picture mah. You take out your IC and see if your photo got mask or not.,2020-05-31,26
459,"After replacing singaporean job, protected by their singaporean sons, able to retite back in their homeland while keeping their ic should they blame singaporean for being able to buy their 1.5m condo here...",2020-05-30,33
460,"Aiyah must show support as new citizens its a blessing to become one not every dreamer can claim to achieve this status the grass is very green,fresh,delicious,the future brighter than the sun",2020-05-30,35
461,I volunteer but I was not invited because I am not PR or Sporean.,2020-05-31,14
462,I have  a volunteer certificate.,2020-05-30,5
463,Original  citizens leh Yelping  away?,2020-05-30,5
464,How come the people in the pic are not wearing face masks? For recognition or are they virus-proof? 🤣🤣,2020-05-30,17
465,"No need to work, no need to worry how to make ends meet, these foreigners are having the best of both worlds.",2020-05-31,22
466,They are just puppet for PAP,2020-05-31,6
468,"This article is sowing hatred and has absolutely no data and facts to substantiate its info...   why is there a need to emphasis on new citizens, aren’t they known as Singaporeans now? This is a shocking article! ",2020-05-31,38
470,"Just waiting for the 'original' and born and bred Singaporeans comments, as they are usually brutal against immigrants and new citizens.... These immigrants and new citizens are showing compassion and not racism and hatred thank you new citizens and immigrants😁",2020-05-30,40
473,"....just another  'wayang , wayang ..., lah ?",2020-05-31,5
476,Vebessa Lee what are u trying to prove?,2020-05-31,8
480,Go back to your country fried chicken,2020-05-30,7
481,😴  We do this in foreign country too.. not only do work .. dig deep into own pocket to give...ask these new citizen to give out of their own pocket ... willing ? Or not ? 😎  芝麻绿豆 😴,2020-05-30,32
482,"It’s only a problem when people migrate for the wrong reasons. If someone only comes for the money but secretly wants communism or sharia law, it could ruin the political landscape of the country and destroy what made it successful in the first place.",2020-05-30,45
483,Would have been good if there are stories of ex-PRC now Singaporean putting their heart out for Singapore.  ,2020-05-30,17
484,"and they will VOTE for JUNTA PAP in every elections so Support And Vote For All Singapore Opposition Politics Parties and VFC Vote For Change, Oppositions in Unity also #VOTEOUTJUNTAPAPIGS ",2020-05-31,29
485,INDONESIAN 🇮🇩 Immigration-Consultant            Visa Service due to CROVID-19 (cronavirus) tention we can prosess extention all type of visas like  1#  KITAS   Extension  2# Visit Visa   211 /212     3#Indonesia-Citizenship 4:# Foreign Investment Company setup PMA 5#InvestorKITAS/KITAP 6# Working KITAS  7# Spouse Sponsr kitas NOTE: OVERSTAY problems also can  guide for specially Expats stuck Indonesia. we can also co-ordinate you in investment of high profit property In Indonesia & Australia Call / Whatsapp +62 812 101 56  786 (Gul) aqmarsweet@gmail.com,2020-05-30,59
488,"Hazard in buying fruits. Many hands touch to pick the best. Who knows if a customer infected with virus made selection, touch & go.",2020-06-02,23
489,Those who can't clean for 20/ and more time then what.,2020-06-03,9
492,"Might need to do a special message for smokers. Twice today I've come across groups of men, masks down chatting and smoking with zero social distancing in place. That will be where you get some community spread.",2020-06-02,36
495,Who don’t know keeping good hygiene prevent virus? Expert? Researchers? 🙄,2020-06-02,11
496,"Yes they contributed to the increase in population from 3 mill to 6 mill in a short span of time thus the packed trains, eateries et. Which makes it difficult to implement social distancing without asking half of out population to work from home or to stop working altogether.",2020-05-31,47
497,"I think for those who have nothing nice to say, they should just not say anything. I have come across quite a few freshly minted citizens who were initially all enthusiastic about doing something in gratitude for what they have been given, but soon after seeing the venom and nastiness thrown their way by such comments, they don't see the point in investing the time, and they stop and get on with what's important for them. Some of you need to realise that these people gave something up to become part of this country, and it's because they see potential in this place being a good home and settling place for their family. What attracts people to our country is the level of good governance, stability, reasonable taxes among many other things. Until you have lived elsewhere you will not appreciate how good you actually have it.  So be kind or just shut it. We need Singaporeans who are enthusiastic about building a community, and not breaking it with presumptions leading to racism and xenophobia. So let these people help out where they want, it benefits all of us.",2020-06-01,186
498,"Actually new citizens are attracted to the low income tax in SG, good education system, security etc. Once they got the red passport they springboard to other countries like US, UK, Canada & Australia.",2020-06-01,33
499,"Appoint New Citizens to be safety distance officers. They patrol areas where many New Citizens may congregate such as Robertson Quay, Holland Village, Bukit Timah, and so on. It is easier for New Citizens to convince fellow New Citizens not to break circuit breaker laws. Empower them to fine offenders on the spot too.",2020-05-30,54
500,Hard fight with big increase in population. Other well managed countries are preparing for second wave while we are still counting the victims with an ongoing first wave. Just having too many people in a small space in so many places.,2020-05-31,41
501,"The new citizens have a lot to catch up with. I have received news tt some new citizens like to  interrupt ppl who are giving briefing/teaching new stuff and give their own prospective before the person has finish speaking. This, in singapore is perceived as rude although in their country can be perceived as a norm.",2020-05-31,57
502,"We the citizens, immigrants of Singapore...🇲🇨",2020-06-01,6
503,Why no social distancing? Does it mean delivering foods to foreign workers don't have to follow the social distancing rules or obey the law,2020-05-30,23
504,"I think it’s very obvious how cramped singapore has become over the last 10 years. Population and small land area equals high density, which is the reason why our epidemic is of this scale today. ",2020-05-31,35
505,"Yes, they also a great contributions to the coming election 👍👍",2020-05-31,10
506,I have never feel shy to repeat what I have always been saying.... new citizens are making far more contributions to our nation than many self declared true blue Singaporean ,2020-05-30,30
507,Help the Singaporeans in need la,2020-05-30,6
508,Please extend your help here in Philippines also 🙏,2020-05-30,8
509,They do it for a reason la.. to get the PR status or citizenship.. shld get them to serve the NS & take the NS pay.. See if they want to volunteer to serve NS.. 🤣🤣,2020-05-31,34
510,My advise to New Citizens now you are samesame as us singaporeans pse vote wisely.,2020-05-31,15
511,Welcome to SG Community !!! We need more Singaporean !! We are aging population. ,2020-05-30,12
512,Hmmm.. thought minister was saying not to differentiate between us and naturalized citizens ? ,2020-05-30,13
513,Why ST must use the words “new citizens”? Aren’t they Singapore citizens or there’s another category of citizens in our country?,2020-05-31,23
514,Unfortunately they going to volunteer to fight for pap at the ballot and screw us over for the next 5 years. Don't be grateful to them too quickly,2020-05-31,26
515,Thank you 🙏🏻 All the best to you all 👍🏻☺️,2020-05-30,8
517,Thank you so much for all Singaporean,2020-05-31,7
518,Why no mask no social distancing? Because this one old picture mah. You take out your IC and see if your photo got mask or not.,2020-05-31,26
519,"After replacing singaporean job, protected by their singaporean sons, able to retite back in their homeland while keeping their ic should they blame singaporean for being able to buy their 1.5m condo here...",2020-05-30,33
520,"Aiyah must show support as new citizens its a blessing to become one not every dreamer can claim to achieve this status the grass is very green,fresh,delicious,the future brighter than the sun",2020-05-30,35
521,I volunteer but I was not invited because I am not PR or Sporean.,2020-05-31,14
522,I have  a volunteer certificate.,2020-05-30,5
523,Original  citizens leh Yelping  away?,2020-05-30,5
524,How come the people in the pic are not wearing face masks? For recognition or are they virus-proof? 🤣🤣,2020-05-30,17
525,"No need to work, no need to worry how to make ends meet, these foreigners are having the best of both worlds.",2020-05-31,22
526,They are just puppet for PAP,2020-05-31,6
528,"This article is sowing hatred and has absolutely no data and facts to substantiate its info...   why is there a need to emphasis on new citizens, aren’t they known as Singaporeans now? This is a shocking article! ",2020-05-31,38
530,"Just waiting for the 'original' and born and bred Singaporeans comments, as they are usually brutal against immigrants and new citizens.... These immigrants and new citizens are showing compassion and not racism and hatred thank you new citizens and immigrants😁",2020-05-30,40
533,"....just another  'wayang , wayang ..., lah ?",2020-05-31,5
536,Vebessa Lee what are u trying to prove?,2020-05-31,8
540,Go back to your country fried chicken,2020-05-30,7
541,😴  We do this in foreign country too.. not only do work .. dig deep into own pocket to give...ask these new citizen to give out of their own pocket ... willing ? Or not ? 😎  芝麻绿豆 😴,2020-05-30,32
542,"It’s only a problem when people migrate for the wrong reasons. If someone only comes for the money but secretly wants communism or sharia law, it could ruin the political landscape of the country and destroy what made it successful in the first place.",2020-05-30,45
543,Would have been good if there are stories of ex-PRC now Singaporean putting their heart out for Singapore.  ,2020-05-30,17
544,"and they will VOTE for JUNTA PAP in every elections so Support And Vote For All Singapore Opposition Politics Parties and VFC Vote For Change, Oppositions in Unity also #VOTEOUTJUNTAPAPIGS ",2020-05-31,29
545,INDONESIAN 🇮🇩 Immigration-Consultant            Visa Service due to CROVID-19 (cronavirus) tention we can prosess extention all type of visas like  1#  KITAS   Extension  2# Visit Visa   211 /212     3#Indonesia-Citizenship 4:# Foreign Investment Company setup PMA 5#InvestorKITAS/KITAP 6# Working KITAS  7# Spouse Sponsr kitas NOTE: OVERSTAY problems also can  guide for specially Expats stuck Indonesia. we can also co-ordinate you in investment of high profit property In Indonesia & Australia Call / Whatsapp +62 812 101 56  786 (Gul) aqmarsweet@gmail.com,2020-05-30,59
548,"Hazard in buying fruits. Many hands touch to pick the best. Who knows if a customer infected with virus made selection, touch & go.",2020-06-02,23
549,Those who can't clean for 20/ and more time then what.,2020-06-03,9
552,"Might need to do a special message for smokers. Twice today I've come across groups of men, masks down chatting and smoking with zero social distancing in place. That will be where you get some community spread.",2020-06-02,36
555,Who don’t know keeping good hygiene prevent virus? Expert? Researchers? 🙄,2020-06-02,11
556,"Yes they contributed to the increase in population from 3 mill to 6 mill in a short span of time thus the packed trains, eateries et. Which makes it difficult to implement social distancing without asking half of out population to work from home or to stop working altogether.",2020-05-31,47
557,"I think for those who have nothing nice to say, they should just not say anything. I have come across quite a few freshly minted citizens who were initially all enthusiastic about doing something in gratitude for what they have been given, but soon after seeing the venom and nastiness thrown their way by such comments, they don't see the point in investing the time, and they stop and get on with what's important for them. Some of you need to realise that these people gave something up to become part of this country, and it's because they see potential in this place being a good home and settling place for their family. What attracts people to our country is the level of good governance, stability, reasonable taxes among many other things. Until you have lived elsewhere you will not appreciate how good you actually have it.  So be kind or just shut it. We need Singaporeans who are enthusiastic about building a community, and not breaking it with presumptions leading to racism and xenophobia. So let these people help out where they want, it benefits all of us.",2020-06-01,186
558,"Actually new citizens are attracted to the low income tax in SG, good education system, security etc. Once they got the red passport they springboard to other countries like US, UK, Canada & Australia.",2020-06-01,33
559,"Appoint New Citizens to be safety distance officers. They patrol areas where many New Citizens may congregate such as Robertson Quay, Holland Village, Bukit Timah, and so on. It is easier for New Citizens to convince fellow New Citizens not to break circuit breaker laws. Empower them to fine offenders on the spot too.",2020-05-30,54
560,Hard fight with big increase in population. Other well managed countries are preparing for second wave while we are still counting the victims with an ongoing first wave. Just having too many people in a small space in so many places.,2020-05-31,41
561,"The new citizens have a lot to catch up with. I have received news tt some new citizens like to  interrupt ppl who are giving briefing/teaching new stuff and give their own prospective before the person has finish speaking. This, in singapore is perceived as rude although in their country can be perceived as a norm.",2020-05-31,57
562,"We the citizens, immigrants of Singapore...🇲🇨",2020-06-01,6
563,Why no social distancing? Does it mean delivering foods to foreign workers don't have to follow the social distancing rules or obey the law,2020-05-30,23
564,"I think it’s very obvious how cramped singapore has become over the last 10 years. Population and small land area equals high density, which is the reason why our epidemic is of this scale today. ",2020-05-31,35
565,"Yes, they also a great contributions to the coming election 👍👍",2020-05-31,10
566,I have never feel shy to repeat what I have always been saying.... new citizens are making far more contributions to our nation than many self declared true blue Singaporean ,2020-05-30,30
567,Help the Singaporeans in need la,2020-05-30,6
568,Please extend your help here in Philippines also 🙏,2020-05-30,8
569,They do it for a reason la.. to get the PR status or citizenship.. shld get them to serve the NS & take the NS pay.. See if they want to volunteer to serve NS.. 🤣🤣,2020-05-31,34
570,My advise to New Citizens now you are samesame as us singaporeans pse vote wisely.,2020-05-31,15
571,Welcome to SG Community !!! We need more Singaporean !! We are aging population. ,2020-05-30,12
572,Hmmm.. thought minister was saying not to differentiate between us and naturalized citizens ? ,2020-05-30,13
573,Why ST must use the words “new citizens”? Aren’t they Singapore citizens or there’s another category of citizens in our country?,2020-05-31,23
574,Unfortunately they going to volunteer to fight for pap at the ballot and screw us over for the next 5 years. Don't be grateful to them too quickly,2020-05-31,26
575,Thank you 🙏🏻 All the best to you all 👍🏻☺️,2020-05-30,8
577,Thank you so much for all Singaporean,2020-05-31,7
578,Why no mask no social distancing? Because this one old picture mah. You take out your IC and see if your photo got mask or not.,2020-05-31,26
579,"After replacing singaporean job, protected by their singaporean sons, able to retite back in their homeland while keeping their ic should they blame singaporean for being able to buy their 1.5m condo here...",2020-05-30,33
580,"Aiyah must show support as new citizens its a blessing to become one not every dreamer can claim to achieve this status the grass is very green,fresh,delicious,the future brighter than the sun",2020-05-30,35
581,I volunteer but I was not invited because I am not PR or Sporean.,2020-05-31,14
582,I have  a volunteer certificate.,2020-05-30,5
583,Original  citizens leh Yelping  away?,2020-05-30,5
584,How come the people in the pic are not wearing face masks? For recognition or are they virus-proof? 🤣🤣,2020-05-30,17
585,"No need to work, no need to worry how to make ends meet, these foreigners are having the best of both worlds.",2020-05-31,22
586,They are just puppet for PAP,2020-05-31,6
588,"This article is sowing hatred and has absolutely no data and facts to substantiate its info...   why is there a need to emphasis on new citizens, aren’t they known as Singaporeans now? This is a shocking article! ",2020-05-31,38
590,"Just waiting for the 'original' and born and bred Singaporeans comments, as they are usually brutal against immigrants and new citizens.... These immigrants and new citizens are showing compassion and not racism and hatred thank you new citizens and immigrants😁",2020-05-30,40
593,"....just another  'wayang , wayang ..., lah ?",2020-05-31,5
596,Vebessa Lee what are u trying to prove?,2020-05-31,8
600,Go back to your country fried chicken,2020-05-30,7
601,😴  We do this in foreign country too.. not only do work .. dig deep into own pocket to give...ask these new citizen to give out of their own pocket ... willing ? Or not ? 😎  芝麻绿豆 😴,2020-05-30,32
602,"It’s only a problem when people migrate for the wrong reasons. If someone only comes for the money but secretly wants communism or sharia law, it could ruin the political landscape of the country and destroy what made it successful in the first place.",2020-05-30,45
603,Would have been good if there are stories of ex-PRC now Singaporean putting their heart out for Singapore.  ,2020-05-30,17
604,"and they will VOTE for JUNTA PAP in every elections so Support And Vote For All Singapore Opposition Politics Parties and VFC Vote For Change, Oppositions in Unity also #VOTEOUTJUNTAPAPIGS ",2020-05-31,29
605,INDONESIAN 🇮🇩 Immigration-Consultant            Visa Service due to CROVID-19 (cronavirus) tention we can prosess extention all type of visas like  1#  KITAS   Extension  2# Visit Visa   211 /212     3#Indonesia-Citizenship 4:# Foreign Investment Company setup PMA 5#InvestorKITAS/KITAP 6# Working KITAS  7# Spouse Sponsr kitas NOTE: OVERSTAY problems also can  guide for specially Expats stuck Indonesia. we can also co-ordinate you in investment of high profit property In Indonesia & Australia Call / Whatsapp +62 812 101 56  786 (Gul) aqmarsweet@gmail.com,2020-05-30,59
608,"Hazard in buying fruits. Many hands touch to pick the best. Who knows if a customer infected with virus made selection, touch & go.",2020-06-02,23
609,Those who can't clean for 20/ and more time then what.,2020-06-03,9
612,"Might need to do a special message for smokers. Twice today I've come across groups of men, masks down chatting and smoking with zero social distancing in place. That will be where you get some community spread.",2020-06-02,36
615,Who don’t know keeping good hygiene prevent virus? Expert? Researchers? 🙄,2020-06-02,11
616,"Yes they contributed to the increase in population from 3 mill to 6 mill in a short span of time thus the packed trains, eateries et. Which makes it difficult to implement social distancing without asking half of out population to work from home or to stop working altogether.",2020-05-31,47
617,"I think for those who have nothing nice to say, they should just not say anything. I have come across quite a few freshly minted citizens who were initially all enthusiastic about doing something in gratitude for what they have been given, but soon after seeing the venom and nastiness thrown their way by such comments, they don't see the point in investing the time, and they stop and get on with what's important for them. Some of you need to realise that these people gave something up to become part of this country, and it's because they see potential in this place being a good home and settling place for their family. What attracts people to our country is the level of good governance, stability, reasonable taxes among many other things. Until you have lived elsewhere you will not appreciate how good you actually have it.  So be kind or just shut it. We need Singaporeans who are enthusiastic about building a community, and not breaking it with presumptions leading to racism and xenophobia. So let these people help out where they want, it benefits all of us.",2020-06-01,186
618,"Actually new citizens are attracted to the low income tax in SG, good education system, security etc. Once they got the red passport they springboard to other countries like US, UK, Canada & Australia.",2020-06-01,33
619,"Appoint New Citizens to be safety distance officers. They patrol areas where many New Citizens may congregate such as Robertson Quay, Holland Village, Bukit Timah, and so on. It is easier for New Citizens to convince fellow New Citizens not to break circuit breaker laws. Empower them to fine offenders on the spot too.",2020-05-30,54
620,Hard fight with big increase in population. Other well managed countries are preparing for second wave while we are still counting the victims with an ongoing first wave. Just having too many people in a small space in so many places.,2020-05-31,41
621,"The new citizens have a lot to catch up with. I have received news tt some new citizens like to  interrupt ppl who are giving briefing/teaching new stuff and give their own prospective before the person has finish speaking. This, in singapore is perceived as rude although in their country can be perceived as a norm.",2020-05-31,57
622,"We the citizens, immigrants of Singapore...🇲🇨",2020-06-01,6
623,Why no social distancing? Does it mean delivering foods to foreign workers don't have to follow the social distancing rules or obey the law,2020-05-30,23
624,"I think it’s very obvious how cramped singapore has become over the last 10 years. Population and small land area equals high density, which is the reason why our epidemic is of this scale today. ",2020-05-31,35
625,"Yes, they also a great contributions to the coming election 👍👍",2020-05-31,10
626,I have never feel shy to repeat what I have always been saying.... new citizens are making far more contributions to our nation than many self declared true blue Singaporean ,2020-05-30,30
627,Help the Singaporeans in need la,2020-05-30,6
628,Please extend your help here in Philippines also 🙏,2020-05-30,8
629,They do it for a reason la.. to get the PR status or citizenship.. shld get them to serve the NS & take the NS pay.. See if they want to volunteer to serve NS.. 🤣🤣,2020-05-31,34
630,My advise to New Citizens now you are samesame as us singaporeans pse vote wisely.,2020-05-31,15
631,Welcome to SG Community !!! We need more Singaporean !! We are aging population. ,2020-05-30,12
632,Hmmm.. thought minister was saying not to differentiate between us and naturalized citizens ? ,2020-05-30,13
633,Why ST must use the words “new citizens”? Aren’t they Singapore citizens or there’s another category of citizens in our country?,2020-05-31,23
634,Unfortunately they going to volunteer to fight for pap at the ballot and screw us over for the next 5 years. Don't be grateful to them too quickly,2020-05-31,26
635,Thank you 🙏🏻 All the best to you all 👍🏻☺️,2020-05-30,8
637,Thank you so much for all Singaporean,2020-05-31,7
638,Why no mask no social distancing? Because this one old picture mah. You take out your IC and see if your photo got mask or not.,2020-05-31,26
639,"After replacing singaporean job, protected by their singaporean sons, able to retite back in their homeland while keeping their ic should they blame singaporean for being able to buy their 1.5m condo here...",2020-05-30,33
640,"Aiyah must show support as new citizens its a blessing to become one not every dreamer can claim to achieve this status the grass is very green,fresh,delicious,the future brighter than the sun",2020-05-30,35
641,I volunteer but I was not invited because I am not PR or Sporean.,2020-05-31,14
642,I have  a volunteer certificate.,2020-05-30,5
643,Original  citizens leh Yelping  away?,2020-05-30,5
644,How come the people in the pic are not wearing face masks? For recognition or are they virus-proof? 🤣🤣,2020-05-30,17
645,"No need to work, no need to worry how to make ends meet, these foreigners are having the best of both worlds.",2020-05-31,22
646,They are just puppet for PAP,2020-05-31,6
648,"This article is sowing hatred and has absolutely no data and facts to substantiate its info...   why is there a need to emphasis on new citizens, aren’t they known as Singaporeans now? This is a shocking article! ",2020-05-31,38
650,"Just waiting for the 'original' and born and bred Singaporeans comments, as they are usually brutal against immigrants and new citizens.... These immigrants and new citizens are showing compassion and not racism and hatred thank you new citizens and immigrants😁",2020-05-30,40
653,"....just another  'wayang , wayang ..., lah ?",2020-05-31,5
656,Vebessa Lee what are u trying to prove?,2020-05-31,8
660,Go back to your country fried chicken,2020-05-30,7
661,😴  We do this in foreign country too.. not only do work .. dig deep into own pocket to give...ask these new citizen to give out of their own pocket ... willing ? Or not ? 😎  芝麻绿豆 😴,2020-05-30,32
662,"It’s only a problem when people migrate for the wrong reasons. If someone only comes for the money but secretly wants communism or sharia law, it could ruin the political landscape of the country and destroy what made it successful in the first place.",2020-05-30,45
663,Would have been good if there are stories of ex-PRC now Singaporean putting their heart out for Singapore.  ,2020-05-30,17
664,"and they will VOTE for JUNTA PAP in every elections so Support And Vote For All Singapore Opposition Politics Parties and VFC Vote For Change, Oppositions in Unity also #VOTEOUTJUNTAPAPIGS ",2020-05-31,29
665,INDONESIAN 🇮🇩 Immigration-Consultant            Visa Service due to CROVID-19 (cronavirus) tention we can prosess extention all type of visas like  1#  KITAS   Extension  2# Visit Visa   211 /212     3#Indonesia-Citizenship 4:# Foreign Investment Company setup PMA 5#InvestorKITAS/KITAP 6# Working KITAS  7# Spouse Sponsr kitas NOTE: OVERSTAY problems also can  guide for specially Expats stuck Indonesia. we can also co-ordinate you in investment of high profit property In Indonesia & Australia Call / Whatsapp +62 812 101 56  786 (Gul) aqmarsweet@gmail.com,2020-05-30,59
668,"Hazard in buying fruits. Many hands touch to pick the best. Who knows if a customer infected with virus made selection, touch & go.",2020-06-02,23
669,Those who can't clean for 20/ and more time then what.,2020-06-03,9
672,"Might need to do a special message for smokers. Twice today I've come across groups of men, masks down chatting and smoking with zero social distancing in place. That will be where you get some community spread.",2020-06-02,36
675,Who don’t know keeping good hygiene prevent virus? Expert? Researchers? 🙄,2020-06-02,11
676,"Yes they contributed to the increase in population from 3 mill to 6 mill in a short span of time thus the packed trains, eateries et. Which makes it difficult to implement social distancing without asking half of out population to work from home or to stop working altogether.",2020-05-31,47
