,Post Description,Post Datetime,Comments,Comment Datetime,num_words
87,"It is two weeks since our COVID-19 circuit breaker started. I thank you all for complying with the restrictions. While community cases have fallen, we still need to bring their number down decisively. We also want to make sure that if any cases leak from the migrant worker population into the wider community, we can detect and contain them.

That is why we are tightening the circuit breaker measures, e.g. thinning out crowds at hot spots like wet markets, and closing more workplace premises, till 4 May. We will also extend the circuit breaker itself to 1 June.

I know that this has not been an easy time. The circuit breaker is working, but we need to do a little bit more, and for a bit longer. Let us all do our part to beat the virus, break the chain of transmission, and overcome this together.

You can watch my speech on my Facebook Page (www.facebook.com/leehsienloong) or on the PMO YouTube channel (click on the link in my profile). – LHL 
#SGUnited
#SingaporeTogether

MCI Photo by Fyrol)",2020-04-21 15:16:09+00:00,we love your pink shirts 🤣😂,2020-04-26 16:54:06+00:00,5
88,"It is two weeks since our COVID-19 circuit breaker started. I thank you all for complying with the restrictions. While community cases have fallen, we still need to bring their number down decisively. We also want to make sure that if any cases leak from the migrant worker population into the wider community, we can detect and contain them.

That is why we are tightening the circuit breaker measures, e.g. thinning out crowds at hot spots like wet markets, and closing more workplace premises, till 4 May. We will also extend the circuit breaker itself to 1 June.

I know that this has not been an easy time. The circuit breaker is working, but we need to do a little bit more, and for a bit longer. Let us all do our part to beat the virus, break the chain of transmission, and overcome this together.

You can watch my speech on my Facebook Page (www.facebook.com/leehsienloong) or on the PMO YouTube channel (click on the link in my profile). – LHL 
#SGUnited
#SingaporeTogether

MCI Photo by Fyrol)",2020-04-21 15:16:09+00:00,"Mr Lee, I edited you in one of my posts, I hope you can reply to it :)",2020-04-27 12:31:38+00:00,17
89,"It is two weeks since our COVID-19 circuit breaker started. I thank you all for complying with the restrictions. While community cases have fallen, we still need to bring their number down decisively. We also want to make sure that if any cases leak from the migrant worker population into the wider community, we can detect and contain them.

That is why we are tightening the circuit breaker measures, e.g. thinning out crowds at hot spots like wet markets, and closing more workplace premises, till 4 May. We will also extend the circuit breaker itself to 1 June.

I know that this has not been an easy time. The circuit breaker is working, but we need to do a little bit more, and for a bit longer. Let us all do our part to beat the virus, break the chain of transmission, and overcome this together.

You can watch my speech on my Facebook Page (www.facebook.com/leehsienloong) or on the PMO YouTube channel (click on the link in my profile). – LHL 
#SGUnited
#SingaporeTogether

MCI Photo by Fyrol)",2020-04-21 15:16:09+00:00,❤️❤️❤️Love you PM Lee. Must take care,2020-04-27 16:01:47+00:00,6
91,"It is two weeks since our COVID-19 circuit breaker started. I thank you all for complying with the restrictions. While community cases have fallen, we still need to bring their number down decisively. We also want to make sure that if any cases leak from the migrant worker population into the wider community, we can detect and contain them.

That is why we are tightening the circuit breaker measures, e.g. thinning out crowds at hot spots like wet markets, and closing more workplace premises, till 4 May. We will also extend the circuit breaker itself to 1 June.

I know that this has not been an easy time. The circuit breaker is working, but we need to do a little bit more, and for a bit longer. Let us all do our part to beat the virus, break the chain of transmission, and overcome this together.

You can watch my speech on my Facebook Page (www.facebook.com/leehsienloong) or on the PMO YouTube channel (click on the link in my profile). – LHL 
#SGUnited
#SingaporeTogether

MCI Photo by Fyrol)",2020-04-21 15:16:09+00:00,Dear Prime minister🌸  thank you very much for your speedy response to the situation and for trying your best to take care of each and everyone of us who live in Singapore.,2020-04-30 07:23:35+00:00,32
93,"It is two weeks since our COVID-19 circuit breaker started. I thank you all for complying with the restrictions. While community cases have fallen, we still need to bring their number down decisively. We also want to make sure that if any cases leak from the migrant worker population into the wider community, we can detect and contain them.

That is why we are tightening the circuit breaker measures, e.g. thinning out crowds at hot spots like wet markets, and closing more workplace premises, till 4 May. We will also extend the circuit breaker itself to 1 June.

I know that this has not been an easy time. The circuit breaker is working, but we need to do a little bit more, and for a bit longer. Let us all do our part to beat the virus, break the chain of transmission, and overcome this together.

You can watch my speech on my Facebook Page (www.facebook.com/leehsienloong) or on the PMO YouTube channel (click on the link in my profile). – LHL 
#SGUnited
#SingaporeTogether

MCI Photo by Fyrol)",2020-04-21 15:16:09+00:00,can the beauty salon to be reopen soonnn????? i wan to have clear skin before raya please !!!!,2020-05-13 09:18:08+00:00,17
94,"It is two weeks since our COVID-19 circuit breaker started. I thank you all for complying with the restrictions. While community cases have fallen, we still need to bring their number down decisively. We also want to make sure that if any cases leak from the migrant worker population into the wider community, we can detect and contain them.

That is why we are tightening the circuit breaker measures, e.g. thinning out crowds at hot spots like wet markets, and closing more workplace premises, till 4 May. We will also extend the circuit breaker itself to 1 June.

I know that this has not been an easy time. The circuit breaker is working, but we need to do a little bit more, and for a bit longer. Let us all do our part to beat the virus, break the chain of transmission, and overcome this together.

You can watch my speech on my Facebook Page (www.facebook.com/leehsienloong) or on the PMO YouTube channel (click on the link in my profile). – LHL 
#SGUnited
#SingaporeTogether

MCI Photo by Fyrol)",2020-04-21 15:16:09+00:00,Thank your sir  GODS blessings all people in Singapore I’m Oslo happy working in Singapore  country 🇸🇬 I can help my family thank your Singapore 🇸🇬 country and love I stay here 🙏🙏🙏🙏🙏,2020-05-20 12:24:47+00:00,31
95,"It is two weeks since our COVID-19 circuit breaker started. I thank you all for complying with the restrictions. While community cases have fallen, we still need to bring their number down decisively. We also want to make sure that if any cases leak from the migrant worker population into the wider community, we can detect and contain them.

That is why we are tightening the circuit breaker measures, e.g. thinning out crowds at hot spots like wet markets, and closing more workplace premises, till 4 May. We will also extend the circuit breaker itself to 1 June.

I know that this has not been an easy time. The circuit breaker is working, but we need to do a little bit more, and for a bit longer. Let us all do our part to beat the virus, break the chain of transmission, and overcome this together.

You can watch my speech on my Facebook Page (www.facebook.com/leehsienloong) or on the PMO YouTube channel (click on the link in my profile). – LHL 
#SGUnited
#SingaporeTogether

MCI Photo by Fyrol)",2020-04-21 15:16:09+00:00,Blady hell dri k my urine lee,2020-06-20 06:04:15+00:00,7
98,"We are now two weeks into our circuit breaker. I will be giving an update on where we are now and what we need to do next at 5pm today on TV and radio. You can also watch it ‘live’ on my Facebook page (www.facebook.com/leehsienloong).⠀
⠀
This is an uncertain and worrying time for many of us, especially with the large number of cases in the migrant worker dorms. Our teams have been working hard to contain the spread of COVID-19 in the dorms, and look after the well-being of our migrant workers.⠀
⠀
I urge everyone to persevere with the circuit breaker measures, and continue to help one another through this outbreak. – LHL⠀
⠀
#SGUnited⠀
#SingaporeTogether⠀
⠀
(MCI Photo by Fyrol)",2020-04-21 08:02:03+00:00,"Dear Mr Lee, thank you for the hard work that you n your team have put in to stop the spread of the virus. I believe we can overcome this problem",2020-04-22 03:16:17+00:00,31
99,"We are now two weeks into our circuit breaker. I will be giving an update on where we are now and what we need to do next at 5pm today on TV and radio. You can also watch it ‘live’ on my Facebook page (www.facebook.com/leehsienloong).⠀
⠀
This is an uncertain and worrying time for many of us, especially with the large number of cases in the migrant worker dorms. Our teams have been working hard to contain the spread of COVID-19 in the dorms, and look after the well-being of our migrant workers.⠀
⠀
I urge everyone to persevere with the circuit breaker measures, and continue to help one another through this outbreak. – LHL⠀
⠀
#SGUnited⠀
#SingaporeTogether⠀
⠀
(MCI Photo by Fyrol)",2020-04-21 08:02:03+00:00,"Dearest Mr Lee, yesterday 5 pm another 2 weeks circuit breaker. Is for the good of SG. I agree but how can pet shop close so sudden not even 2 days for us to top up our food for our pet. I hope you can help because SG got a lot of pet lover. Like me cannot find good for my dog.  I know u work very hard for our country and we also love our peoples and country but pet shop is essential and a need for animals to feed well. Can u allow pet shop to continued like for 1 week so that we can store good for them.",2020-04-22 03:23:39+00:00,107
100,"We are now two weeks into our circuit breaker. I will be giving an update on where we are now and what we need to do next at 5pm today on TV and radio. You can also watch it ‘live’ on my Facebook page (www.facebook.com/leehsienloong).⠀
⠀
This is an uncertain and worrying time for many of us, especially with the large number of cases in the migrant worker dorms. Our teams have been working hard to contain the spread of COVID-19 in the dorms, and look after the well-being of our migrant workers.⠀
⠀
I urge everyone to persevere with the circuit breaker measures, and continue to help one another through this outbreak. – LHL⠀
⠀
#SGUnited⠀
#SingaporeTogether⠀
⠀
(MCI Photo by Fyrol)",2020-04-21 08:02:03+00:00,"Dear Mr Lee  I like to add in one comment. Allow people to get their hair cut which is quite an essential service. May be let barbers n hair dressers to work shorter hours or work on certain days of the week. We can't keep up a good image without a proper hair cut. And not nice n proper for men to keep long hair. One more comment is please allow shops that sell household items like shampoo, detergents  bathing soap or toothpaste n other toiletries to open. The things they are selling are much cheaper than what is sold at ntuc. Eg similar brand of shampoo cost $5.20 at these shop whereas ntuc is charging $7.70.",2020-04-22 03:24:18+00:00,114
102,"We are now two weeks into our circuit breaker. I will be giving an update on where we are now and what we need to do next at 5pm today on TV and radio. You can also watch it ‘live’ on my Facebook page (www.facebook.com/leehsienloong).⠀
⠀
This is an uncertain and worrying time for many of us, especially with the large number of cases in the migrant worker dorms. Our teams have been working hard to contain the spread of COVID-19 in the dorms, and look after the well-being of our migrant workers.⠀
⠀
I urge everyone to persevere with the circuit breaker measures, and continue to help one another through this outbreak. – LHL⠀
⠀
#SGUnited⠀
#SingaporeTogether⠀
⠀
(MCI Photo by Fyrol)",2020-04-21 08:02:03+00:00,I just want a haircut...,2020-04-22 09:05:46+00:00,5
103,"We are now two weeks into our circuit breaker. I will be giving an update on where we are now and what we need to do next at 5pm today on TV and radio. You can also watch it ‘live’ on my Facebook page (www.facebook.com/leehsienloong).⠀
⠀
This is an uncertain and worrying time for many of us, especially with the large number of cases in the migrant worker dorms. Our teams have been working hard to contain the spread of COVID-19 in the dorms, and look after the well-being of our migrant workers.⠀
⠀
I urge everyone to persevere with the circuit breaker measures, and continue to help one another through this outbreak. – LHL⠀
⠀
#SGUnited⠀
#SingaporeTogether⠀
⠀
(MCI Photo by Fyrol)",2020-04-21 08:02:03+00:00,"So bless to b a Singaporean, jiayou 🇸🇬!",2020-04-22 13:37:14+00:00,7
105,"We are now two weeks into our circuit breaker. I will be giving an update on where we are now and what we need to do next at 5pm today on TV and radio. You can also watch it ‘live’ on my Facebook page (www.facebook.com/leehsienloong).⠀
⠀
This is an uncertain and worrying time for many of us, especially with the large number of cases in the migrant worker dorms. Our teams have been working hard to contain the spread of COVID-19 in the dorms, and look after the well-being of our migrant workers.⠀
⠀
I urge everyone to persevere with the circuit breaker measures, and continue to help one another through this outbreak. – LHL⠀
⠀
#SGUnited⠀
#SingaporeTogether⠀
⠀
(MCI Photo by Fyrol)",2020-04-21 08:02:03+00:00,"We'll stay home, stay united & stay strong 💪. Tku PM Lee 💖",2020-04-23 02:56:22+00:00,9
107,"We are now two weeks into our circuit breaker. I will be giving an update on where we are now and what we need to do next at 5pm today on TV and radio. You can also watch it ‘live’ on my Facebook page (www.facebook.com/leehsienloong).⠀
⠀
This is an uncertain and worrying time for many of us, especially with the large number of cases in the migrant worker dorms. Our teams have been working hard to contain the spread of COVID-19 in the dorms, and look after the well-being of our migrant workers.⠀
⠀
I urge everyone to persevere with the circuit breaker measures, and continue to help one another through this outbreak. – LHL⠀
⠀
#SGUnited⠀
#SingaporeTogether⠀
⠀
(MCI Photo by Fyrol)",2020-04-21 08:02:03+00:00,"*sees the ban we are in such tough times, sniffs, hello NTUC my old friend, I've come to see you again😄",2020-04-27 18:23:28+00:00,20
109,"Today is Good Friday, a day of fasting, prayer, and penance as Christians reflect on the crucifixion and death of Jesus Christ. This spirit of solemnity continues as Christians await the resurrection on Easter Sunday.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
It has been a difficult time for people of faith, including Christians here and elsewhere in the world. They have been unable to hold their usual services because of COVID-19 measures. However, these measures are essential to protect all of us, Christians and non-Christians alike. I am heartened that most Churches have introduced online services, and hope many will continue to find solace in prayer, and be united in spirit.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
I wish all Christians a blessed and healthy Easter weekend, and that you will find joy in your hearts amid the simple celebrations. – LHL
⠀⠀⠀⠀⠀⠀⠀⠀⠀
(MCI photo by Betty Chua)",2020-04-10 01:01:31+00:00,Stayed at home & had our passover feast,2020-04-10 17:04:14+00:00,7
114,"Today is Good Friday, a day of fasting, prayer, and penance as Christians reflect on the crucifixion and death of Jesus Christ. This spirit of solemnity continues as Christians await the resurrection on Easter Sunday.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
It has been a difficult time for people of faith, including Christians here and elsewhere in the world. They have been unable to hold their usual services because of COVID-19 measures. However, these measures are essential to protect all of us, Christians and non-Christians alike. I am heartened that most Churches have introduced online services, and hope many will continue to find solace in prayer, and be united in spirit.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
I wish all Christians a blessed and healthy Easter weekend, and that you will find joy in your hearts amid the simple celebrations. – LHL
⠀⠀⠀⠀⠀⠀⠀⠀⠀
(MCI photo by Betty Chua)",2020-04-10 01:01:31+00:00,Amen! Thank you PM Lee for your great leadership among us! Shalom,2020-04-11 23:11:54+00:00,12
115,"Today is Good Friday, a day of fasting, prayer, and penance as Christians reflect on the crucifixion and death of Jesus Christ. This spirit of solemnity continues as Christians await the resurrection on Easter Sunday.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
It has been a difficult time for people of faith, including Christians here and elsewhere in the world. They have been unable to hold their usual services because of COVID-19 measures. However, these measures are essential to protect all of us, Christians and non-Christians alike. I am heartened that most Churches have introduced online services, and hope many will continue to find solace in prayer, and be united in spirit.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
I wish all Christians a blessed and healthy Easter weekend, and that you will find joy in your hearts amid the simple celebrations. – LHL
⠀⠀⠀⠀⠀⠀⠀⠀⠀
(MCI photo by Betty Chua)",2020-04-10 01:01:31+00:00,Jesus Christ bless you Mr Lee!,2020-04-12 02:16:22+00:00,6
116,"Today is Good Friday, a day of fasting, prayer, and penance as Christians reflect on the crucifixion and death of Jesus Christ. This spirit of solemnity continues as Christians await the resurrection on Easter Sunday.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
It has been a difficult time for people of faith, including Christians here and elsewhere in the world. They have been unable to hold their usual services because of COVID-19 measures. However, these measures are essential to protect all of us, Christians and non-Christians alike. I am heartened that most Churches have introduced online services, and hope many will continue to find solace in prayer, and be united in spirit.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
I wish all Christians a blessed and healthy Easter weekend, and that you will find joy in your hearts amid the simple celebrations. – LHL
⠀⠀⠀⠀⠀⠀⠀⠀⠀
(MCI photo by Betty Chua)",2020-04-10 01:01:31+00:00,"Thank you Sir, please take care of yourself and your family, may our God always be with you",2020-04-12 03:26:27+00:00,18
118,"Today is Good Friday, a day of fasting, prayer, and penance as Christians reflect on the crucifixion and death of Jesus Christ. This spirit of solemnity continues as Christians await the resurrection on Easter Sunday.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
It has been a difficult time for people of faith, including Christians here and elsewhere in the world. They have been unable to hold their usual services because of COVID-19 measures. However, these measures are essential to protect all of us, Christians and non-Christians alike. I am heartened that most Churches have introduced online services, and hope many will continue to find solace in prayer, and be united in spirit.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
I wish all Christians a blessed and healthy Easter weekend, and that you will find joy in your hearts amid the simple celebrations. – LHL
⠀⠀⠀⠀⠀⠀⠀⠀⠀
(MCI photo by Betty Chua)",2020-04-10 01:01:31+00:00,Thank you for the encouraging msg 🙌,2020-04-13 09:50:24+00:00,6
121,"Prime Minister @jacindaardern and I spoke on the phone this afternoon. We updated each other on how we are managing COVID-19 in Singapore and New Zealand. We are both implementing strict circuit breaking measures, to break transmission of the virus and squeeze the cases down.

PM Ardern shared that after New Zealand implemented their measures, numbers only started to come down on Day 11. We are only in Day 3 and still have a long way to go. If we all comply strictly, as the New Zealanders have done, hopefully by our Day 11 we too will see positive results.

PM Ardern and I also discussed how we can support each other during this time, including keeping supply chains intact between the two countries. Both Singapore and New Zealand will continue to do our part in this global fight against COVID-19.

At home, @masagosz has announced that enforcement officers will now immediately take down the particulars of anyone breaching the measures. More details on his Facebook post today. We cannot wait to save lives. Please do your part today. – LHL

#SGUnited (Meeting PM Jacinda Ardern during her official visit to Singapore last year. / MCI Photo by Kenji Soon)",2020-04-09 09:01:35+00:00,👏 lets not waste the 5billion for this circuit breaker. Stay at home please,2020-04-11 18:40:16+00:00,12
123,"Prime Minister @jacindaardern and I spoke on the phone this afternoon. We updated each other on how we are managing COVID-19 in Singapore and New Zealand. We are both implementing strict circuit breaking measures, to break transmission of the virus and squeeze the cases down.

PM Ardern shared that after New Zealand implemented their measures, numbers only started to come down on Day 11. We are only in Day 3 and still have a long way to go. If we all comply strictly, as the New Zealanders have done, hopefully by our Day 11 we too will see positive results.

PM Ardern and I also discussed how we can support each other during this time, including keeping supply chains intact between the two countries. Both Singapore and New Zealand will continue to do our part in this global fight against COVID-19.

At home, @masagosz has announced that enforcement officers will now immediately take down the particulars of anyone breaching the measures. More details on his Facebook post today. We cannot wait to save lives. Please do your part today. – LHL

#SGUnited (Meeting PM Jacinda Ardern during her official visit to Singapore last year. / MCI Photo by Kenji Soon)",2020-04-09 09:01:35+00:00,Happy Easter to both 👍great leaders. Thanks for your Leadership. ❤️❤️🎶,2020-04-12 00:22:46+00:00,10
125,"Prime Minister @jacindaardern and I spoke on the phone this afternoon. We updated each other on how we are managing COVID-19 in Singapore and New Zealand. We are both implementing strict circuit breaking measures, to break transmission of the virus and squeeze the cases down.

PM Ardern shared that after New Zealand implemented their measures, numbers only started to come down on Day 11. We are only in Day 3 and still have a long way to go. If we all comply strictly, as the New Zealanders have done, hopefully by our Day 11 we too will see positive results.

PM Ardern and I also discussed how we can support each other during this time, including keeping supply chains intact between the two countries. Both Singapore and New Zealand will continue to do our part in this global fight against COVID-19.

At home, @masagosz has announced that enforcement officers will now immediately take down the particulars of anyone breaching the measures. More details on his Facebook post today. We cannot wait to save lives. Please do your part today. – LHL

#SGUnited (Meeting PM Jacinda Ardern during her official visit to Singapore last year. / MCI Photo by Kenji Soon)",2020-04-09 09:01:35+00:00,@jacindaardern U look way way way better than his wife. 😆,2020-04-12 09:22:22+00:00,9
130,"Prime Minister @jacindaardern and I spoke on the phone this afternoon. We updated each other on how we are managing COVID-19 in Singapore and New Zealand. We are both implementing strict circuit breaking measures, to break transmission of the virus and squeeze the cases down.

PM Ardern shared that after New Zealand implemented their measures, numbers only started to come down on Day 11. We are only in Day 3 and still have a long way to go. If we all comply strictly, as the New Zealanders have done, hopefully by our Day 11 we too will see positive results.

PM Ardern and I also discussed how we can support each other during this time, including keeping supply chains intact between the two countries. Both Singapore and New Zealand will continue to do our part in this global fight against COVID-19.

At home, @masagosz has announced that enforcement officers will now immediately take down the particulars of anyone breaching the measures. More details on his Facebook post today. We cannot wait to save lives. Please do your part today. – LHL

#SGUnited (Meeting PM Jacinda Ardern during her official visit to Singapore last year. / MCI Photo by Kenji Soon)",2020-04-09 09:01:35+00:00,We must strive to continue maintaining good diplomatic relations with all the countries in the world.  Appreciate PM's facilitations on this matter in support of our 4-G leaders.,2020-04-28 06:05:56+00:00,27
131,"Prime Minister @jacindaardern and I spoke on the phone this afternoon. We updated each other on how we are managing COVID-19 in Singapore and New Zealand. We are both implementing strict circuit breaking measures, to break transmission of the virus and squeeze the cases down.

PM Ardern shared that after New Zealand implemented their measures, numbers only started to come down on Day 11. We are only in Day 3 and still have a long way to go. If we all comply strictly, as the New Zealanders have done, hopefully by our Day 11 we too will see positive results.

PM Ardern and I also discussed how we can support each other during this time, including keeping supply chains intact between the two countries. Both Singapore and New Zealand will continue to do our part in this global fight against COVID-19.

At home, @masagosz has announced that enforcement officers will now immediately take down the particulars of anyone breaching the measures. More details on his Facebook post today. We cannot wait to save lives. Please do your part today. – LHL

#SGUnited (Meeting PM Jacinda Ardern during her official visit to Singapore last year. / MCI Photo by Kenji Soon)",2020-04-09 09:01:35+00:00,"Dear Mr Lee you are my love for ever take care your self for you health, thank dearest",2020-06-09 13:28:46+00:00,18
134,"The full suite of “circuit breaker” measures kicked in today. Cabinet still had to meet, but we separated into two locations, connected via teleconferencing. We also spaced out to maintain safe distancing, and wore masks to keep our droplets to ourselves.

The “circuit breaker” is essential to fight the COVID-19 outbreak. As we expected, daily numbers of new cases are still going up, and faster than before. We must bring the numbers down, and the only way is for all of us to observe the circuit breaker measures strictly.

Stay at home, except when you have to go out to do essential work or buy food. If you need to go to the market, stagger your timing too. Avoid being part of the crowd. This is not a month long holiday, when we can go out for jalan jalan or to meet up with friends.

The health of us all depends on the actions of each of us. Please do your part. – LHL

#SGUnited (Half the meeting group, as viewed on the TV monitor. / MCI Photo by Zinkie Aw)",2020-04-08 11:20:03+00:00,"Please SG the rich help me with social protection, i.e for us as pension fir not hunger die, further more in this covid19 attack. In this elderly we accidentally to be poor due to no more income, will everythings is with payment fully. Plase be kind to help your neighbor country people.",2020-04-10 02:22:34+00:00,53
136,"The full suite of “circuit breaker” measures kicked in today. Cabinet still had to meet, but we separated into two locations, connected via teleconferencing. We also spaced out to maintain safe distancing, and wore masks to keep our droplets to ourselves.

The “circuit breaker” is essential to fight the COVID-19 outbreak. As we expected, daily numbers of new cases are still going up, and faster than before. We must bring the numbers down, and the only way is for all of us to observe the circuit breaker measures strictly.

Stay at home, except when you have to go out to do essential work or buy food. If you need to go to the market, stagger your timing too. Avoid being part of the crowd. This is not a month long holiday, when we can go out for jalan jalan or to meet up with friends.

The health of us all depends on the actions of each of us. Please do your part. – LHL

#SGUnited (Half the meeting group, as viewed on the TV monitor. / MCI Photo by Zinkie Aw)",2020-04-08 11:20:03+00:00,You guys are the best! 👏👏👏,2020-04-10 04:25:07+00:00,5
140,"The full suite of “circuit breaker” measures kicked in today. Cabinet still had to meet, but we separated into two locations, connected via teleconferencing. We also spaced out to maintain safe distancing, and wore masks to keep our droplets to ourselves.

The “circuit breaker” is essential to fight the COVID-19 outbreak. As we expected, daily numbers of new cases are still going up, and faster than before. We must bring the numbers down, and the only way is for all of us to observe the circuit breaker measures strictly.

Stay at home, except when you have to go out to do essential work or buy food. If you need to go to the market, stagger your timing too. Avoid being part of the crowd. This is not a month long holiday, when we can go out for jalan jalan or to meet up with friends.

The health of us all depends on the actions of each of us. Please do your part. – LHL

#SGUnited (Half the meeting group, as viewed on the TV monitor. / MCI Photo by Zinkie Aw)",2020-04-08 11:20:03+00:00,"I hope Prime Minister Sir, you take good care of your health too. We notice you look a lot more frail and tired than before. We do appreciate what your team is doing to protect us. Thank you and we stay united!",2020-04-12 19:14:26+00:00,42
144,"Today is World Health Day – a global health campaign organised by the @who. This year’s theme celebrates the work of nurses and midwives — a fitting one to salute the healthcare professionals working selflessly and tirelessly to care for patients in the midst of the COVID-19 pandemic. My deepest thanks to all of you for your dedication and commitment to save lives and bring comfort to the ill and infirm.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Our month long circuit breaker starts today. Let us all do our part to support our healthcare professionals by staying at home, and complying with the enhanced measures in place. – LHL
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#SGUnited
#SingaporeTogether
⠀⠀⠀⠀⠀⠀⠀⠀⠀
(With staff, doctors and nurses at the opening of Ang Mo Kio Polyclinic in 2018. / MCI Photo by Fyrol)",2020-04-07 02:10:05+00:00,"Yah, I spotted u too!@zintlz 👍",2020-04-08 06:48:56+00:00,5
145,"Today is World Health Day – a global health campaign organised by the @who. This year’s theme celebrates the work of nurses and midwives — a fitting one to salute the healthcare professionals working selflessly and tirelessly to care for patients in the midst of the COVID-19 pandemic. My deepest thanks to all of you for your dedication and commitment to save lives and bring comfort to the ill and infirm.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Our month long circuit breaker starts today. Let us all do our part to support our healthcare professionals by staying at home, and complying with the enhanced measures in place. – LHL
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#SGUnited
#SingaporeTogether
⠀⠀⠀⠀⠀⠀⠀⠀⠀
(With staff, doctors and nurses at the opening of Ang Mo Kio Polyclinic in 2018. / MCI Photo by Fyrol)",2020-04-07 02:10:05+00:00,"Sir, one m distancing plz",2020-04-08 11:11:04+00:00,5
147,"Today is World Health Day – a global health campaign organised by the @who. This year’s theme celebrates the work of nurses and midwives — a fitting one to salute the healthcare professionals working selflessly and tirelessly to care for patients in the midst of the COVID-19 pandemic. My deepest thanks to all of you for your dedication and commitment to save lives and bring comfort to the ill and infirm.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Our month long circuit breaker starts today. Let us all do our part to support our healthcare professionals by staying at home, and complying with the enhanced measures in place. – LHL
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#SGUnited
#SingaporeTogether
⠀⠀⠀⠀⠀⠀⠀⠀⠀
(With staff, doctors and nurses at the opening of Ang Mo Kio Polyclinic in 2018. / MCI Photo by Fyrol)",2020-04-07 02:10:05+00:00,Our angel all health worker stay save 🙏,2020-04-08 16:51:16+00:00,7
157,"Since COVID-19, we have responded to the crisis calmly and systematically, planning ahead and adjusting our measures as the situation changed. The current situation is under control, but we want to take a few more steps now.
⠀⠀⠀⠀⠀⠀⠀
I gave my third televised update today on the current situation. You can watch it on my Facebook Page (www.facebook.com/leehsienloong) or on the PMO YouTube channel (click on the link in my profile).
⠀⠀⠀⠀⠀⠀⠀
Let me reassure Singaporeans that our food supply is secure and adequate. Buy just what you need, and share any extra you have with those who need it. Let’s stay calm and united during this challenging period. – LHL
⠀⠀⠀⠀⠀⠀⠀
#SGUnited⠀⠀⠀⠀⠀⠀⠀
#SingaporeTogether⠀⠀⠀⠀⠀⠀⠀",2020-04-03 15:04:47+00:00,We handled the crisis better than many other countries. 👍,2020-04-12 09:21:25+00:00,9
158,"Since COVID-19, we have responded to the crisis calmly and systematically, planning ahead and adjusting our measures as the situation changed. The current situation is under control, but we want to take a few more steps now.
⠀⠀⠀⠀⠀⠀⠀
I gave my third televised update today on the current situation. You can watch it on my Facebook Page (www.facebook.com/leehsienloong) or on the PMO YouTube channel (click on the link in my profile).
⠀⠀⠀⠀⠀⠀⠀
Let me reassure Singaporeans that our food supply is secure and adequate. Buy just what you need, and share any extra you have with those who need it. Let’s stay calm and united during this challenging period. – LHL
⠀⠀⠀⠀⠀⠀⠀
#SGUnited⠀⠀⠀⠀⠀⠀⠀
#SingaporeTogether⠀⠀⠀⠀⠀⠀⠀",2020-04-03 15:04:47+00:00,I ask you if i wash my clother put outside oso need to wear mask??,2020-04-13 07:28:54+00:00,15
160,"Since COVID-19, we have responded to the crisis calmly and systematically, planning ahead and adjusting our measures as the situation changed. The current situation is under control, but we want to take a few more steps now.
⠀⠀⠀⠀⠀⠀⠀
I gave my third televised update today on the current situation. You can watch it on my Facebook Page (www.facebook.com/leehsienloong) or on the PMO YouTube channel (click on the link in my profile).
⠀⠀⠀⠀⠀⠀⠀
Let me reassure Singaporeans that our food supply is secure and adequate. Buy just what you need, and share any extra you have with those who need it. Let’s stay calm and united during this challenging period. – LHL
⠀⠀⠀⠀⠀⠀⠀
#SGUnited⠀⠀⠀⠀⠀⠀⠀
#SingaporeTogether⠀⠀⠀⠀⠀⠀⠀",2020-04-03 15:04:47+00:00,We will never forget the help you gave us during this crisis to help Singapore strive👏👏👏,2020-04-15 12:00:39+00:00,16
161,"Since COVID-19, we have responded to the crisis calmly and systematically, planning ahead and adjusting our measures as the situation changed. The current situation is under control, but we want to take a few more steps now.
⠀⠀⠀⠀⠀⠀⠀
I gave my third televised update today on the current situation. You can watch it on my Facebook Page (www.facebook.com/leehsienloong) or on the PMO YouTube channel (click on the link in my profile).
⠀⠀⠀⠀⠀⠀⠀
Let me reassure Singaporeans that our food supply is secure and adequate. Buy just what you need, and share any extra you have with those who need it. Let’s stay calm and united during this challenging period. – LHL
⠀⠀⠀⠀⠀⠀⠀
#SGUnited⠀⠀⠀⠀⠀⠀⠀
#SingaporeTogether⠀⠀⠀⠀⠀⠀⠀",2020-04-03 15:04:47+00:00,Thank you Mr. President for takecare us.We are proud that we are stay Singapore stay at home.,2020-04-17 09:11:48+00:00,16
