,index,Sentences,Comment Datetime,Textblob_polarity_score,Textblob_subjectivity_score,Vader_neg_score,Vader_neu_score,Vader_pos_score,Vader_compound_score,Emotions
960,1202,"Obviously those who can pay for all   the bells and whistles even if not needed dont care , so Govts have a delicate balancing act to do.",3/10/21,-0.15,0.7,0.052,0.813,0.136,0.3112,fear
965,1207,I once when for a surgery and I questioned the nurse why am I given so many unnecessary medications for a simple wound care?,3/10/21,0.033333333333333326,0.5857142857142857,0.065,0.787,0.148,0.4215,fear
969,1211,They only use saline to clean and that's it.,3/10/21,0.18333333333333335,0.8500000000000001,0.0,0.748,0.252,0.4019,joy
978,1220,I'm sure they will serve out the policy year that you paid for but for sure the following year will be on a co-payment basis.,3/10/21,0.3333333333333333,0.6259259259259259,0.0,0.827,0.173,0.5574,fear
979,1221,"Don't get me wrong, I'm also DL but that's the way the annual contract renewal works.",3/10/21,-0.5,0.9,0.0,0.894,0.106,0.1967,anger
980,1222,"It's like a contract worker, when your contract is up it's entirely up to the employer to renew.",3/10/21,0.0,0.625,0.0,0.865,0.135,0.3612,anger
987,1233,ok cancelling all my insurance now (not that i have any),3/10/21,0.5,0.5,0.15,0.667,0.183,0.1027,sadness
995,1241,rottingapple wrote: its good.,3/10/21,0.7,0.6000000000000001,0.0,0.508,0.492,0.4404,neutral
1001,1247,tripleme wrote: The Ministry of Health (MOH) has welcomed the latest measures by private insurers to adjust the terms for those on existing Integrated Shield Plans (IP) with riders that cover hospital bills in full.,3/10/21,0.2833333333333333,0.6083333333333333,0.0,0.934,0.066,0.34,fear
1002,1274,"https://www.straitstimes.com/singapo...and-require-co while their agents continue to milk millions, our voted incumbent decided to hand more to them.",3/10/21,0.5,0.5,0.0,0.833,0.167,0.4939,sadness
1003,1275,how wonderful.,3/10/21,1.0,1.0,0.0,0.213,0.787,0.5719,neutral
1011,1283,Please subscribe or log in to continue reading the full article.,2/11/21,0.35,0.55,0.0,0.813,0.187,0.3182,joy
1021,1293,Mission We help workers to earn a better living and live a better life.,2/11/21,0.37878787878787873,0.5,0.0,0.514,0.486,0.8176,joy
1024,1296,"Passionate \x96 We believe in U We believe in what we do, and we do what we believe wholeheartedly.",2/11/21,-0.05,0.8500000000000001,0.0,0.833,0.167,0.5267,neutral
1037,1309,\x93SINGAPORE - The Ministry of Health (MOH) has welcomed the latest measures by private insurers to adjust the terms for those on existing Integrated Shield Plans (IP) with riders that cover hospital bills in full.,2/11/21,0.2833333333333333,0.6083333333333333,0.0,0.932,0.068,0.34,fear
1038,1310,"We welcome and are supportive of the changes that have been announced, as they support MOH's overall healthcare cost management efforts.\x93 You were asking?",2/11/21,0.43333333333333335,0.6333333333333333,0.0,0.727,0.273,0.7845,joy
1045,1323,Chicken n egg... Sure u can continue no co pay... but ur premium will just increase a lot year n year... Cos e premiums are not guaranteed...,2/11/21,-0.04999999999999999,0.9194444444444444,0.063,0.754,0.183,0.4588,anger
1046,1324,So for a healthy policy owner... u can keep this buffet... but u may not get to eat cos being healthy is better den going to hospital like a hotel...,2/11/21,0.5,0.5,0.0,0.628,0.372,0.9195,sadness
1061,1343,It's for the better.,2/11/21,0.5,0.5,0.0,0.508,0.492,0.4404,neutral
1079,1364,"\x93It is indeed sad to say that we have to announce the curtain call for this amazing nightlife journey with you,\x94 co-owners Roy Ng and Mahen Nathan wrote.",2/10/21,0.050000000000000044,0.95,0.092,0.774,0.134,0.34,sadness
1089,1374,"When served by sexy stewardess on first class seat, that meat will consperm taste super wonderful.",2/8/21,0.5208333333333333,0.75,0.0,0.542,0.458,0.9001,neutral
1104,1389,"These two sectors had a strong take-up rate, with more than 59,000 training places and 44,000 training places filled respectively, out of a total of about 155,000 training places.",2/9/21,0.2666666666666667,0.5966666666666667,0.0,0.814,0.186,0.6908,anger
1130,1415,"This trend held true for households across income groups, it said.",2/8/21,0.35,0.65,0.0,0.781,0.219,0.4215,anger
1156,1442,"\x93The United States belongs at the forefront of this struggle - speaking out and standing strong for our most dearly held values,\x94 the memorandum said.",2/8/21,0.4666666666666667,0.6166666666666667,0.083,0.629,0.289,0.7627,joy
1159,1445,"It calls for increased efforts to ensure that LGBTQ asylum seekers have equal access to protection, expanded training for U.S. federal personnel, and potential increased use of priority referrals to expedite resettlement of vulnerable people.",2/8/21,-0.16666666666666666,0.5833333333333334,0.048,0.781,0.171,0.5994,anger
1168,1454,We are one of the top nation in South East Asia when it comes to placing gender equality at the top with legislation such as the Woman Charter Act.,2/8/21,0.3333333333333333,0.5,0.0,0.882,0.118,0.3818,joy
1178,1476,"Rather they jus displaced the job that sinkies once had, took over their hard work & maintain only at first with lesser pay but eventually get same pay or more since got their own kind to take care of them.",9/12/20,0.20729166666666665,0.6125,0.085,0.725,0.19,0.836,sadness
1179,1477,Sinkies to naive to know how to take care of own country men.,9/12/20,0.15,1.0,0.129,0.675,0.196,0.2732,sadness
1185,1483,Creating good paying jobs and training Singaporeans from scratch is not rocket science.,9/12/20,0.7,0.6000000000000001,0.0,0.683,0.317,0.6249,neutral
1191,1489,The LHL's administration has 16 years and they cannot even train up sufficient Singaporean workers to work in those good and well-paid jobs created by giving tax incentives and rebates to foregn MNCs?,9/12/20,0.7,0.6000000000000001,0.0,0.751,0.249,0.8225,sadness
1194,1503,"Good programmers in SG super short supply already, anyone with decent skills can confirm get hired in a good role.",9/12/20,0.38,0.5666666666666667,0.0,0.623,0.377,0.8658,joy
1195,1504,This is not because it wasn't planned for - there are just not enough people who recognised it as a suitable and promising career 10 years ago.,9/12/20,0.25,0.5833333333333334,0.0,0.899,0.101,0.4019,anger
1199,1508,Nothing wrong with that except the positions were SP and EP holders with a minimum salary criteria higher than the average sinkies.,9/12/20,-0.13333333333333333,0.6,0.0,0.887,0.113,0.3724,anger
1207,1516,"Most sinkies are more than qualified and capable than them but because they can only hold SP, they are paid more and hold positions higher than what they deserve.",9/12/20,0.325,0.5666666666666667,0.0,0.94,0.06,0.2023,anger
1211,1524,16 years time not sufficient to train up good programmers and develop a strong IT industry in Singapore for Singaporeans to work in?,9/12/20,0.5666666666666667,0.6666666666666667,0.0,0.763,0.237,0.7351,anger
1219,1540,"Yes, 16 years is not enough.",13/9/20,0.0,0.5,0.0,0.649,0.351,0.4019,fear
1225,1546,"Pewpewking wrote: Yes, 16 years is not enough.",13/9/20,0.0,0.5,0.0,0.722,0.278,0.4019,neutral
1235,1567,SG very good in creating marketing for its 1St class image with top class price tag....,10/2/20,0.705,0.6400000000000001,0.0,0.635,0.365,0.7548,neutral
1238,1570,SpecialKeyboardService wrote: True This is what i hear wherever is go 45 computer engineer kena sacked becum hawker 48 process engineer kena sacked becum private driving instructor 45 transit from finance to teaching 40 transit from finance to nursing Ceca master in sociology can becum petroleum engineer Ceca master in biz nus can becum datascientist in dbs There is a lot of underemployment in sinkapore.,27/12/20,0.175,0.5125,0.0,0.957,0.043,0.4215,joy
1249,1592,Hmm ok it\x92s your position ba I guesss,2/7/21,0.5,0.5,0.0,0.732,0.268,0.296,neutral
1251,1594,They're more interested in municipal issues like how their estates are being taken care of.,2/7/21,0.375,0.5,0.0,0.58,0.42,0.8268,joy
1260,1606,"On top of that, they will have to set a timeline for growth within each sector.",2/7/21,0.5,0.5,0.0,0.747,0.253,0.5267,anger
1261,1607,"As each year of growth continues, they can benchmark against higher tier of the sector.",2/7/21,0.25,0.5,0.0,0.843,0.157,0.3818,joy
1264,1610,Good idea right?,2/7/21,0.4928571428571428,0.5678571428571428,0.0,0.408,0.592,0.4404,neutral
1265,1611,Lol.,2/7/21,0.8,0.7,0.0,0.0,1.0,0.4215,fear
1266,1612,Take care of your own pay lah.,2/7/21,0.6,1.0,0.146,0.521,0.333,0.4215,neutral
1269,1615,Citizens are so busy with their own livelihood that they can't be bothered with ministers having high pay that does not have any justification.,2/7/21,0.2866666666666667,0.6133333333333333,0.054,0.803,0.144,0.3318,anger
1270,1616,Sinkies need to be more involved in how the country should progress.,2/7/21,0.5,0.5,0.0,0.797,0.203,0.4215,neutral
1273,1619,"mryang wrote: They will say high pay prevent corruption I do agree that high pay prevents corruption, to a certain extent.",2/7/21,0.17809523809523808,0.5504761904761905,0.123,0.57,0.307,0.4939,anger
1274,1620,"If you have a high pay, then you will only accept bribes that are worth the risk, which means a much bigger amount.",2/7/21,0.11499999999999999,0.535,0.14,0.68,0.18,0.25,neutral
1300,1652,0% interest is fine but the state should not give free money to for profit companies.,30/8/20,0.4083333333333333,0.65,0.156,0.526,0.318,0.4013,sadness
1303,1655,And give the people free money 10k or 30k per adult to help each family.,30/8/20,0.25,0.55,0.0,0.684,0.316,0.7184,anger
1310,1663,Might as well close and open when things get better.,30/8/20,0.25,0.5,0.0,0.615,0.385,0.6124,neutral
1311,1664,"When you give the companies the money to pay staff, many jobs are saved in the meantime.",30/8/20,0.5,0.5,0.073,0.781,0.146,0.34,anger
1322,1680,Our government's job is to only help Singaporeans.,30/8/20,0.0,1.0,0.0,0.722,0.278,0.4019,sadness
1332,1714,"So give the money from budget surpluses direct to the citizens, 20k 40k and give businesses interest free loans.",30/8/20,0.25,0.6000000000000001,0.0,0.73,0.27,0.743,neutral
1334,1716,This is a better way imo.,30/8/20,0.5,0.5,0.0,0.58,0.42,0.4404,joy
1336,1719,xtemujin wrote: Most of us only received $600 for the covid19 relief then now news is 20 years of budget surplus.,30/8/20,0.25,0.75,0.0,0.866,0.134,0.4767,joy
1349,1732,"Free masks, free thermometers, free sanitizers, salaries for safe distancing ambassadors and temperature screeners, and now, SWABBERS.",30/8/20,0.42500000000000004,0.7250000000000001,0.0,0.504,0.496,0.9153,neutral
1362,1745,And mind you 20% margin is a healthy company.,30/8/20,0.5,0.5,0.0,0.722,0.278,0.4019,joy
1375,1778,Business should exercise prudence during normal day and save up a part of revenue for rainy day.,30/8/20,0.15,0.6499999999999999,0.07,0.757,0.173,0.4404,anger
1383,1802,"Yes u are right, close the business.",30/8/20,0.2857142857142857,0.5357142857142857,0.0,0.649,0.351,0.4019,neutral
1390,1809,But my other 2 siblings are happy with that as my dad promised to leave a huge chunk of wealth for them when he pass on.,30/8/20,0.3583333333333334,0.7583333333333333,0.038,0.596,0.367,0.8885,joy
1393,1812,True story.,30/8/20,0.35,0.65,0.0,0.263,0.737,0.4215,neutral
1396,1816,Sure boh?,30/8/20,0.5,0.8888888888888888,0.0,0.303,0.697,0.3182,neutral
1410,1830,"If you so eager to kill the goose that lays the golden egg, then good luck to you when your 20k handout runs out.",30/8/20,0.5,0.55,0.146,0.586,0.268,0.4901,neutral
1411,1831,You could have saved the company that can pay you many more 20k by staying in business.,30/8/20,0.5,0.5,0.073,0.781,0.146,0.34,anger
1412,1832,"bluecutie wrote: Yes u are right, close the business.",30/8/20,0.2857142857142857,0.5357142857142857,0.0,0.722,0.278,0.4019,neutral
1423,1854,"WP should be easy to get the 20 years surplus amount, but then pap will cleverly lay mines in their confusing data...say one wrong tio sue how?",30/8/20,-0.05,0.7416666666666667,0.177,0.598,0.225,0.1941,anger
1439,1885,"Tonight, the TV news will tell us how much we robbed from the bank!\x94 This is called \x93Experience.\x94 Nowadays, experience is more important than paper qualifications!",30/8/20,0.39999999999999997,0.5666666666666667,0.0,0.903,0.097,0.3973,neutral
1444,1890,The supervisor says: \x93It will be good if there is a robbery every month.\x94 This is called \x93Killing Boredom.\x94 Personal Happiness is more important than your job.,30/8/20,0.45999999999999996,0.52,0.0,0.728,0.272,0.8221,joy
1449,1895,It looks like it is better to be educated than to be a thief!\x94 This is called \x93Knowledge\x93 https://www.bhavinionline.com/2013/1...-bank-robbery/,30/8/20,0.5,0.5,0.0,0.738,0.262,0.69,joy
1457,1905,"I respect that your identity etc is important, but you’re in a very important place up in the ministry, deciding things for the multiracial Malaysia citizens.",11/11/20,0.46,1.0,0.0,0.788,0.212,0.5647,joy
1458,1906,This kind of statement doesn’t instill trust in others neither helps the economy or sports development in any way.,11/11/20,0.6,0.9,0.097,0.756,0.147,0.2769,anger
1479,1927,"Or maybe the team TT is working with, it can be many things but so far, I think the show is free falling.",20/2/21,0.3333333333333333,0.7666666666666666,0.072,0.759,0.169,0.5499,neutral
1496,1944,A true Singaporean who cares,9/3/21,0.35,0.65,0.0,0.256,0.744,0.7003,neutral
1497,1945,"Truth is Singaporean like many thing to be cheap or free, subsidise by the government... Government needs plenty of resources to help the poor... Singapore should follow the world happiest country, Finland.",9/3/21,0.225,0.65,0.0,0.643,0.357,0.9325,joy
1508,1959,"However, implementing this scheme and encouraging the unemployed to actively seek employment need not be mutually exclusive if the insurance scheme is carefully thought out and calibrated to avoid unintended pitfalls.",8/3/21,-0.11666666666666667,0.8,0.097,0.707,0.196,0.5618,fear
1519,1970,Our government is ever taking Singapore to greater heights...,5/3/21,0.5,0.5,0.0,0.762,0.238,0.3612,fear
1522,1973,"So what if a country is blessed with petroleum, natural gas deposits and rare earth deposits and plenty of resources.",5/3/21,0.2,0.65,0.0,0.726,0.274,0.7506,neutral
1539,1990,"I don’t mean to pour cold water.. but after traveling to other continents and now living in Norway, paying 15% taxes on food items and 25% VAT on everything else.. Singapore is a first world country that provides great safety and hygiene standard.. plus good education and healthcare system, its only fair to pay taxes(and just 2% more) to enjoy such living standard",27/2/21,0.1778846153846154,0.5496794871794872,0.021,0.714,0.265,0.9676,neutral
1547,1998,How about cutting Opex by reviewing the cost of running the government like the relevance of mayors ?,27/2/21,-0.6,0.9,0.079,0.789,0.132,0.25,fear
1554,2005,Taxing the rich and giving welfare to the poor is a Welfare state.,27/2/21,-0.012500000000000011,0.675,0.171,0.497,0.331,0.4404,fear
1556,2007,You are only rewarded by your merits.,27/2/21,0.0,1.0,0.0,0.459,0.541,0.7096,neutral
1558,2009,Welfare system is good for lazy people.,27/2/21,0.22499999999999998,0.8,0.24,0.481,0.279,0.1027,neutral
1575,2026,"Safest country, racial harmony, HDB, CPF, only 7 percent gst versus NZ  gst 15% & Finland gst 24 %.",26/2/21,0.0,1.0,0.0,0.735,0.265,0.6597,neutral
1577,2028,"In Singapore, PM invite top tier talent with good character and upbringing to serve as Minister with coffee sessions until they agree to give up their dreams.",26/2/21,0.6,0.55,0.0,0.595,0.405,0.9062,joy
1579,2030,Only 3rd tier talent or below are serving as Ministers.,26/2/21,0.0,0.5,0.0,0.763,0.237,0.4215,fear
1583,2034,which doctors in Singapore not driving luxury car and stay in nice house?,27/2/21,0.6,1.0,0.0,0.811,0.189,0.4215,fear
1589,2040,Then ask this government why this is so as they have been ruling this country for over 50 years and we still not have enough of talents when we are ranked among the top in the world for our education and now we have to take talents from countries who are not among the top.,27/2/21,0.3333333333333333,0.5,0.0,0.842,0.158,0.8225,anger
1600,2060,Their solutions thus far is so simple and don't need a scholar to do it.,16/2/21,0.05,0.6785714285714286,0.0,0.884,0.116,0.1779,anger
1610,2070,"Hence, they only have ONE solution for almost All matters.",16/2/21,0.0,1.0,0.103,0.697,0.2,0.2782,neutral
1615,2075,Increasing taxation allows our government to have much more aresources to help the Community...,16/2/21,0.5,0.5,0.0,0.814,0.186,0.4522,anger
1616,2076,The rich will be disadvantage by any increases in tax and gst,16/2/21,0.375,0.75,0.171,0.61,0.22,0.2023,fear
1618,2078,This difficult situation will help those in needs & some countries already allowed their nation people to withdraw their Money to help their people in this predicament in needs,16/2/21,-0.5,1.0,0.076,0.76,0.164,0.4404,anger
1626,2086,Not needing to pay the tax was great.,16/2/21,0.8,0.75,0.0,0.527,0.473,0.6593,neutral
1627,2087,"However, would I have paid it if I had to, probably yes cos the price overseas was way more than 7% cheaper.",16/2/21,0.5,0.5,0.0,0.876,0.124,0.4019,anger
1636,2096,But the ministers salary will be remain and get good bounce for them.,16/2/21,0.7,0.6000000000000001,0.0,0.805,0.195,0.4404,anger
1643,2103,"It is only fair 😂👍  But then there is this paragraph: ""This new taxation will be effected through the Overseas Vendor Registration regime, which requires overseas suppliers and electronic marketplace operators that make significant sales of digital services to local consumers to register for GST.""",16/2/21,0.2018939393939394,0.5382575757575757,0.0,0.913,0.087,0.4767,anger
1660,2120,No free lunch.,19/2/21,-0.2,0.8,0.338,0.154,0.508,0.2732,neutral
1661,2121,You create reliant people and want to raise taxes  You are asking for others to hammer you  You allow enterprises to be strong first  Then you raise taxes  All will be happy to share  Dun be a devil and angel at the same time  Nobody will buy in  I am losing respect for pap  Those who can’t cope we will use high taxes and good reserves to support them  They will still be able to earn a decent living with good social support  All must be treated well in this country including foreigners  If foreigners show they are good  We must reward them well  Of you continue to bribe Singaporeans and share wealth to the capable and dun allow them to grow  That is irresponsible Mob Govt comprising of witch hunters are forming  What is wrong with this pap ?,16/2/21,0.31871794871794873,0.553076923076923,0.097,0.617,0.286,0.9812,anger
1663,2123,Support the people in the right way  Lift standard and make them earn it fairly Who want mediocre job and be yesmen to this network which is unfair and distorting free market and suck up to foreign authoritarian Govt Dun always think of securing vote and fat paycheck I hope the one man show would gradually step down and dun think about what senior minister emeritus minister and continue to meddle and doing damage to our growth,16/2/21,0.013144841269841261,0.5812003968253968,0.122,0.714,0.163,0.4215,fear
1673,2133,About time you appreciate them instead of only taking the sides of complaining non clinician employers who don't appreciate almost every aspect of patient care.,16/2/21,0.0,1.0,0.057,0.669,0.274,0.7783,anger
1675,2135,It's good news indeed and they deserve it.,17/2/21,0.7,0.6000000000000001,0.0,0.707,0.293,0.4404,joy
1681,2141,I don't own a car but petrol price increase will affect those who don't drive too.,17/2/21,0.6,1.0,0.0,0.815,0.185,0.4497,fear
1688,2148,So funny right?,16/2/21,0.26785714285714285,0.7678571428571428,0.0,0.385,0.615,0.4927,neutral
1689,2149,I'm thinking to transfer to restructured hospital for a good benefit and compensation...,16/2/21,0.7,0.6000000000000001,0.0,0.629,0.371,0.7096,fear
1691,2151,Aviation and Tourist industries did nothing to improvise services to attract safe touring in Singapore.,16/2/21,0.5,0.5,0.0,0.707,0.293,0.6597,neutral
1697,2157,"If there is a need to do so, especially if its spending relating to job protection and advanced spending for the eventual post-C19 world, then it should be done.",15/2/21,0.2,0.8,0.0,0.931,0.069,0.25,fear
1705,2165,Give handouts to all citizens like USA and Malaysia or let citizens withdraw against their own CPF.,15/2/21,0.6,1.0,0.0,0.865,0.135,0.3612,fear
1707,2167,"God also said save your money wisely for time to come and this is the right time for the Government to look into the interest of peoples, listen to the hearts of the peoples, the cry of the peoples when they say it is now the time to give their savings from the CPF ACCOUNT.",16/2/21,0.4928571428571428,0.7178571428571429,0.048,0.779,0.173,0.7906,fear
1709,2169,IN SINGAPORE WE THE PEOPLE KNOW THAT WE HAVE TO WORK FOR OUR LIVELIHOODS AND WE THE PEOPLE NEED TO LEARN TO BUDGET WISELY AND NOT TO WASTE THE INCOME ON MATERIAL THINGS AND USE IT ONLY FOR WHAT IS REQUIRED.,16/2/21,0.16666666666666666,0.6333333333333333,0.0,0.844,0.156,0.7212,anger
1712,2174,I m lucky in the way.,11/2/21,0.3333333333333333,0.8333333333333334,0.0,0.517,0.483,0.4215,joy
1721,2183,"Those relatives don't feed me, don't stay with me and definitely won't give a cent should they sell the house one day!",12/2/21,0.0,0.5,0.0,0.87,0.13,0.4574,fear
1733,2195,"Suggest  cutting the pay of the super highly paid ones , take away the privilege of AWS, do away with unnecessary unjustiable expenditure and wastages!",6/2/21,-0.15166666666666667,0.7516666666666666,0.098,0.676,0.226,0.6996,fear
1735,2197,Don’t end up like NZ where many things are expensive !,6/2/21,-0.0625,0.6,0.0,0.763,0.237,0.4199,anger
1744,2206,The government can get money to spend from  1) taxation  2) investment returns 3) luring investors  4) borrowing  5) reserves  6) selling assets 7) printing money (indirect taxation) 8 ) increase population and markets 9) using other people’s money,6/2/21,0.1875,0.6875,0.0,0.897,0.103,0.4588,anger
1757,2226,Rich And young ones   Foreigners   Pr ( 30% of their income ) - the kind of income they receive in sg is higher than their own country income yet bring down local 's income by more than 30%.,6/2/21,0.2836805555555555,0.5423611111111111,0.0,0.904,0.096,0.5574,joy
1760,2229,Getting all kind of govt grant to persue better future ) ..,6/2/21,0.3666666666666667,0.5083333333333333,0.0,0.625,0.375,0.6597,neutral
1765,2249,"Is good, to move faster.",6/2/21,0.7,0.6000000000000001,0.0,0.58,0.42,0.4404,neutral
1774,2258,😡don’t need to help SIA pls as accounts?CEO still got his millions pay check 🤷🏻‍♂️👍🏻 and don’t help the wrong workers ( lower pay check)  as highly pay workers (CEOs / Higher managements ) don’t need the help unless they “greedy / overspending) 😂 once MP said the lower workers cost higher $ to the companies and now he wants to help the workers and companies?,5/2/21,0.07200000000000001,0.508,0.16,0.67,0.17,0.4137,anger
1786,2271,Just a gentle reminder to all intending to take the 'vaccine'.,30/1/21,0.2,0.8,0.0,0.756,0.244,0.4404,sadness
1789,2274,There are many ways of improving your own immune system to act as immunity against any viral infection.,30/1/21,0.55,0.75,0.0,0.762,0.238,0.6124,fear
1796,2281,We are certainly not in any emergency.,30/1/21,-0.10714285714285714,0.5714285714285714,0.0,0.522,0.478,0.555,neutral
1802,2287,"If it is for their own use, like logistics companies with multiple locations where the pumps are is fine.",25/9/20,0.33888888888888885,0.5,0.0,0.798,0.202,0.5106,neutral
1805,2290,She have no choice to be a nurse  The nursing job is not easy as stewardess Is from your heart is love and Compassion  Have to be patience able to help patient need  I with nursing for so many years but I love nursing  If you are a staff nurse is full of responsibility  Life is in your hand especially serving medication,24/9/20,0.30476190476190473,0.6726190476190477,0.047,0.72,0.234,0.9354,joy
1806,2291,Great!,23/9/20,1.0,0.75,0.0,0.0,1.0,0.6588,joy
1815,2300,Better close forever.,14/6/20,0.5,0.5,0.0,0.408,0.592,0.4404,neutral
1829,2314,😂😂😂 OK.,14/6/20,0.5,0.5,0.0,0.254,0.746,0.4466,neutral
1853,2338,It would be good to have some understanding why the government is prioritising unborn and not even conceived babies over the existing Singaporean babies born during hard times.,9/10/20,0.20416666666666664,0.5708333333333333,0.046,0.858,0.096,0.3612,fear
1863,2348,"🙏🙏🙏  Please prioritize and make it easy, faster and simpler for FIRST timers who need to resort to COVID-19 support grant。  Can the application be seamless and based on SINGPASS only; no need to submit proof instead have the company to declare (like Income Tax) post-COVID.",1/5/20,0.19583333333333333,0.5666666666666667,0.042,0.806,0.152,0.6908,neutral
1866,2351,Err on the safe and trust side.,1/5/20,0.5,0.5,0.0,0.446,0.554,0.7351,fear
1869,2354,"During such times, support with a COVID -mindset.",1/5/20,0.0,0.5,0.0,0.69,0.31,0.4019,fear
1881,2366,Lets see how fair it is?,3/4/20,0.7,0.9,0.0,0.685,0.315,0.3182,neutral
1895,2380,Could NEA or any aspiring MP care to take up or look into this essential issue that is of great concern to Singaporeans?,25/6/20,0.4,0.525,0.0,0.742,0.258,0.8074,fear
1896,2381,"Published on Mar 27, 2015 Late MM LKY's memorable quotes ※ Once in a long while in the history of a people, there comes a moment of great change.",27/6/20,0.23750000000000002,0.6875,0.0,0.854,0.146,0.6249,joy
1910,2395,I sincerely applaud and salute this government.,4/4/20,0.5,0.5,0.0,0.396,0.604,0.7269,anger
1923,2408,And at the beginning they only allow ppl come back batch by batch.,4/4/20,0.0,0.5,0.0,0.863,0.137,0.2263,fear
1938,2423,This is going to cause major congestions on pathways in housing estates that are so narrow and only allow one person to walk pass at a time.,28/4/20,-0.04583333333333334,0.6333333333333333,0.0,0.929,0.071,0.2263,anger
1965,2452,If I am a barber u allow me to operate with full PPE/N95 to serve one customer every hour and in between i have to disinfect my shop would that be acceptable?,30/4/20,0.35,0.55,0.0,0.861,0.139,0.4939,fear
1966,2453,"Provide opportunities for older workers regardless of job scope ...it all sounds promising on the many available jobs...do tap and train matured workers in this growing sector...my own efforts to get into healthcare sector reaped no results...they either tell me I don't have the required skills, too over qualified (also taken to mean I'm over the hill when I'm actually not!)",12/12/20,0.22202380952380954,0.5029761904761905,0.034,0.853,0.114,0.6448,sadness
1969,2456,"Many seniors even in 60s still very active, healthy and can be good mentor.",18/2/21,0.38166666666666665,0.595,0.0,0.554,0.446,0.8347,neutral
1974,2461,Yes Sir it was a good ones to help those whom are still coping with the Convid 19 situation.,17/2/21,0.7,0.6000000000000001,0.0,0.644,0.356,0.8074,joy
1975,2462,The only concern to men on the street is the GST Hike it would cause all prices to increase due to the ingredients involved.,17/2/21,-0.0625,0.6875,0.0,0.909,0.091,0.3182,fear
1977,2464,Hopefully the goverment could step in and encouraged the hawkers to maintain the current food price for heartlanders liked myself.,17/2/21,0.3,0.6000000000000001,0.0,0.68,0.32,0.7906,fear
1980,2467,"Yes , while Christmas is a time of showering love through forms of giving ..To our lived loved ones, it's also good to keep in good graces to help the economy rolls during this period of hardship on the retailers.",10/12/20,0.6499999999999999,0.65,0.041,0.522,0.437,0.9682,joy
1981,2468,"Cheers, may the festivities augurs good will to Singapore and her people.",10/12/20,0.7,0.6000000000000001,0.0,0.497,0.503,0.8442,joy
1985,2472,"Good morning Mr PM Lee Hsien Loong , yes thank you for sharing the updated cover photo .",10/12/20,0.7,0.6000000000000001,0.0,0.524,0.476,0.872,joy
1986,2473,Unique idea - The lights of the Singapore Flyer and Helix Bridge as seen from a distance Thank you for  enlightening us with just a photo like this .,10/12/20,0.3375,0.7,0.0,0.726,0.274,0.8074,joy
1987,2474,Christmas is coming around and its True to reflect on the true meaning of Christmas.,10/12/20,0.35,0.65,0.0,0.699,0.301,0.6808,fear
1993,2480,"To keep business going and ourselves safe, please do obey safety measures, to me, putting a proper way of mask is important and having mask up does help to keep away the virus and protects others.",1/12/20,0.3,0.5333333333333333,0.0,0.662,0.338,0.9153,anger
1994,2481,Let’s work together to keep Singapore and people safe and to zero cases.,1/12/20,0.5,0.5,0.0,0.805,0.195,0.4404,joy
1997,2484,I am so proud of Singapore and its resilience.,4/12/20,0.8,1.0,0.0,0.674,0.326,0.5256,joy
1999,2486,"In Sarawak UOB bank have been sued by several of their own clients after scamming them of their entire life savings, giving Singapore Banks in Malaysia a bad image.As a responsible Prime Minister  I hope you can help clean up the image of unscrupulous Singapore banks especially the ones operating in under _developed States of Malaysia.",4/12/20,0.07083333333333336,0.6052083333333333,0.055,0.74,0.205,0.8176,fear
2002,2489,Good morning Mr PM Lee .,13/11/20,0.7,0.6000000000000001,0.0,0.58,0.42,0.4404,joy
2005,2492,"Its  so a kind and great Country Leader to put love into an action when you announced Singapore’s contribution of US$100,000 to the COVID-19 ASEAN Response Fund, which will help the region to address the impact of the pandemic.",13/11/20,0.5,0.5875,0.0,0.694,0.306,0.9428,anger
2006,2493,It will certainly great that Singapore is able to help many countries who may be in need of great help .,13/11/20,0.65,0.65625,0.0,0.484,0.516,0.9432,neutral
2010,2497,"It was marvellous that with their great IT Knowledge it has help many  countries to Get Connected and Stay Together despite the challenging times and  enables Singapore to work with friends and neighbours, despite the challenging times.",13/11/20,0.575,0.8125,0.064,0.714,0.221,0.8407,joy
2014,2501,We appreciate u & your cabinet minsters for always brainstorming to come up with better solutions to do things.,6/10/20,0.5,0.5,0.0,0.657,0.343,0.743,joy
2016,2503,"As an employee, business, country we all need to embrace how to effectively work & manage remotely.",6/10/20,0.25,0.5,0.0,0.729,0.271,0.6369,neutral
2022,2509,Its create resilience for better recovery.,6/10/20,0.5,0.5,0.0,0.444,0.556,0.6124,neutral
2028,2515,We are so lucky with the low death rates but it's not something we should take for granted.,6/10/20,0.16666666666666666,0.5666666666666667,0.175,0.614,0.211,0.2043,sadness
2032,2519,We strongly believe that you & your teams will guide us to move forward to help all Singaporeans in the right path.,7/10/20,0.35952380952380947,0.6345238095238095,0.0,0.798,0.202,0.5859,neutral
2035,2522,But like all economies there has to be a time to open up but with sensible precautions.,6/10/20,0.0,0.5,0.0,0.896,0.104,0.1901,fear
