,index,Sentences,Comment Datetime,Textblob_polarity_score,Textblob_subjectivity_score,Vader_neg_score,Vader_neu_score,Vader_pos_score,Vader_compound_score,Emotions
587,706,"Sena should ponder on other priorities like reduction in defence budget, and only 3 three star officer, Whereas civilian police has 28 three star officers.",21/2/21,-0.0625,0.6875,0.0,0.849,0.151,0.4404,sadness
588,707,@KyungSoo_FUMM @WoodsideEnergy Right!,20/2/21,0.3571428571428571,0.5357142857142857,0.0,1.0,0.0,0.0,neutral
592,711,This is not a good choice.,20/2/21,-0.35,0.6000000000000001,0.376,0.624,0.0,-0.3412,joy
601,723,#Master If its gonna happen means i wish and praying for lockdown issues should clear in not only #TamilNadu !,25/5/20,0.05000000000000001,0.6916666666666667,0.0,0.65,0.35,0.7959,fear
603,725,Need a PERFECT SAME DAY RELEASE in all over the world!,25/5/20,0.5,0.5625,0.0,0.656,0.344,0.6932,joy
609,731,This is the critical problem the EU has.,26/2/20,0.0,0.8,0.455,0.545,0.0,-0.6124,fear
612,734,"Singapore's 2020 Budget should look to help companies better integrate #DigitalInnovation, such as #eCommerce tools and #CloudNative services.",10/2/20,0.25,0.5,0.0,0.741,0.259,0.6808,neutral
620,742,"@anand_sailor Hi Anand, we received the latest advise from our team.",24/2/21,0.5,0.9,0.0,1.0,0.0,0.0,joy
622,744,You should be getting your SIM card  by today if not latest by Friday.,24/2/21,-0.25,0.9,0.0,1.0,0.0,0.0,fear
626,748,Business should not focus only on money but also on reputation.,20/2/21,0.0,1.0,0.0,1.0,0.0,0.0,anger
631,783,"They should support you without any condition, without keeping business relationship as more important as human right fights!!",18/2/21,0.3366071428571429,0.5339285714285714,0.117,0.65,0.233,0.3973,anger
634,786,Food service is massively undervalued.,24/1/21,0.0,1.0,0.0,1.0,0.0,0.0,neutral
636,788,"Truth is Singaporean like many thing to be cheap or free, subsidise by the government... Government needs plenty of resources to help the poor... Singapore should follow the world happiest country, Finland.",9/3/21,0.225,0.65,0.0,0.643,0.357,0.9325,joy
638,790,Then the government got resources to help the poor... No poor.,9/3/21,-0.1,0.6,0.331,0.5,0.169,-0.3818,anger
646,801,The pushback on its introduction has always been that such a scheme may lead to the unemployed not wanting to seek employment.,8/3/21,0.0,0.5,0.0,1.0,0.0,0.0,anger
647,802,"However, implementing this scheme and encouraging the unemployed to actively seek employment need not be mutually exclusive if the insurance scheme is carefully thought out and calibrated to avoid unintended pitfalls.",8/3/21,-0.11666666666666667,0.8,0.097,0.707,0.196,0.5618,fear
648,803,A potential unemployment insurance scheme could base its premium on policyholders' declared monthly income.,8/3/21,-0.4,1.0,0.195,0.805,0.0,-0.4404,neutral
651,806,"As the economy transforms and the employment landscape goes through structural changes, I believe more people will go through periods of unemployment during their career.",8/3/21,0.5,0.5,0.112,0.888,0.0,-0.4404,joy
654,809,"Continuous improvement is good... Government needs plenty of resources to help the poor... Singapore should follow the world happiest country, Finland.",5/3/21,0.14999999999999997,0.6000000000000001,0.0,0.645,0.355,0.872,neutral
658,816,Singapore should discourage car ownership further by reducing supply of car only COE drastically.,4/3/21,0.0,0.75,0.177,0.823,0.0,-0.4215,fear
659,817,"Triple the cost of erp, petrol tax, car parking, and import taxes to subsidise our buses and train fares further.",4/3/21,0.0,0.5,0.0,1.0,0.0,0.0,anger
669,827,We should see why healthcare is consumed more.,27/2/21,0.5,0.5,0.0,1.0,0.0,0.0,neutral
670,828,Is it becos we over consumed alcohol and good food ?,27/2/21,0.7,0.6000000000000001,0.0,0.756,0.244,0.4404,neutral
672,830,It comes from too much good food as a result of affluence.,27/2/21,0.7,0.6000000000000001,0.0,0.775,0.225,0.4404,fear
674,832,Everyday 大魚大肉。大送。看到有些人 叫雜菜飯 一碗份量的飯 送多到不行。,27/2/21,-0.2,0.6,0.0,1.0,0.0,0.0,neutral
677,835,Lets disrupt and shake up the old model and prove that truly we can become exceptional.,26/2/21,0.3833333333333333,0.6,0.091,0.753,0.156,0.296,joy
680,838,"Cabinet ministers cost is extremely high, it should be downsize to cut cost.",27/2/21,0.16,0.5399999999999999,0.149,0.851,0.0,-0.2732,anger
681,839,"Government needs plenty of resources to help the poor... Singapore should follow the world happiest country, Finland.",26/2/21,-0.4,0.6,0.0,0.685,0.315,0.7845,neutral
683,843,The petrol increase is totally NOT justifiable.,17/2/21,0.0,0.75,0.0,0.723,0.277,0.3182,neutral
690,853,And the cost of EV is so much more expensive.,16/2/21,0.0,0.6,0.0,1.0,0.0,0.0,fear
691,854,"If that's the case, then this increase in petrol cost should only come later right?",16/2/21,0.09523809523809523,0.5119047619047619,0.0,0.842,0.158,0.3869,neutral
693,856,"Singapore government should TRIPLE cars only erp, coe, petrol tax, import tax as revenue to finance expenditure on mrt and buses with even more subsidies to lower fares.",16/2/21,0.25,0.75,0.084,0.916,0.0,-0.3535,anger
696,859,Car park becomes more greenery,16/2/21,0.5,0.5,0.0,1.0,0.0,0.0,fear
700,863,Increasing taxation allows our government to have much more aresources to help the Community...,16/2/21,0.5,0.5,0.0,0.814,0.186,0.4522,anger
701,864,The rich will be disadvantage by any increases in tax and gst,16/2/21,0.375,0.75,0.171,0.61,0.22,0.2023,fear
706,873,"Some folks will be very happy again, especially the old ones.",16/2/21,0.3666666666666667,0.7333333333333334,0.0,0.715,0.285,0.6115,joy
709,876,So why should you be happy?,16/2/21,0.8,1.0,0.0,0.575,0.425,0.5719,joy
711,878,"The Singapore Government has completely overreacted to a virus with 99.95% survival rate, while causing massive damage to the economy, jobs, and businesses here.",16/2/21,0.05,0.7,0.228,0.772,0.0,-0.7346,fear
717,885,Too many poor locals and need more GST.,16/2/21,0.19999999999999998,0.5333333333333333,0.307,0.693,0.0,-0.4767,neutral
721,889,"SST is a business cost, nobody will care GST is never a business cost, everyone care about their own pocket only whenever percentage slowly increases  What about high value goods worth $400 or more bought online and.",17/2/21,0.21,0.59,0.0,0.743,0.257,0.8658,neutral
729,897,They should not be GST free whilst our HDB retailers pay !,16/2/21,0.5,0.8,0.328,0.672,0.0,-0.5258,anger
734,902,"It is only fair 😂👍  But then there is this paragraph: ""This new taxation will be effected through the Overseas Vendor Registration regime, which requires overseas suppliers and electronic marketplace operators that make significant sales of digital services to local consumers to register for GST.""",16/2/21,0.2018939393939394,0.5382575757575757,0.0,0.913,0.087,0.4767,anger
735,903,"So this means if I order from some specialty shops which doesn't make significant sales here in sg, then I am not subjected to this bloody new tax 😉👍",16/2/21,-0.09621212121212123,0.7431818181818182,0.166,0.834,0.0,-0.6081,sadness
737,905,"They should facilitate a migration exercise of people here to stay in China for good, everything under the sun is made in China, there is nothing you cannot buy there, only see if you have the means to spend or not.",17/2/21,0.35,0.8,0.0,0.931,0.069,0.4404,sadness
742,910,Excellent move👍 and should start earlier instead of 2023.,16/2/21,0.5,0.75,0.0,0.684,0.316,0.5719,neutral
743,911,Fair to brick and mortal shops.,16/2/21,0.7,0.9,0.0,0.685,0.315,0.3182,neutral
750,918,And more to come to fill up the coffer.,16/2/21,0.5,0.5,0.0,1.0,0.0,0.0,anger
753,921,We don't have nuclear supplier for upcoming power needs and someone needs to pay for the solar farm in Australia that hopefully should supply enough power once sg drivers go full electric?,16/2/21,0.175,0.525,0.041,0.88,0.079,0.3182,fear
757,929,"Makes only net CO2 balance sense if electric power comes from renewables, will Singapore import renewable power by then from Malaysia /Indonesia or some offshore wind / solar farms?",16/2/21,0.0,0.5,0.0,1.0,0.0,0.0,fear
758,930,"Currently 95% of Singapore power generation according to latest data is nat gas, so carbon based.",16/2/21,0.25,0.65,0.0,1.0,0.0,0.0,fear
759,931,"Makes no sense really to feed EVs with such power, only real benefit is better air quality in Sing.",16/2/21,0.18,0.5,0.091,0.664,0.245,0.5719,neutral
771,943,"Please be accountable.. especially those firms who received the money.... For example, CENTURION earned millions from workers' dorms and yet can receive aid...",15/2/21,0.0,1.0,0.0,0.905,0.095,0.3182,joy
773,945,"If there is a need to do so, especially if its spending relating to job protection and advanced spending for the eventual post-C19 world, then it should be done.",15/2/21,0.2,0.8,0.0,0.931,0.069,0.25,fear
774,946,"In a world where every country is running huge deficits and deeply mired in debt trying to fight the pandemic, spending in attempts to future proof the country and its people is an absolute necessity.",15/2/21,0.15000000000000002,0.58125,0.139,0.802,0.059,-0.4703,fear
776,948,"We may not be able to see perfect distribution from rich to poor in terms of wealth, but we can ensure that more than asymetric distribution of skills and knowledge to the poor and disadvantaged, which will eventually narrow the gap in terms of social gulf.",15/2/21,0.1760416666666667,0.5677083333333334,0.166,0.662,0.172,-0.1531,sadness
779,951,I will be more happy if one of their agenda to return all our CPF after Singaporeans retirement age..,15/2/21,0.65,0.75,0.0,0.81,0.19,0.6115,joy
780,952,Seriously I don’t see why CPF should hold our hard work money lol.,15/2/21,0.05833333333333335,0.6361111111111111,0.208,0.604,0.188,0.1779,anger
783,955,Not just a minimum sum.. Hospital bill also not cheap now a days ..,15/2/21,-0.2,0.7,0.0,1.0,0.0,0.0,fear
787,961,Lots of people I've met that truely needs cant qualify cause of fine print.,12/2/21,0.3833333333333333,0.575,0.0,0.878,0.122,0.2023,anger
788,962,Many cheated the system and gets it when they shouldn't.,12/2/21,0.5,0.5,0.268,0.732,0.0,-0.5106,anger
791,965,Fake news.,12/2/21,-0.5,1.0,0.756,0.244,0.0,-0.4767,neutral
795,969,Extremely stupid to use housing as a factor.,12/2/21,-0.7999999999999999,1.0,0.381,0.619,0.0,-0.5709,anger
797,971,"Those relatives don't feed me, don't stay with me and definitely won't give a cent should they sell the house one day!",12/2/21,0.0,0.5,0.0,0.87,0.13,0.4574,fear
801,975,"Government do something, say not enough... We should learn from Finland, the happiest country in the world.",11/2/21,0.0,0.5,0.0,0.792,0.208,0.6369,fear
805,981,Doing the wrong way .,6/2/21,-0.5,0.9,0.508,0.492,0.0,-0.4767,fear
809,985,Rich And young ones   Foreigners   Pr ( 30% of their income ) - the kind of income they receive in sg is higher than their own country income yet bring down local 's income by more than 30%.,6/2/21,0.2836805555555555,0.5423611111111111,0.0,0.904,0.096,0.5574,joy
812,988,Getting all kind of govt grant to persue better future ) ..,6/2/21,0.3666666666666667,0.5083333333333333,0.0,0.625,0.375,0.6597,neutral
818,994,"Is good, to move faster.",6/2/21,0.7,0.6000000000000001,0.0,0.58,0.42,0.4404,neutral
824,1000,MOL May need to understand more from innovators need.,6/2/21,0.5,0.5,0.0,1.0,0.0,0.0,fear
828,1004,Setting levies on FWs make business costs expensive while not setting levies / quota  on FTs make locals jobless.,5/2/21,-0.5,0.7,0.0,1.0,0.0,0.0,neutral
830,1006,Good job SPF.,6/12/20,0.7,0.6000000000000001,0.0,0.408,0.592,0.4404,neutral
838,1014,Being nurse is not easy but their pay is damn pathetic.,23/9/20,-0.6083333333333334,0.9166666666666667,0.63,0.37,0.0,-0.898,anger
841,1017,These are troubled times!,15/6/20,-0.625,1.0,0.523,0.477,0.0,-0.5093,sadness
842,1018,The G should act smartly.,15/6/20,0.21428571428571427,0.6428571428571429,0.0,0.545,0.455,0.3612,anger
843,1019,Again our priorities are flawed!,15/6/20,-0.625,0.5,0.0,1.0,0.0,0.0,sadness
844,1020,Absurd!,15/6/20,-0.625,1.0,0.0,1.0,0.0,0.0,neutral
845,1021,Retail outlets at super market should not be allow to operate until this pandemic is over as queue always spilled onto the main shopping area!,16/6/20,0.2708333333333333,0.5,0.058,0.797,0.145,0.5463,fear
847,1023,That is wat they are good for.,14/6/20,0.7,0.6000000000000001,0.0,0.674,0.326,0.4404,joy
849,1025,lol,14/6/20,0.8,0.7,0.0,0.0,1.0,0.4215,fear
851,1027,"Instead of finding the solution to Strike 4D consistently, they go around telling people to be like them, not to buy 4D, thus hindering other people from striking 4D.",14/6/20,0.20833333333333334,0.5416666666666666,0.046,0.805,0.149,0.5106,anger
856,1032,It's a good thing.,28/5/20,0.7,0.6000000000000001,0.0,0.408,0.592,0.4404,joy
861,1038,Stupid sinkies should stop commenting on other countries when they have the worst govt in the region,28/5/20,-0.6416666666666666,0.7916666666666666,0.409,0.591,0.0,-0.8658,anger
870,1047,"Be serious, not testing whether a measure works or not!",1/4/20,-0.41666666666666663,0.6666666666666666,0.166,0.834,0.0,-0.1511,anger
873,1050,"It’s so unfair, baby that is born earlier than Oct 2020 can’t get this baby support grant.",9/10/20,-0.25,0.75,0.15,0.62,0.23,0.204,anger
874,1051,"From March till September is also in the covid 19 period, we are also having a hard time raising our baby.",9/10/20,-0.2916666666666667,0.5416666666666666,0.069,0.931,0.0,-0.1027,joy
879,1056,"Every contact, every touchpoints,  interviews, work trials and rejections to be screened for - best outcome focus and placements in the most agile manner.",8/6/20,0.6666666666666666,0.5166666666666667,0.11,0.742,0.148,0.2732,fear
884,1061,Is our hard earn money and we should have it at this difficult time.,4/3/20,-0.39583333333333337,0.7708333333333333,0.263,0.737,0.0,-0.5065,anger
893,1070,"Why you should join us?👇👇👇 - PROFIT UP TO 5X -INSTANT WITHDRAWAL -LIVE CHAT -EASY TO ACCESS  SEND MESSAGE TO ADMIN INSTANTLY TO START ""SEND HOW DOES IT WORK"" 👇👇👇 https://t.me/joinchat/AAAAAEbtOmvum0mVjW2xlQ",1/5/20,0.14242424242424243,0.6666666666666666,0.0,0.697,0.303,0.8833,neutral
895,1072,Maybe too late already.,4/4/20,-0.3,0.6,0.0,1.0,0.0,0.0,neutral
899,1076,And at the beginning they only allow ppl come back batch by batch.,4/4/20,0.0,0.5,0.0,0.863,0.137,0.2263,fear
900,1077,"Now SG then start to do things slowly, numbers of cases n ppl die, show that we handle badly.",4/4/20,-0.49999999999999994,0.5333333333333333,0.304,0.696,0.0,-0.7906,sadness
902,1079,Not too late yet.... quarritine at hm doesn't wks and hard to control.,4/4/20,-0.29583333333333334,0.5708333333333333,0.0,0.903,0.097,0.0762,fear
908,1085,"Eventually as long u r importers, government shld quarritine them at a delicate places for observation.",4/4/20,-0.175,0.65,0.0,0.909,0.091,0.0516,fear
914,1091,This is going to cause major congestions on pathways in housing estates that are so narrow and only allow one person to walk pass at a time.,28/4/20,-0.04583333333333334,0.6333333333333333,0.0,0.929,0.071,0.2263,anger
915,1092,How do you social distance with these ridiculous new measures.,28/4/20,-0.05454545454545454,0.5070707070707071,0.217,0.783,0.0,-0.3612,neutral
918,1095,It’s also now putting us at unnecessary risk!,28/4/20,-0.5,0.9,0.255,0.745,0.0,-0.3382,neutral
920,1097,Condominiums should be able to exercise their own guidelines where rules like this are crazy and put residents in harms way unnecessarily.,28/4/20,0.025000000000000022,0.85625,0.207,0.701,0.092,-0.4767,anger
923,1100,Please also check all BCA’s crazy guidelines that don’t make sense.,28/4/20,-0.6,0.9,0.175,0.657,0.168,-0.0258,joy
924,1101,There seem to be many since April 7 th that are putting residents in harms way unnecessarily.,28/4/20,0.04999999999999999,0.7,0.176,0.824,0.0,-0.4939,neutral
927,1104,You can do better.,6/2/20,0.5,0.5,0.0,0.508,0.492,0.4404,neutral
928,1105,The rich have money to eat.,6/2/20,0.375,0.75,0.0,0.581,0.419,0.5574,anger
936,1113,Interested Persons should contact me via E-mail equityloanfirmltd071@outlook.com Or WhatsApp +12138396810,9/5/20,0.25,0.5,0.0,0.787,0.213,0.4019,joy
937,1114,"Thank you PM and DPM for taking care Singaporean very well, may be some are not be very happy with the budget this time but they should be thank full of good government and leadership since late LKY",17/2/21,0.39,0.6100000000000001,0.045,0.684,0.27,0.8604,joy
939,1116,If not for the visionary thinking and the blood sweat and tears by the Pioneer generations we would not even have a reserve to depend on during this terrible crises.,16/2/21,-1.0,1.0,0.242,0.758,0.0,-0.8075,fear
942,1119,We only have this man made natural resource which is our reserves.,16/2/21,0.05,0.7,0.0,0.815,0.185,0.3612,sadness
944,1121,God won’t like to see sick people in festive time and in the grace of God we should stay away from gathering to save our fellow citizens!,10/12/20,-0.8928571428571429,0.8571428571428571,0.084,0.509,0.407,0.8932,fear
945,1122,Stay safe and healthy!,10/12/20,0.5625,0.5,0.0,0.253,0.747,0.7088,joy
947,1124,"Without imposing ""hard"" lockdowns and curfews, Singapore is doing well among many nations during this pandemic.",1/12/20,0.10416666666666666,0.5208333333333333,0.0,0.805,0.195,0.3391,neutral
949,1126,The SingapoRediscovers vouchers is a great initiative to help the tourism industry.,1/12/20,0.8,0.75,0.0,0.57,0.43,0.7783,joy
954,1131,We are so lucky with the low death rates but it's not something we should take for granted.,6/10/20,0.16666666666666666,0.5666666666666667,0.175,0.614,0.211,0.2043,sadness
961,1138,If company insist their staff to be in office where they can work from home... company should bear all costs if covid happen to any of the staff especially to treat damage internal organs!,8/10/20,0.0,0.5,0.097,0.826,0.077,-0.1968,anger
965,1142,This virus is super fierce.,5/10/20,0.3333333333333333,0.6666666666666666,0.0,0.506,0.494,0.5994,anger
970,1147,Thank you for all the great work and contributions you have been providing for our country.,24/9/20,0.8,0.75,0.0,0.68,0.32,0.765,joy
972,1149,I totally agree with PM Lee that we should zoom in and assist those affected by Corvid 19 as a priority .,6/9/20,0.0,0.75,0.075,0.795,0.131,0.2944,fear
973,1150,Zooming out to look at longer term and more macro issues should not be neglected too.,6/9/20,0.5,0.5,0.0,0.844,0.156,0.4168,sadness
974,1151,An effective government will know how to zoom in and zoom out concurrently to examine and analyse what need attention in building a harmonious and  gracious society where we could all look out for each other .,6/9/20,0.2375,0.5875,0.0,0.767,0.233,0.8658,neutral
975,1152,"sadly to say i dont see the facts from some of the speeches from the PAP ,Parliament should have more of a robust debate as singaporeans expect more from the PAP .thank you",9/9/20,0.16666666666666666,0.6666666666666666,0.078,0.778,0.144,0.3353,fear
980,1157,"To apply for grants, just telling our occupation should be more than enough evidence.",27/5/20,0.25,0.5,0.0,0.872,0.128,0.2263,fear
981,1158,So sad that many of us fall thru the cracks and are living off savings while the govt announces millions in grants but we are not able to qualify for any.,27/5/20,-0.08333333333333333,0.7083333333333334,0.067,0.888,0.044,-0.1893,sadness
982,1159,The temptation of having to work secretly will soon be a necessity.,27/5/20,-0.4,0.7,0.0,1.0,0.0,0.0,anger
984,1161,"It may come a day what world situation is so bad and Sg economy is hit badly, the govt can draw from reserves to help the citizens.",26/5/20,-0.6999999999999998,0.6666666666666666,0.228,0.691,0.081,-0.7088,sadness
987,1164,"Just like PM Lee has mentioned ""Pioneer Generation’s sacrifices and stewardship, building up our reserves and giving us the means to support our people"" The more we need to use the money wisely instead of passing on the support to the foreigners and SPR.",26/5/20,0.6,0.7,0.0,0.749,0.251,0.9022,joy
988,1165,They should be solely for typical Singaporean.,26/5/20,-0.16666666666666666,0.5,0.0,1.0,0.0,0.0,anger
991,1168,"So please, I urge Singapore Government to use the reserve wisely.",26/5/20,0.7,0.9,0.0,0.597,0.403,0.659,neutral
994,1171,Savings can never catch up the huge spendings!,26/5/20,0.5000000000000001,0.9,0.0,0.73,0.27,0.3802,anger
996,1173,We must be financially strong and secured and not always been bullied and take advantage of by our neighbours.,26/5/20,0.4333333333333333,0.7333333333333333,0.0,0.57,0.43,0.8832,fear
997,1174,"From this pandemic, we can tell who are our true friends when comes to all our supplies !",26/5/20,0.4375,0.65,0.0,0.708,0.292,0.7345,sadness
998,1175,Cautiously optimistic but all should work for da country including all da ministers bearing in mind when u finally go u cannot take even one cent.,26/5/20,0.0,1.0,0.0,0.933,0.067,0.1655,fear
999,1176,Some reports r frightening sir.,26/5/20,-0.5,1.0,0.516,0.484,0.0,-0.4939,fear
1000,1177,Thank you for the support of the government n yes we should stand together n build our country strong....,26/5/20,0.4333333333333333,0.7333333333333333,0.0,0.639,0.361,0.7845,fear
1003,1180,It must have been a really tough decision to make as it cuts deep into our GDP.,26/5/20,-0.19444444444444445,0.6166666666666667,0.222,0.778,0.0,-0.4576,sadness
1005,1182,I am highly skilled.,26/5/20,0.5,0.5,0.0,1.0,0.0,0.0,neutral
1008,1185,"In fact, I was abruptly & unlawfully laid off by foreign talent senior managers/MDs in our own local Banks.",26/5/20,0.0875,0.53125,0.0,0.851,0.149,0.4215,anger
1010,1187,Unfortunate or unlucky.,26/5/20,-0.5,1.0,0.6,0.4,0.0,-0.4588,sadness
1015,1192,Many of whom are employed with fake tech certifications laundered and layered into our workforce.,26/5/20,0.0,0.75,0.181,0.819,0.0,-0.4767,fear
1017,1194,"As a Singaporean, it is immensely painful to have to dig deep into our reserves of which we’ve saved since our independence.",26/5/20,-0.35,0.65,0.117,0.769,0.113,-0.0258,sadness
1018,1195,My grandparents worked hard for these savings.,26/5/20,-0.2916666666666667,0.5416666666666666,0.189,0.811,0.0,-0.1027,sadness
1026,1203,Is globalisation really doing Singaporeans justice in this economy or do we Singaporeans will have to resort to working overseas as FTs too and thus causing talent brain drain in our own homeland.,26/5/20,0.4,0.6,0.0,0.827,0.173,0.7553,neutral
1028,1205,"However, it must not come at the expanse of a Singaporean’s reason for being in this country, and contribution in many ways to this country of which we call,  home truly.",26/5/20,0.5,0.5,0.0,0.909,0.091,0.4404,fear
1032,1209,"However, FTs are even more expensive than Singaporeans with condo housing and car allowances in their total package, doing the same job function.",26/5/20,0.0,0.51875,0.0,1.0,0.0,0.0,anger
1033,1210,So why not hire a Singaporean as opposed to an entire Dept of FTs?,26/5/20,0.0,0.625,0.0,1.0,0.0,0.0,anger
1036,1213,"Sincerely, I hope we can emerge stronger as a people and a nation of Singapore 🇸🇬 after this ordeal.",26/5/20,0.5,0.5,0.0,0.602,0.398,0.8225,joy
1042,1219,"Dear Mr Prime Minister Lee, we greatly appreciate your government efforts to buffer the Covid mpact on the people.",28/3/20,0.8,0.75,0.0,0.752,0.248,0.6801,anger
1043,1220,Please stay healthy.,28/3/20,0.5,0.5,0.0,0.167,0.833,0.6124,joy
1046,1223,Feel that we should have prepare enough hospital beds and resources to handle about 3000 Covid patients in case the situation worsens.,28/3/20,0.0,0.5,0.129,0.871,0.0,-0.4767,fear
1048,1225,I am trying to find a job in the market myself and feel glad that you truly understand what some of us are really feeling now in the current situation even though it is not so larger population in general.,28/3/20,0.15,0.52,0.0,0.82,0.18,0.7713,sadness
1054,1231,"Love have no border, no race, no you or me 💕",24/3/20,0.5,0.6,0.393,0.357,0.25,-0.1027,neutral
1060,1237,What if they did not land safely after this behavior?,28/3/20,0.5,0.5,0.226,0.774,0.0,-0.3875,neutral
1061,1238,Who would be responsible for another crisis?,28/3/20,0.2,0.55,0.36,0.439,0.202,-0.4215,anger
1062,1239,"They should rather do it after safe landing to express their gratitude to SIA... As you emphasize, I think people should be calm and self -restraint in such unprecedented time.",28/3/20,0.35,0.6625,0.0,0.754,0.246,0.8176,anger
1065,1242,Many  did...,24/3/20,0.5,0.5,0.0,1.0,0.0,0.0,neutral
1067,1244,Singapore has the experience to offer to many developing countries.,24/3/20,0.5,0.5,0.0,1.0,0.0,0.0,fear
1068,1245,Great move!,29/2/20,1.0,0.75,0.0,0.185,0.815,0.6588,neutral
1069,1246,That’s e right way as MPs to support instead cutting the employees’ salaries first .,29/2/20,-0.021428571428571425,0.5896825396825397,0.099,0.724,0.178,0.296,joy
1070,1247,Likewuse the minister and political officers’ cut wages should be used to support companies in Singapore to overcome this period of difficult periods so that they will not be cutting the wages of employees.,29/2/20,-0.3666666666666667,0.6666666666666666,0.119,0.776,0.105,-0.1356,anger
1071,1248,"Especially everything is costly and by cutting a few %, their daily lives still get on.",29/2/20,-0.2,0.5,0.196,0.804,0.0,-0.2878,fear
1072,1249, should be 6 months instead of 1 month bonus.. especially the risk they are taking.,28/2/20,0.0,1.0,0.165,0.835,0.0,-0.3353,anger
1075,1252,Why must wait for so many months when people now are struggling.,26/2/20,0.5,0.5,0.203,0.797,0.0,-0.4215,neutral
1078,1255,"A very good way, since PM Lee can do it .",20/2/20,0.9099999999999999,0.7800000000000001,0.0,0.715,0.285,0.4927,neutral
1079,1256,so do we all.. now we all should learn more .,20/2/20,0.5,0.5,0.0,1.0,0.0,0.0,neutral
1081,1258,"""During this period, we should take our own temperatures twice daily.""",20/2/20,0.3,0.5,0.0,1.0,0.0,0.0,joy
1082,1259,Many families dont have a thermometer at home and were wanting to get one from pharmacies.,20/2/20,0.5,0.5,0.0,1.0,0.0,0.0,fear
1085,1262,Easy to advise only without knowing the situation at the pharmacies.,20/2/20,0.21666666666666667,0.9166666666666667,0.0,0.775,0.225,0.4404,sadness
1092,1270,"If a person has fever, he should feel sick.",20/2/20,-0.7142857142857143,0.8571428571428571,0.32,0.68,0.0,-0.5106,anger
1093,1271,"Sir, Good Day.",20/2/20,0.7,0.6000000000000001,0.0,0.408,0.592,0.4404,neutral
1094,1272,Happy Spore Budget 2020.,20/2/20,0.8,1.0,0.0,0.448,0.552,0.5719,joy
1097,1275,A good article to share for your reading while you travel on the road to the Parliament.,20/2/20,0.7,0.6000000000000001,0.0,0.733,0.267,0.6249,fear
1098,1276,Enjoy this Sharing is Caring story from a China Pastor.,20/2/20,0.4,0.5,0.0,0.395,0.605,0.8481,joy
1101,1279,Human caged and eat exotic animals.,20/2/20,0.25,0.55,0.0,1.0,0.0,0.0,anger
1105,1283,"“The wild animals that were once cage by humans finally managed to keep humans in ""cages"".",20/2/20,0.05,0.7,0.0,1.0,0.0,0.0,anger
1106,1284,“Humans now have  lowered their proud head and began to think quietly: Are we still the king of the earth?,20/2/20,0.4,0.6666666666666666,0.066,0.796,0.137,0.3818,joy
1112,1290,"“There are lesser people on the street, fewer cars on the roads but , the air is getting fresher, the haze has gone, the sky is turning bluer, the sun is getting brighter, and the family is drawing closer.",20/2/20,0.0,0.5,0.0,0.916,0.084,0.5267,fear
1117,1295,“The virus taught human beings a vivid and profound lesson.,20/2/20,0.06944444444444443,0.6166666666666667,0.0,1.0,0.0,0.0,fear
1119,1297,"“It shouted to one’s ear, to realize what is called ""Good Times”, feel what is true love on earth.",20/2/20,0.5166666666666666,0.6166666666666667,0.0,0.618,0.382,0.872,sadness
1120,1298,"It brought us gradually to fall in love  saying “Return to the Road"".",20/2/20,0.5,0.6,0.0,0.741,0.259,0.6369,fear
1122,1300,"“We need such an “enemy"" in our fragility to give us a “reminder"" to have ""empowerment"" once again.",20/2/20,0.0,0.5,0.0,1.0,0.0,0.0,joy
1124,1302,"“Time will tell us everything, and prove what is right.",20/2/20,0.2857142857142857,0.5357142857142857,0.0,1.0,0.0,0.0,neutral
1129,1307,"Without a sound and incorruptible government, we wouldn’t have been able to amass resources to utilize when we need to , in times like this.",18/2/20,0.4666666666666666,0.6083333333333334,0.0,0.898,0.102,0.3612,anger
1131,1309,We should be so fortunate to be living in SG .,18/2/20,0.4,0.7,0.0,0.706,0.294,0.5777,fear
1134,1312,WOW WOW WEEEEE!,18/2/20,0.1125,1.0,0.0,0.112,0.888,0.8356,neutral
1142,1320,Thank u for being a thoughtful and caring government  to help us overcome the Covid-19 Coronavirus.,19/2/20,0.4,0.5,0.0,0.476,0.524,0.875,joy
1143,1321,We are lucky  to be the citizens of Singapore 🇸🇬.,19/2/20,0.3333333333333333,0.8333333333333334,0.0,0.763,0.237,0.4215,joy
1144,1322,We love 💕 Singapore 🇸🇬 manage by our thoughtful and caring government.,19/2/20,0.45,0.55,0.0,0.444,0.556,0.875,sadness
1146,1324,"This budget is a huge amount from the government,  our government if compare to other countries,  sg still the best.",22/2/20,0.42500000000000004,0.525,0.0,0.723,0.277,0.7579,fear
1148,1326,"Aren't the 'Western 'nation alliances amazing...they can comment,accuse,publish the most blatant lies on China or any adversary without any hard evidence and have their journalists work freely but  are not reciprocal to China and 'God forbid' should China publish a negative comment about their own Country.",2/3/21,0.058333333333333334,0.5345238095238095,0.207,0.689,0.104,-0.7712,anger
1151,1329,Singapore yearly budget is heavily dependent on NIRC provided from GIC & Temasek .,26/2/21,-0.2,0.5,0.0,1.0,0.0,0.0,neutral
