Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,moi flen all bai ppty and reno new house no such problems,24/1/21,12,Economic Measures,12,1,-15.20740316,2,1,0,90.02233435,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,COE climbing leh. Condo sales doing very well. Malls crowded. What recession? Only in edmw lah.,24/1/21,16,Economic Measures,16,1,-14.01052238,3,0,0,61.31351143,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,\u5b8c\u4e86\uff0c\u4ec0\u9ebc\u90fd\u5b8c\u4e86\uff0c\u5168\u90e8\u5b8c\u4e86\uff01 Sent from MI 10 PRO  \u7248\u6b0a@TUV2008 \u7ffb\u5370\u5fc5\u7a76 Lim Kopi using GAGT,24/1/21,11,Economic Measures,29,2,-22.34081978,1,0,0,73.21531793,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,Coy save cost and cutting job,24/1/21,6,Economic Measures,6,0,-12.0358433,2,1,0,156.0136223,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,It's v simple . Ceca manager is reserving these jobs for their own. Just keep rejecting sinkie CV n wait for fellow ceca,24/1/21,21,Economic Measures,22,1,-13.30591297,5,0,0,66.41719075,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,We are sinkie Dalits Resign to our fate ba,24/1/21,9,Economic Measures,9,0,-14.65552136,1,0,1,115.296886,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,Powered by  Ultron and ceca..,24/1/21,5,Economic Measures,5,0,-14.29383206,1,1,0,236.5761059,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,The govt don't really care that much about the well being of those retrenched right?,24/1/21,14,Economic Measures,15,1,-10.43456867,3,0,0,236.5761059,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,Just resign to fate and adapt. Life is easier this way after what years of bullying have taught me.,24/1/21,19,Economic Measures,19,1,-10.48967992,6,1,0,114.664749,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,Must be fake news My friends are all employed,24/1/21,9,Economic Measures,9,0,-11.41594409,2,0,1,156.9612929,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,I know of a lot of foreigners holding well paid jobs that sinkies can do... and what can I do about it?,24/1/21,22,Economic Measures,22,1,-9.769073714,5,1,1,114.5309742,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,Coe climbing... Dtf long queue... Resale prices hitting new records,24/1/21,10,Economic Measures,10,0,-15.71783054,2,0,0,90.02233435,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,many johore motorcycles on the road. Sent from F18C using GAGT,24/1/21,10,Economic Measures,11,1,-13.70890836,1,0,0,115.296886,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,"Asked my puzzy-fard-duck MP why diffc to find job, he said ""don't ask gov for favour."" NB, he parachuted into grc not favour meh? My vote not wasted.",24/1/21,26,Economic Measures,28,2,-13.26162432,5,0,1,45.41851614,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,What to do...life still goes on...,24/1/21,7,Economic Measures,7,0,-9.133866152,2,1,0,438.2264738,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,We need to do something before its too late,24/1/21,9,Economic Measures,9,0,-9.517462551,2,0,0,438.2264738,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,TradeHippo wrote: I know of a lot of foreigners holding well paid jobs that sinkies can do... and what can I do about it? deliver food to foreigners,24/1/21,28,Economic Measures,28,2,-10.46573929,7,1,1,66.04237647,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,"1) HR are foreigner 2) Recruitment agency are foreigner One CECA inside, entire village will come.",25/1/21,14,Economic Measures,16,1,-13.71526463,3,0,0,73.21531793,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,thats why HR cannot have ceca most job role also cannot have caeca unless is picking up cardboards that's ok,18/2/21,19,Economic Measures,20,1,-13.91895228,6,1,0,60.92207448,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,61% approves MOM sleeping and approve CECAs without looking,18/2/21,8,Economic Measures,9,0,-14.81806331,2,1,0,115.296886,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,TradeHippo wrote: I know of a lot of foreigners holding well paid jobs that sinkies can do... and what can I do about it? nothing. accept it Sent from the future using GAGT,18/2/21,33,Economic Measures,33,2,-10.72574194,8,1,1,45.13152436,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,"Bro, Moi frens all buying  BMW M4 go lacing at Ah Gong old constituency leh...where the lleetrenchment huh?",18/2/21,18,Economic Measures,19,1,-16.54313038,3,0,0,40.36833926,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,icansing wrote: my friends all employed leh.... when shlt no hit us we no feel the pain Actually same. My friends and relatives all employed. And many people I know are from neighbourhood schools. Not elite type.,18/2/21,37,Economic Measures,37,2,-11.71087787,8,2,4,48.68192369,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,"Kkkaaaiii Mark II wrote: everyday so many Indian nationals can enter as work pass holders? 1. If they're new hires, how come they can so easily find a job here? And remotely, no less. 2. If they were here previously but returned to India temporarily, how come they can take such long leave of absence while their job here remained secured? Hoping for serious/logical explanations. Do you believe private company want to keep employees when their age and salaries went up? Last time no other choice. Nowadays you can imports. Old PAP keep someone as old as pinky and think he is productive See his call on COVID last year... 100B down the drain",18/2/21,111,Economic Measures,115,4,-11.30020888,17,5,2,10.17314351,2,0,1
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,20kjinsatki wrote: Coe climbing... Dtf long queue... Resale prices hitting new records Very common de loh.... Dtf is always long queue.....never see no queue before.... Coe are rising and AD salesman are busy like fark as usual Condo selling like hot cakes.... All this is common and happening everyday !!!,18/2/21,49,Economic Measures,50,2,-14.38414723,11,1,0,32.60338871,3,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,"techidiot wrote: 1) HR are foreigner 2) Recruitment agency are foreigner One CECA inside, entire village will come. Same for Pinoy and PRC...... In fact all foreigners same.....",18/2/21,26,Economic Measures,28,2,-13.31862191,4,1,0,36.05328516,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,Good question Up for u,18/2/21,5,Economic Measures,5,0,-11.9056946,0,0,0,156.1705669,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,"Kkkaaaiii Mark II wrote: everyday so many Indian nationals can enter as work pass holders? 1. If they're new hires, how come they can so easily find a job here? And remotely, no less. 2. If they were here previously but returned to India temporarily, how come they can take such long leave of absence while their job here remained secured? Hoping for serious/logical explanations. MOM already said that MOE is not producing graduates needed by the industries brought in by MTI. So EP for foreigners while local graduates go unemployed. It is wrong to expect PAP ministries to work together.",18/2/21,99,Economic Measures,102,4,-11.43382389,17,3,0,12.67150246,2,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,alot fresh grad jobless all stay at home pak game no need work. standby for grabfood/foodpanda life is great,18/2/21,20,Economic Measures,20,1,-13.66373509,2,0,0,45.47633784,4,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,"""So many sinkies""? Thankfully, all my friends and relatives are working. Not a single one is affected  by downturn caused by covid. Maybe two because they are SIA pilots. They are only flying like once a month only but still drives around an go cafe, gym, play golf and leading very good life. Whether it's my friends/relatives who work as sole proprietorship, or in local SMEs, MNCs, stat board, gov... still ok.",19/2/21,72,Economic Measures,73,3,-11.91832019,10,6,2,16.24162448,2,0,0
"[Serious] Why hear so many sinkies can't find job, retrenched, etc, but...",19/2/21 0:16,chuakboon wrote: We are sinkie Dalits Resign to our fate ba I say you deserve it if you canale this statement.,19/2/21,21,Economic Measures,21,1,-13.44707455,5,1,4,73.21531793,4,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"Retention Incentive for Individuals under Career Trial One-off $500 incentive for jobseekers who stay in the same job for \u22653 months retention One-off additional $1,000 incentive for jobseekers who stay in the same job for \u22656 months retention (only for unemployed SC who have been actively looking for jobs for 6 months or more) Note: Eligible jobseekers will not receive CPF contributions as there is no formal employer-employee relationship between the host employer and the jobseekers during the Career Trial. Jobseekers under the Career Trial will be covered by insurance provided by WSG/NTUC\x92s e2i. Jobseekers are only entitled to the Training Allowance and Retention Incentive under one Career Trial. For more detailed information, go to: https://www.wsg.gov.sg/programmes-an...obseekers.html",17/2/21,107,Economic Measures,118,4,-13.87687228,14,3,0,10.25516045,2,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"This scheme damn good. It can help me gain work experience, enhance employability and secure formal employment paying $1,500 (for full-time or $750 for part-time) or more Better than other countries give you monthly unemployment hand outs and let you go die slowly. This one I join liao will have work experience and enhance employablity https://www.wsg.gov.sg/programmes-an...obseekers.html",17/2/21,51,Economic Measures,56,3,-13.57412657,8,3,3,25.88201899,3,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,sanzhu wrote: Joke 1000 can do wad Did you bother to read?,17/2/21,11,Economic Measures,12,1,-13.8542805,5,0,1,236.5761059,4,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"fake_oranges wrote: This scheme damn good. It can help me gain work experience, enhance employability and secure formal employment paying $1,500 (for full-time or $750 for part-time) or more Better than other countries give you monthly unemployment hand outs and let you go die slowly. This one I join liao will have work experience and enhance employablity https://www.wsg.gov.sg/programmes-an...obseekers.html What's the difference between this scheme and the govt $1,200 - $1,500 monthly allowance under sgus scheme?",17/2/21,65,Economic Measures,77,3,-13.69371985,9,3,3,20.52321621,3,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"That one is study in a course. No job gurantee This one gets you a job virus1988 wrote: What's the difference between this scheme and the govt $1,200 - $1,500 monthly allowance under sgus scheme?",17/2/21,31,Economic Measures,37,2,-12.19210901,4,1,1,59.79562978,4,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"All Singapore Citizens who meet the following criteria: 1. Actively seeking employment on a permanent basis prior to commencing Career Trial 2. Unemployed before commencing and during Career Trial Question, what if you find a perm job prior to career trial? Since must fulfill 1 and 2, means must be unemployed?",17/2/21,47,Economic Measures,51,3,-12.52887184,9,3,1,37.53893957,4,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"virus1988 wrote: Retention Incentive for Individuals under Career Trial One-off $500 incentive for jobseekers who stay in the same job for \u22653 months retention One-off additional $1,000 incentive for jobseekers who stay in the same job for \u22656 months retention (only for unemployed SC who have been actively looking for jobs for 6 months or more) Note: Eligible jobseekers will not receive CPF contributions as there is no formal employer-employee relationship between the host employer and the jobseekers during the Career Trial. Jobseekers under the Career Trial will be covered by insurance provided by WSG/NTUC\x92s e2i. Jobseekers are only entitled to the Training Allowance and Retention Incentive under one Career Trial. For more detailed information, go to: https://www.wsg.gov.sg/programmes-an...obseekers.html they might as well take over job matching. i dunno what tf they are doing, keep throwing money at the problem, expecting a different outcome",17/2/21,134,Economic Measures,145,4,-13.57229477,23,3,0,9.027605944,1,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"Pretend to give but implement all these nonsensical criteria to reduce cost PR only to look nice If they claim so few unemployed, it's not that much to payout",17/2/21,28,Economic Measures,29,2,-11.51625717,7,2,0,156.9612929,4,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"Perisher wrote: All Singapore Citizens who meet the following criteria: 1. Actively seeking employment on a permanent basis prior to commencing Career Trial 2. Unemployed before commencing and during Career Trial Question, what if you find a perm job prior to career trial? Since must fulfill 1 and 2, means must be unemployed? If u already found a perm job prior to career trial, then u are considered as ""employed""... This trial is meant for those unemployed",17/2/21,73,Economic Measures,77,3,-12.33219292,17,4,1,29.22971213,3,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"fake_oranges wrote: That one is study in a course. No job gurantee This one gets you a job I see I see... So if this scheme 100% gets u a job, then it's really worth it, considering u might also receive that $1k incentive if u fulfil the criteria...",17/2/21,45,Economic Measures,49,2,-11.51593253,11,3,2,59.82530702,4,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"virus1988 wrote: Retention Incentive for Individuals under Career Trial One-off $500 incentive for jobseekers who stay in the same job for \u22653 months retention One-off additional $1,000 incentive for jobseekers who stay in the same job for \u22656 months retention (only for unemployed SC who have been actively looking for jobs for 6 months or more) Note: Eligible jobseekers will not receive CPF contributions as there is no formal employer-employee relationship between the host employer and the jobseekers during the Career Trial. Jobseekers under the Career Trial will be covered by insurance provided by WSG/NTUC\u2019s e2i. Jobseekers are only entitled to the Training Allowance and Retention Incentive under one Career Trial. For more detailed information, go to: https://www.wsg.gov.sg/programmes-an...obseekers.html Wtf knn",17/2/21,111,Economic Measures,122,4,-14.09630866,15,3,0,9.519561511,1,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"This is a step in the right direction for citizens when EPs have a minimum monthly wage of S$4,500. virus1988 wrote: Retention Incentive for Individuals under Career Trial One-off $500 incentive for jobseekers who stay in the same job for \u22653 months retention One-off additional $1,000 incentive for jobseekers who stay in the same job for \u22656 months retention (only for unemployed SC who have been actively looking for jobs for 6 months or more) Note: Eligible jobseekers will not receive CPF contributions as there is no formal employer-employee relationship between the host employer and the jobseekers during the Career Trial. Jobseekers under the Career Trial will be covered by insurance provided by WSG/NTUC\x92s e2i. Jobseekers are only entitled to the Training Allowance and Retention Incentive under one Career Trial. For more detailed information, go to: https://www.wsg.gov.sg/programmes-an...obseekers.html",17/2/21,128,Economic Measures,141,4,-13.44243215,17,4,0,8.263634248,1,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"Yes. You apply for the position you want. Go for the trial and get the bonus Then you gain job experience and can be employed in new field virus1988 wrote: I see I see... So if this scheme 100% gets u a job, then it's really worth it, considering u might also receive that $1k incentive if u fulfil the criteria...",17/2/21,58,Economic Measures,61,3,-11.09575474,15,5,3,41.82479434,4,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,Meanwhile the farking Yeendians with shady qualifications doing the highly paid and cushy jobs that well qualified Singaporeans with legit qualifications \x93don\x92t wanna do.\x94 Fark this BS. \u0909\u092a\u0947\u0915\u094d\u0937\u093e HardwareZone Forums app,17/2/21,29,Economic Measures,39,2,-16.90520129,6,1,0,42.35441335,4,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"netzach wrote: Meanwhile the farking Yeendians with shady qualifications doing the highly paid and cushy jobs that well qualified Singaporeans with legit qualifications \u201cdon\u2019t wanna do.\u201d Fark this BS. \u0909\u092a\u0947\u0915\u094d\u0937\u093e HardwareZone Forums app Browsed through the jobs, most are ........... Lol Sent from Xiaomi REDMI NOTE 9S using GAGT",17/2/21,45,Economic Measures,56,3,-16.85672471,9,2,0,22.71426945,3,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"mrclubbie wrote: i dun trust e2i, wsg E2i the people keep resigning. My work life grant claim duno handle by how many people liao, from Sept 2020 until now, my grant not paid yet. Posted with HardwareZone Forums app",17/2/21,36,Economic Measures,39,2,-14.13922543,6,0,2,27.92032057,3,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,I think the intention is goot. So thanks gahmen for this,17/2/21,11,Economic Measures,11,1,-11.13435697,3,0,0,236.5761059,4,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"huihong wrote: E2i the people keep resigning. My work life grant claim duno handle by how many people liao, from Sept 2020 until now, my grant not paid yet. Posted with HardwareZone Forums app When exactly did u apply for the Work Life Grant (WLG)? Because according to MOM website, it wrote: ""....As such, Programme Partners will no longer be accepting applications for the WLG after 6pm, 18 August 2020 .""",17/2/21,65,Economic Measures,70,3,-13.07898543,12,1,1,15.79101377,2,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"mrclubbie wrote: i dun trust e2i, wsg ""Be assured that, in Singapore, no one will be left to walk alone. You will be cared for if you fall on hard times. You will be part of our society\x92s progress, no matter your starting point or circumstances.\x94",17/2/21,45,Economic Measures,48,2,-12.16116432,11,2,4,44.97746566,4,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"fake_oranges wrote: Yes. You apply for the position you want. Go for the trial and get the bonus Then you gain job experience and can be employed in new field Means this scheme is like a career boost for those unemployed for long stints, not bad actually.",17/2/21,46,Economic Measures,47,2,-10.69042754,10,2,2,39.37503477,4,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,Means 1.5k a month after 6 months 1k bonus?,17/2/21,7,Economic Measures,10,0,-13.32034799,1,0,0,154.144327,4,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,Yah But no cpf contribution Basically gahment pay the company to take you on board. In an effort to get people to be open to other industries thay they never do before fapperoo wrote: Means 1.5k a month after 6 months 1k bonus?,17/2/21,41,Economic Measures,44,2,-12.19663022,5,1,1,28.31416702,3,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"Of course la , got ifs, buts, always. Whats new with the govt!",17/2/21,12,Economic Measures,12,1,-13.08633733,1,0,0,114.7098007,4,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"fake_oranges wrote: Yah But no cpf contribution Basically gahment pay the company to take you on board. In an effort to get people to be open to other industries thay they never do before I see I see... But sometimes people would prefer having cpf... Cos having cpf, at least they know their cpf will not be empty for the next 6 months or so... Imagine those unemployed who are trying to pay up their bto, or those who need to top up medisave using own savings cos no cpf to deduct from medishield... But to each his own...",17/2/21,97,Economic Measures,99,3,-11.72935844,22,4,2,18.17053832,2,0,1
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,fapperoo wrote: Means 1.5k a month after 6 months 1k bonus? Ya can say so,17/2/21,13,Economic Measures,16,1,-13.19677118,2,0,0,113.189684,4,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,So different from Australia's Job keeper. They are given slightly above $1k per fortnight for almost 1 year now! But of course I won't want that to happen as I work and pay tax!,17/2/21,30,Economic Measures,34,2,-10.91673281,7,1,1,71.5115427,4,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,These people damn lucky save by covid. Those out of job pre covid period suffer in silence without jobs for x months receive anything?,17/2/21,24,Economic Measures,24,1,-12.86204192,2,0,0,34.63465375,3,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,tank_t wrote: These people damn lucky save by covid. Those out of job pre covid period suffer in silence without jobs for x months receive anything? Yah lor. Those who lost jobs before COVID19 struck would still have been affected by COVID19 but it appears that almost all the new gahmen policies to help find jobs or to give money to jobless people are for those who lost jobs after COVID19 struck.,17/2/21,71,Economic Measures,72,3,-12.2739437,14,3,0,17.94070549,2,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,princessreiko wrote: So different from Australia's Job keeper. They are given slightly above $1k per fortnight for almost 1 year now! But of course I won't want that to happen as I work and pay tax! $1k per fortnight for almost a year?,18/2/21,38,Economic Measures,43,2,-11.40377073,8,1,1,59.89862307,4,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"nymous wrote: I think the intention is goot. So thanks gahmen for this ""Be assured that, in Singapore, no one will be left to walk alone. You will be cared for if you fall on hard times. You will be part of our society\x92s progress, no matter your starting point or circumstances.\x94",18/2/21,52,Economic Measures,54,3,-11.33986274,14,2,4,44.97746566,4,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"huihong wrote: E2i the people keep resigning. My work life grant claim duno handle by how many people liao, from Sept 2020 until now, my grant not paid yet. Posted with HardwareZone Forums app Key word is Sept 2020",18/2/21,36,Economic Measures,39,2,-13.24216131,7,0,1,30.60969262,3,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,fapperoo wrote: Means 1.5k a month after 6 months 1k bonus? Smtg liddat,18/2/21,11,Economic Measures,14,1,-14.83910641,1,0,0,71.84134533,4,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,I keep reading jobseekers as jokers,18/2/21,6,Economic Measures,6,0,-13.07487811,2,0,0,235.4017951,4,0,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"we are used to the schooling culture. it is what it is. that system was good. it should apply in real life corporate world. student>>teacher>>principal every individual should subsume under the cohort. no bigger, no smaller. a class",18/2/21,40,Economic Measures,40,2,-9.932041864,7,0,0,40.1570788,4,1,0
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"virus1988 wrote: $1k per fortnight for almost a year? Ya, amazing, right? So their reserves, i suppose is quite low unless they have lots of reserves. Yet the AUD is strengthening against the SGD. Sigh. Dunno what's the logic for that. Anyway, here is the article about their Jobkeeper: The JobKeeper initiative has been a lifeline for 3.5 million Australians. Under the program, businesses significantly affected by the pandemic can access a government subsidy of AU$1,500 every two weeks for each eligible employee. From the end of September, though, dispersals for full-time employees will be reduced to AU$1,200, and AU$650 for part-time employees. The unemployment benefit -- JobSeeker -- will be cut from AU$550 to AU$250. https://asia.nikkei.com/Spotlight/Co...eker-COVID-aid ----------------------------------------------------------------------- From what I heard, it is due to end in March 2021 but there are calls to extend it!",18/2/21,127,Economic Measures,142,4,-12.26677777,21,3,2,7.675193499,1,0,1
"S'poreans who are unemployed for ?6 months, a one-off incentive $1,000 awaits u if...",18/2/21 22:16,"fake_oranges wrote: This scheme damn good. It can help me gain work experience, enhance employability and secure formal employment paying $1,500 (for full-time or $750 for part-time) or more Better than other countries give you monthly unemployment hand outs and let you go die slowly. This one I join liao will have work experience and enhance employablity https://www.wsg.gov.sg/programmes-an...obseekers.html whoah put in so much effort, 10dollars for this post",18/2/21,61,Economic Measures,68,3,-13.60173782,10,3,3,20.66313031,3,0,0
Do u have FT colleague tat don't appreciate gov relief to COVID affected sectors?,18/2/21 11:37,"Will they say they not directly benefited cause they not qualified for JSS, grants and blah blah?",18/2/21,17,Economic Measures,17,1,-12.14021887,3,1,0,114.0006474,4,0,0
Do u have FT colleague tat don't appreciate gov relief to COVID affected sectors?,18/2/21 11:37,Any FT want share opinion y some don't appreciate?,18/2/21,8,Economic Measures,9,0,-13.0829007,3,0,0,156.9612929,4,0,0
Anyone here from sectors affected by COVID really cherish the relief by gov?,18/2/21 10:25,Like really appreciate gov done so far for your sectors and really cherish the job.,18/2/21,15,Economic Measures,15,1,-11.37547337,2,1,1,155.1238753,4,0,0
Anyone here from sectors affected by COVID really cherish the relief by gov?,18/2/21 10:25,"Not sure how to put it, but sooner or later the entire chicken need to return to govt one, so it's just about how many drumsticks I can take before surrendering the entire chicken Sent from A Young Urban Professional Who Is Highly Sought After By At Least 3 Companies - Telco, Utility And Credit Card using GAGT",18/2/21,55,Economic Measures,58,3,-13.22191338,7,3,1,20.25443595,3,0,0
Anyone here from sectors affected by COVID really cherish the relief by gov?,18/2/21 10:25,"PiPiChew wrote: Not sure how to put it, but sooner or later the entire chicken need to return to govt one, so it's just about how many drumsticks I can take before surrendering the entire chicken Sent from A Young Urban Professional Who Is Highly Sought After By At Least 3 Companies - Telco, Utility And Credit Card using GAGT Then what we left with ?",18/2/21,62,Economic Measures,65,3,-13.13392525,9,4,2,18.94962283,2,0,0
SIA cadets no longer needed how come still training?,18/2/21 6:41,Can somebody tell me where to deploy em when they completed the course,18/2/21,13,Economic Measures,13,1,-11.18638328,3,1,1,156.1705669,4,0,0
SIA cadets no longer needed how come still training?,18/2/21 6:41,Cause got money from govt to spare. Ceo collect millions. While old pilots can be replaced gradually by new cadets.,18/2/21,20,Economic Measures,20,1,-12.42985195,5,0,0,61.31351143,4,0,0
SIA cadets no longer needed how come still training?,18/2/21 6:41,new cadets will take a long time to train. many pilots already retrenched. once air travel resume.. expect a crunch. with the vaccines rolling out in so many countries... once air travel resume u will see a global snatch for pilots. dont wanna caught in such a predictament.,18/2/21,48,Economic Measures,48,2,-11.57580599,8,0,0,28.22357488,3,0,0
SIA cadets no longer needed how come still training?,18/2/21 6:41,Maybe wait till 2024-2025 provided no new deadly strains,18/2/21,8,Economic Measures,9,0,-14.12220716,1,0,0,236.5761059,4,0,0
