Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,need to appoint one spotter from every household standby at the lift there and shout in case SDA coming?,23/1/21,19,Social Distancing,19,1,-11.83516819,2,1,0,4.79825364,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"coldish wrote: Don't say those houses la..some no gurkha guards ones u can get jailed for pressing doorbell liao During CNY, these gates will be kept open if got many visitors... many cars will be parked at porch/ driveway",23/1/21,39,Social Distancing,40,2,-13.56205892,11,1,0,3.215466181,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,what are they doing to stop importing cases?,23/1/21,8,Social Distancing,8,0,-9.959977966,3,0,0,21.85377548,3,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,coldish wrote: Go balls go to those landed to catch. Easy to spot them coming in n out. Good question Sent from An Alternative Viewpoint On Life using GAGT,23/1/21,29,Social Distancing,29,2,-12.77005018,7,0,0,5.582319849,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,Roll call and stand by bed,23/1/21,6,Social Distancing,6,0,-10.67277814,0,1,0,10.45849842,2,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,Poor EOs...... Posted from PCWX using Nokia 3210,23/1/21,7,Social Distancing,8,0,-17.1757432,2,0,0,10.45849842,2,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,Restrictions and enforcement for sinkies Unlimited entry and reentry for infected CECA imports,23/1/21,13,Social Distancing,13,1,-14.25265545,0,1,0,4.628231772,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"Tatuho wrote: I think many ppl need to prepare extra $300 ang pow this year. Pay lo..limpei willing to pay $300 to seek out the \u4e8c\u4e94\u4ed4 among my ""neighbor"".. Then next time i know who to be wary of..knn..v Cb useless clueless govt last minute chut this kinda cb protect own ass stunt..",23/1/21,53,Social Distancing,58,3,-14.27833743,10,2,3,1.744373478,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"Ubi-Warrior wrote: Good question Sent from An Alternative Viewpoint On Life using GAGT As usual sg got many laws, one set for rich and elite, other for peasants..",23/1/21,27,Social Distancing,28,2,-13.66764522,3,1,0,4.197650602,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"coldish wrote: Keep all the shoes inside, close doors u those enforcers will do more? better close all your windows too. wait they use drones fly around can check from outside window.",23/1/21,32,Social Distancing,32,2,-11.84855123,8,0,1,5.582319849,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,Need to keep shoes inside,23/1/21,5,Social Distancing,5,0,-11.34692599,1,0,0,21.85377548,3,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,lol sinkieland turning to stasi/commie/kempeitai state siolll,23/1/21,9,Social Distancing,9,0,-17.69849696,2,0,0,14.31415742,2,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"WussRedXLi wrote: Need to keep shoes inside And close all windows, n blast the hifi to mask the people talking..",23/1/21,20,Social Distancing,20,1,-12.4607305,5,1,0,8.157520888,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,Best solution is for everyone to do their part and report to authorities if they see their neighbour breaking the rules. Don't be lenient on criminals who breaks the law,23/1/21,29,Social Distancing,30,2,-10.14892795,7,2,0,4.79825364,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"just another wayang if he himself admit tough to enforce, u know its difficult... SDA talk until got dragon got phoenix, end up?",23/1/21,23,Social Distancing,23,1,-13.04186905,5,1,0,10.45849842,2,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,xiaobao54 wrote: lol sinkieland turning to stasi/commie/kempeitai state siolll True true .worse than Communist country..ccb..,23/1/21,18,Social Distancing,18,1,-16.68508928,4,0,0,6.645015735,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,in b4 landed higher ses owners cum out and sue low ses for harassing and trying to disturb wanna catch ask them go 6th Avenue and Grange Road area see they walk teh talk or notch lol,23/1/21,35,Social Distancing,37,2,-13.8050572,10,2,0,3.225899236,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,Let me gib lawrence wong one sibeh good suggestion that ish easy to implement. Chiu make a reward system. To reward any FTs to baotoh any sinkie families who didn't adhere to cny rule. Exclusive to FTs only bcoz FTs do not hab families to celebrate cny here or do not hab visiting custom. Thish way chiu let the FTs police the sinkies for chiu. Chiu only need to prepare reward (e.g. $10 ntuc vouchers?) and sit back to watch. LOL!,23/1/21,80,Social Distancing,82,3,-13.92744674,22,1,1,1.900574728,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,android17 wrote: Best solution is for everyone to do their part and report to authorities if they see their neighbour breaking the rules. Don't be lenient on criminals who breaks the law Thank you traitor..\u4e8c\u4e94\u4ed4 spotted...,23/1/21,35,Social Distancing,39,2,-12.05273787,10,2,1,4.197650602,0,0,1
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,Prime 13 wrote: Let me gib lawrence wong one sibeh good suggestion that ish easy to implement. Chiu make a reward system. To reward any FTs to baotoh any sinkie families who didn't adhere to cny rule. Exclusive to FTs only bcoz FTs do not hab families to celebrate cny here or do not hab visiting custom. Thish way chiu let the FTs police the sinkies for chiu. Chiu only need to prepare reward (e.g. $10 ntuc vouchers?) and sit back to watch. LOL! Then prepare for civil war liao..,23/1/21,88,Social Distancing,91,3,-13.81192563,23,1,1,1.600850943,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"Fuked ups will always find a way around it, I can confirm with that. 8ppl visit, shoes put inside house, no one can tell. Then another 4 ppl visit, shoes put inside, GG. Then you sure gonna have 9 + 1 baby/1 toddler then go aiyah, it's only a child dun bother so much lah walau when confronted.",23/1/21,53,Social Distancing,58,3,-12.55936046,10,2,2,2.617314684,0,0,1
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,good govt this PAP trying to wane us off social media,23/1/21,11,Social Distancing,11,1,-12.37032611,2,0,1,14.31415742,2,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"wahlaueh888 wrote: Then prepare for civil war liao.. Hahaha my balls are laughing, if sinkies ever had balls for civil war I swear I\x92ll chop my laughing balls off",23/1/21,29,Social Distancing,30,2,-14.05887992,8,2,2,5.411913584,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,Stealth_PL wrote: So when they check and see is 8 visitor inside.. how they enforce there won\x92t be another 8 coming later.. they camp outside your unit after checking ah? Lol,23/1/21,28,Social Distancing,32,2,-12.28296649,10,2,1,13.83241316,2,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,No 8 pax at the same time or cannot have more than 8 pax per day? Anyone can clarify?,23/1/21,17,Social Distancing,19,1,-11.34166156,2,1,0,10.45849842,2,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"MiG123 wrote: Hahaha my balls are laughing, if sinkies ever had balls for civil war I swear I\x92ll chop my laughing balls off This won't lose one. Sure can bet on chop this, chop that",23/1/21,34,Social Distancing,36,2,-13.23779893,9,1,2,5.951998345,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,Being all shoes inside and don't make too much noise lo Plus leave one by one via the stairs. Posted from PCWX using Mi 9T,23/1/21,23,Social Distancing,25,1,-12.93374429,6,1,0,6.645015735,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,Considering preparing this outside the house: Will it work?,23/1/21,9,Social Distancing,9,0,-10.83404233,3,0,0,41.61288876,4,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,Water Bottle wrote: No 8 pax at the same time or cannot have more than 8 pax per day? Anyone can clarify? moi also abit confuse. If not more than 8 unique visitors a day how does random spot check even work. Also can't tell who had visited previously,23/1/21,45,Social Distancing,49,2,-11.86079359,11,2,0,3.444997852,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,Water Bottle wrote: No 8 pax at the same time or cannot have more than 8 pax per day? Anyone can clarify? Cannot have more than 8 pax per day...,23/1/21,27,Social Distancing,30,2,-12.05198012,4,1,0,6.157480291,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,King.Koopa wrote: moi also abit confuse. If not more than 8 unique visitors a day how does random spot check even work. Also can't tell who had visited previously Own conscience......,23/1/21,28,Social Distancing,32,2,-12.54638852,10,1,0,5.362105384,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"wahlaueh888 wrote: Thank you traitor..\u4e8c\u4e94\u4ed4 spotted... If u spot a crime being commited and u choose to ignore it, that is the real traitor to the country. Don't be a traitor, do ur part to report criminals",23/1/21,36,Social Distancing,40,2,-12.26862724,10,1,1,4.546783835,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"imagine being restricted in your own house, having to wear a mask in your own house hahahahaha",23/1/21,17,Social Distancing,17,1,-11.42093539,4,0,1,9.298502972,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,Isn\x92t it easier to maintain proper quarantine period to prevent the virus from getting into SG? Most countries already totally ban travelling from UK or extended the quarantine period to 3 or more weeks.,23/1/21,33,Social Distancing,35,2,-12.20459303,6,1,0,6.157480291,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"These Kumgongs will definitely are those who take pic and post on social media. Just empty threats unless neighbours so kaypo take video of people going in and out of our house. If not, how they know the 8 visitors are the only group or 2nd group visiting the house? LW is just trying to scare those timid ones who will not dare to sit if ask them to stand. Never heard of the enforcement officers catching anybody except those reported to them. Even if they engaged other races to check on the Chinese, don't forget when it's Hari Raya, they will get the Chinese to check on the Malays. Instead of creating racial discord, it will be racial harmony when you don't tell on me and I don't tell on you. SAF rule no 1, you can do anything but don't get caught. SAF rule no 2, have friends who never see anything. The joke will be on him.",23/1/21,151,Social Distancing,160,4,-10.66476632,34,9,5,0.881268524,0,0,1
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"android17 wrote: If u spot a crime being commited and u choose to ignore it, that is the real traitor to the country. Don't be a traitor, do ur part to report criminals Why not improve the policy to really keep the virus at bay rather than let the virus in, and then tell everyone to reduce contact. Didn\x92t we have a spike last year and it took us almost a year to get the cases down.",23/1/21,76,Social Distancing,78,3,-10.70994424,16,6,2,2.126435839,0,0,1
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"android17 wrote: If u spot a crime being commited and u choose to ignore it, that is the real traitor to the country. Don't be a traitor, do ur part to report criminals The real traitors are those who allow the virus to enter n blame sinkies.",23/1/21,46,Social Distancing,47,2,-11.48997135,11,2,0,3.225899236,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"Ask them wait up lo Want to have rules then have tougher ones Don\x92t use words liked advised to, shld not b Don\x92t go weep in parliament again",23/1/21,28,Social Distancing,30,2,-13.46441048,8,1,0,5.408315196,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,coldish wrote: The real traitors are those who allow the virus to enter n blame sinkies. The virus never did disappear n locals also back from overseas Govt need to settle import n we need to b careful with covid,23/1/21,40,Social Distancing,40,2,-12.71157192,9,1,1,3.577735339,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,coldish wrote: The real traitors are those who allow the virus to enter n blame sinkies. This comment ish jin satki mans...moi gib double thumbs up!!,23/1/21,27,Social Distancing,27,2,-14.72019817,6,0,0,3.340499788,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"coldish wrote: The real traitors are those who allow the virus to enter n blame sinkies. And who voted for those people that allowed infected to enter singapore? I didn't vote for them btw. Those people who kpkb about pap policy, yet every GE still vote for them, those are the real 2 headed snakes. Keep on kpkb and blame pap but on the other hand keep voting for them to pwn sinkies",23/1/21,71,Social Distancing,73,3,-11.8414802,16,5,0,2.495744983,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"Condo easier to enforce. Close side gates, ask the security guard to check the visitors.",23/1/21,15,Social Distancing,15,1,-11.5345592,4,0,0,5.362105384,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,wahlaueh888 wrote: Thank you traitor..\u4e8c\u4e94\u4ed4 spotted... Like last time during jap occupation \u6c49\u5978 Sent from Samsung SM-G975F using GAGT,23/1/21,17,Social Distancing,23,1,-17.35219298,4,0,1,6.645015735,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,I expect the social media sexplore with pictures say their neighbours break this rule....some people just can\x92t wait to watch their Chinese neighbour burnt in fire....,23/1/21,27,Social Distancing,28,2,-11.99330527,5,0,0,4.197650602,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,One way is to have a QR code for every household. Everyone entering the house must use TT to scan the bar code.,23/1/21,23,Social Distancing,23,1,-11.12166189,5,0,0,4.546783835,0,0,1
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,Non chinese ba since most chinese celebrating Same for other races new year the non race will be covering for them RSKeisuke wrote: what race will those CNY-raiding SDAs be?,23/1/21,29,Social Distancing,30,2,-13.67592728,4,0,0,3.839536011,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"Some-one wrote: Close door. Bring all shoes in. Don't let officer in. What's so difficult? Actually no need to do all that. There are 15 days of CNY celebrations, every relatives and friends just chop 1 day, 15 X 8 = 120 visitors. For me, usually only mingle with relatives and have less than 120 in total. Today you go my house, tomorrow I go yours still got slots to spare. LW only said limit 8 visitors per day but never limit the number of days to receive visitors. He thinks he is very smart but actually stupid in handling the pandemic from no masks to wear masks. How many get infected cos of the no mask rule in the beginning?",23/1/21,110,Social Distancing,120,4,-11.21496977,18,5,5,1.020858343,0,0,1
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,He doesn't really have to enforce. he just need to catch or fake catch 1 or 2 families then whole sg will scared alr. All the Boomers scared here and there one..,23/1/21,29,Social Distancing,32,2,-11.12696214,8,3,0,8.157520888,1,0,1
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"Imo, should temporary make TT compulsory to carry when outside for the period of CNY and every other festive period. That will be more efficient way to enforce the ""max 8 visitors"" and ""2 household"" rules. After CNY, don't have to make it compulsory anymore. Example, random spot check on people outside whether they bring their TT or install their app or not. If they were caught not bringing nor installed the app, give reasonable fine. Also make temporary update not able to pause the app. The idea is to deter people from lying to contact tracers if any single one of them become positive later. If they're found that they broke the ""max 8 visitors"" and ""2 household"" rules, then send them to jail or fine them. I just don't want repeat of last year. Everything went wrong after that period.",23/1/21,135,Social Distancing,142,4,-11.14700525,29,9,0,1.277266804,0,1,1
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"hokeylim wrote: Why dont they just stop house visitations altogether. They can't and won't cos no matter what, can't afford to totally offend people and risk being voted out. So he just open a little gap and claim compassion. Also if totally disallow no visiting and if there is increase in community cases, cannot blame the people again.",23/1/21,55,Social Distancing,58,3,-11.45696536,12,4,0,2.853799477,0,0,1
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,Just give every person who Baotou $100 I guarantee your neighbours will pwn you actively $100 much cheaper than hiring EO or SDA,23/1/21,21,Social Distancing,23,1,-13.6014168,5,1,3,8.157520888,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"Dreamblaster wrote: Actually no need to do all that. There are 15 days of CNY celebrations, every relatives and friends just chop 1 day, 15 X 8 = 120 visitors. For me, usually only mingle with relatives and have less than 120 in total. Today you go my house, tomorrow I go yours still got slots to spare. LW only said limit 8 visitors per day but never limit the number of days to receive visitors. He thinks he is very smart but actually stupid in handling the pandemic from no masks to wear masks. How many get infected cos of the no mask rule in the beginning? Exactly Advised not to more than 2 households Say like no say Rules liked no rules",23/1/21,115,Social Distancing,123,4,-11.4301326,19,5,5,1.012135113,0,0,1
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,XiaoJinLing wrote: If already hv 8 person liao... then this spot checker come will b 9th person will violate the rule liao..  reject him? Give him angbao and send him packing Sent from Google PIXEL 2 XL using GAGT,23/1/21,36,Social Distancing,39,2,-14.28172618,10,3,0,2.849301704,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,Landed easier to gather cos big and can hide inside.,23/1/21,10,Social Distancing,10,0,-12.99717147,3,1,0,41.61288876,4,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,MichealScott wrote: He doesn't really have to enforce. he just need to catch or fake catch 1 or 2 families then whole sg will scared alr. All the Boomers scared here and there one.. Impossible See how ppl go chalet or go hotel room n break limit Plenty of such ppl ard How they catch island wide They r not enough officers to give out summons,23/1/21,63,Social Distancing,66,3,-12.4513511,16,4,0,2.019835953,0,0,1
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"tellim wrote: Landed easier to gather cos big and can hide inside. Keep all the shoes inside, close the door. Apartments also can, just keep it down Sent from Google PIXEL 2 XL using GAGT",23/1/21,34,Social Distancing,35,2,-12.8827041,5,2,0,4.197650602,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,I can foresee many chao chee bye baotoh basturd sinkies this cny... Sent from Samsung SM-G975F using GAGT,23/1/21,17,Social Distancing,18,1,-17.05316885,5,0,0,5.582319849,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,There will be a lot of bunknife cases for sure. Plus the inevitable social media self own... \U0001f606 Gungalley wrote: Poor officers gonna kenna fark on first and second day of cny.,23/1/21,31,Social Distancing,32,2,-12.71785483,3,1,0,3.723688837,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,Police state justified. Neighbours are encouraged to baotoh on each other. Well played. So much for social graciousness and  tolerance.,23/1/21,20,Social Distancing,20,1,-11.31159231,5,1,0,6.645015735,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,MichealScott wrote: He doesn't really have to enforce. he just need to catch or fake catch 1 or 2 families then whole sg will scared alr. All the Boomers scared here and there one.. anybody free can go LW house on CNY spot check his visitors is it 8...,23/1/21,45,Social Distancing,49,2,-11.91255004,12,3,0,2.912711501,0,0,1
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,u all got see ah gan ...let out a wide grin ..or smile.. or laugh... when the reporter ask how they are going to enforce it.,23/1/21,26,Social Distancing,26,2,-11.64363644,6,2,0,10.45849842,2,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,That\x92s y they need kaypoh neighbour to bao toh Stealth_PL wrote: So when they check and see is 8 visitor inside.. how they enforce there won\x92t be another 8 coming later.. they camp outside your unit after checking ah? Lol,23/1/21,37,Social Distancing,42,2,-13.40731756,15,2,1,10.11173226,2,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,i think someone surely gonna get hurt wtf nincompoop plan by the useless covid committee,23/1/21,15,Social Distancing,15,1,-14.03767477,3,0,0,6.645015735,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,Might as well cancel CNY!,23/1/21,5,Social Distancing,5,0,-13.63460337,1,0,0,21.85377548,3,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,Gungalley wrote: Poor officers gonna kenna fark on first and second day of cny. Malay or Indian lah.,23/1/21,18,Social Distancing,18,1,-14.14466563,2,2,0,4.79825364,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,why he dont want to eleborate on the reason behind the increase in community cases? Jelly of offending his collegue? or jelly of appearing incompetent?,23/1/21,25,Social Distancing,25,1,-11.49415953,5,0,0,5.582319849,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,princessreiko wrote: One way is to have a QR code for every household. Everyone entering the house must use TT to scan the bar code. no lah. govt spend $200 per residential unit and install people counter + ERP charge for moving in and out of house - can easily push total reserves up to 2T instead of teh current paltry amount of 1.2T,23/1/21,60,Social Distancing,64,3,-12.51880697,10,2,0,1.953042557,0,0,1
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,How he enforce? How many police officers they got? Even activate all PNSman also not enough rah. Knn. Want then deploy SAF's ADF along with all other agencies. If not SPF how to handle everything? Those officers sure work until sibei tired themselves.,23/1/21,42,Social Distancing,43,2,-12.27590783,6,2,0,2.933031149,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"Imagine they come your house, you shout \u963f\u798f\uff0c \u653e\u72d7!",23/1/21,8,Social Distancing,12,1,-16.56940889,2,0,2,21.85377548,3,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"ParkJinYoung wrote: Keep all the shoes inside, close the door. Apartments also can, just keep it down Sent from Google PIXEL 2 XL using GAGT Most important, draw the curtains.",23/1/21,29,Social Distancing,30,2,-12.8055162,4,1,0,3.340499788,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,aabbccddeeffgg wrote: Just give every person who Baotou $100 I guarantee your neighbours will pwn you actively $100 much cheaper than hiring EO or SDA What if 3 different households reporting on the same neighbour? Each still get $100 or $33.33?,23/1/21,36,Social Distancing,42,2,-12.96758401,8,4,3,5.582319849,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"Cut_throat wrote: How he enforce? How many police officers they got? Even activate all PNSman also not enough rah. Knn. Want then deploy SAF's ADF along with all other agencies. If not SPF how to handle everything? Those officers sure work until sibei tired themselves. Don't be silly la. Nobody going to cover everything. Even SDA don't in their given territories. Mobilise them make random checks, arrest a few non-compliance ones, send to MSM scare the people la. Want to wayang at least make it more realistic la.",23/1/21,83,Social Distancing,88,3,-12.28679243,19,2,0,1.447726662,0,0,1
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"android17 wrote: Best solution is for everyone to do their part and report to authorities if they see their neighbour breaking the rules. Don't be lenient on criminals who breaks the law The neighbours better don't self pawn later abd end up making false report. By the time these spot checkers come, maybe the visitors leave already. Just wondering how many will be made running around like a fool.",23/1/21,67,Social Distancing,69,3,-11.20255764,18,2,0,2.054883173,0,0,1
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,Cut_throat wrote: How he enforce? How many police officers they got? Even activate all PNSman also not enough rah. Knn. Want then deploy SAF's ADF along with all other agencies. If not SPF how to handle everything? Those officers sure work until sibei tired themselves. good luck to those  non chinese enf officers had to climb stairs as some old flats only had 1 lift,23/1/21,62,Social Distancing,65,3,-12.59042668,10,2,0,1.839811139,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,PAP has played a dangerous game - relying on destroying neighbourliness becuase PAP indiscriminately importing positive cases. Well played into foreigners hands.,23/1/21,21,Social Distancing,22,1,-14.50394814,5,0,0,4.546783835,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,use his spy^h^h^htracetogether token lo.......,23/1/21,8,Social Distancing,8,0,-15.62876917,1,0,0,21.85377548,3,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,android17 wrote: Best solution is for everyone to do their part and report to authorities if they see their neighbour breaking the rules. Don't be lenient on criminals who breaks the law Cny i'll put 10 different pairs of shoes at my door to lure my neighbours into reporting.,23/1/21,46,Social Distancing,49,2,-11.57177078,11,2,1,2.533425351,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,1 household with 6 stayer + 8 ppl = 14 person wor.,23/1/21,6,Social Distancing,10,0,-14.20912723,0,0,0,8.157520888,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"I foresee my area, the visitors will sit inside car, drive in, host close gate.",23/1/21,15,Social Distancing,15,1,-11.43662668,2,0,1,6.379914364,1,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"wahlaueh888 wrote: Pay lo..limpei willing to pay $300 to seek out the \u4e8c\u4e94\u4ed4 among my ""neighbor"".. Then next time i know who to be wary of..knn..v Cb useless clueless govt last minute chut this kinda cb protect own ass stunt.. No need to get more than 8 visitors abd waste the fine. See my above post by just putting 10 different pairs of shoes. End up your neighbour tio for false report and loses credibility.",23/1/21,74,Social Distancing,80,3,-13.54910622,11,3,4,1.20391464,0,0,0
"[GVGT] Lawrence Wong on how the ""maximum of 8 visitors"" rule will be enforced",14/2/21 17:58,"snap99 wrote: PAP has played a dangerous game - relying on destroying neighbourliness becuase PAP indiscriminately importing positive cases. Well played into foreigners hands. Ya, this will create more neighbour disputes... Sent from Samsung SM-G975F using GAGT",23/1/21,35,Social Distancing,37,2,-14.53494382,10,0,0,2.685403526,0,0,0
