Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
?®?®?®2 community cases update lai liao (both linked to Chinatown sundry uncle),13/2/21 13:33,"Of coz, everything is all about probability.  Matter of chance. Even if this Sundry shop uncle did not wear a mask at all, there is still a chance that he has not spread to the festive crowd @ chinatown blk 335 even if he has come across a total of say 50 customers. After all, last time some pax tio grp 1 toto just on a 50c quick pick entry. Also, some might be infected, but asymptomatic.   And then jump to other pax, who may or may not see GP etc.   And after that maybe then spring up as symptomatic case who sees the GP and uses TT actively, then that case becomes unlinked. Then people will be proclaiming ""see, this chinatown uncle did not spread at all other than to his own family"". Nobody would be none the wiser , unless if TT is 100% perfectly utilised for forward and backward contact tracing. Mobile phone SafeEntry is confirm not 100%.  So many places just walk in nia.",13/2/21,160,Mask,166,4,-11.87463594,28,10,0,0.566094916,0,0,1
OSPREY N95 Masks - Good or not?,13/2/21 10:57,I went to some hardware shops and asked for 3M N95 masks but they don't have. They recommend The OSPREY N95 masks https://www.rectitude.com.sg/Product...isposable-Mask https://www.aikchinhin.sg/products/o...86fa816b&_ss=r Is this brand ok? Where's it from? Can't find much info on it leh. I looked at the box but it does not indicate the country of manufacture. Industry-side using this brand ah Anyone knows?,13/2/21,50,Mask,57,3,-13.5065251,14,3,0,2.063341909,0,0,0
OSPREY N95 Masks - Good or not?,13/2/21 10:57,temasek masks very gd liao Sent from Motorola Dynatac 8000X using GAGT,13/2/21,11,Mask,12,1,-18.59546203,1,0,0,4.732121931,0,0,0
OSPREY N95 Masks - Good or not?,13/2/21 10:57,All those masks very hard to breathe one.,13/2/21,8,Mask,8,0,-10.94351454,1,0,0,35.0922396,4,0,0
OSPREY N95 Masks - Good or not?,13/2/21 10:57,The most vurnerable area of contaction is through the eyes. The use of mask is to protection your surrounding against u in case u sick.,13/2/21,25,Mask,25,1,-11.0886692,3,0,1,3.591663329,0,0,1
OSPREY N95 Masks - Good or not?,13/2/21 10:57,Apparatus wrote: I went to some hardware shops and asked for 3M N95 masks but they don't have. They recommend The OSPREY N95 masks https://www.rectitude.com.sg/Product...isposable-Mask https://www.aikchinhin.sg/products/o...86fa816b&_ss=r Is this brand ok? Where's it from? Can't find much info on it leh. I looked at the box but it does not indicate the country of manufacture. Industry-side using this brand ah Anyone knows? No need N95 mask. The surgical mask is more than enough. You better use the money buy face shield if you are serious about the Covid. Eyes are the easy way to get the infection.,13/2/21,86,Mask,94,3,-12.7045533,23,4,2,0.979383368,0,0,0
OSPREY N95 Masks - Good or not?,13/2/21 10:57,articland05 wrote: temasek masks very gd liao Sent from Motorola Dynatac 8000X using GAGT That one ish a unsound apologise from this lee jinx bah. Since when they dont screw up oftenly. Initially told sinkies well dont wear mask. Now we are seeing asymtomatic spreading around.,13/2/21,45,Mask,46,2,-15.52639936,7,1,1,2.062209814,0,0,0
Should all gers wear masks after covid to look better?,13/2/21 1:33,any gers think they will continue to wear masks next year as a cosmetic tool?,23/1/21,15,Mask,15,1,-11.48918788,3,1,0,8.826499369,1,0,0
Should all gers wear masks after covid to look better?,13/2/21 1:33,In tw n jap they do that all time. Partly is becos with mask. Only need to make up the eyes. Haha,23/1/21,22,Mask,22,1,-11.63939703,5,0,0,6.681335131,1,0,0
Should all gers wear masks after covid to look better?,13/2/21 1:33,Yah nowadays I cannot steam to function if they never wear masks \U0001f637\U0001f637\U0001f637,23/1/21,12,Mask,15,1,-15.07178385,4,1,1,18.41093791,2,0,0
Should all gers wear masks after covid to look better?,13/2/21 1:33,TwMilkTeaTw wrote: In tw n jap they do that all time. Partly is becos with mask. Only need to make up the eyes. Haha nex time ppl will say sinki gers more chio than tw and jp?,23/1/21,37,Mask,37,2,-13.58543278,7,1,0,2.360616937,0,0,0
Should all gers wear masks after covid to look better?,13/2/21 1:33,/me imagines EDMW Andy Lau post for me def not! what point is clubbing if have to hide moi yandao face behind a mask??,13/2/21,24,Mask,24,1,-13.1025486,6,1,1,3.472163499,0,0,0
?­SIA cabin crew & 4 passenger of same UAE flight preliminarily +ve for B117,2/12/21 18:22,"Newsman wrote: If B117 spread to the community, then Govt must bear full responsibility. Knowing the dangers, they still allow Indians to come into Sg via the Dubai loophole No lah. If you don't wear mask or didn't wear it properly, strictly Sinkies fault.  All of you to be blame. On the gov side, no blame culture for gov.",2/10/21,56,Mask,59,3,-12.24107201,10,4,2,2.006396299,0,0,0
?­SIA cabin crew & 4 passenger of same UAE flight preliminarily +ve for B117,2/12/21 18:22,"walterwu wrote: No lah. If you don't wear mask or didn't wear it properly, strictly Sinkies fault.  All of you to be blame. On the gov side, no blame culture for gov. Totally agree, it is sinkie fault... Can not blame the gov In fact we should not wear mask too",2/10/21,49,Mask,51,3,-12.0513395,9,2,3,3.943586206,0,1,0
?­SIA cabin crew & 4 passenger of same UAE flight preliminarily +ve for B117,2/12/21 18:22,"Newsman wrote: If B117 spread to the community, then Govt must bear full responsibility. Knowing the dangers, they still allow Indians to come into Sg via the Dubai loophole UAE is a loophole in my personal opinion but you can\x92t blame the Government. If Singaporean wear mask properly, maintain social distancing and observed personal hygiene should be okay. If spreading into the community, should be our fault and not the Government fault.",2/10/21,71,Mask,73,3,-12.11308228,14,6,3,1.753508893,0,1,0
?­SIA cabin crew & 4 passenger of same UAE flight preliminarily +ve for B117,2/12/21 18:22,"Sai Baba wrote: UAE is a loophole in my personal opinion but you can\x92t blame the Government. If Singaporean wear mask properly, maintain social distancing and observed personal hygiene should be okay. If spreading into the community, should be our fault and not the Government fault. The stewardess never wear mask meh?  I think stewardess even wear protective googles, no? If she was infected by these 4 passengers then we should wonder if this strain so contagious that even surgical mask doesn't work. does it mean all of us need to wear ffp2 mask from now on?",2/10/21,95,Mask,98,3,-11.9282352,21,5,5,1.618638297,0,1,1
?­SIA cabin crew & 4 passenger of same UAE flight preliminarily +ve for B117,2/12/21 18:22,"jonesftw wrote: Case 60102 is a 41 year-old female Singaporean who works as a cabin crew with Singapore Airlines. She departed Singapore on 30 January on a turnaround flight to the UAE , and returned on 1 February without disembarking from the aircraft at the overseas destination. She developed anosmia on 4 February, but did not seek medical attention. On 7 February, she was tested for COVID-19 as part of the Civil Aviation Authority of Singapore\x92s requirement for air crew to be tested following their return from overseas. Her pooled test result came back positive for COVID-19 on 8 February, and she was conveyed to the National Centre for Infectious Diseases for an individual swab, and isolated. Her test result came back positive for COVID-19 infection the next day. Her previous test on 22 January following another turnaround flight was negative for COVID-19. Her serology test result has come back negative, indicating that this is likely a current infection. She has also tested preliminarily positive for the B117 strain, and is pending further confirmatory tests.* Case 60102 received her first dose of the Pfizer-BioNTech COVID-19 vaccine on 2 February. As the vaccine does not contain live virus, she could not have been infected due to vaccination. It is possible for one to be infected just before or just after vaccination as it typically takes a few weeks for an individual to build up immunity after completing vaccination.* Besides Case 60102, 4 passengers on the same flight (Cases 59885, 59893, 59901 and 59902) have tested positive for COVID-19 infection, and are also preliminarily positive for the B117 strain. In view of her recent travel history, and the possibility that she might have been infected onboard the flight, we have preliminarily classified this case as imported.* https://www.moh.gov.sg/news-highligh...feb2021-update Didn't they wear masks on board?",2/10/21,278,Mask,300,4,-12.1105649,53,10,1,0.285993218,0,0,1
?­SIA cabin crew & 4 passenger of same UAE flight preliminarily +ve for B117,2/12/21 18:22,"Chris008 wrote: The stewardess never wear mask meh?  I think stewardess even wear protective googles, no? If she was infected by these 4 passengers then we should wonder if this strain so contagious that even surgical mask doesn't work. does it mean all of us need to wear ffp2 mask from now on? Yes what happened?",2/10/21,54,Mask,56,3,-11.96452509,12,2,2,4.963904462,0,1,0
?­SIA cabin crew & 4 passenger of same UAE flight preliminarily +ve for B117,2/12/21 18:22,"qhong61 wrote: Didn't they wear masks on board? even wear masks is not 100% safe, the best is to ban flights and people from high risks areas",2/10/21,25,Mask,27,2,-11.22508358,5,1,0,4.896761087,0,0,0
?­SIA cabin crew & 4 passenger of same UAE flight preliminarily +ve for B117,2/12/21 18:22,"qhong61 wrote: Didn't they wear masks on board? Chris008 wrote: The stewardess never wear mask meh?  I think stewardess even wear protective googles, no? If she was infected by these 4 passengers then we should wonder if this strain so contagious that even surgical mask doesn't work. does it mean all of us need to wear ffp2 mask from now on? Yes, universal masking.......  it's the B117 variant tho. Air crew got additional safety glasses + gloves (also stops you from rubbing eyes, at least got a solid psychological reminder effect not to do so until you take off gloves and sanitise hands).",2/10/21,97,Mask,102,4,-12.43577753,22,4,3,1.418782725,0,1,1
?­SIA cabin crew & 4 passenger of same UAE flight preliminarily +ve for B117,2/12/21 18:22,"Transcendent wrote: Thought there was a study done. Aircraft air is the safest cleanest air to breath in Short duration jump between the pax when in close distances (1m or below) possible? 5 mins already demonstrated in overseas epidemiological case studies, somemore over longer distances of 4-6 metres. That was also alr somewhat demonstrated 4 days ago with the contracted worker got infected just by helping imports wear their digital tracking devices.  How many minutes that needs to be?  1 min? Got universal masking + face shield, gloves as well.",2/10/21,84,Mask,89,3,-12.65741078,16,3,0,1.124638354,0,0,0
?­SIA cabin crew & 4 passenger of same UAE flight preliminarily +ve for B117,2/12/21 18:22,"qhong61 wrote: Didn't they wear masks on board? Chris008 wrote: The stewardess never wear mask meh?  I think stewardess even wear protective googles, no? If she was infected by these 4 passengers then we should wonder if this strain so contagious that even surgical mask doesn't work. does it mean all of us need to wear ffp2 mask from now on? Cloth mask or surgical mask ? Even N95 mask also never guaranteed 100%.",2/10/21,68,Mask,73,3,-12.56258185,14,4,2,2.629087861,0,1,0
?­SIA cabin crew & 4 passenger of same UAE flight preliminarily +ve for B117,2/12/21 18:22,"qhong61 wrote: Yes what happened? I understand that all passengers must be suited up ie wear full protective gown with masks and gloves etc when check in. However, how to stop some from removing them when they are seated? Also, the plane is using compressed air which is circulated within it. Once a joker remove his mask for a while, he sends the virus into the air.",2/10/21,67,Mask,67,3,-11.14710073,17,4,0,2.54582993,0,0,1
?­SIA cabin crew & 4 passenger of same UAE flight preliminarily +ve for B117,2/12/21 18:22,"sinkies must adhere to safe distancing, wear mask etc but on the other hand, let's import more covid into the country.",2/10/21,20,Mask,21,1,-12.52611425,4,2,0,5.935336984,1,0,0
?­SIA cabin crew & 4 passenger of same UAE flight preliminarily +ve for B117,2/12/21 18:22,If wear mask why will spread? Unless they never wear mask on plane? Sq and pap must explain to the people.,2/10/21,21,Mask,21,1,-11.3659041,3,1,0,5.978511521,1,0,0
?­SIA cabin crew & 4 passenger of same UAE flight preliminarily +ve for B117,2/12/21 18:22,EdenHazard wrote: If wear mask why will spread? Unless they never wear mask on plane? Sq and pap must explain to the people. Long distance flight got rest time. The aircrews will go sleep in the crew bund if the plane has the amenity.,2/10/21,44,Mask,44,2,-11.66470042,7,3,0,2.074692819,0,0,1
"More than 1,000 general practitioner (GP) clinics will be open between Feb 11 and 14",2/12/21 11:04,"guys , eat less fried chips , don't later throat problem mask the real problem",2/12/21,12,Mask,13,1,-12.60051977,3,0,0,8.301930162,1,0,0
"S'pore ????????????    12      cases (3 community, 9 imported) (11feb2021)",2/12/21 9:37,"As of 11 February 2021, 12pm, the Ministry of Health (MOH) has preliminarily confirmed 3 new cases of locally transmitted COVID-19 infection. Based on our investigations so far, the cases are in the community, and there are no new cases in the dormitories.* 2.* * * *In addition, there are 9 imported cases, who had already been placed on Stay-Home Notice upon arrival in Singapore. In total, there are 12 new cases of COVID-19 infection in Singapore today.* 3.* * * We are still working through the details of the cases, and further updates will be shared via the MOH press release that will be issued tonight.* 4.* * *With increased interactions over the Chinese New Year period, there will be higher transmission risks in the community. It is important that everyone remain vigilant and adhere to the safe management measures. The number of visitors per household per day is limited to 8 distinct persons. We encourage everyone to connect digitally with their family and friends instead of going on physical visits. For those who plan to do house visits, they should limit their visits to family members and to not more than 2 other households a day. Face masks must be worn during*lohei, and there should not be any verbalisation of the usual auspicious phrases. If we all play our part, we can continue to keep the number of cases in our community low. https://www.moh.gov.sg/news-highligh...nfection-11feb",2/11/21,219,Mask,231,4,-11.07293379,35,8,3,0.364772602,0,1,1
"S'pore ????????????    12      cases (3 community, 9 imported) (11feb2021)",2/12/21 9:37,"nogizaka46 wrote: Imagine these people now go house visit, huat ar! pls remember to wear masks at all times and bring TTT along",2/12/21,23,Mask,23,1,-13.27471205,5,1,0,3.792549737,0,0,0
?­?­?­3 community cases update lai liao,2/12/21 1:34,Best part is vaccine and mask is not fool proof against this convid yet they still don\x92t wanna mass test since last year until now,2/12/21,25,Mask,26,2,-12.62708833,3,3,0,4.763455506,0,0,0
?­?­?­3 community cases update lai liao,2/12/21 1:34,swageat wrote: Chinatown Complex visited 14 times by Covid-19 cases while infectious between Jan 28 and Feb 10 incoming big cluster There is full of old teekee metal teeth old ppl who linger there with mask down....,2/12/21,34,Mask,37,2,-13.59193254,6,2,0,2.773079766,0,0,0
?­?­?­3 community cases update lai liao,2/12/21 1:34,"IMO, seems like the authorities are sending a wrong message about this pandemic now. Seems like everyone doesnt really treat it as serious as long as you mask up etc ? Everywhere is so crowded these days.",2/12/21,36,Mask,36,2,-11.32314774,7,0,1,4.29440042,0,0,0
Mr chan chun sing THAT covid 19 unexpected statement is actually useful,2/12/21 0:27,"Prepared ki lan, still can say healthy no need wear mask",1/1/21,11,Mask,11,1,-14.34544655,2,1,0,6.937429721,1,0,0
Mr chan chun sing THAT covid 19 unexpected statement is actually useful,2/12/21 0:27,"not enough masks for singaporeans, 'not unexpected', govt prepared for it",2/7/21,11,Mask,11,1,-14.06504159,1,0,0,12.06584383,2,0,0
"""there should not be any verbalisation of the usual auspicious phrases."" MOH",2/11/21 16:31,"https://www.moh.gov.sg/news-highlights/details/3-new-cases-of-locally-transmitted-covid-19-infection-11feb means go people house cannot say gxgx also ah is it must chao gan, eh siao eh knnbccb? edit: full sentence here: Face masks must be worn during lohei, and there should not be any verbalisation of the usual auspicious phrases.",2/11/21,41,Mask,41,2,-15.01502168,8,2,0,1.741724163,0,1,0
"""there should not be any verbalisation of the usual auspicious phrases."" MOH",2/11/21 16:31,"oh ya just saw the full sentence Face masks must be worn during lohei, and there should not be any verbalisation of the usual auspicious phrases.",2/11/21,26,Mask,26,2,-12.53376918,4,1,0,4.564996227,0,1,0
"""there should not be any verbalisation of the usual auspicious phrases."" MOH",2/11/21 16:31,"s-ghost wrote: https://www.moh.gov.sg/news-highlights/details/3-new-cases-of-locally-transmitted-covid-19-infection-11feb means go people house cannot say gxgx also ah is it must chao gan, eh siao eh knnbccb? edit: full sentence here: Face masks must be worn during lohei, and there should not be any verbalisation of the usual auspicious phrases. Spread fake title?",2/11/21,45,Mask,46,2,-15.01631082,10,2,0,1.516569321,0,1,0
"""there should not be any verbalisation of the usual auspicious phrases."" MOH",2/11/21 16:31,"s-ghost wrote: oh ya just saw the full sentence Face masks must be worn during lohei, and there should not be any verbalisation of the usual auspicious phrases. AFAIK, it is applicable to restaurants only . own family member same blood why can't ?",2/11/21,40,Mask,42,2,-12.33201294,7,1,0,2.495337437,0,1,0
who miss the no-mask days ...,2/11/21 9:28,"knn today i wash wax car with mask...fugging shag, feel rike i just ran a marathon.",2/10/21,17,Mask,17,1,-15.33307072,4,0,1,3.960298328,0,0,0
who miss the no-mask days ...,2/11/21 9:28,complexion better no mask days......,2/11/21,5,Mask,5,0,-12.28062649,0,0,0,12.13298721,2,0,0
who miss the no-mask days ...,2/11/21 9:28,"More or less indifferent already, mask uncomfortable and stuffy but at least can cover up my cacat face.",2/11/21,18,Mask,18,1,-12.37176755,2,3,1,11.66598355,2,0,0
Double-Masking lai liao,2/11/21 8:02,"The U.S. Centers for Disease Control and Prevention has released new guidance about the best ways to use masks to help prevent transmission of covid-19. One key recommendation highlights the added benefits of using a more snugly fitting mask or pairing a cloth mask with a surgical mask. Experimental data collected by the agency suggests that either option should greatly reduce the risk of transmission between people. Rochelle Walensky, the newly appointed CDC director, discussed the new recommendations during a White House coronavirus briefing on Wednesday. Walensky first reiterated the current consensus that properly worn masks can help limit the spread of the coronavirus. Some masks are better at protecting the wearer from infection (N95 and KN95 masks in particular), but they all limit the outward transmission of potentially infectious droplets and aerosols to others. New research from the CDC, however, looked at the relative effectiveness of different methods using cloth and surgical masks and how it could be improved. In the study, even cloth masks were more effective than no masks at limiting the spread of aerosol and droplet particles the size of those emitted by people with covid-19. But surgical masks that were more snugly fit or that had a cloth mask worn on top of them were the most effective at protecting the user and others. In an experiment that simulated being exposed to an infectious person breathing nearby, having both parties wear better-fitted or double-layered masks reduced the level of exposure by more than 95 percent, Walensky said, compared to no mask at all. \x93I want to be clear that these new scientific data released today do not change the specific recommendations about who should wear a mask or when they should wear one, but they do provide new information on why wearing a well-fitting mask is so important to protect you and others,\x94 she added. The CDC has now updated its website on improving the effectiveness of masks based on this new data. To make surgical masks better-fitting, for instance, the CDC recommends first knotting the strands of the ear loops and tucking in the outer layer of the mask fabric (there\x92s a helpful guide and visual provided by the CDC if that description isn\x92t clear enough). There are also other products, such as mask fitters and braces or masks with nose bridges, that will make a mask tighter. However it\x92s done, you can tell a mask is snug enough if you can feel warm air come through the front of the mask and the mask moves with every breath you take. As for double-masking, the CDC recommends either wearing a cloth mask with multiple layers or wearing a cloth mask over a surgical mask. However, it doesn\x92t recommend wearing two surgical masks at once, or combining an KN95 mask with any other mask (to be fair, these masks are already very good at protection when worn correctly). In addition to wearing masks in public, people should obviously still practice physical distancing whenever possible, avoid crowded indoor spaces, and wash their hands regularly. https://gizmodo.com/cdc-releases-new...ing-1846242314",2/11/21,499,Mask,514,4,-11.89031476,91,26,2,-0.221890125,0,1,0
jpmm wear mask in school,2/11/21 0:02,"ironfreak wrote: Bo lang? Edmwer must hate flat a lot on the contrary, i like delicious flat chests alot. but with the mask on, very hard to know the truth and support.",2/10/21,32,Mask,32,2,-12.01905801,4,2,1,4.100399647,0,0,0
running without mask on - FT?,2/10/21 19:44,"this Indian woman walks up and down almost daily along Somme rd and surroundings for months. she  is always on the phone but because she is ""exercising"" she doesn't wear a mask exercising with mask is fine but when she is on the phone at the same time, she is spewing saliva and this is for at least 20 - 30 mins , almost daily. yesterday i was pruning plants and she was constantly quite near me as she walked past (she will probably say ""why"" i have to stand there to prune plants) i know someone else has told her not to talk on the phone while exercising OR put her mask on her excuse is always she is exercising. i just told her to put her mask on or stop talking on the phone first buat bodoh : is my saliva falling on you? when i said she is spewing, she gets personal and says i am old and uneducated and she is higher educated than me and i can send her photos to MOM... and why cant i see she is exercising... you can imagine how the exchange went.. here are the photos first pic is screenshot from video when she is still defiant and now running (just to show me she is running) with no mask (which is ok) BUT still talking on the phone",2/9/21,223,Mask,227,4,-10.99187887,59,12,6,1.010105911,0,0,1
running without mask on - FT?,2/10/21 19:44,after a while she sees me again and puts her mask on.... so just for show? or she saw the light? she is probably now walking again without her mask on and talking away on her phone,2/9/21,37,Mask,37,2,-9.735884481,6,3,1,6.206013946,1,0,0
running without mask on - FT?,2/10/21 19:44,Dracky wrote: This landed property owner is neurotic. The jogger is quite far away and he is complaining. why dont you take the time to read and if everyone is far away from each other and saliva doesn't spray and linger then there is absolutely zero need for mask right? you walk around no mask?  to reinforce your belief?,2/9/21,58,Mask,59,3,-10.99832558,11,4,2,2.621402363,0,0,1
running without mask on - FT?,2/10/21 19:44,TheLookingGlass wrote: Need to flog the anti-ft agenda. no agenda but she was the one who went personal when i told her to put her mask on then she started talking and i have to no admit she is FT? talent or trash,2/9/21,42,Mask,43,2,-10.9882212,10,5,1,2.969263774,0,0,1
running without mask on - FT?,2/10/21 19:44,Should not use the excuse of exercising as reason NOT to wear mask and talk on the phone! This is belittling the rule and guideline of gov to combat covid,2/9/21,30,Mask,30,2,-10.94373335,7,2,0,3.591663329,0,0,0
running without mask on - FT?,2/10/21 19:44,"seeseelooklook wrote: TS, Take a video and send to the authorities. Tell them someone is wearing exercise gear but not exercising. Ask them to send a representative to monitor the situation. i plan to do that but i wont be so irrational like her 1) she is brisk walking 2) no mask all ok but then if she says she is out of breath etc then she should not talk on phone, and SPEW WHILE she is brisk walking if not out of breath then she is just walking and talking on phone with NO MASK 3) months going on like that 4) up and down somme rd",2/9/21,104,Mask,108,4,-11.28798464,23,7,1,1.226178353,0,1,1
running without mask on - FT?,2/10/21 19:44,Suggestion. video (not photo) her talking over phone as proof she talk on phone without mask in public with intent. Video over a period of 3 occasions. Send all videos to authorities with note that u r willing to b witness that she has been doing it for past umpteenth days so that she gets it gaolat. Recent person caught got his SPR revoke due multiple breaches of SHN.,2/9/21,68,Mask,69,3,-11.56827607,11,0,0,1.279926867,0,0,0
running without mask on - FT?,2/10/21 19:44,"wendychan202 wrote: this Indian woman walks up and down almost daily along Somme rd and surroundings for months. she  is always on the phone but because she is ""exercising"" she doesn't wear a mask exercising with mask is fine but when she is on the phone at the same time, she is spewing saliva and this is for at least 20 - 30 mins , almost daily. yesterday i was pruning plants and she was constantly quite near me as she walked past (she will probably say ""why"" i have to stand there to prune plants) i know someone else has told her not to talk on the phone while exercising OR put her mask on her excuse is always she is exercising. i just told her to put her mask on or stop talking on the phone first buat bodoh : is my saliva falling on you? when i said she is spewing, she gets personal and says i am old and uneducated and she is higher educated than me and i can send her photos to MOM... and why cant i see she is exercising... you can imagine how the exchange went.. here are the photos first pic is screenshot from video when she is still defiant and now running (just to show me she is running) with no mask (which is ok) BUT still talking on the phone Very obvious she is exercising in the photo. Got law say cannot talk on the phone and jogging together? Please don\x92t be Xenophobic. Are you racist? Why need to put the race in your post? Why you cut the public tree? Are you licence to do that?",2/9/21,272,Mask,277,4,-11.01458314,71,13,10,0.704940506,0,0,1
running without mask on - FT?,2/10/21 19:44,"wendychan202 wrote: this Indian woman walks up and down almost daily along Somme rd and surroundings for months. she  is always on the phone but because she is ""exercising"" she doesn't wear a mask exercising with mask is fine but when she is on the phone at the same time, she is spewing saliva and this is for at least 20 - 30 mins , almost daily. yesterday i was pruning plants and she was constantly quite near me as she walked past (she will probably say ""why"" i have to stand there to prune plants) i know someone else has told her not to talk on the phone while exercising OR put her mask on her excuse is always she is exercising. i just told her to put her mask on or stop talking on the phone first buat bodoh : is my saliva falling on you? when i said she is spewing, she gets personal and says i am old and uneducated and she is higher educated than me and i can send her photos to MOM... and why cant i see she is exercising... you can imagine how the exchange went.. here are the photos first pic is screenshot from video when she is still defiant and now running (just to show me she is running) with no mask (which is ok) BUT still talking on the phone Report her. Send her back to yeendia. Such brazen attitude probably breeds from the assurance they've got in their workplace which is dominated by their kind and they have forgotten to be humble as a guest in a foreign country. They think that they are talented and a class above locals now.",2/9/21,276,Mask,281,4,-10.98185299,70,14,6,0.602712828,0,0,1
running without mask on - FT?,2/10/21 19:44,Really hate these type of people that like to find loophole. Want to talk on phone wear mask and stand one corner talk lah bodoh,2/9/21,25,Mask,25,1,-11.745599,6,1,0,3.960298328,0,0,0
running without mask on - FT?,2/10/21 19:44,Loophole? In the first place  Government shouldn't even allow this jogging without mask thing,2/9/21,13,Mask,14,1,-11.68871925,2,0,0,7.020728878,1,0,0
running without mask on - FT?,2/10/21 19:44,"I dunno why they like to yabba yabba so much on phones.   Well there are also genuine Indian fts  who are really jogging, or wearing mask if just strolling,  however,  I have also encountered a lot who are just strolling around my estate and always talking on phones mostly or chit chatting with their friends while walking. Then got one idiot some nights come home from work (close to midnight) and chat on his phone at the carpark of the residents block.   Whole block can hear him talk.  Damn weird.  Cannot go home talk meh? Anyone know why they love talking on phones?",2/9/21,103,Mask,103,4,-11.67042124,25,7,2,1.301234652,0,0,1
running without mask on - FT?,2/10/21 19:44,"I think as long as she puts her mask on in the end, I don't see any issue with it. Sent from From Power of LOVE using GAGT",2/9/21,27,Mask,28,2,-10.57131013,6,1,1,4.763455506,0,0,1
running without mask on - FT?,2/10/21 19:44,"Hayate84 wrote: I think as long as she puts her mask on in the end, I don't see any issue with it. Sent from From Power of LOVE using GAGT at least 20-30 mins of spewing from phone talk is ok? almost daily, for months i say almost coz im not sure about weekends but enough is enough .",2/9/21,56,Mask,58,3,-11.76010137,11,2,2,2.173724789,0,0,1
running without mask on - FT?,2/10/21 19:44,See a lot like that one rah.. they gey siao wear sporty attire walk blatantly without mask on.. then when they see people they swing their arm more and walk briskly,2/9/21,31,Mask,31,2,-12.84575155,6,3,0,3.960298328,0,0,0
running without mask on - FT?,2/10/21 19:44,"wendychan202 wrote: this Indian woman walks up and down almost daily along Somme rd and surroundings for months. she  is always on the phone but because she is ""exercising"" she doesn't wear a mask exercising with mask is fine but when she is on the phone at the same time, she is spewing saliva and this is for at least 20 - 30 mins , almost daily. yesterday i was pruning plants and she was constantly quite near me as she walked past (she will probably say ""why"" i have to stand there to prune plants) i know someone else has told her not to talk on the phone while exercising OR put her mask on her excuse is always she is exercising. i just told her to put her mask on or stop talking on the phone first buat bodoh : is my saliva falling on you? when i said she is spewing, she gets personal and says i am old and uneducated and she is higher educated than me and i can send her photos to MOM... and why cant i see she is exercising... you can imagine how the exchange went.. here are the photos first pic is screenshot from video when she is still defiant and now running (just to show me she is running) with no mask (which is ok) BUT still talking on the phone This is nothing. Just go to Labrador Park and jetty area, and u will see 75-90% of people there all without mask (not even mask below chin). Only sinkies are wise to wear (fishing peoole all also wear). Been there numerous times,... Always a lot no mask at all. Many are residents from the Reflections by the Bay (ie non locals). Ccb hope the mata go there and catch them all",2/9/21,295,Mask,300,4,-11.28230103,72,15,6,0.366158622,0,0,1
running without mask on - FT?,2/10/21 19:44,"elimmel wrote: walking is also considered as exercising. and no law says exercise cannot talk on mobile. so technically, the lady is not breaking any laws. will be hard for TS to prove otherwise. She is not, until sinkie law revised. It is precisely this type of behaviour and nobody dare or bother to reprimand in public (except for TS who a forumer called a neurotic), that we have so many farking laws that never work, always waiting for the police or government. Anyway, with the new variants being more infectious (its 'airborne', and u need a much smaller payload to be infected), it will be a matter of time before the authorities enforce masks even when exercising. Stupid, selfish Indian woman btw",2/9/21,123,Mask,123,4,-11.30744249,24,6,1,0.958356509,0,0,1
running without mask on - FT?,2/10/21 19:44,"Rules are simple Wear mask u want to talk on phone is no problem , except on mrt they discourage people talking on mrt. So in the open no rules mentioned to talk less. The only rule is need to wear mask when no exercising. So u want to game, play along with the rules. If u want to raise a case, most likely there wont be any. wendychan202 wrote: at least 20-30 mins of spewing from phone talk is ok? almost daily, for months i say almost coz im not sure about weekends but enough is enough .",2/9/21,96,Mask,97,3,-11.4828787,22,2,1,1.455544745,0,0,1
running without mask on - FT?,2/10/21 19:44,"Xperia17 wrote: On the contrary, because of Covid (its a matter of life and death, no some simple flu), a right minded person should just tell people off. I don't think TS is wrong. Sorry if u really concerned she is not wearing mask and spreading covid, going up close to speak to her is incredibly irresponsible! U might in turn catch covid and spread it to your family and others!!!! Omg murderer",2/9/21,72,Mask,73,3,-11.24109339,14,6,1,1.504309144,0,1,1
running without mask on - FT?,2/10/21 19:44,"Actually all these ""brisk walking and ride bicycle no need wear mask"" should've restrict it to PCNs cos majority of people is go there to exercise. Unless all the people in neighbourhood areas also exercise lah Then for food and drinks should apply it to food establishments only",2/9/21,47,Mask,48,2,-12.04736284,7,4,0,2.018675703,0,1,0
running without mask on - FT?,2/10/21 19:44,next time she run past you without her mask on. give her a loud and powerful sneeze. spray all your nose juice all over her.,2/9/21,25,Mask,25,1,-10.69448614,2,1,2,8.543420752,1,0,0
running without mask on - FT?,2/10/21 19:44,_eMuu_ wrote: next time she run past you without her mask on. give her a loud and powerful sneeze. spray all your nose juice all over her. Like this one right,2/9/21,30,Mask,31,2,-10.93166383,3,2,2,6.681335131,1,0,0
running without mask on - FT?,2/10/21 19:44,running no need to wear mask right,2/9/21,7,Mask,7,0,-10.65766121,2,0,0,12.13298721,2,0,0
