Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
933,933,1032,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,defnull wrote: actually the situation outside is very bad outside sia,16/1/21 0:31,11,Economic Measures,11,1,-12.31619550311735,2,0,0,156.9612929415004,4,0,0.0
934,934,1033,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Found our trickle down economics don't work liao? Posted from PCWX using LYA-L29,16/1/21 0:56,11,Economic Measures,13,1,-14.662347253218456,2,0,1,156.9612929415004,4,0,0.0
935,935,1035,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,ok i mean outside and inside economically,16/1/21 1:20,7,Economic Measures,7,0,-12.245049053696711,1,1,1,236.57610590533477,4,0,0.0
936,936,1036,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,means is give back whole chicken time,16/1/21 1:22,7,Economic Measures,7,0,-10.595897252895568,1,0,0,156.17056693952694,4,0,0.0
937,937,1037,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Perisher wrote: Watching SIA... still burning cash like mad. your boss give you company cc go out entertain client you prudently open house wine on promo or order champagne train?,16/1/21 1:23,30,Economic Measures,30,2,-13.554911517567271,5,2,1,26.554814267505634,3,0,0.0
938,938,1038,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,"from our golden years under LKY until now, every year got surplus go into our reserves, isn't it? so many decades liao... where have all of that gone?",16/1/21 1:24,27,Economic Measures,28,2,-11.300640156664459,6,0,1,88.93524769405883,4,0,0.0
939,939,1039,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,virus1988 wrote: How about the GST increase? Time to implement this liao. Options are running out.,16/1/21 1:37,16,Economic Measures,16,1,-12.199007226076608,4,0,0,88.51587557943834,4,0,0.0
940,940,1040,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,"MiG123 wrote: All here like to laugh at Americans but they\x92re the ones gonna laugh to the bank with 2k usd payout plus 300 a week for unemployed Talking to a few americans, their bloody rent one month can eat up all of the 2k payout. Not a lot actually.",16/1/21 1:46,47,Economic Measures,51,3,-12.05426044348122,5,1,0,39.85703286972743,4,0,0.0
941,941,1041,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,"Seriously, just reduce the affiliate corp ceo salary or budget control the corp funding is good enough to support singapore... You have ho ching, and many many jlb ceos that can contribute nothing to singapore but earns millions plus stock options.. Additional military budget... Just reduce the paper general pay by 40 percent. Then no need get increase. Minister pay still all time high... And that ntuc chief useless af.. just cut the parasites lah..",16/1/21 2:13,74,Economic Measures,75,3,-12.97932005125788,13,5,1,13.892762917064234,2,0,0.0
942,942,1042,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,SBC wrote: Time to implement this liao. Options are running out. 7% has been stuck there for more than a decade liao,16/1/21 3:06,21,Economic Measures,22,1,-11.653598069803786,7,0,0,100.86499010320401,4,0,0.0
943,943,1043,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,"Bumble-Dee wrote: Hais. must be gov notice so many people still keep spending money on CNY goodies la, talk about new notes to bao angbao la, buy new clothes la etc. Maciam sinkies all still very rich and not impacted financially. Hence the reduced need to help already cannot be, thought is recession?",16/1/21 7:28,52,Economic Measures,53,3,-12.891314219743007,14,3,0,32.14888917134982,3,0,0.0
944,944,1044,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Last yr alr gib chiu all more than $1K riao .. apa lagi chiu all mahu ?,16/1/21 10:06,14,Economic Measures,15,1,-18.632406524550586,2,0,0,73.21531792516721,4,0,0.0
945,945,1045,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Give who? Failing biz that fold soon? Lmao!!! Genius indeed,16/1/21 10:08,10,Economic Measures,10,0,-12.80696267981634,3,0,0,236.57610590533477,4,0,0.0
946,946,1046,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,"marygoround wrote: Seriously, just reduce the affiliate corp ceo salary or budget control the corp funding is good enough to support singapore... You have ho ching, and many many jlb ceos that can contribute nothing to singapore but earns millions plus stock options.. Additional military budget... Just reduce the paper general pay by 40 percent. Then no need get increase. Minister pay still all time high... And that ntuc chief useless af.. just cut the parasites lah.. Military budget takes up the highest percentage in Singapore.  That can be cut are not facing imminent threats. Not with the clowns north and south who are dealing with their own mess at the moment",16/1/21 10:33,111,Economic Measures,112,4,-12.32838925856023,21,6,1,9.813093100559282,1,0,1.0
947,947,1047,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,"fatscaryuncle wrote: Talking to a few americans, their bloody rent one month can eat up all of the 2k payout. Not a lot actually. Wiped out at an instant",16/1/21 13:23,28,Economic Measures,29,2,-11.769425004943908,3,0,0,51.80461737109355,4,0,0.0
948,948,1048,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Can summarize it boh? More help for sinkies or less?,16/1/21 13:37,10,Economic Measures,10,0,-12.77907442457238,2,1,0,235.1245361830237,4,0,0.0
949,949,1049,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,"https://sbr.com.sg/economy/news/more...singapore-kpmg File photo of people taking picture with Merlion Additional grants, incentives, and tax rebates in the 2021 budget will help Singapore become a smart nation and a world-leading supply chain hub whilst improving food security and promoting business transformation, according to KPMG's Budget 2021 proposal. In the proposal, KPMG stressed the importance of 5G in Singapore's transformation into a smart nation. According to KPMG's partner and head of tax Ajay Kumar Sanganeria, 5G will be a key driver for data consumption and will create demand for innovation in the development of technological platforms. Sanganeria said there is a need for more government support to fast-track 5G development and adoption on a larger scale. KPMG has proposed a 5G technology and innovation fund that provides 50% of expenditure for prototyping and innovation of 5G enabled solutions and to extend the Market Readiness Assistance grant to provide funding for enterprises to explore solutions in 5G-ready markets. Aside from 5G, KPMG said the 2021 budget should also include a Digital Transformation Package that will consist of tax incentives to catalyse business transformation by supporting significant capital outlay and the workforce. Granting a 300% enhanced tax deductions for costs incurred by Singapore companies for the acquisition of a new enterprise resource planning (ERP) system or upgrading of existing systems as well as expanding section 19B of the tax provision to allow writing down allowances on costs incurred on a broader range of intangible assets will help prevent supply chain disruption. The talent landscape should also focus on these technologies by introducing cloud technologies, AI, data analytics, robotics, and 5G at the secondary education level as well as re-skilling/up-skilling workforce in these technologies. Special tax rebates for local professionals in qualifying industries critical to Singapore's economy and ecosystem will also help in the transformation to a smart city. Job and food security The pandemic also showed several weaknesses in food supply chains. KPMG's proposal will encourage urban farming using existing real estate assets whilst maximising current land usage for vertical farming that will create more sustainable sources of protein. Sanganeria said an enhanced R&D Tax Incentive Scheme that includes extending the list of eligible expenditure to capital expenditure on plant and machinery, utilities, as well as to remove the deemed 60% rule on outsourced R&D expenditure will accelerate innovation in these industries. Sanganeria added that land intensification allowance should be extended to agri-tech and aqua-tech industries as well as introduce a new incentive for these industries like a tiered concessionary income tax rates of 5/10% that would be subject to conditions such as production capacity and nutrition value of the food produced. These measures will not only strengthen Singapore's food supply chain, it will also create additional jobs.",25/1/21 17:49,429,Economic Measures,457,4,-12.445622457464998,57,16,0,1.7774708804025432,0,1,1.0
950,950,1050,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Need to scale down the grants for companies.,25/1/21 17:51,8,Economic Measures,8,0,-10.231693644684315,1,0,0,155.28081991175918,4,0,0.0
951,951,1051,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,this is just recommendations by KPMG right?? not official right?,25/1/21 17:52,10,Economic Measures,10,0,-10.045981428024868,2,0,0,133.4113187047534,4,0,0.0
952,952,1052,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,isn't it the same old shiet?,25/1/21 17:53,5,Economic Measures,6,0,-11.097391165206139,0,0,0,438.22647376801865,4,0,0.0
953,953,1053,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Wear mask wear so fked up still can attribute Singapore low covid rate to mask wearing,25/1/21 17:54,16,Economic Measures,16,1,-14.221201002451435,4,1,0,89.01483576109099,4,0,0.0
954,954,1054,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,"Thank you Ajay for the suggestion Posted from PCWX using iPhone8,2",25/1/21 17:55,11,Economic Measures,12,1,-13.697998057775722,3,0,1,156.96129294150037,4,0,0.0
955,955,1055,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,"wwenze wrote: Wear mask wear so fked up still can attribute Singapore low covid rate to mask wearing This was before the restriction la . Everyone knows healthy no need wear mask . Those wear mask should be reprimanded for going out when sick. Posted from PCWX using iPhone8,2",25/1/21 17:57,47,Economic Measures,48,2,-13.239028250265948,14,2,0,32.06887504176873,3,1,0.0
956,956,1056,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Renzokukenz wrote: this is just recommendations by KPMG right?? not official right? Stopped reading at Sanganeria,25/1/21 17:58,16,Economic Measures,16,1,-12.103005669417707,4,0,0,80.94265589761831,4,0,0.0
957,957,1058,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,wwenze wrote: Stopped reading at Sanganeria How come manage to read beyond ajay,25/1/21 18:43,13,Economic Measures,13,1,-14.644716909208014,3,0,0,115.29688596683494,4,0,0.0
958,958,1059,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Moi sexpect extended JSS for biznesses. Huat ah!,25/1/21 18:45,8,Economic Measures,8,0,-17.516672213249883,1,0,0,72.80597116258905,4,0,0.0
959,959,1060,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Dinoboyboy wrote: nice armpit. That's all i got from this thread.,25/1/21 18:47,10,Economic Measures,11,1,-12.483187598993158,3,0,1,156.96129294150037,4,0,0.0
960,960,1061,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,not the official one leh !!!,25/1/21 18:47,5,Economic Measures,5,0,-10.434256374047317,0,0,0,438.22647376801865,4,0,0.0
961,961,1062,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,"canot_lidat_lah wrote: That's all i got from this thread. ah, i see you're a man of culture as well.",25/1/21 18:48,16,Economic Measures,19,1,-11.498471366836664,4,0,2,115.29688596683495,4,0,0.0
962,962,1063,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Just a company guessing and predicting or should I say tcss.,25/1/21 18:51,11,Economic Measures,11,1,-11.480274690012315,1,2,1,114.70980067955345,4,1,0.0
963,963,1064,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Yea was in the morn,25/1/21 20:00,5,Economic Measures,5,0,-11.155372533857593,1,0,0,236.57610590533477,4,0,0.0
964,964,1065,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Fuuyoooh that armpit. Sic ig pls tyty,25/1/21 20:01,7,Economic Measures,7,0,-17.31469331957285,1,0,0,90.02233435309248,4,0,0.0
965,965,1066,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,got 300 to 1000 ang bao??? Sent from Samsung SM-J320G using GAGT,25/1/21 20:04,9,Economic Measures,12,1,-15.177995464876833,2,0,0,115.29688596683494,4,0,0.0
966,966,1067,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,wwenze wrote: Wear mask wear so fked up still can attribute Singapore low covid rate to mask wearing EDMW favourite armpits,25/1/21 20:16,21,Economic Measures,21,1,-15.620046166923727,5,1,0,51.88903410787527,4,0,0.0
967,967,1068,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Heng the girl shaved armpit lol,25/1/21 20:16,6,Economic Measures,6,0,-14.779702501723728,1,0,0,156.1705669395269,4,0,0.0
968,968,1069,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Laoyeh wrote: got 300 to 1000 ang bao??? Sent from Samsung SM-J320G using GAGT gst voucher 2021 should have,25/1/21 21:15,15,Economic Measures,19,1,-15.668972654952753,4,0,0,72.4278140237115,4,1,0.0
969,969,1071,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,marktan4422 wrote: $600 for all again? Depends if got C.B. again,25/1/21 22:14,11,Economic Measures,12,1,-11.457629307523996,3,1,0,1608.4274900940463,4,0,0.0
970,970,1072,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,coolmyth wrote: Moi sexpect extended JSS for biznesses. Huat ah! When is jss ending,25/1/21 23:19,14,Economic Measures,14,1,-16.12008247683346,4,0,0,72.80597116258905,4,0,0.0
971,971,1073,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Cut_throat wrote: Need to scale down the grants for companies. Also depends on sme,26/1/21 7:49,13,Economic Measures,14,1,-12.209623979018804,3,0,0,113.38159739819942,4,0,0.0
972,972,1074,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,marktan4422 wrote: $600 for all again? gst cash voucher should have,26/1/21 9:14,10,Economic Measures,11,1,-12.602517669686494,2,0,0,233.88653458671294,4,1,0.0
973,973,1076,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,"https://www.straitstimes.com/singapo...ity-for-budget SINGAPORE - Helping workers and businesses to adapt, innovate and grow will be a key priority for Budget 2021, said Deputy Prime Minister and Minister for Finance Heng Swee Keat on Friday (Feb 5). The Government will also continue to support workers and businesses, especially those in hard-hit sectors. But Singapore must press on with the economic transformation it started five years ago, he added. He said: ""Covid-19 has accelerated innovation, put a premium on resilience, and greater priority on sustainability. ""There is no turning back the clock. While we deal with the present, we must also prepare our workers and businesses for a different world post-Covid."" He was speaking during a visit to technology firm Durapower's research and development laboratories on Friday. Last year, the Government rolled out an unprecedented five Budgets, committed nearly $100 billion in Covid-19 support measures and drew up to $52 billion from past reserves in order to preserve jobs, support companies and help affected workers. According to the Ministry of Trade and Industry's advance estimates released on Jan 4, Singapore's gross domestic product contracted by 5.8 per cent for the whole of 2020 - an improvement over the ministry's earlier forecast of a contraction of 6.5 per cent to 6 per cent made in November. But while the worst of the fallout has been averted, the road to recovery will be uneven and highly uncertain, said Mr Heng. He added that he will share more on helping workers and businesses to adapt, innovate and grow in his Budget statement on Feb 16. He also outlined initiatives which were launched last year to help workers and businesses emerge stronger - from helping small and medium-sized enterprises and hawkers adopt digital solutions to support for promising start-ups and entrepreneurs. Over 100,000 opportunities have been created for workers through the SGUnited Jobs and Skills Package, and more resources have been set aside to encourage job creation and train Singaporeans to work in new sectors, he said. Some $25 billion has also been committed over the next five years for research, innovation, and enterprise. Mr Heng observed that many companies are adapting and innovating to seek new opportunities during the crisis. ""It is not easy but we must persist. I am fully committed to support these companies through their journey of innovation and transformation,"" he said. ""Together, we can emerge stronger as an economy; together, we can create better jobs for our workers."" DPM Heng Swee Keat on S'pore's need for continued economic transformation post-Covid-19 DPM Heng Swee Keat being given a tour around Durapower's R&D labs There will be live television and radio coverage of the Budget, which will be unveiled in Parliament on Feb 16. A live webcast will also be available on the Singapore Budget website. On Monday, Minister for Sustainability and the Environment Grace Fu announced a Singapore Green Plan 2030 which will set ambitious green goals for each sector. She said that Mr Heng will speak more on the sustainability agenda during the Budget debate.",2/5/21 18:30,475,Economic Measures,506,4,-11.66554024786878,82,24,5,1.9197059500333613,0,0,1.0
974,974,1078,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,i wish that i could turn back the clock....,2/5/21 19:30,9,Economic Measures,9,0,-10.988637656485462,2,0,1,236.57610590533477,4,0,0.0
975,975,1079,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,He is johnny hates jazz?,2/5/21 19:35,5,Economic Measures,5,0,-12.719334335027767,1,0,0,236.57610590533477,4,0,0.0
976,976,1080,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,We can! Just open the floodgates and let more wuhan virus come in! We are still on track to last year's numbers. Sent from Nokia 3310 using GAGT,2/5/21 19:37,26,Economic Measures,28,2,-11.624629251487077,7,2,0,52.13478558961454,4,0,0.0
977,977,1081,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Gst going up liao... no turning back the clock...  up to 9%? Up to more than 9%?  \U0001f614,2/5/21 19:40,15,Economic Measures,18,1,-11.465577212568897,2,0,0,156.11264335265435,4,0,0.0
978,978,1082,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,taxes going up liao. im prepared,2/5/21 19:40,6,Economic Measures,6,0,-12.643570480462904,2,0,0,236.57610590533477,4,0,0.0
979,979,1083,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Atrina_Boy wrote: i wish that i could turn back the clock....,2/5/21 19:42,10,Economic Measures,11,1,-12.196437142861496,3,0,1,189.6981928286597,4,0,0.0
980,980,1084,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,likely more than 9%? recoup covid 'donation',2/5/21 19:43,6,Economic Measures,7,0,-13.366201724711255,0,0,0,235.21853690887286,4,0,0.0
981,981,1085,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,no turning back the clock? so..... CECA agreement here to stay then?,2/5/21 19:43,12,Economic Measures,12,1,-10.788411670077606,2,0,0,156.9612929415004,4,0,0.0
982,982,1087,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Hsk is famous for claiming to give alot of money but money received by most is little or zero. Most of the money go to govt associated sectors or companies. Then will list the budget as a deficit and ask for money back from everybody.,2/5/21 19:53,45,Economic Measures,45,2,-10.515508936048846,9,4,0,37.793281563168286,4,0,0.0
983,983,1088,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,lulz their uncanny ability to leeeeech from shiatizens is nonpareil,2/5/21 20:09,10,Economic Measures,10,0,-14.905518260212268,3,0,0,236.57610590533477,4,0,0.0
984,984,1089,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,XiaoJinLing wrote: Gst going up liao... no turning back the clock...  up to 9%? Up to more than 9%?  \U0001f614 1125%?? Posted from PCWX using pigeons,2/5/21 22:03,22,Economic Measures,26,2,-13.05943555182965,6,0,0,89.52337417143985,4,0,0.0
985,985,1090,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,"testerjp wrote: Hsk is famous for claiming to give alot of money but money received by most is little or zero. Most of the money go to govt associated sectors or companies. Then will list the budget as a deficit and ask for money back from everybody. HSK said: ""Be assured that, in Singapore, no one will be left to walk alone."" He added: \x93You will be cared for if you fall on hard times. You will be part of our society\x92s progress, no matter your starting point or circumstances.\x94",2/5/21 22:08,89,Economic Measures,92,3,-11.110815199255555,22,6,3,19.561652128146427,2,0,1.0
986,986,1091,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Why he always wear purple?,2/5/21 22:09,5,Economic Measures,5,0,-11.481345139470726,1,0,0,1608.4274900940463,4,0,0.0
987,987,1092,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Whilst continue open leg for CECA,2/5/21 22:09,6,Economic Measures,6,0,-13.752474296463195,1,0,0,156.9612929415004,4,0,0.0
988,988,1093,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,"testerjp wrote: Hsk is famous for claiming to give alot of money but money received by most is little or zero. Most of the money go to govt associated sectors or companies. Then will list the budget as a deficit and ask for money back from everybody. Think if see enough of the pattern, at times can't help feels like always give the impression (or talk) like give the people alot but end up its often the various associated and organisations get the most, ordinary common people not so much. For lack of better words, its like those higher up get to eat the meat in the soup, the common people just get to drink the (meat flavoured) soup.",2/5/21 22:17,118,Economic Measures,119,4,-10.682845101058323,25,8,0,15.100045997446571,2,0,1.0
989,989,1094,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,"Ethan_ wrote: Think if see enough of the pattern, at times can't help feels like always give the impression (or talk) like give the people alot but end up its often the various associated and organisations get the most, ordinary common people not so much. For lack of better words, its like those higher up get to eat the meat in the soup, the common people just get to drink the (meat flavoured) soup. This analogy ""meat in the soup"" issue should be brought up in Parliament for discussion",2/5/21 22:33,88,Economic Measures,89,3,-10.763066646814087,17,4,0,21.366316247541207,3,1,1.0
990,990,1095,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,giving more money to the cronies? like the GLCs then say give people a lot of money?,2/5/21 22:35,17,Economic Measures,17,1,-9.748534959319617,2,1,0,80.49252667918587,4,0,0.0
991,991,1096,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Where could the clock ever be turned back?,2/5/21 22:38,8,Economic Measures,8,0,-10.249057664140347,2,0,0,438.22647376801865,4,0,0.0
992,992,1097,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,East Coast voters are the damn ones.,2/5/21 22:39,7,Economic Measures,7,0,-10.779820725277636,1,0,0,115.29688596683494,4,0,0.0
993,993,1098,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,TUV2008 wrote: Why he always wear purple? Maybe a sign of good luck?,2/6/21 7:24,13,Economic Measures,13,1,-11.712696433231168,2,0,0,236.57610590533477,4,0,0.0
994,994,1099,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,civicguy wrote: East Coast voters are the damn ones. East Coast have a plan,2/6/21 7:55,14,Economic Measures,14,1,-11.270393552959971,3,0,0,73.40245566737097,4,0,0.0
995,995,1100,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Claw back the fugging 9k from all the lanjiao property and insurance agents!,2/6/21 7:57,12,Economic Measures,13,1,-13.248122622810348,0,1,0,89.52337417143985,4,0,0.0
996,996,1101,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,What is his true height? Pls advise,2/6/21 8:04,7,Economic Measures,7,0,-11.339625746291377,1,0,0,156.96129294150037,4,0,0.0
997,997,1102,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,whats yo plan? limbei pay deduct since last apr......but bosses can change new car leh,2/6/21 8:05,16,Economic Measures,16,1,-14.463159309873191,2,1,0,52.21633231673924,4,0,0.0
998,998,1103,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Paying SIA employees despite notch working of cuz cannotch turn back clock rah..,2/6/21 8:06,13,Economic Measures,13,1,-15.532206516875032,2,0,0,73.21531792516721,4,0,0.0
999,999,1104,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,"virus1988 wrote: HSK said: ""Be assured that, in Singapore, no one will be left to walk alone."" He added: \x93You will be cared for if you fall on hard times. You will be part of our society\x92s progress, no matter your starting point or circumstances.\x94 Why you quote these?",2/6/21 8:07,48,Economic Measures,51,3,-11.704749727749565,13,2,4,51.645683919931315,4,0,0.0
1000,1000,1105,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,their priorities like machiam rinse n repeat all the time but little results de,2/6/21 8:11,14,Economic Measures,14,1,-12.527577594006326,0,1,0,72.83716078628967,4,0,0.0
1001,1001,1106,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,"TUV2008 wrote: Why he always wear purple? Close to pink mah. One, wears pink while the other wears purple. Must be his face color very pale so this kind of color gives him a rosy look mah.",2/6/21 8:14,37,Economic Measures,37,2,-12.445578168702262,6,1,0,45.84314541378513,4,0,0.0
1002,1002,1107,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,fandango wrote: Claw back the fugging 9k from all the lanjiao property and insurance agents! But they work their socks off and earn an honest living,2/6/21 9:52,25,Economic Measures,26,2,-12.435682020312877,3,2,0,52.192481428026994,4,0,0.0
1003,1003,1108,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Humans ah humans... prepare only for post-covid 19 world. How about when another pandemic strike? Really is \u6cbb\u6807\u4e0d\u6cbb\u672c,2/6/21 9:57,15,Economic Measures,22,1,-14.904098675091962,3,1,0,80.94265589761831,4,0,0.0
1004,1004,1109,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,"LoneTraveller wrote: Close to pink mah. One, wears pink while the other wears purple. Must be his face color very pale so this kind of color gives him a rosy look mah. lol wtf analogy is this \U0001f606",2/6/21 19:52,37,Economic Measures,38,2,-12.98867336710733,6,1,0,40.4841864343232,4,0,0.0
1005,1005,1110,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,testerjp wrote: Hsk is famous for claiming to give alot of money but money received by most is little or zero. Most of the money go to govt associated sectors or companies. Then will list the budget as a deficit and ask for money back from everybody. During the covid19 pandemic he subsidised all employees pay. I'm sure you as an employer benefitted alot too. Sent from Send From University Of Hull using GAGT,2/6/21 19:55,73,Economic Measures,74,3,-11.77436979230709,14,4,1,17.4382518699486,2,0,0.0
1006,1006,1111,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,South Coast is rejoice No need turn back the clock Cos back to the dungture,2/6/21 20:28,15,Economic Measures,15,1,-12.023834611030908,2,0,0,60.99531529930048,4,0,0.0
1007,1007,1112,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,All the money went to reits,2/6/21 20:28,6,Economic Measures,6,0,-10.694598461295632,1,0,0,236.57610590533477,4,0,0.0
1008,1008,1113,"[OFFICIAL] Singapore Budget 2021, 16 February 2021 2.30pm, CNA",17/2/21 15:30,Sika also no turning back,2/6/21 20:30,5,Economic Measures,5,0,-12.175957115385806,0,1,0,236.57610590533477,4,0,0.0
