Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
How come dorm can easily have case but army camp no case?,12/2/21 11:02,Covid no camp pass cannot enter camp Sent from \u4f60\u662f\u6211\u7684\u5c0f\u554a\u5c0f\u82f9\u679c\u513f\u600e\u4e48\u7231\u4f60\u90fd\u4e0d\u5acc\u591a\u7ea2\u7ea2\u7684\u5c0f\u8138\u513f\u6e29\u6696\u6211\u7684\u5fc3\u7a9d\u70b9\u4eae\u6211\u751f\u547d\u7684\u706b\u706b\u706b\u706b\u706b\u706b using GAGT,12/2/21,11,Foreign Worker,53,3,-22.67174514,1,0,0,7.253660895,1,0,0
How come dorm can easily have case but army camp no case?,12/2/21 11:02,treeskull wrote: Covid no camp pass cannot enter camp Sent from \u4f60\u662f\u6211\u7684\u5c0f\u554a\u5c0f\u82f9\u679c\u513f\u600e\u4e48\u7231\u4f60\u90fd\u4e0d\u5acc\u591a\u7ea2\u7ea2\u7684\u5c0f\u8138\u513f\u6e29\u6696\u6211\u7684\u5fc3\u7a9d\u70b9\u4eae\u6211\u751f\u547d\u7684\u706b\u706b\u706b\u706b\u706b\u706b using GAGT u uni year what lo? Sent from moi brain using GAGT,12/2/21,24,Foreign Worker,66,3,-21.29193424,4,0,0,3.538361664,0,0,0
How come dorm can easily have case but army camp no case?,12/2/21 11:02,glorious94 wrote: u uni year what lo? Sent from moi brain using GAGT 1 Sent from \u4f60\u662f\u6211\u7684\u5c0f\u554a\u5c0f\u82f9\u679c\u513f\u600e\u4e48\u7231\u4f60\u90fd\u4e0d\u5acc\u591a\u7ea2\u7ea2\u7684\u5c0f\u8138\u513f\u6e29\u6696\u6211\u7684\u5fc3\u7a9d\u70b9\u4eae\u6211\u751f\u547d\u7684\u706b\u706b\u706b\u706b\u706b\u706b using GAGT,12/2/21,17,Foreign Worker,60,3,-21.85682289,4,0,0,5.195317882,1,0,0
How come dorm can easily have case but army camp no case?,12/2/21 11:02,In camp even u flu also must go training,12/2/21,9,Foreign Worker,9,0,-11.83451812,1,1,0,12.54897875,2,0,0
How come dorm can easily have case but army camp no case?,12/2/21 11:02,the virus put under detention alrdy,12/2/21,6,Foreign Worker,6,0,-12.24326718,1,0,0,12.00381572,2,0,0
Migrant worker in dormitory is first case of Covid-19 reinfection detected in S??pore:,7/2/21 9:24,Migrant worker in dormitory is first case of Covid-19 reinfection detected in S\x92pore: MOH Read more at https://www.todayonline.com/singapore/migrant-worker-dormitory-first-case-covid-19-reinfection-detected-spore-moh,7/2/21,17,Foreign Worker,18,1,-15.10815118,2,0,0,4.856562767,0,0,0
Migrant worker in dormitory is first case of Covid-19 reinfection detected in S??pore:,7/2/21 9:24,2nd infection is genetically different from first!,7/2/21,6,Foreign Worker,7,0,-11.48120443,1,0,0,36.03068706,4,0,0
Migrant worker in dormitory is first case of Covid-19 reinfection detected in S??pore:,7/2/21 9:24,just inject moar vaccine problem solved,7/2/21,6,Foreign Worker,6,0,-14.69303544,1,0,0,19.03066659,2,0,0
Migrant worker in dormitory is first case of Covid-19 reinfection detected in S??pore:,7/2/21 9:24,"blackestvoid wrote: just inject moar vaccine problem solved Ya..... inject all FWs now...... old folks can be replaced, no urgency to inject them .",7/2/21,23,Foreign Worker,23,1,-14.23544444,6,0,0,5.950380586,1,0,0
Migrant worker in dormitory is first case of Covid-19 reinfection detected in S??pore:,7/2/21 9:24,"Wahlao just like the flu virus, no immunity I hate getting flu and hopefully covid can be exterminated else will it become like a common flu? Posted from PCWX using Pixel 4a",7/2/21,31,Foreign Worker,32,2,-13.15682559,8,1,1,5.014371008,1,0,0
Migrant worker in dormitory is first case of Covid-19 reinfection detected in S??pore:,7/2/21 9:24,"raintr33 wrote: Wahlao just like the flu virus, no immunity I hate getting flu and hopefully covid can be exterminated else will it become like a common flu? Posted from PCWX using Pixel 4a Yes....this might be future flu...like seasonal flu which u can't get rid of it... Sent from Xiaomi M10Ultra using GAGT",7/2/21,53,Foreign Worker,56,3,-13.43503123,13,1,1,2.974385913,0,0,0
